pos,change,title,days,peak,streams,total,artistIds
62,-5,RESCENE - Pinball,71,50,21685,1327361,5deOsjuFTKrNMJW3rKuL8S
63,+31,"Car, the garden - Closely Far Away",736,11,21672,11596181,7c1HgFDe8ogy5NOZ1ANCJQ
64,-4,Lim Young Woong - Eternal Moment,381,16,21627,8767206,75MOYjGEyyH5U4ZFHOPvxR
65,-4,The NuTs - 사랑의 바보,625,50,21557,7471321,56NKtypwi90dIOb5ZQZwHb
66,-4,VINXEN - FLYING HIGH WITH U,210,21,21544,4758653,4T6xiCykTP9rCNaEPU7D4q
67,-8,Lady Gaga - Die With A Smile (w/ Bruno Mars ),759,5,21538,14771369,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
68,+9,The Black Skirts - 1:05,515,45,21089,6890385,6WeDO4GynFmK4OxwkBzMW8
69,+11,Lim Young Woong - Love Always Runs Away RE,5,69,20730,93268,75MOYjGEyyH5U4ZFHOPvxR
70,+9,BESTie - Love Options,13,70,20715,215389,1HiZjIv6iLp9cs5vX0AJKo
71,-3,Lim Young Woong - I Hate You RE,5,68,20701,93881,75MOYjGEyyH5U4ZFHOPvxR
72,+1,Lim Young Woong - A Bientot RE,5,72,20673,92691,75MOYjGEyyH5U4ZFHOPvxR
73,+10,"Heize - And July (w/ DEAN , dj friz )",117,53,20504,2093369,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
74,-4,Lim Young Woong - Grain of Sand RE,5,69,20457,93466,75MOYjGEyyH5U4ZFHOPvxR
75,-4,tuki. - 晩餐歌,823,30,20046,9297450,1Y5vJqABeI6QI6R95EDV6o
76,-2,Dominic Fike - Babydoll,180,51,19963,3079147,6USv9qhCn6zfxlBQIYJ9qs
77,-12,"Car, the garden - My whole world",254,3,19901,6396822,7c1HgFDe8ogy5NOZ1ANCJQ
78,-2,Jung Kook - Standing Next to You,1043,3,19633,27777691,6HaGTQPmzraVmaVxvz6EUc
79,+8,Yerin Baek - Antifreeze,703,5,19544,7504990,6dhfy4ByARPJdPtMyrUYJK
80,-11,ILLIT - Magnetic,903,1,19525,21448971,36cgvBn0aadzOijnjjwqMN
81,+53,Hearts2Hearts - Moonride,4,81,19450,66059,1ZLU77nRzQIaP23mVSYpCQ
82,+3,NewJeans - Hype Boy,1505,1,19420,25511775,6HvZYsbFfjnjFrWF950C9d
83,+7,10CM - To Reach You,328,8,19382,5284925,6zn0ihyAApAYV51zpXxdEp
84,-18,BIGBANG - Sunset Glow,308,50,19378,3355992,4Kxlr1PRlDKEB0ekOCyHgX
85,-18,aespa - Whiplash,680,3,19235,18368485,6YVMFz59CuY7ngCxTxjpxE
86,-8,G-DRAGON - CROOKED,679,21,19111,10108691,30b9WulBM8sFuBo17nNq9c
87,+49,Yoon Do Hyun - I Guess I Loved You,1143,51,19044,9681748,6KsmQPHXE3qhzNNBPSZ0eB
88,-7,Brown Eyes - 벌써 일년,543,34,19010,7977036,6O7LgtO6NKOOOudzRayUfJ
89,+7,TUIDE - GRLS,21,35,18946,504104,2uxeKIw5ancTu92x28Ctkf
90,-2,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),503,49,18485,6451747,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
91,-7,The Black Skirts - EVERYTHING,1287,75,18480,9614362,6WeDO4GynFmK4OxwkBzMW8
92,+1,ILLIT - NOT CUTE ANYMORE,294,2,18422,7944121,36cgvBn0aadzOijnjjwqMN
93,+2,"AKMU - How can I love the heartbreak, you're the one I love",1101,24,18387,9526625,6OwKE9Ez6ALxpTaKcT5ayv
94,-12,BIGBANG - HARU HARU - KR Ver.,277,54,18174,3048663,4Kxlr1PRlDKEB0ekOCyHgX
95,+5,ROSÉ - toxic till the end,648,2,18001,13578187,3eVa5w3URK5duf6eyVDbu9
96,-5,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",178,2,17906,7077414,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
97,-8,"Paul Kim - Every day, Every Moment",579,62,17824,4781648,4qRXrzUmdy3p33lgvJEzdv
98,+4,Ed Sheeran - Shape of You,984,75,17749,7338888,6eUKZXaKkcviH0Ku9w2n3V
99,+5,AKMU - Paradise of Rumors,160,1,17648,6536681,6OwKE9Ez6ALxpTaKcT5ayv
100,-3,Primary - Johnny (w/ Dynamicduo ),469,60,17541,5830851,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
101,+2,NewJeans - Ditto,1365,1,17413,24819066,6HvZYsbFfjnjFrWF950C9d
102,+3,"AKMU - Joy, Sorrow, A Beautiful Heart",160,3,17393,4681430,6OwKE9Ez6ALxpTaKcT5ayv
103,+14,HAON - Skrr (w/ GISELLE ),540,23,17393,6644143,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
104,+7,The Kid LAROI - Stay (w/ Justin Bieber ),1528,1,17382,13375644,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
105,-13,LEE MU JIN - Coming Of Age Story,470,66,17364,5282473,4Xj0peBt3EZHbdF20JmdWC
106,+4,wave to earth - love.,317,101,17314,3179281,5069JTmv5ZDyPeZaCCXiCg
107,-21,Red Velvet - Surfin' Boy,42,12,17305,1326771,1z4g3DjTBBZKhvAroFlhOM
108,-10,NMIXX - Blue Valentine,336,3,17263,9434567,28ot3wh4oNmoFOdVajibBl
109,-2,JISOO - CLICK,10,54,17212,176788,6UZ0ba50XreR4TM8u322gs
110,+14,DPR LIVE - Jasmine,495,102,17174,3014549,0siBQaURCli5wn2lqv8WZg
111,-5,Ariana Grande - hate that i made you love me,107,15,17061,2827625,66CXWjxzNUsdJxJ2JdwvnR
112,+20,Yoon Jong Shin - Like it,14,112,16940,186995,0hW1muryuCdZLfjoLrUhnw
113,+27,Zion.T - No Make Up,514,65,16934,6175785,5HenzRvMtSrgtvU16XAoby
114,+6,The Black Skirts - Antifreeze,256,83,16907,3385255,6WeDO4GynFmK4OxwkBzMW8
115,-7,CORTIS - GO!,349,6,16786,8263977,1ebt9HnXdyYA6KgLXr1n4P
116,-4,d4vd - Here With Me,1319,23,16782,13142699,5y8tKLUfMvliMe8IKamR32
117,+13,Parc Jae Jung - Let's Say Goodbye,358,30,16709,2825723,7kXQtwn3ZRTBc8JYNyGwQy
118,+3,Hearts2Hearts - The Chase,544,6,16679,9484420,1ZLU77nRzQIaP23mVSYpCQ
119,+4,Kenshi Yonezu - Lemon,1413,25,16573,12418736,1snhtMLeb2DYoMOcVbb8iB
120,+6,The Weeknd - Die For You,1304,34,16558,8889546,1Xyo4u8uXC1ZmMpatF05PJ
121,-7,Kenshi Yonezu - IRIS OUT,364,1,16510,15083194,1snhtMLeb2DYoMOcVbb8iB
122,-9,hamo - 아크라포빅 (Akrapovic),212,4,16434,6616452,7bQHemX2QBqGaERdrfraNW
123,-22,Sung Si Kyung - Michide -On The Road-,294,51,16434,4133666,7jFUYMpMUBDL4JQtMZ5ilc
124,+7,Dhruv - double take,1776,30,16426,11311430,70NcAr4ZtA3FAqU16iQZSb
125,-10,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),154,14,16352,3993895,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
126,-4,Dynamicduo - Guilty,346,83,16249,3968617,4nvFFLtv7ZqoTr83387uK4
127,+42,Loco - Say Yes (w/ Punch ),454,61,16198,5169563,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
128,+5,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1367,12,15992,13635031,5TnQc2N1iKlFjYD7CPGvFc
129,+22,OVAN - Flower,125,73,15970,1342604,4FuRHFtCeoYaeeVDKyyvbS
130,+34,fromis_9 - Supersonic,714,10,15968,10876365,24nUVBIlCGi4twz4nYxJum
131,RE,Kim Seungmin - Hope You're Doing Well,83,119,15928,690370,31VffPWiL2AAwNIMODB9qZ
132,+11,NELL - The time of walking on remembrance,89,62,15913,1255807,5WY88tCMFA6J6vqSN3MmDZ
133,-15,Woody - Sadder Than Yesterday,293,69,15860,3372780,37ZY7eIcTT28id2jfq8WYw
134,-5,Izi - 응급실,543,51,15807,6303594,4PPkRMbw2jIs7flJkl4okf
135,-19,"Car, the garden - 나무",521,47,15794,5416899,7c1HgFDe8ogy5NOZ1ANCJQ
136,+3,DEAN - instagram,1304,60,15568,7227224,3eCd0TZrBPm2n9cDG6yWfF
137,+4,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),663,14,15530,3875808,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
138,+33,"YANGHONGWON - ROSE (w/ Skinny Brown , Homeboy )",28,136,15387,365550,1SsVqqC31h54Hg08g7uQhM;0E0fq98DMHhkAgiXWpCViX;7ocuKBIqxHfc5m49bY7hO7
139,+19,YANGHONGWON - 4 Seasons(1.12),35,131,15366,413973,1SsVqqC31h54Hg08g7uQhM
140,-31,BUMJIN - A Letter,954,33,15330,10720240,3vljSA6N2aSE8U3OhNFkPy
141,+6,Sandeul - Slightly Tipsy (She is My Type♡ X SANDEUL),161,133,15320,661353,2QeJBmgBdpH4i3uJns5Rdx
142,+4,VIBE - Fall in Fall,33,125,15255,271227,68ym0sOo7MazZxScbm1wtI
143,-18,HYUKOH - TOMBOY,832,39,15247,9227296,57okaLdCtv3nVBSn5otJkp
144,+15,Na Yoon Kwon - 나였으면,196,74,15228,2331606,49fyJl5wIzI5GtRuCKxKRw
145,-26,AKMU - Last Goodbye,106,64,15208,1500962,6OwKE9Ez6ALxpTaKcT5ayv
146,+26,M.C the Max - No matter where,16,140,15194,209576,3MaRWfwKpbYnkYHC5gRKYo
147,+50,ChoQMay - 貴方の恋人になりたい,64,124,15184,308301,5ZFxExn8YICZm9JFo9dqTq
148,+14,The Walters - I Love You So,766,58,15125,5215275,027TpXKGwdXP7iwbjUSpV8
149,+1,Jimin - Be Mine,767,2,15119,28954506,1oSPZhvZMIrWW5I41kPkkY
150,+6,She & Him - I Thought I Saw Your Face Today,35,70,15112,519017,3CIRif6ZAedT7kZSPvj2A4
151,+32,BIG Naughty - Beyond Love (Feat. 10CM) (w/ 10CM ),638,2,15101,4751069,7cEaNXXTHx3LokbjUUyHal;6zn0ihyAApAYV51zpXxdEp
152,+9,ZICO - actually,66,96,15082,887732,4XpUIb8uuNlIWVKmgKZXC0
153,-15,BIGBANG - BLUE - KR Ver.,256,57,15031,2608696,4Kxlr1PRlDKEB0ekOCyHgX
154,+20,Baek A - Amor,1184,16,15027,8957006,5rHUhS9Ya0S63WI9LFmCSx
155,-13,Shawn Mendes - There's Nothing Holdin' Me Back,469,92,14994,3528467,7n2wHs1TKAczGzO7Dd2rGr
156,+1,Jung Seung Hwan - The Snowman,277,21,14976,4299707,7l8rOFwZFQ3G0sgZ7gjGng
157,+9,BUZZ - 가시,461,80,14908,4913386,4SdXXEHKFa5NSoh10QxeN2
158,+12,Yuuri - ベテルギウス,1244,18,14843,11141076,0ixzjrK1wkN2zWBXt3VW3W
159,+16,The Black Skirts - Till The End of Time,295,67,14787,3413202,6WeDO4GynFmK4OxwkBzMW8
160,-32,DAY6 - HAPPY,760,4,14779,12707097,5TnQc2N1iKlFjYD7CPGvFc
161,-62,M.C the Max - 행복하지 말아요,28,72,14775,425419,3MaRWfwKpbYnkYHC5gRKYo
162,RE,Choi Yu Ree - When I stop thinking,72,90,14748,961783,6qvVoPGEqNCyYSjYCgfV1v
163,-26,ILLIT - Billyeoon Goyangi (Do the Dance),455,4,14710,10551107,36cgvBn0aadzOijnjjwqMN
164,-4,Justin Bieber - Love Yourself,1746,33,14691,9329122,1uNFoZAHBGtllmzznpCI3s
165,RE,george - something between us (Romance 101 X george),10,134,14687,128743,2pRZp2WxvnWWiSPcSSYkNV
166,-18,TOY | YOO HEE YEOL - 여전히 아름다운지 (w/ 김연우 ),12,81,14629,174741,5TQrJqXpNPeguSipEv5tZy;306KeiDI5GhMOJlsQjuN1R
167,-14,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",190,2,14624,6590127,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
168,+10,imase - NIGHT DANCER,563,5,14617,5251068,4TaSvnT5o4REFwhqfrmK27
169,+7,back number - ヒロイン,149,7,14591,3113235,6rs1KAoQnFalSqSU4LTh8g
170,+9,Tim - 사랑합니다...,179,59,14510,2082009,1H0rJYjO99jtsKOtaXmYTY
171,-44,DAY6 - You Were Beautiful,1120,24,14427,12037859,5TnQc2N1iKlFjYD7CPGvFc
172,-23,COOL - 애상,137,53,14422,1763541,0w3PsroIezW7uRTNxEJLb9
173,+17,SYSTEM SEOUL - 너 (w/ ycs ),220,15,14401,4001441,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6
174,-7,NewJeans - OMG,1325,1,14389,20556088,6HvZYsbFfjnjFrWF950C9d
175,RE,Lim Jae Hyun - Rhapsody of Sadness,682,48,14323,6493141,3GXxRsiCLmZvM5oSeHbNdO
176,+10,BUMKEY - Attraction (w/ Dynamicduo ),55,117,14250,693373,3vhZuZdMksbnJwoE3AwpXq;4nvFFLtv7ZqoTr83387uK4
177,-22,"G-DRAGON - HOME SWEET HOME (w/ TAEYANG , DAESUNG )",441,2,14243,9011915,30b9WulBM8sFuBo17nNq9c;6udveWUgX4vu75FF0DTrXV;1OQxmfKN9UG5C7nr4MkasO
178,-24,LEECHANGSUB - Heavenly fate,783,79,14212,7018070,1rp5HzWaNwgauM5W5YmZ3U
179,+16,freestyle - Y (Please Tell Me Why),109,91,14187,1389283,0LigV2SSsRZaeX2htEFXV9
180,RE,머무르 - The Adult I Dreamed Of,6,157,14183,79855,4C3iHuAHTUbOigoE9lmhdx
181,+3,Ravyn Lenae - Love Me Not,35,110,14103,448823,5RTLRtXjbXI2lSXc6jxlAz
182,-38,DELISPICE - 고백,183,93,14048,2112299,3zH8Xu8C1GnnmfpBqzdLPf
183,+9,Beenzino - Aqua Man,170,61,14044,2313427,7IrDIIq3j04exsiF3Z7CPg
184,RE,Leellamarz - On the street (Feat. ASH ISLAND) (w/ ASH ISLAND ),89,49,13994,488532,79g2STpP2iV1xfgHuhrhX0;7IEhlwWQA7pCkEvzwwHehE
185,RE,Shane - Nothing,9,147,13974,116848,3BBmWyvut6k6gHFeIzlx5v
186,-13,BIGBANG - LAST DANCE,257,53,13959,2579269,4Kxlr1PRlDKEB0ekOCyHgX
187,+2,JANNABI - Baby I need you,282,36,13949,2107642,2SY6OktZyMLdOnscX3DCyS
188,RE,Leellamarz - Trip (w/ Hannah ),428,90,13905,3535120,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
189,-2,LEE MU JIN - Episode,758,69,13899,6709305,4Xj0peBt3EZHbdF20JmdWC
190,RE,PLAVE - Born Savage,122,16,13813,2415421,0k2zyzGq6HX383VlMBOvRG
191,-11,Loco - Spring Is Gone by chance (w/ YUJU ),195,31,13791,2611457,2e4G04F77jxVuDYo44TCSm;7Bu0r4MCDX3sbhcFD5IXyx
192,-11,PLAVE - HMPH! (w/ SOLE ),107,22,13778,2126992,0k2zyzGq6HX383VlMBOvRG;6naXFodImN2DwRmKCQHAUt
193,-30,IVE - BANG BANG,216,3,13757,5362806,6RHTUrRF63xao58xh9FXYJ
194,-12,NewJeans - Supernatural,806,1,13741,13827179,6HvZYsbFfjnjFrWF950C9d
195,RE,Geeks - Officially Missing You,703,61,13731,7866562,5VxfguafjfSdJcN10ACVZe
196,+3,Jung Kook - Still With You,684,8,13677,6545734,6HaGTQPmzraVmaVxvz6EUc
197,RE,"Leessang - 헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (w/ Jung In )",29,100,13667,366292,0JGN9XIqm3vfg7hhPHjExI;0CO7rEbHBtpqgY9QPYJgPM
198,-46,Epik High - 우산 (w/ Younha ),243,50,13663,3126585,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
199,-1,CORTIS - ACAI,132,32,13642,2884717,1ebt9HnXdyYA6KgLXr1n4P
200,RE,KiiiKiii - Candy Pink Magic Hole Flip Phone,34,21,13626,863543,63sat2XSMKdwKfqspmYQKP
