pos,change,title,days,peak,streams,total,artistIds
49,=,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),116,14,23683,3273041,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
50,+3,NewJeans - Hype Boy,1467,1,21108,24792961,6HvZYsbFfjnjFrWF950C9d
51,+7,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),465,49,21097,5781369,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
52,-2,KATSEYE - Animal,13,43,20698,268665,3c0gDdb9lhnHGFtP4prQpn
53,+7,Dominic Fike - Babydoll,142,53,20341,2343222,6USv9qhCn6zfxlBQIYJ9qs
54,+1,hamo - 아크라포빅 (Akrapovic),174,4,20186,6012414,7bQHemX2QBqGaERdrfraNW
55,-1,aespa - Whiplash,655,3,20047,17925365,6YVMFz59CuY7ngCxTxjpxE
56,-4,CORTIS - MOTION (w/ Juicy J ),7,51,19804,131470,1ebt9HnXdyYA6KgLXr1n4P;5gCRApTajqwbnHHPbr2Fpi
57,-1,CORTIS - FaSHioN,266,12,19745,4832891,1ebt9HnXdyYA6KgLXr1n4P
58,-7,aespa - KISS N TELL,14,42,19505,282629,6YVMFz59CuY7ngCxTxjpxE
59,+18,ILLIT - NOT CUTE ANYMORE,256,2,19033,7278979,36cgvBn0aadzOijnjjwqMN
60,+2,NMIXX - Blue Valentine,298,3,18982,8783279,28ot3wh4oNmoFOdVajibBl
61,=,The Black Skirts - Ling Ling,274,53,18780,3739126,6WeDO4GynFmK4OxwkBzMW8
62,+4,COOL - 애상,101,53,18524,1243616,0w3PsroIezW7uRTNxEJLb9
63,+1,RESCENE - Pinball,33,50,18452,583573,5deOsjuFTKrNMJW3rKuL8S
64,+11,Yerin Baek - Antifreeze,665,5,18424,6867715,6dhfy4ByARPJdPtMyrUYJK
65,-6,HANRORO - Zankokuna Tenshino Teeze (Korean Ver.),8,45,18422,160441,5wVJpXzuKV6Xj7Yhsf2uYx
66,-9,Kim Na Young - A Letter For You,89,53,18387,1552156,4dvmLXorXADxVq8EcySEWk
67,-2,Sung Si Kyung - Every moment of you,272,41,18195,4049763,7jFUYMpMUBDL4JQtMZ5ilc
68,-5,Jimin - Be Mine,729,2,18130,28308563,1oSPZhvZMIrWW5I41kPkkY
69,=,LE SSERAFIM - BOOMPALA,77,7,17724,2487139,4SpbR6yFEvexJuaBpgAU5p
70,+1,Lady Gaga - Die With A Smile (w/ Bruno Mars ),721,5,17617,14050022,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
71,+1,The Kid LAROI - Stay (w/ Justin Bieber ),1490,1,17482,12777877,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
72,+1,"Heize - And July (w/ DEAN , dj friz )",79,53,17385,1434517,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
73,-6,"AKMU - How can I love the heartbreak, you're the one I love",1063,24,17380,8834312,6OwKE9Ez6ALxpTaKcT5ayv
74,-4,The Black Skirts - 1:05,477,45,17226,6218505,6WeDO4GynFmK4OxwkBzMW8
75,-1,ROSÉ - toxic till the end,610,2,17056,12940703,3eVa5w3URK5duf6eyVDbu9
76,+5,Ariana Grande - petal,7,57,16798,124943,66CXWjxzNUsdJxJ2JdwvnR
77,+8,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",154,2,16774,6078575,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
78,+13,"AKMU - Joy, Sorrow, A Beautiful Heart",122,3,16595,4080574,6OwKE9Ez6ALxpTaKcT5ayv
79,-3,Kenshi Yonezu - IRIS OUT,326,1,16502,14486483,1snhtMLeb2DYoMOcVbb8iB
80,+21,Steve Lacy - oh yeah?,3,80,16049,44291,57vWImR43h4CaDao012Ofp
81,+3,She & Him - I Thought I Saw Your Face Today,4,81,15966,57678,3CIRif6ZAedT7kZSPvj2A4
82,-3,Zion.T - No Make Up,476,65,15880,5615994,5HenzRvMtSrgtvU16XAoby
83,-5,BUMJIN - A Letter,918,33,15830,10215622,3vljSA6N2aSE8U3OhNFkPy
84,-4,CHOIJUNSEONG (Jun S) - L[ ]VE,70,16,15744,1809809,2RPo7pzzve2r1LufIxrPeR
85,-17,Brown Eyes - 벌써 일년,505,34,15654,7316925,6O7LgtO6NKOOOudzRayUfJ
86,+7,BIG Naughty - Vancouver,1197,33,15628,8388488,7cEaNXXTHx3LokbjUUyHal
87,-4,10CM - To Reach You,290,8,15397,4692595,6zn0ihyAApAYV51zpXxdEp
88,+10,Primary - Johnny (w/ Dynamicduo ),431,64,15310,5236896,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
89,+16,The Black Skirts - Antifreeze,218,83,15287,2856157,6WeDO4GynFmK4OxwkBzMW8
90,+18,fromis_9 - Supersonic,676,10,15278,10292866,24nUVBIlCGi4twz4nYxJum
91,+3,The NuTs - 사랑의 바보,587,50,15277,6857193,56NKtypwi90dIOb5ZQZwHb
92,+4,ILLIT - Billyeoon Goyangi (Do the Dance),417,4,15210,9993904,36cgvBn0aadzOijnjjwqMN
93,-7,Hearts2Hearts - The Chase,509,6,15102,8995865,1ZLU77nRzQIaP23mVSYpCQ
94,+20,NewJeans - How Sweet,801,1,15063,14910183,6HvZYsbFfjnjFrWF950C9d
95,-8,NewJeans - Ditto,1327,1,15058,24259913,6HvZYsbFfjnjFrWF950C9d
96,+3,Kenshi Yonezu - Lemon,1375,25,15036,11846774,1snhtMLeb2DYoMOcVbb8iB
97,+14,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1329,12,15026,13095214,5TnQc2N1iKlFjYD7CPGvFc
98,-6,NewJeans - Attention,1441,1,14994,18973475,6HvZYsbFfjnjFrWF950C9d
99,+3,"HEEDAE - 112 (w/ C JAMM , BlackNut )",20,15,14981,457576,6J4oB6UcxVwsI6jmjmeMGA;2ZT3bnHPOdErwCLdP5aHqR;0T8sqjCB5w57zxvW5lp3qJ
100,+9,CORTIS - YOUNGCREATORCREW,95,18,14931,2216985,1ebt9HnXdyYA6KgLXr1n4P
101,-13,Lim Young Woong - Unread Message,343,26,14922,6224261,75MOYjGEyyH5U4ZFHOPvxR
102,-2,d4vd - Here With Me,1281,23,14780,12600943,5y8tKLUfMvliMe8IKamR32
103,-14,NewJeans - Supernatural,768,1,14777,13305799,6HvZYsbFfjnjFrWF950C9d
104,-22,Lim Young Woong - ULSSIGU,343,20,14757,6620977,75MOYjGEyyH5U4ZFHOPvxR
105,+8,G-DRAGON - CROOKED,641,21,14746,9488105,30b9WulBM8sFuBo17nNq9c
106,+4,IVE - BANG BANG,178,3,14638,4839313,6RHTUrRF63xao58xh9FXYJ
107,-3,aespa - WDA (Whole Different Animal) (w/ G-DRAGON ),88,5,14630,2914467,6YVMFz59CuY7ngCxTxjpxE;30b9WulBM8sFuBo17nNq9c
108,+16,Ed Sheeran - Shape of You,946,77,14623,6789671,6eUKZXaKkcviH0Ku9w2n3V
109,+18,LEE MU JIN - Coming Of Age Story,432,66,14582,4761682,4Xj0peBt3EZHbdF20JmdWC
110,-4,Lim Young Woong - Heavenly Ever After,480,9,14533,9634544,75MOYjGEyyH5U4ZFHOPvxR
111,-21,Woody - Sadder Than Yesterday,255,69,14471,2808084,37ZY7eIcTT28id2jfq8WYw
112,-17,"Car, the garden - My whole world",216,3,14464,5799159,7c1HgFDe8ogy5NOZ1ANCJQ
113,+45,Izi - 응급실,508,51,14414,5794364,4PPkRMbw2jIs7flJkl4okf
114,-11,"Car, the garden - Closely Far Away",698,11,14412,11013757,7c1HgFDe8ogy5NOZ1ANCJQ
115,-18,BTS - Body to Body,140,2,14386,4911571,3Nrfpe0tUJi4K4DXYWgMUX
116,+16,Taylor Swift - Cruel Summer,1034,22,14378,10926176,06HL4z0CvFAxyc27GXpf02
117,-5,HWASA - Good Goodbye,238,4,14178,4837637,7bmYpVgQub656uNTu6qGNQ
118,+30,george - Boat,525,49,14086,4849783,2pRZp2WxvnWWiSPcSSYkNV
119,+11,Beenzino - Aqua Man,141,61,14060,1932963,7IrDIIq3j04exsiF3Z7CPg
120,-5,The Black Skirts - EVERYTHING,1249,81,14012,9023441,6WeDO4GynFmK4OxwkBzMW8
121,+14,Turtles - 비행기,51,94,13854,647433,7HtP6hIBf2xk5L5vqWqj22
122,-3,BLACKPINK - JUMP,392,2,13787,11285660,41MozSoPIsD1dJM0CLPjZF
123,+13,The Walters - I Love You So,734,58,13768,4794393,027TpXKGwdXP7iwbjUSpV8
124,+18,Dhruv - double take,1738,30,13747,10787695,70NcAr4ZtA3FAqU16iQZSb
125,-8,NewJeans - OMG,1288,1,13733,20068265,6HvZYsbFfjnjFrWF950C9d
126,-5,Dynamicduo - Guilty,308,83,13709,3437697,4nvFFLtv7ZqoTr83387uK4
127,+20,wave to earth - love.,279,107,13708,2648612,5069JTmv5ZDyPeZaCCXiCg
128,+18,Yuuri - ベテルギウス,1206,18,13670,10624025,0ixzjrK1wkN2zWBXt3VW3W
129,-7,The Weeknd - Die For You,1266,34,13629,8351776,1Xyo4u8uXC1ZmMpatF05PJ
130,-2,Justin Bieber - Love Yourself,1708,33,13616,8821530,1uNFoZAHBGtllmzznpCI3s
131,=,NewJeans - New Jeans,1099,3,13577,14317687,6HvZYsbFfjnjFrWF950C9d
132,+35,Loco - Say Yes (w/ Punch ),417,61,13559,4677445,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
133,+17,Green Day - Last Night on Earth,2,133,13553,26709,7oPftvlwr6VrsViSDV7fJY
134,-1,HYUKOH - TOMBOY,794,39,13512,8700572,57okaLdCtv3nVBSn5otJkp
135,-19,BTS - NORMAL,111,12,13430,2527306,3Nrfpe0tUJi4K4DXYWgMUX
136,+1,BUMKEY - Attraction (w/ Dynamicduo ),37,117,13399,467010,3vhZuZdMksbnJwoE3AwpXq;4nvFFLtv7ZqoTr83387uK4
137,+3,JANNABI - Baby I need you,245,36,13364,1621380,2SY6OktZyMLdOnscX3DCyS
138,-9,LEECHANGSUB - Heavenly fate,750,82,13355,6570173,1rp5HzWaNwgauM5W5YmZ3U
139,+35,박명수 - Prince of the sea,13,131,13345,164863,1aCvTvFylQbGlKetfucVJY
140,-33,DPR LIVE - Jasmine,457,102,13332,2477901,0siBQaURCli5wn2lqv8WZg
141,+34,RESCENE - Glow Up,18,141,13306,224269,5deOsjuFTKrNMJW3rKuL8S
142,+13,ZICO - actually,31,119,13304,407170,4XpUIb8uuNlIWVKmgKZXC0
143,-18,Shawn Mendes - There's Nothing Holdin' Me Back,431,92,13283,3003857,7n2wHs1TKAczGzO7Dd2rGr
144,+12,BUZZ - 가시,435,80,13263,4562728,4SdXXEHKFa5NSoh10QxeN2
145,-11,BTS - 2.0,140,8,13194,4076087,3Nrfpe0tUJi4K4DXYWgMUX
146,+23,Yoon Do Hyun - I Guess I Loved You,1108,51,13192,9116857,6KsmQPHXE3qhzNNBPSZ0eB
147,-29,Lim Young Woong - Wild flower,342,34,13156,5916022,75MOYjGEyyH5U4ZFHOPvxR
148,-4,DAVICHI - TIME CAPSULE,186,71,13112,2196550,4z6yrDz5GfKXkeQZjOaZdq
149,+8,The Weeknd - Blinding Lights,1084,6,13101,4540799,1Xyo4u8uXC1ZmMpatF05PJ
150,-12,"Car, the garden - 나무",489,47,13089,4995981,7c1HgFDe8ogy5NOZ1ANCJQ
151,-6,BIGBANG - Sunset Glow,270,50,13011,2755263,4Kxlr1PRlDKEB0ekOCyHgX
152,-13,Lim Young Woong - Wonderful Life,342,35,12992,5662623,75MOYjGEyyH5U4ZFHOPvxR
153,-27,Lim Young Woong - Melody for You,342,35,12929,5728795,75MOYjGEyyH5U4ZFHOPvxR
154,+7,Sung Si Kyung - Michide -On The Road-,256,51,12899,3587420,7jFUYMpMUBDL4JQtMZ5ilc
155,-35,Lim Young Woong - Left in the Rain,343,30,12864,5956029,75MOYjGEyyH5U4ZFHOPvxR
156,RE,BLACKPINK - As If It's Your Last,285,101,12805,1152791,41MozSoPIsD1dJM0CLPjZF
157,+39,OVAN - Flower,118,73,12767,1244419,4FuRHFtCeoYaeeVDKyyvbS
158,+8,Choi Yu Ree - When I stop thinking,40,101,12758,534581,6qvVoPGEqNCyYSjYCgfV1v
159,+25,NewJeans - Bubble Gum,523,3,12745,7644892,6HvZYsbFfjnjFrWF950C9d
160,-37,NELL - The time of walking on remembrance,51,62,12733,702063,5WY88tCMFA6J6vqSN3MmDZ
161,-1,Leellamarz - Trip (w/ Hannah ),400,90,12681,3189300,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
162,+30,GyeongseoYeji - If you lovingly call my name (w/ Jeon Gunho ),524,67,12622,1615170,5crpfIGj4lAUNuHYUY2TN9;3WFFsW6pFOm0e2yVQLTYCX
163,+9,Epik High - 우산 (w/ Younha ),209,50,12600,2590823,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
164,-13,Block B - HER,51,106,12576,621393,4RnezwRV7VBJUCI1S0AE5u
165,+5,Panic! At The Disco - High Hopes,175,112,12572,1209367,20JZFwl6HVl6yg8a4H3ZqK
166,+5,HAON - Skrr (w/ GISELLE ),502,23,12473,6135728,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
167,-24,NewJeans - Super Shy,1011,1,12462,15694654,6HvZYsbFfjnjFrWF950C9d
168,-16,DAY6 - HAPPY,725,4,12453,12236813,5TnQc2N1iKlFjYD7CPGvFc
169,+12,aespa - Supernova,708,1,12437,14645981,6YVMFz59CuY7ngCxTxjpxE
170,-16,BTS - Hooligan,140,3,12401,3848550,3Nrfpe0tUJi4K4DXYWgMUX
171,-3,PSY - Passionate Goodbye (Feat. Sung Si Kyung) (w/ Sung Si Kyung ),20,110,12366,247854,2dd5mrQZvg6SmahdgVKDzh;7jFUYMpMUBDL4JQtMZ5ilc
172,-31,Supreme Team - Then Then Then (w/ Youngjun ),10,141,12195,125586,6dHoQP2ONf0e9DMH94Obo7;7n7p8oXuygFVSkrCO9FvAt
173,-11,"Paul Kim - Every day, Every Moment",546,62,12112,4312398,4qRXrzUmdy3p33lgvJEzdv
174,+23,BOYNEXTDOOR - VIRAL,60,14,12080,1341671,4hnHLgMSOiqERWBL4jINP1
175,-10,YEONJUN - Ice Cream,27,63,12067,406173,2Mo2yHjmrDRZW7yRuJwR2w
176,-17,Jung Kook - Standing Next to You,1007,3,12028,27224922,6HaGTQPmzraVmaVxvz6EUc
177,=,Baek A - Amor,1161,16,12021,8657619,5rHUhS9Ya0S63WI9LFmCSx
178,+17,Na Yoon Kwon - 나였으면,163,74,11957,1907485,49fyJl5wIzI5GtRuCKxKRw
179,+20,San E - A midsummer night's sweetness (w/ Raina ),19,94,11953,257470,61MMiylth1injW39oZBuYB;21dQ70DS91icGLN9J4mH7h
180,RE,AKMU - Last Goodbye,78,64,11891,1127138,6OwKE9Ez6ALxpTaKcT5ayv
181,RE,Young K - Shut The Door,3,141,11855,38970,34HmvZztvxqAo2mBSAieRe
182,+4,Kenshi Yonezu - JANE DOE (w/ Hikaru Utada ),318,3,11848,9436408,1snhtMLeb2DYoMOcVbb8iB;7lbSsjYACZHn1MSDXPxNF2
183,RE,Stephen Sanchez - Until I Found You,290,56,11821,1016514,5XKFrudbV4IiuE5WuTPRmT
184,-35,Lim Young Woong - I’m HERO,338,36,11816,5367835,75MOYjGEyyH5U4ZFHOPvxR
185,-6,BIGBANG - HARU HARU - KR Ver.,239,55,11809,2422622,4Kxlr1PRlDKEB0ekOCyHgX
186,+1,freestyle - Y (Please Tell Me Why),84,123,11799,1067269,0LigV2SSsRZaeX2htEFXV9
187,-23,AOA - Miniskirt,48,98,11774,532011,54gWVQFHf8IIqbjxAoOarN
188,-10,DEAN - instagram,1267,60,11769,6713629,3eCd0TZrBPm2n9cDG6yWfF
189,RE,"BOYNEXTDOOR - IF I SAY, I LOVE YOU",457,5,11764,8193781,4hnHLgMSOiqERWBL4jINP1
190,-37,"Lim Young Woong - I’m sorry, But…",340,38,11727,5411439,75MOYjGEyyH5U4ZFHOPvxR
191,-9,NewJeans - ETA,997,2,11721,13446134,6HvZYsbFfjnjFrWF950C9d
192,RE,Justin Bieber - DAISIES,260,16,11720,4513805,1uNFoZAHBGtllmzznpCI3s
193,RE,"HEEDAE - Brainwash (w/ C JAMM , BlackNut )",17,18,11699,342959,6J4oB6UcxVwsI6jmjmeMGA;2ZT3bnHPOdErwCLdP5aHqR;0T8sqjCB5w57zxvW5lp3qJ
194,RE,george - something between us (Romance 101 X george),2,194,11687,23448,2pRZp2WxvnWWiSPcSSYkNV
195,-1,SPYAIR - サムライハート(Some Like It Hot!!),530,92,11598,4526327,7gRg6C2qgQ1F01k3sgyEVt
196,RE,Geeks - Officially Missing You,680,61,11591,7582151,5VxfguafjfSdJcN10ACVZe
197,-24,BOL4 - Eternal love,150,91,11582,1807229,4k5fFEYgkWYrYvtOK3zVBl
198,-10,Vaundy - 踊り子,937,14,11551,9835764,2IUl3m1H1EQ7QfNbNWvgru
199,-36,Lim Young Woong - Don’t look back at me,330,51,11508,4827270,75MOYjGEyyH5U4ZFHOPvxR
200,RE,TWICE - What is Love?,42,158,11445,408333,7n2Ycct7Beij7Dj7meI4X0
