pos,change,title,days,peak,streams,total,artistIds
35,-2,데이먼스 이어 Damons year - yours,1362,6,27478,18520044,2T5KKZuEEudb7alCJ1pCus
36,-5,"Woo - We Are (w/ Loco , GRAY )",580,15,26738,6958582,5a8EJtOEbUJDF4RX3mKK02;2e4G04F77jxVuDYo44TCSm;3kPEBSt7qgVoRZSbIXMr7W
37,=,JANNABI - for lovers who hesitate,1792,32,26591,10473460,2SY6OktZyMLdOnscX3DCyS
38,-2,CORTIS - ACAI,78,32,26464,1795181,1ebt9HnXdyYA6KgLXr1n4P
39,+9,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),99,14,25863,2850593,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
40,=,tuki. - 晩餐歌,768,40,25765,7912045,1Y5vJqABeI6QI6R95EDV6o
41,-3,ILLIT - Magnetic,848,1,25421,20157680,36cgvBn0aadzOijnjjwqMN
42,+1,CORTIS - FaSHioN,249,12,24098,4455113,1ebt9HnXdyYA6KgLXr1n4P
43,+9,LE SSERAFIM - BOOMPALA,60,7,23794,2123969,4SpbR6yFEvexJuaBpgAU5p
44,+5,LEE CHANHYUK - Endangered Love,361,11,23519,9022695,4RkTSLr5Qf79FfUkeaDKbl
45,+6,Lim Young Woong - Eternal Moment,326,16,23387,7388604,75MOYjGEyyH5U4ZFHOPvxR
46,+8,Hearts2Hearts - FOCUS,274,6,22993,8812619,1ZLU77nRzQIaP23mVSYpCQ
47,=,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",123,2,22966,5823675,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
48,-2,hamo - 아크라포빅 (Akrapovic),157,4,22793,5631078,7bQHemX2QBqGaERdrfraNW
49,-10,VINXEN - FLYING HIGH WITH U,155,21,22742,3471204,4T6xiCykTP9rCNaEPU7D4q
50,-6,CHOIJUNSEONG (Jun S) - L[ ]VE,53,16,22179,1469940,2RPo7pzzve2r1LufIxrPeR
51,-1,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",137,2,21834,5761192,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
52,+4,RESCENE - Pinball,16,50,20992,266408,5deOsjuFTKrNMJW3rKuL8S
53,+8,"AKMU - How can I love the heartbreak, you're the one I love",1046,24,20016,8521296,6OwKE9Ez6ALxpTaKcT5ayv
54,+17,The Black Skirts - Ling Ling,257,54,19883,3417712,6WeDO4GynFmK4OxwkBzMW8
55,+18,HANRORO - You and I,12,38,19824,222156,5wVJpXzuKV6Xj7Yhsf2uYx
56,+11,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee ),1707,31,19759,9631314,246dkjvS1zLTtiykXe5h60;1zNqQNIdeOUZHb8zbZRFMX
57,+5,Sung Si Kyung - Every moment of you,255,41,19743,3731142,7jFUYMpMUBDL4JQtMZ5ilc
58,-13,"HEEDAE - Licking the Sky (w/ C JAMM , BlackNut )",3,45,19359,65027,6J4oB6UcxVwsI6jmjmeMGA;2ZT3bnHPOdErwCLdP5aHqR;0T8sqjCB5w57zxvW5lp3qJ
59,-1,Kim Na Young - A Letter For You,72,53,19118,1224373,4dvmLXorXADxVq8EcySEWk
60,-19,"HEEDAE - Ouch My Pain (w/ C JAMM , BlackNut )",3,41,19006,68446,6J4oB6UcxVwsI6jmjmeMGA;2ZT3bnHPOdErwCLdP5aHqR;0T8sqjCB5w57zxvW5lp3qJ
61,-2,ILLIT - NOT CUTE ANYMORE,239,2,18599,6966907,36cgvBn0aadzOijnjjwqMN
62,-5,CORTIS - YOUNGCREATORCREW,78,18,18440,1942973,1ebt9HnXdyYA6KgLXr1n4P
63,=,The Black Skirts - 1:05,460,45,18242,5916068,6WeDO4GynFmK4OxwkBzMW8
64,+4,Brown Eyes - 벌써 일년,488,34,18232,7007238,6O7LgtO6NKOOOudzRayUfJ
65,-5,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),448,49,18170,5450194,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
66,+79,BTS - NORMAL,96,12,18009,2296531,3Nrfpe0tUJi4K4DXYWgMUX
67,+7,ILLIT - Billyeoon Goyangi (Do the Dance),400,4,17987,9707351,36cgvBn0aadzOijnjjwqMN
68,+4,aespa - WDA (Whole Different Animal) (w/ G-DRAGON ),71,5,17903,2652169,6YVMFz59CuY7ngCxTxjpxE;30b9WulBM8sFuBo17nNq9c
69,+80,Yoon Do Hyun - I Guess I Loved You,1091,51,17703,8869922,6KsmQPHXE3qhzNNBPSZ0eB
70,+12,Jimin - Be Mine,712,2,17573,27993337,1oSPZhvZMIrWW5I41kPkkY
71,-7,Dominic Fike - Babydoll,125,58,17533,2024846,6USv9qhCn6zfxlBQIYJ9qs
72,+12,Lady Gaga - Die With A Smile (w/ Bruno Mars ),704,5,17416,13759273,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
73,-7,10CM - To Reach You,273,8,17351,4401237,6zn0ihyAApAYV51zpXxdEp
74,+5,Lim Young Woong - ULSSIGU,326,20,17272,6341734,75MOYjGEyyH5U4ZFHOPvxR
75,+3,"Heize - And July (w/ DEAN , dj friz )",62,53,17186,1139462,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
76,-1,NewJeans - Hype Boy,1450,1,17027,24436764,6HvZYsbFfjnjFrWF950C9d
77,-24,HEEDAE - Let It Go (w/ C JAMM ),3,53,16939,61579,6J4oB6UcxVwsI6jmjmeMGA;2ZT3bnHPOdErwCLdP5aHqR
78,-8,NMIXX - Blue Valentine,281,3,16898,8472508,28ot3wh4oNmoFOdVajibBl
79,-10,"AKMU - Joy, Sorrow, A Beautiful Heart",105,3,16889,3798222,6OwKE9Ez6ALxpTaKcT5ayv
80,-4,NewJeans - Ditto,1310,1,16850,23968179,6HvZYsbFfjnjFrWF950C9d
81,-16,NELL - The time of walking on remembrance,34,62,16813,430125,5WY88tCMFA6J6vqSN3MmDZ
82,+4,aespa - Whiplash,638,3,16575,17619381,6YVMFz59CuY7ngCxTxjpxE
83,+24,YEONJUN - Ice Cream,10,63,16397,157774,2Mo2yHjmrDRZW7yRuJwR2w
84,-1,Kenshi Yonezu - IRIS OUT,309,1,16365,14197219,1snhtMLeb2DYoMOcVbb8iB
85,+6,Yerin Baek - Antifreeze,648,5,16300,6560834,6dhfy4ByARPJdPtMyrUYJK
86,+12,"Car, the garden - Closely Far Away",681,11,16076,10757208,7c1HgFDe8ogy5NOZ1ANCJQ
87,-32,"HEEDAE - OHYEOHYE (w/ C JAMM , BlackNut )",3,55,16074,56537,6J4oB6UcxVwsI6jmjmeMGA;2ZT3bnHPOdErwCLdP5aHqR;0T8sqjCB5w57zxvW5lp3qJ
88,-1,Primary - Johnny (w/ Dynamicduo ),414,64,16020,4967760,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
89,-8,BIG Naughty - Vancouver,1180,33,16016,8116553,7cEaNXXTHx3LokbjUUyHal
90,-5,Lim Young Woong - Unread Message,326,26,15771,5959638,75MOYjGEyyH5U4ZFHOPvxR
91,+5,Lim Young Woong - Wild flower,325,34,15742,5661707,75MOYjGEyyH5U4ZFHOPvxR
92,+13,Kenshi Yonezu - Lemon,1358,25,15724,11577523,1snhtMLeb2DYoMOcVbb8iB
93,+16,"LE SSERAFIM - ICONIC BY MISTAKE (w/ ILLIT , KATSEYE )",39,20,15671,916777,4SpbR6yFEvexJuaBpgAU5p;36cgvBn0aadzOijnjjwqMN;3c0gDdb9lhnHGFtP4prQpn
94,-14,The NuTs - 사랑의 바보,570,50,15538,6581372,56NKtypwi90dIOb5ZQZwHb
95,+9,BTS - Body to Body,123,2,15521,4645176,3Nrfpe0tUJi4K4DXYWgMUX
96,-4,JANNABI - Baby I need you,228,36,15513,1386927,2SY6OktZyMLdOnscX3DCyS
97,-3,NewJeans - How Sweet,784,1,15434,14630636,6HvZYsbFfjnjFrWF950C9d
98,+5,NewJeans - Supernatural,751,1,15346,13014967,6HvZYsbFfjnjFrWF950C9d
99,+14,Lim Young Woong - Heavenly Ever After,463,9,15234,9377966,75MOYjGEyyH5U4ZFHOPvxR
100,+14,Sung Si Kyung - Michide -On The Road-,239,51,15227,3340780,7jFUYMpMUBDL4JQtMZ5ilc
101,-1,ROSÉ - toxic till the end,593,2,15223,12648689,3eVa5w3URK5duf6eyVDbu9
102,-12,fromis_9 - Supersonic,659,10,15192,10024827,24nUVBIlCGi4twz4nYxJum
103,+14,NewJeans - Attention,1424,1,15177,18701588,6HvZYsbFfjnjFrWF950C9d
104,-11,The Kid LAROI - Stay (w/ Justin Bieber ),1473,1,15160,12492474,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
105,-4,Izi - 응급실,492,51,15123,5557717,4PPkRMbw2jIs7flJkl4okf
106,-11,Lim Young Woong - Left in the Rain,326,30,15092,5707137,75MOYjGEyyH5U4ZFHOPvxR
107,-30,Epik High - 우산 (w/ Younha ),194,50,15078,2380558,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
108,-9,Lim Young Woong - Melody for You,325,35,14836,5486223,75MOYjGEyyH5U4ZFHOPvxR
109,-7,COOL - 애상,84,71,14778,934565,0w3PsroIezW7uRTNxEJLb9
110,-21,Ed Sheeran - Shape of You,929,77,14759,6534947,6eUKZXaKkcviH0Ku9w2n3V
111,-5,"Car, the garden - My whole world",199,3,14610,5541344,7c1HgFDe8ogy5NOZ1ANCJQ
112,RE,PLAVE - Think I Am,76,24,14582,1493496,0k2zyzGq6HX383VlMBOvRG
113,+12,BTS - Come Over,39,13,14467,945125,3Nrfpe0tUJi4K4DXYWgMUX
114,+2,Lim Young Woong - Wonderful Life,325,35,14425,5428537,75MOYjGEyyH5U4ZFHOPvxR
115,+25,BTS - 2.0,123,8,14337,3837446,3Nrfpe0tUJi4K4DXYWgMUX
116,-6,The Black Skirts - EVERYTHING,1232,81,14168,8780192,6WeDO4GynFmK4OxwkBzMW8
117,-2,Geeks - Officially Missing You,666,61,14166,7380621,5VxfguafjfSdJcN10ACVZe
118,+10,BUMJIN - A Letter,901,33,14149,9955288,3vljSA6N2aSE8U3OhNFkPy
119,-22,The Black Skirts - Antifreeze,201,83,14092,2603431,6WeDO4GynFmK4OxwkBzMW8
120,-12,CORTIS - TNT,78,25,14051,1570624,1ebt9HnXdyYA6KgLXr1n4P
121,-33,Beenzino - Aqua Man,124,61,13807,1693591,7IrDIIq3j04exsiF3Z7CPg
122,+37,Choi Yu Ree - When I stop thinking,23,122,13804,293950,6qvVoPGEqNCyYSjYCgfV1v
123,+46,BTS - Hooligan,123,3,13772,3626524,3Nrfpe0tUJi4K4DXYWgMUX
124,=,HYUKOH - TOMBOY,777,39,13681,8451005,57okaLdCtv3nVBSn5otJkp
125,-14,wave to earth - love.,262,107,13632,2420904,5069JTmv5ZDyPeZaCCXiCg
126,+9,Lim Young Woong - I’m HERO,322,36,13535,5160300,75MOYjGEyyH5U4ZFHOPvxR
127,-9,IVE - BANG BANG,161,3,13464,4587437,6RHTUrRF63xao58xh9FXYJ
128,-6,"Lim Young Woong - I’m sorry, But…",323,38,13459,5193340,75MOYjGEyyH5U4ZFHOPvxR
129,+28,Taylor Swift - Cruel Summer,1017,22,13458,10684808,06HL4z0CvFAxyc27GXpf02
130,+16,Shawn Mendes - There's Nothing Holdin' Me Back,414,92,13443,2761404,7n2wHs1TKAczGzO7Dd2rGr
131,+3,Oasis - Don't Look Back in Anger - Remastered,364,31,13369,2284317,2DaxqgrOhkeH0fpeiQq2f4
132,+18,M.Sasuke - GG EZ,25,56,13362,403301,75t1r7Dnlz4EDc1Dn7Yqtd
133,+18,Woody - Sadder Than Yesterday,238,69,13262,2547964,37ZY7eIcTT28id2jfq8WYw
134,-3,Zion.T - No Make Up,459,65,13262,5353398,5HenzRvMtSrgtvU16XAoby
135,-14,HAON - Skrr (w/ GISELLE ),485,23,13239,5915166,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
136,+8,Lim Young Woong - Don’t look back at me,317,51,13237,4660577,75MOYjGEyyH5U4ZFHOPvxR
137,+5,NewJeans - Super Shy,994,1,13237,15439847,6HvZYsbFfjnjFrWF950C9d
138,+36,The Weeknd - Die For You,1249,34,13213,8125785,1Xyo4u8uXC1ZmMpatF05PJ
139,+4,Justin Bieber - Love Yourself,1691,33,13205,8581856,1uNFoZAHBGtllmzznpCI3s
140,+13,NewJeans - OMG,1271,1,13200,19810386,6HvZYsbFfjnjFrWF950C9d
141,-9,LEE MU JIN - Coming Of Age Story,415,66,13176,4532491,4Xj0peBt3EZHbdF20JmdWC
142,-6,d4vd - Here With Me,1264,23,13160,12366185,5y8tKLUfMvliMe8IKamR32
143,+57,Hearts2Hearts - The Chase,494,6,13142,8785122,1ZLU77nRzQIaP23mVSYpCQ
144,-18,Yuuri - ベテルギウス,1189,18,13110,10388021,0ixzjrK1wkN2zWBXt3VW3W
145,-4,"Car, the garden - 나무",473,47,13054,4776731,7c1HgFDe8ogy5NOZ1ANCJQ
146,-17,BOYNEXTDOOR - VIRAL,43,14,13046,1128150,4hnHLgMSOiqERWBL4jINP1
147,-28,ZICO - actually,14,119,12995,185336,4XpUIb8uuNlIWVKmgKZXC0
148,-1,HWASA - Good Goodbye,221,4,12981,4582796,7bmYpVgQub656uNTu6qGNQ
149,-22,DELISPICE - 고백,142,93,12971,1570072,3zH8Xu8C1GnnmfpBqzdLPf
150,+16,Lim Young Woong - A Song For Us,309,49,12964,4537022,75MOYjGEyyH5U4ZFHOPvxR
151,-28,george - Boat,508,49,12879,4601852,2pRZp2WxvnWWiSPcSSYkNV
152,-22,DPR LIVE - Jasmine,440,102,12802,2238545,0siBQaURCli5wn2lqv8WZg
153,-41,Dynamicduo - Guilty,291,83,12800,3187347,4nvFFLtv7ZqoTr83387uK4
154,+26,Jung Kook - Standing Next to You,990,3,12764,26994794,6HaGTQPmzraVmaVxvz6EUc
155,-18,NewJeans - New Jeans,1082,3,12728,14067183,6HvZYsbFfjnjFrWF950C9d
156,RE,The Weeknd - Blinding Lights,1067,6,12664,4320078,1Xyo4u8uXC1ZmMpatF05PJ
157,-19,Leellamarz - Trip (w/ Hannah ),384,90,12663,2977508,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
158,+10,The Black Skirts - Till The End of Time,254,67,12659,2895518,6WeDO4GynFmK4OxwkBzMW8
159,-39,Block B - HER,34,106,12644,387099,4RnezwRV7VBJUCI1S0AE5u
160,-27,G-DRAGON - CROOKED,624,21,12624,9236016,30b9WulBM8sFuBo17nNq9c
161,RE,Justin Bieber - DAISIES,245,16,12551,4327114,1uNFoZAHBGtllmzznpCI3s
162,+25,Kenshi Yonezu - JANE DOE (w/ Hikaru Utada ),302,3,12511,9239437,1snhtMLeb2DYoMOcVbb8iB;7lbSsjYACZHn1MSDXPxNF2
163,+20,OVAN - Flower,109,73,12503,1127388,4FuRHFtCeoYaeeVDKyyvbS
164,-10,Loco - Say Yes (w/ Punch ),400,61,12435,4444919,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
165,+6,Jung Kook - Still With You,653,8,12422,6146849,6HaGTQPmzraVmaVxvz6EUc
166,+11,LEECHANGSUB - Heavenly fate,733,82,12421,6334009,1rp5HzWaNwgauM5W5YmZ3U
167,+26,PLAVE - Born Savage,99,16,12332,2101515,0k2zyzGq6HX383VlMBOvRG
168,-1,BLACKPINK - JUMP,375,2,12282,11046659,41MozSoPIsD1dJM0CLPjZF
169,+22,DAY6 - HAPPY,711,4,12208,12049246,5TnQc2N1iKlFjYD7CPGvFc
170,-22,Jung Seung Hwan - The Snowman,254,21,12191,4002377,7l8rOFwZFQ3G0sgZ7gjGng
171,-15,CORTIS - JoyRide,67,62,12168,840680,1ebt9HnXdyYA6KgLXr1n4P
172,+9,Ravyn Lenae - Love Me Not,2,172,12139,24536,5RTLRtXjbXI2lSXc6jxlAz
173,-9,imase - NIGHT DANCER,531,5,12061,4851139,4TaSvnT5o4REFwhqfrmK27
174,+20,NewJeans - ETA,981,2,12016,13228487,6HvZYsbFfjnjFrWF950C9d
175,+17,RESCENE - Glow Up,7,147,12010,85588,5deOsjuFTKrNMJW3rKuL8S
176,RE,RESCENE - Busy Boy,6,139,11994,72368,5deOsjuFTKrNMJW3rKuL8S
177,-19,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1312,12,11984,12854021,5TnQc2N1iKlFjYD7CPGvFc
178,-8,Dhruv - double take,1726,30,11956,10634969,70NcAr4ZtA3FAqU16iQZSb
179,+20,ILLIT - Lucky Girl Syndrome,712,7,11941,6820755,36cgvBn0aadzOijnjjwqMN
180,RE,DEAN - instagram,1250,60,11934,6495660,3eCd0TZrBPm2n9cDG6yWfF
181,+3,PSY - Passionate Goodbye (Feat. Sung Si Kyung) (w/ Sung Si Kyung ),8,110,11898,99725,2dd5mrQZvg6SmahdgVKDzh;7jFUYMpMUBDL4JQtMZ5ilc
182,-30,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),630,14,11884,3453019,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
183,+15,DAY6 - You Were Beautiful,1073,24,11883,11432399,5TnQc2N1iKlFjYD7CPGvFc
184,-29,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼,186,18,11857,3198412,7qUALZhWSQIwqTw1auwwCc
185,-12,Oasis - Wonderwall - Remastered,26,72,11832,241593,2DaxqgrOhkeH0fpeiQq2f4
186,-21,Michael Jackson - Billie Jean,69,39,11817,1202020,3fMbdgg4jU18AjLCKBhRSm
187,-8,CORTIS - What You Want,81,42,11807,1037443,1ebt9HnXdyYA6KgLXr1n4P
188,+2,"Paul Kim - Every day, Every Moment",530,62,11798,4109369,4qRXrzUmdy3p33lgvJEzdv
189,RE,SPYAIR - サムライハート(Some Like It Hot!!),516,92,11792,4355762,7gRg6C2qgQ1F01k3sgyEVt
190,+5,SYSTEM SEOUL - 너 (w/ ycs ),212,15,11658,3891093,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6
191,-6,DAVICHI - TIME CAPSULE,170,71,11647,1986184,4z6yrDz5GfKXkeQZjOaZdq
192,RE,NewJeans - Bubble Gum,508,3,11603,7451288,6HvZYsbFfjnjFrWF950C9d
193,-31,natori - プロポーズ,191,95,11594,2277136,6WmXWHmfBMhupyIs8MSqtu
194,-6,Vaundy - 踊り子,924,14,11580,9677734,2IUl3m1H1EQ7QfNbNWvgru
195,RE,Tim - 사랑합니다...,167,59,11535,1929562,1H0rJYjO99jtsKOtaXmYTY
196,-36,BIGBANG - Sunset Glow,253,50,11503,2526195,4Kxlr1PRlDKEB0ekOCyHgX
197,-25,BTS - NORMAL (Korean Ver.),2,172,11485,24103,3Nrfpe0tUJi4K4DXYWgMUX
198,RE,HYUKOH - Wi Ing Wi Ing,708,50,11475,6887599,57okaLdCtv3nVBSn5otJkp
199,RE,Standing Egg - old song,59,112,11449,435566,6a3Mfrn2XBR1DfPg1QGa1d
200,RE,Sandeul - Slightly Tipsy (She is My Type♡ X SANDEUL),150,133,11440,512515,2QeJBmgBdpH4i3uJns5Rdx
