pos,change,title,days,peak,streams,total,artistIds
23,=,Hearts2Hearts - Lemon Tang,93,2,35867,4489474,1ZLU77nRzQIaP23mVSYpCQ
24,=,WOODZ - Drowning,721,7,35037,16970364,6y9nlaoynxSvoTGY09Vdcy
25,+2,TUIDE - SUN KISS,30,14,33933,1001577,2uxeKIw5ancTu92x28Ctkf
26,-1,JANNABI - for lovers who hesitate,1856,23,33869,12445369,2SY6OktZyMLdOnscX3DCyS
27,-1,BIGBANG - BiiiG,35,1,33844,1914731,4Kxlr1PRlDKEB0ekOCyHgX
28,+1,KiiiKiii - 404 (New Era),240,1,33550,10826632,63sat2XSMKdwKfqspmYQKP
29,-1,Nerd Connection - ‎Good Night Good Dream,827,24,33374,9509219,5WKUZJPvN1SScyggtPFShK
30,=,데이먼스 이어 Damons year - yours,1426,6,31435,20364779,2T5KKZuEEudb7alCJ1pCus
31,+2,RESCENE - Runaway,116,17,31219,3063070,5deOsjuFTKrNMJW3rKuL8S
32,-1,Lim Young Woong - ToTo,14,31,31156,393357,75MOYjGEyyH5U4ZFHOPvxR
33,-1,The Black Skirts - Ling Ling,321,28,30929,4977899,6WeDO4GynFmK4OxwkBzMW8
34,=,"Woo - We Are (w/ Loco , GRAY )",644,15,30544,8877654,5a8EJtOEbUJDF4RX3mKK02;2e4G04F77jxVuDYo44TCSm;3kPEBSt7qgVoRZSbIXMr7W
35,+2,Epik High - Love Love Love,315,5,30394,9795723,5snNHNlYT2UrtZo5HCJkiw
36,=,YENA - Catch Catch,190,10,30083,6760208,49muoiIu4uea4PO8vueUNN
37,-2,Girls' Generation-HRS - Skibidi,21,26,29647,572659,1wlgozUz29VEBQxMDqQFK1
38,+4,OFFICIAL HIGE DANDISM - Pretender,821,19,29455,13578486,5Vo1hnCRmCM6M4thZCInCj
39,=,Hearts2Hearts - FOCUS,338,6,29421,10462365,1ZLU77nRzQIaP23mVSYpCQ
40,+1,TAEYEON - Bansanka,86,10,28923,2727182,3qNVuliS40BLgXGxhdBdqu
41,-1,D.O. - Guitarist,14,31,28473,359979,2CQZr2RPZmrcvDnaod1ldC
42,-4,ROSÉ - new trick,5,13,28427,164994,3eVa5w3URK5duf6eyVDbu9
43,=,JENNIE - Less than a Lover,61,3,27077,2694201,250b0Wlc5Vk0CoUsaCY84M
44,=,Hearts2Hearts - Moonride,13,44,26811,293243,1ZLU77nRzQIaP23mVSYpCQ
45,+7,BESTie - Love Options,22,45,26007,420796,1HiZjIv6iLp9cs5vX0AJKo
46,=,BTS - SWIM,187,1,25994,8886238,3Nrfpe0tUJi4K4DXYWgMUX
47,=,fromis_9 - Vitamin ME,64,15,25728,1972032,24nUVBIlCGi4twz4nYxJum
48,+1,ENHYPEN - Bloody Paradise,33,18,25707,996732,5t5FqBwTcgKTaWmfEbwQY9
49,-1,Hearts2Hearts - STYLE,462,8,25642,12947962,1ZLU77nRzQIaP23mVSYpCQ
50,+4,RESCENE - Pinball,80,50,23675,1532213,5deOsjuFTKrNMJW3rKuL8S
51,=,BOL4 - Please Summer!,61,18,23221,1703793,4k5fFEYgkWYrYvtOK3zVBl
52,-2,Lim Young Woong - Please Be Happy,14,48,22998,330703,75MOYjGEyyH5U4ZFHOPvxR
53,+7,LEE CHANHYUK - Endangered Love,425,11,22814,10579020,4RkTSLr5Qf79FfUkeaDKbl
54,+1,LE SSERAFIM - Made My Night,10,45,22511,224897,4SpbR6yFEvexJuaBpgAU5p
55,-2,Lim Young Woong - Moise,14,51,22431,319058,75MOYjGEyyH5U4ZFHOPvxR
56,+3,Lady Gaga - Die With A Smile (w/ Bruno Mars ),768,5,22078,14973988,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
57,=,Lim Young Woong - Baila,14,54,21657,304332,75MOYjGEyyH5U4ZFHOPvxR
58,-2,Jin - Don’t Say You Love Me,495,1,21614,25156607,5vV3bFXnN6D6N3Nj4xRvaV
59,RE,Jung Kook - 3D (w/ Jack Harlow ),1032,2,21587,30271396,6HaGTQPmzraVmaVxvz6EUc;2LIk90788K0zvyj2JJVwkJ
60,-2,Lim Young Woong - For Us,14,54,21260,303421,75MOYjGEyyH5U4ZFHOPvxR
61,+4,Sung Si Kyung - Every moment of you,319,41,21242,4941436,7jFUYMpMUBDL4JQtMZ5ilc
62,+2,george - Boat,572,49,21131,5647219,2pRZp2WxvnWWiSPcSSYkNV
63,+4,"AKMU - How can I love the heartbreak, you're the one I love",1110,24,21045,9710358,6OwKE9Ez6ALxpTaKcT5ayv
64,-1,BIG Naughty - Vancouver,1244,33,21031,9247750,7cEaNXXTHx3LokbjUUyHal
65,+1,Primary - Johnny (w/ Dynamicduo ),478,60,21013,6003512,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
66,+3,머무르 - The Adult I Dreamed Of,15,66,20941,246695,4C3iHuAHTUbOigoE9lmhdx
67,-6,JENNIE - FALLEN ANGEL,26,19,20797,784724,250b0Wlc5Vk0CoUsaCY84M
68,+11,Jung Kook - Standing Next to You,1052,3,20483,27952050,6HaGTQPmzraVmaVxvz6EUc
69,+6,Hearts2Hearts - ICONIC HEART,42,19,20360,1106024,1ZLU77nRzQIaP23mVSYpCQ
70,-8,Lim Young Woong - New York,14,61,20181,287473,75MOYjGEyyH5U4ZFHOPvxR
71,+6,NMIXX - Heavy Serenade,135,3,20071,5256161,28ot3wh4oNmoFOdVajibBl
72,+13,Yoon Do Hyun - I Guess I Loved You,1152,51,20035,9858681,6KsmQPHXE3qhzNNBPSZ0eB
73,+1,The Black Skirts - 1:05,524,45,20020,7068610,6WeDO4GynFmK4OxwkBzMW8
74,-2,ILLIT - Magnetic,912,1,20006,21631693,36cgvBn0aadzOijnjjwqMN
75,+3,NewJeans - Hype Boy,1514,1,19914,25687777,6HvZYsbFfjnjFrWF950C9d
76,=,"Heize - And July (w/ DEAN , dj friz )",126,53,19834,2268048,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
77,-7,Lim Young Woong - A Bientot RE,14,66,19459,272833,75MOYjGEyyH5U4ZFHOPvxR
78,+2,Kim Na Young - A Letter For You,136,50,19022,2459394,4dvmLXorXADxVq8EcySEWk
79,+5,tuki. - 晩餐歌,832,30,18861,9470289,1Y5vJqABeI6QI6R95EDV6o
80,-9,Lim Young Woong - I Hate You RE,14,66,18782,272974,75MOYjGEyyH5U4ZFHOPvxR
81,-13,Lim Young Woong - Love Always Runs Away RE,14,65,18761,272497,75MOYjGEyyH5U4ZFHOPvxR
82,-1,VINXEN - FLYING HIGH WITH U,219,21,18691,4930942,4T6xiCykTP9rCNaEPU7D4q
83,+5,Zion.T - No Make Up,523,65,18584,6336089,5HenzRvMtSrgtvU16XAoby
84,+5,AKMU - Paradise of Rumors,169,1,18409,6702885,6OwKE9Ez6ALxpTaKcT5ayv
85,-12,Lim Young Woong - Grain of Sand RE,14,68,18394,269393,75MOYjGEyyH5U4ZFHOPvxR
86,+5,Hearts2Hearts - The Chase,553,6,18185,9643164,1ZLU77nRzQIaP23mVSYpCQ
87,-1,ROSÉ - toxic till the end,657,2,18095,13741057,3eVa5w3URK5duf6eyVDbu9
88,-6,Yerin Baek - Antifreeze,712,5,18068,7674181,6dhfy4ByARPJdPtMyrUYJK
89,+6,The NuTs - 사랑의 바보,634,50,18018,7641028,56NKtypwi90dIOb5ZQZwHb
90,+3,NMIXX - Blue Valentine,345,3,17951,9589771,28ot3wh4oNmoFOdVajibBl
91,-8,PLAVE - Born Savage,131,16,17799,2567207,0k2zyzGq6HX383VlMBOvRG
92,+7,aespa - Whiplash,689,3,17624,18532735,6YVMFz59CuY7ngCxTxjpxE
93,-6,PLAVE - HMPH! (w/ SOLE ),116,22,17563,2278426,0k2zyzGq6HX383VlMBOvRG;6naXFodImN2DwRmKCQHAUt
94,-2,Dominic Fike - Babydoll,189,51,17424,3243097,6USv9qhCn6zfxlBQIYJ9qs
95,+6,ILLIT - NOT CUTE ANYMORE,303,2,17263,8098000,36cgvBn0aadzOijnjjwqMN
96,+7,Ariana Grande - hate that i made you love me,116,15,17154,2981479,66CXWjxzNUsdJxJ2JdwvnR
97,=,HAON - Skrr (w/ GISELLE ),549,23,16962,6795656,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
98,-2,NewJeans - Ditto,1374,1,16938,24974776,6HvZYsbFfjnjFrWF950C9d
99,+3,"Car, the garden - My whole world",263,3,16898,6552705,7c1HgFDe8ogy5NOZ1ANCJQ
100,-2,BIGBANG - HARU HARU - KR Ver.,286,54,16811,3203030,4Kxlr1PRlDKEB0ekOCyHgX
101,-7,Lim Young Woong - Eternal Moment,390,16,16761,8946500,75MOYjGEyyH5U4ZFHOPvxR
102,-57,"Earth, Wind & Fire - September",17,37,16605,142268,4QQgXkCYTt3BlENzhyNETg
103,+10,Vaundy - 怪獣の花唄,50,101,16554,558032,2IUl3m1H1EQ7QfNbNWvgru
104,+3,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",187,2,16551,7227773,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
105,-1,The Black Skirts - EVERYTHING,1296,75,16523,9767129,6WeDO4GynFmK4OxwkBzMW8
106,-1,Kenshi Yonezu - IRIS OUT,373,1,16486,15227949,1snhtMLeb2DYoMOcVbb8iB
107,+22,SYSTEM SEOUL - 너 (w/ ycs ),229,15,16388,4137374,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6
108,-18,Jimin - Be Mine,776,2,16306,29103330,1oSPZhvZMIrWW5I41kPkkY
109,+3,G-DRAGON - CROOKED,688,21,16241,10259655,30b9WulBM8sFuBo17nNq9c
110,-10,PLAVE - Think I Am,93,24,16230,1748666,0k2zyzGq6HX383VlMBOvRG
111,+15,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),163,14,16152,4136904,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
112,-3,DPR LIVE - Jasmine,504,98,16132,3159267,0siBQaURCli5wn2lqv8WZg
113,+5,Dynamicduo - Guilty,355,83,16005,4113282,4nvFFLtv7ZqoTr83387uK4
114,-3,"Car, the garden - Closely Far Away",745,11,16001,11744720,7c1HgFDe8ogy5NOZ1ANCJQ
115,+6,CORTIS - GO!,358,6,15937,8408602,1ebt9HnXdyYA6KgLXr1n4P
116,+21,Sung Si Kyung - Fije,13,105,15918,188399,7jFUYMpMUBDL4JQtMZ5ilc
117,+8,Brown Eyes - 벌써 일년,552,34,15895,8124484,6O7LgtO6NKOOOudzRayUfJ
118,-8,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),512,49,15778,6598653,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
119,-5,NELL - The time of walking on remembrance,98,62,15761,1396717,5WY88tCMFA6J6vqSN3MmDZ
120,=,Vaundy - 踊り子,949,14,15737,9992927,2IUl3m1H1EQ7QfNbNWvgru
121,-4,back number - ヒロイン,158,7,15689,3253778,6rs1KAoQnFalSqSU4LTh8g
122,+6,The Weeknd - Die For You,1313,34,15656,9029800,1Xyo4u8uXC1ZmMpatF05PJ
123,+4,BUMJIN - A Letter,963,33,15633,10860798,3vljSA6N2aSE8U3OhNFkPy
124,-2,"YANGHONGWON - ROSE (w/ Skinny Brown , Homeboy )",37,115,15563,502497,1SsVqqC31h54Hg08g7uQhM;0E0fq98DMHhkAgiXWpCViX;7ocuKBIqxHfc5m49bY7hO7
125,+24,Sung Si Kyung - Michide -On The Road-,303,51,15511,4279010,7jFUYMpMUBDL4JQtMZ5ilc
126,-20,PLAVE - Lunar Hearts,77,27,15479,1437776,0k2zyzGq6HX383VlMBOvRG
127,+9,fromis_9 - Supersonic,723,10,15462,11017366,24nUVBIlCGi4twz4nYxJum
128,-12,BIGBANG - Sunset Glow,317,50,15461,3502773,4Kxlr1PRlDKEB0ekOCyHgX
129,+3,M.C the Max - 행복하지 말아요,37,72,15459,563563,3MaRWfwKpbYnkYHC5gRKYo
130,-15,Epik High - 우산 (w/ Younha ),252,50,15452,3265636,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
131,-7,Tim - 사랑합니다...,188,59,15444,2217747,1H0rJYjO99jtsKOtaXmYTY
132,+8,Kenshi Yonezu - Lemon,1422,25,15383,12559813,1snhtMLeb2DYoMOcVbb8iB
133,-3,HYUKOH - TOMBOY,841,39,15278,9362190,57okaLdCtv3nVBSn5otJkp
134,+12,Joosiq - Think About You,331,50,15104,998254,66pTbLwtaCUvT64JA8zXZh
135,+19,LEECHANGSUB - Heavenly fate,792,79,15068,7154526,1rp5HzWaNwgauM5W5YmZ3U
136,-13,The Black Skirts - Antifreeze,265,83,15064,3522663,6WeDO4GynFmK4OxwkBzMW8
137,-3,Ed Sheeran - Shape of You,993,75,15008,7481671,6eUKZXaKkcviH0Ku9w2n3V
138,+15,Woody - Sadder Than Yesterday,302,69,15000,3507355,37ZY7eIcTT28id2jfq8WYw
139,+3,"Paul Kim - Every day, Every Moment",588,62,14953,4921436,4qRXrzUmdy3p33lgvJEzdv
140,-5,wave to earth - love.,326,101,14916,3319477,5069JTmv5ZDyPeZaCCXiCg
141,-3,"AKMU - Joy, Sorrow, A Beautiful Heart",169,3,14826,4819132,6OwKE9Ez6ALxpTaKcT5ayv
142,+6,Loco - Say Yes (w/ Punch ),463,61,14803,5304830,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
143,-4,The Kid LAROI - Stay (w/ Justin Bieber ),1537,1,14796,13516860,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
144,-3,hamo - 아크라포빅 (Akrapovic),221,4,14735,6754939,7bQHemX2QBqGaERdrfraNW
145,=,Leellamarz - Trip (w/ Hannah ),435,90,14725,3642491,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
146,-38,JISOO - CLICK,19,54,14697,325128,6UZ0ba50XreR4TM8u322gs
147,+3,LEE MU JIN - Coming Of Age Story,479,66,14679,5419545,4Xj0peBt3EZHbdF20JmdWC
148,+8,DAVICHI - TIME CAPSULE,222,71,14640,2676629,4z6yrDz5GfKXkeQZjOaZdq
149,-5,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),671,14,14598,4000907,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
150,-7,Dhruv - double take,1785,30,14583,11444910,70NcAr4ZtA3FAqU16iQZSb
151,+8,Beenzino - Aqua Man,178,61,14572,2431837,7IrDIIq3j04exsiF3Z7CPg
152,-33,ZICO - actually,75,96,14566,1022562,4XpUIb8uuNlIWVKmgKZXC0
153,+28,BUZZ - 가시,470,80,14533,5044175,4SdXXEHKFa5NSoh10QxeN2
154,+4,10CM - To Reach You,337,8,14485,5417341,6zn0ihyAApAYV51zpXxdEp
155,+17,DEAN - instagram,1313,60,14462,7361718,3eCd0TZrBPm2n9cDG6yWfF
156,+11,HWASA - Good Goodbye,280,4,14405,5407435,7bmYpVgQub656uNTu6qGNQ
157,+32,DELISPICE - 고백,191,93,14358,2228456,3zH8Xu8C1GnnmfpBqzdLPf
158,+20,M.C the Max - No matter where,25,140,14337,335690,3MaRWfwKpbYnkYHC5gRKYo
159,RE,"Lim Young Woong - Our Blues, Our Life",1251,10,14323,13031304,75MOYjGEyyH5U4ZFHOPvxR
160,+31,Izi - 응급실,552,51,14280,6433269,4PPkRMbw2jIs7flJkl4okf
161,-1,Justin Bieber - Love Yourself,1755,33,14269,9459946,1uNFoZAHBGtllmzznpCI3s
162,+13,Kim Seungmin - Hope You're Doing Well,91,106,14265,809240,31VffPWiL2AAwNIMODB9qZ
163,=,TUIDE - GRLS,29,35,14253,640612,2uxeKIw5ancTu92x28Ctkf
164,-31,"VALORANT - If The Sun Burns Out Tonight (w/ Grabbitz , Oli Sykes , Courtney LaPlante )",6,70,14240,105890,3wrFoI9EVjWg6m8xXeWr5t;4fv1OFJywZ7DHCz3mVQQ45;1UXEXWWOTTZNlyFapwHDbW;1g9j6GF1jyjrhixt3Vurzs
165,+1,NewJeans - How Sweet,846,1,14235,15536903,6HvZYsbFfjnjFrWF950C9d
166,-5,ILLIT - Billyeoon Goyangi (Do the Dance),464,4,14231,10681052,36cgvBn0aadzOijnjjwqMN
167,+15,BLACKPINK - As If It's Your Last,325,92,14218,1691640,41MozSoPIsD1dJM0CLPjZF
168,-11,NewJeans - Supernatural,815,1,14202,13954868,6HvZYsbFfjnjFrWF950C9d
169,-4,KATSEYE - Animal,54,43,14197,919000,3c0gDdb9lhnHGFtP4prQpn
170,+3,IVE - BANG BANG,225,3,14196,5489484,6RHTUrRF63xao58xh9FXYJ
171,-19,Geeks - Officially Missing You,710,61,14193,7971677,5VxfguafjfSdJcN10ACVZe
172,-2,Choi Yu Ree - When I stop thinking,79,90,14186,1058949,6qvVoPGEqNCyYSjYCgfV1v
173,-26,Red Velvet - Surfin' Boy,51,12,14155,1475116,1z4g3DjTBBZKhvAroFlhOM
174,+9,DAY6 - You Were Beautiful,1129,24,14135,12165000,5TnQc2N1iKlFjYD7CPGvFc
175,-24,YANGHONGWON - 4 Seasons(1.12),44,123,14112,546168,1SsVqqC31h54Hg08g7uQhM
176,+1,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1376,12,14098,13761891,5TnQc2N1iKlFjYD7CPGvFc
177,-13,Yuuri - ベテルギウス,1253,18,14093,11268695,0ixzjrK1wkN2zWBXt3VW3W
178,-10,Shawn Mendes - There's Nothing Holdin' Me Back,478,92,14055,3657660,7n2wHs1TKAczGzO7Dd2rGr
179,-3,NewJeans - OMG,1334,1,13955,20683429,6HvZYsbFfjnjFrWF950C9d
180,+16,Parc Jae Jung - Let's Say Goodbye,366,30,13890,2939160,7kXQtwn3ZRTBc8JYNyGwQy
181,+13,"Leessang - 헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (w/ Jung In )",35,100,13749,449302,0JGN9XIqm3vfg7hhPHjExI;0CO7rEbHBtpqgY9QPYJgPM
182,-20,d4vd - Here With Me,1328,23,13727,13275412,5y8tKLUfMvliMe8IKamR32
183,+1,D.O. - Popcorn,122,36,13705,1589146,2CQZr2RPZmrcvDnaod1ldC
184,-10,Na Yoon Kwon - 나였으면,205,74,13608,2460936,49fyJl5wIzI5GtRuCKxKRw
185,-5,COOL - 애상,144,53,13569,1865497,0w3PsroIezW7uRTNxEJLb9
186,-15,"G-DRAGON - HOME SWEET HOME (w/ TAEYANG , DAESUNG )",450,2,13563,9138991,30b9WulBM8sFuBo17nNq9c;6udveWUgX4vu75FF0DTrXV;1OQxmfKN9UG5C7nr4MkasO
187,+5,Roy Kim - If You Ask Me What Love Is,189,81,13552,2013776,3ErHVJMsxTq2lLSmnONBm9
188,-1,BLACKPINK - JUMP,426,2,13539,11729202,41MozSoPIsD1dJM0CLPjZF
189,-34,BIG Naughty - Beyond Love (Feat. 10CM) (w/ 10CM ),645,2,13536,4854982,7cEaNXXTHx3LokbjUUyHal;6zn0ihyAApAYV51zpXxdEp
190,+3,"Primary - question mark (Feat. CHOIZA Of Dynamicduo, Zion.T) (w/ CHOIZA , Zion.T )",328,76,13527,3535311,4QDcs3XrA8uHUZ7Xt9Ytep;3vvgBPro7lDMdReL1Ct2Hx;5HenzRvMtSrgtvU16XAoby
191,RE,BOOHWAL - Never Ending Story,360,58,13524,4118371,2LtEDRKi75vGtsfdy205jX
192,-61,Catch! Teenieping - Heart Stage (w/ PLAVE ),2,131,13510,28897,5eoQPMtKz1eE8js7AJyqSE;0k2zyzGq6HX383VlMBOvRG
193,RE,The Weeknd - Blinding Lights,1114,6,13442,4910854,1Xyo4u8uXC1ZmMpatF05PJ
194,-8,KiiiKiii - Candy Pink Magic Hole Flip Phone,41,21,13352,962509,63sat2XSMKdwKfqspmYQKP
195,RE,SPYAIR - サムライハート(Some Like It Hot!!),565,92,13341,4963332,7gRg6C2qgQ1F01k3sgyEVt
196,RE,GyeongseoYeji - If you lovingly call my name (w/ Jeon Gunho ),533,67,13333,1728328,5crpfIGj4lAUNuHYUY2TN9;3WFFsW6pFOm0e2yVQLTYCX
197,-18,Sandeul - Slightly Tipsy (She is My Type♡ X SANDEUL),170,133,13330,791519,2QeJBmgBdpH4i3uJns5Rdx
198,-3,DAY6 - HAPPY,766,4,13320,12790274,5TnQc2N1iKlFjYD7CPGvFc
199,-9,NewJeans - Attention,1483,1,13208,19541163,6HvZYsbFfjnjFrWF950C9d
200,=,george - something between us (Romance 101 X george),15,134,13201,196439,2pRZp2WxvnWWiSPcSSYkNV
