pos,change,title,days,peak,streams,total,artistIds
1,=,CORTIS - REDRED,96,1,96217,10239183,1ebt9HnXdyYA6KgLXr1n4P
2,=,RESCENE - LOVE ATTACK,65,2,80418,3699517,5deOsjuFTKrNMJW3rKuL8S
3,=,RESCENE - Pretty Girl,17,3,75740,1008697,5deOsjuFTKrNMJW3rKuL8S
4,NEW,JENNIE - Less than a Lover,1,4,65016,65016,250b0Wlc5Vk0CoUsaCY84M
5,-1,aespa - LEMONADE,57,2,62819,4494653,6YVMFz59CuY7ngCxTxjpxE
6,-1,ILLIT - It's Me,86,2,62764,6178691,36cgvBn0aadzOijnjjwqMN
7,+3,HANRORO - 0+0,310,1,50693,15194407,5wVJpXzuKV6Xj7Yhsf2uYx
8,=,Hearts2Hearts - Lemon Tang,33,2,50643,1916227,1ZLU77nRzQIaP23mVSYpCQ
9,=,I.O.I - Suddenly,66,4,49755,3767520,6RKnXXyprPjhBdCvL802Ku
10,-3,ATEEZ - BAD,25,7,49143,938158,68KmkJeZGfwe1OUaivBa2L
11,-5,Jimin - Who,736,1,48436,102400248,1oSPZhvZMIrWW5I41kPkkY
12,-1,HANRORO - Landing in Love,375,1,48186,16501559,5wVJpXzuKV6Xj7Yhsf2uYx
13,-1,Hearts2Hearts - RUDE!,155,1,47793,9572461,1ZLU77nRzQIaP23mVSYpCQ
14,-1,RESCENE - Deja Vu,54,12,45821,1284931,5deOsjuFTKrNMJW3rKuL8S
15,+1,WOODZ - Drowning,661,7,38188,14868381,6y9nlaoynxSvoTGY09Vdcy
16,-1,KiiiKiii - 404 (New Era),180,1,37887,8766257,63sat2XSMKdwKfqspmYQKP
17,-3,HANRORO - Let Me Love My Youth,378,6,37848,10317679,5wVJpXzuKV6Xj7Yhsf2uYx
18,-1,Nerd Connection - If I have you only (My love X Nerd Connection),982,15,37327,12230059,5WKUZJPvN1SScyggtPFShK
19,=,Jung Kook - Seven (w/ Latto ),1107,1,36096,70316136,6HaGTQPmzraVmaVxvz6EUc;3MdXrJWsbVzdn6fe5JYkSQ
20,-2,TAEYEON - Bansanka,26,10,35972,981587,3qNVuliS40BLgXGxhdBdqu
21,+2,YENA - Catch Catch,130,10,33981,4868044,49muoiIu4uea4PO8vueUNN
22,=,OFFICIAL HIGE DANDISM - Pretender,761,19,33387,11737378,5Vo1hnCRmCM6M4thZCInCj
23,+3,NMIXX - Heavy Serenade,75,3,33043,3630276,28ot3wh4oNmoFOdVajibBl
24,=,BTS - SWIM,127,1,32867,7192777,3Nrfpe0tUJi4K4DXYWgMUX
25,-5,Jin - Don’t Say You Love Me,435,1,32867,23326500,5vV3bFXnN6D6N3Nj4xRvaV
26,+15,fromis_9 - Vitamin ME,4,26,32238,106138,24nUVBIlCGi4twz4nYxJum
27,-6,RESCENE - Runaway,56,17,31990,1297699,5deOsjuFTKrNMJW3rKuL8S
28,-3,"Woo - We Are (w/ Loco , GRAY )",584,15,30951,7081897,5a8EJtOEbUJDF4RX3mKK02;2e4G04F77jxVuDYo44TCSm;3kPEBSt7qgVoRZSbIXMr7W
29,-2,Epik High - Love Love Love,255,5,30662,8070727,5snNHNlYT2UrtZo5HCJkiw
30,+5,ILLIT - Magnetic,852,1,29691,20268367,36cgvBn0aadzOijnjjwqMN
31,+1,tuki. - 晩餐歌,772,31,29406,8025169,1Y5vJqABeI6QI6R95EDV6o
32,+2,AKMU - Paradise of Rumors,109,1,29398,5290263,6OwKE9Ez6ALxpTaKcT5ayv
33,-5,Redoor - Forever Has Always Been,433,17,29069,8757968,5xhi1KB7WkPiTYb5Fm3YvS
34,-3,CORTIS - GO!,298,6,28638,7163150,1ebt9HnXdyYA6KgLXr1n4P
35,-6,JANNABI - for lovers who hesitate,1796,26,28589,10591946,2SY6OktZyMLdOnscX3DCyS
36,-6,데이먼스 이어 Damons year - yours,1366,6,28501,18637069,2T5KKZuEEudb7alCJ1pCus
37,-4,Nerd Connection - ‎Good Night Good Dream,767,28,28112,7808849,5WKUZJPvN1SScyggtPFShK
38,-2,Hearts2Hearts - STYLE,402,8,27430,11394599,1ZLU77nRzQIaP23mVSYpCQ
39,+8,"HEEDAE - 112 (w/ C JAMM , BlackNut )",7,15,27130,205235,6J4oB6UcxVwsI6jmjmeMGA;2ZT3bnHPOdErwCLdP5aHqR;0T8sqjCB5w57zxvW5lp3qJ
40,-2,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),103,14,26798,2954995,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
