pos,change,title,days,peak,streams,total,artistIds
63,-2,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),133,14,17693,3638717,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
64,-7,Sung Si Kyung - Every moment of you,289,41,17594,4353603,7jFUYMpMUBDL4JQtMZ5ilc
65,+28,Jimin - Be Mine,746,2,17514,28609606,1oSPZhvZMIrWW5I41kPkkY
66,-12,Epik High - 우산 (w/ Younha ),224,50,17346,2823256,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
67,-2,NewJeans - Hype Boy,1484,1,17212,25127271,6HvZYsbFfjnjFrWF950C9d
68,+42,KATSEYE - Hootie Frutti,6,68,17096,96852,3c0gDdb9lhnHGFtP4prQpn
69,-2,ROSÉ - toxic till the end,627,2,16924,13220735,3eVa5w3URK5duf6eyVDbu9
70,-4,Lady Gaga - Die With A Smile (w/ Bruno Mars ),738,5,16913,14354809,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
71,-9,Brown Eyes - 벌써 일년,522,34,16833,7588078,6O7LgtO6NKOOOudzRayUfJ
72,+5,Lim Young Woong - ULSSIGU,360,20,16814,6900839,75MOYjGEyyH5U4ZFHOPvxR
73,+1,Lim Young Woong - Unread Message,360,26,16751,6497242,75MOYjGEyyH5U4ZFHOPvxR
74,-3,She & Him - I Thought I Saw Your Face Today,21,70,16739,328022,3CIRif6ZAedT7kZSPvj2A4
75,-2,G-DRAGON - CROOKED,658,21,16694,9738982,30b9WulBM8sFuBo17nNq9c
76,+5,Yerin Baek - Antifreeze,682,5,16573,7135918,6dhfy4ByARPJdPtMyrUYJK
77,-1,Ariana Grande - hate that i made you love me,86,15,16465,2458207,66CXWjxzNUsdJxJ2JdwvnR
78,=,hamo - 아크라포빅 (Akrapovic),191,4,16446,6296049,7bQHemX2QBqGaERdrfraNW
79,+15,"G-DRAGON - HOME SWEET HOME (w/ TAEYANG , DAESUNG )",420,2,16393,8688341,30b9WulBM8sFuBo17nNq9c;6udveWUgX4vu75FF0DTrXV;1OQxmfKN9UG5C7nr4MkasO
80,+5,fromis_9 - Supersonic,693,10,16322,10569936,24nUVBIlCGi4twz4nYxJum
81,+3,Steve Lacy - oh yeah?,20,54,16276,347813,57vWImR43h4CaDao012Ofp
82,-14,"AKMU - How can I love the heartbreak, you're the one I love",1080,24,16242,9125382,6OwKE9Ez6ALxpTaKcT5ayv
83,-8,NMIXX - Blue Valentine,315,3,16061,9078034,28ot3wh4oNmoFOdVajibBl
84,-5,The Black Skirts - EVERYTHING,1266,77,16024,9278222,6WeDO4GynFmK4OxwkBzMW8
85,+16,Lim Young Woong - Left in the Rain,360,30,16021,6209199,75MOYjGEyyH5U4ZFHOPvxR
86,-6,Lim Young Woong - Heavenly Ever After,497,9,15976,9885344,75MOYjGEyyH5U4ZFHOPvxR
87,-1,The Kid LAROI - Stay (w/ Justin Bieber ),1507,1,15934,13053838,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
88,-24,The NuTs - 사랑의 바보,604,50,15894,7117065,56NKtypwi90dIOb5ZQZwHb
89,+96,TOY | YOO HEE YEOL - 여전히 아름다운지 (w/ 김연우 ),2,89,15854,27582,5TQrJqXpNPeguSipEv5tZy;306KeiDI5GhMOJlsQjuN1R
90,-3,Kenshi Yonezu - IRIS OUT,343,1,15753,14750648,1snhtMLeb2DYoMOcVbb8iB
91,+12,Lim Young Woong - Wild flower,359,34,15752,6172026,75MOYjGEyyH5U4ZFHOPvxR
92,-9,BIG Naughty - Vancouver,1214,33,15690,8642098,7cEaNXXTHx3LokbjUUyHal
93,+3,Yoon Do Hyun - I Guess I Loved You,1122,51,15644,9331014,6KsmQPHXE3qhzNNBPSZ0eB
94,+5,"Car, the garden - My whole world",233,3,15579,6041684,7c1HgFDe8ogy5NOZ1ANCJQ
95,-23,10CM - To Reach You,307,8,15507,4950054,6zn0ihyAApAYV51zpXxdEp
96,+8,aespa - Whiplash (English Version),8,64,15444,122260,6YVMFz59CuY7ngCxTxjpxE
97,-8,ILLIT - NOT CUTE ANYMORE,273,2,15442,7581409,36cgvBn0aadzOijnjjwqMN
98,+7,Lim Young Woong - Melody for You,359,35,15175,5971264,75MOYjGEyyH5U4ZFHOPvxR
99,+8,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1346,12,15171,13336466,5TnQc2N1iKlFjYD7CPGvFc
100,-2,M.C the Max - 행복하지 말아요,8,93,15156,109369,3MaRWfwKpbYnkYHC5gRKYo
101,+5,COOL - 애상,118,53,15139,1500972,0w3PsroIezW7uRTNxEJLb9
102,-12,"AKMU - Joy, Sorrow, A Beautiful Heart",139,3,15134,4349904,6OwKE9Ez6ALxpTaKcT5ayv
103,-15,NELL - The time of walking on remembrance,68,62,14998,937564,5WY88tCMFA6J6vqSN3MmDZ
104,-4,Zion.T - No Make Up,493,65,14892,5869875,5HenzRvMtSrgtvU16XAoby
105,-14,freestyle - Y (Please Tell Me Why),98,91,14884,1247136,0LigV2SSsRZaeX2htEFXV9
106,+12,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼... - Bonus Track Version,16,86,14849,213414,7qUALZhWSQIwqTw1auwwCc
107,-12,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",171,2,14804,6337210,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
108,+15,Lim Young Woong - Wonderful Life,359,35,14794,5900353,75MOYjGEyyH5U4ZFHOPvxR
109,+4,ZICO - actually,48,109,14758,630990,4XpUIb8uuNlIWVKmgKZXC0
110,-18,Izi - 응급실,522,51,14756,5975563,4PPkRMbw2jIs7flJkl4okf
111,-9,Kenshi Yonezu - Lemon,1392,25,14750,12094760,1snhtMLeb2DYoMOcVbb8iB
112,+3,ILLIT - Billyeoon Goyangi (Do the Dance),434,4,14715,10241972,36cgvBn0aadzOijnjjwqMN
113,RE,Bank - Can't Have You,53,90,14572,575369,07yXkk7BsAGmJWvkemt2oa
114,-6,DPR LIVE - Jasmine,474,102,14519,2710358,0siBQaURCli5wn2lqv8WZg
115,+19,CORTIS - FaSHioN,283,12,14453,5086832,1ebt9HnXdyYA6KgLXr1n4P
116,+9,BIGBANG - BANG BANG BANG - KR Ver.,299,21,14438,3717641,4Kxlr1PRlDKEB0ekOCyHgX
117,+25,george - Boat,542,49,14386,5089992,2pRZp2WxvnWWiSPcSSYkNV
118,-1,Dynamicduo - Guilty,325,83,14305,3657107,4nvFFLtv7ZqoTr83387uK4
119,-7,wave to earth - love.,296,107,14237,2873602,5069JTmv5ZDyPeZaCCXiCg
120,+13,KiiiKiii - SWEET SOUR,14,55,14193,230979,63sat2XSMKdwKfqspmYQKP
121,-24,"Car, the garden - Closely Far Away",715,11,14169,11256149,7c1HgFDe8ogy5NOZ1ANCJQ
122,-6,d4vd - Here With Me,1298,23,14169,12844332,5y8tKLUfMvliMe8IKamR32
123,-3,The Black Skirts - Antifreeze,235,83,14143,3086664,6WeDO4GynFmK4OxwkBzMW8
124,+36,Hearts2Hearts - The Chase,526,6,14115,9223261,1ZLU77nRzQIaP23mVSYpCQ
125,+31,BIGBANG - BLUE - KR Ver.,235,57,14100,2309444,4Kxlr1PRlDKEB0ekOCyHgX
126,+42,BIGBANG - Still Life,564,1,14088,5549125,4Kxlr1PRlDKEB0ekOCyHgX
127,+22,BIGBANG - SOBER - KR Ver.,207,44,14077,2313646,4Kxlr1PRlDKEB0ekOCyHgX
128,+52,Jung Kook - Standing Next to You,1024,3,14048,27437823,6HaGTQPmzraVmaVxvz6EUc
129,-5,Dhruv - double take,1755,30,13973,11016189,70NcAr4ZtA3FAqU16iQZSb
130,-9,Ed Sheeran - Shape of You,963,77,13972,7021906,6eUKZXaKkcviH0Ku9w2n3V
131,+26,Lim Young Woong - I’m HERO,355,36,13863,5587812,75MOYjGEyyH5U4ZFHOPvxR
132,-4,HAON - Skrr (w/ GISELLE ),519,23,13853,6351763,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
133,-19,Woody - Sadder Than Yesterday,272,69,13827,3038648,37ZY7eIcTT28id2jfq8WYw
134,+24,Beenzino - Aqua Man,156,61,13809,2126534,7IrDIIq3j04exsiF3Z7CPg
135,+1,CHOIJUNSEONG (Jun S) - L[ ]VE,87,16,13802,2053386,2RPo7pzzve2r1LufIxrPeR
136,-25,DAY6 - HAPPY,740,4,13799,12424868,5TnQc2N1iKlFjYD7CPGvFc
137,+2,Sung Si Kyung - Michide -On The Road-,273,51,13786,3820864,7jFUYMpMUBDL4JQtMZ5ilc
138,-8,Loco - Say Yes (w/ Punch ),434,61,13763,4890067,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
139,+4,Yuuri - ベテルギウス,1223,18,13741,10854610,0ixzjrK1wkN2zWBXt3VW3W
140,+5,BLACKPINK - As If It's Your Last,302,92,13732,1382126,41MozSoPIsD1dJM0CLPjZF
141,-15,The Weeknd - Die For You,1283,34,13639,8585839,1Xyo4u8uXC1ZmMpatF05PJ
142,+39,Lim Young Woong - Don’t look back at me,347,51,13583,5045591,75MOYjGEyyH5U4ZFHOPvxR
143,-2,KATSEYE - Animal,30,43,13579,578991,3c0gDdb9lhnHGFtP4prQpn
144,-4,The Black Skirts - Till The End of Time,279,67,13569,3203560,6WeDO4GynFmK4OxwkBzMW8
145,-26,DAVICHI - TIME CAPSULE,200,71,13528,2377781,4z6yrDz5GfKXkeQZjOaZdq
146,+8,Charlie Puth - Dangerously,621,20,13512,3697371,6VuMaDnrHyPL1p4EHjYLi7
147,+28,IVE - BANG BANG,195,3,13495,5069001,6RHTUrRF63xao58xh9FXYJ
148,-11,The Walters - I Love You So,751,58,13471,5019751,027TpXKGwdXP7iwbjUSpV8
149,-14,"Lim Young Woong - I’m sorry, But…",357,38,13450,5628685,75MOYjGEyyH5U4ZFHOPvxR
150,+16,aespa - KISS N TELL,31,42,13345,556936,6YVMFz59CuY7ngCxTxjpxE
151,+4,Geeks - Officially Missing You,694,61,13289,7750565,5VxfguafjfSdJcN10ACVZe
152,-14,NewJeans - Ditto,1344,1,13250,24503125,6HvZYsbFfjnjFrWF950C9d
153,-22,"Primary - question mark (Feat. CHOIZA Of Dynamicduo, Zion.T) (w/ CHOIZA , Zion.T )",308,76,13232,3271686,4QDcs3XrA8uHUZ7Xt9Ytep;3vvgBPro7lDMdReL1Ct2Hx;5HenzRvMtSrgtvU16XAoby
154,-32,HWASA - Good Goodbye,255,4,13202,5062349,7bmYpVgQub656uNTu6qGNQ
155,+18,LE SSERAFIM - BOOMPALA,94,7,13197,2724617,4SpbR6yFEvexJuaBpgAU5p
156,-24,Shawn Mendes - There's Nothing Holdin' Me Back,448,92,13147,3230741,7n2wHs1TKAczGzO7Dd2rGr
157,-9,"Paul Kim - Every day, Every Moment",558,62,13136,4462749,4qRXrzUmdy3p33lgvJEzdv
158,-14,LEE MU JIN - Coming Of Age Story,449,66,13135,4974720,4Xj0peBt3EZHbdF20JmdWC
159,-32,HYUKOH - TOMBOY,811,39,13127,8935209,57okaLdCtv3nVBSn5otJkp
160,-7,JANNABI - Baby I need you,261,36,13089,1824442,2SY6OktZyMLdOnscX3DCyS
161,-15,BLACKPINK - JUMP,408,2,13049,11496539,41MozSoPIsD1dJM0CLPjZF
162,-10,NewJeans - How Sweet,818,1,13012,15146279,6HvZYsbFfjnjFrWF950C9d
163,+2,BTS - Body to Body,157,2,12969,5143226,3Nrfpe0tUJi4K4DXYWgMUX
164,-17,BUMJIN - A Letter,935,33,12948,10454967,3vljSA6N2aSE8U3OhNFkPy
165,+14,BIGBANG - LAST DANCE,244,53,12939,2401420,4Kxlr1PRlDKEB0ekOCyHgX
166,+8,NewJeans - Attention,1458,1,12936,19205971,6HvZYsbFfjnjFrWF950C9d
167,+5,Ravyn Lenae - Love Me Not,14,110,12933,174381,5RTLRtXjbXI2lSXc6jxlAz
168,+8,Lim Young Woong - A Song For Us,334,49,12917,4848282,75MOYjGEyyH5U4ZFHOPvxR
169,RE,Taylor Swift - Cruel Summer,1050,22,12689,11133292,06HL4z0CvFAxyc27GXpf02
170,-61,BOOHWAL - Never Ending Story,340,58,12529,3853928,2LtEDRKi75vGtsfdy205jX
171,+13,"YANGHONGWON - ROSE (w/ Skinny Brown , Homeboy )",14,137,12476,180322,1SsVqqC31h54Hg08g7uQhM;0E0fq98DMHhkAgiXWpCViX;7ocuKBIqxHfc5m49bY7hO7
172,+11,SPYAIR - サムライハート(Some Like It Hot!!),544,92,12471,4693982,7gRg6C2qgQ1F01k3sgyEVt
173,-9,NewJeans - Supernatural,785,1,12427,13538501,6HvZYsbFfjnjFrWF950C9d
174,-13,ENHYPEN - Two Fools,3,58,12398,42091,5t5FqBwTcgKTaWmfEbwQY9
175,-46,"Leessang - 헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (w/ Jung In )",15,129,12392,175590,0JGN9XIqm3vfg7hhPHjExI;0CO7rEbHBtpqgY9QPYJgPM
176,-6,Choi Yu Ree - When I stop thinking,57,90,12384,765716,6qvVoPGEqNCyYSjYCgfV1v
177,RE,BUMKEY - Attraction (w/ Dynamicduo ),46,117,12308,573357,3vhZuZdMksbnJwoE3AwpXq;4nvFFLtv7ZqoTr83387uK4
178,-15,Justin Bieber - Love Yourself,1725,33,12299,9047631,1uNFoZAHBGtllmzznpCI3s
179,RE,CORTIS - YOUNGCREATORCREW,111,18,12291,2422236,1ebt9HnXdyYA6KgLXr1n4P
180,+15,BIGBANG - Let's not fall in love - KR Ver.,168,67,12199,1521490,4Kxlr1PRlDKEB0ekOCyHgX
181,RE,Supreme Team - Then Then Then (w/ Youngjun ),17,141,12174,207733,6dHoQP2ONf0e9DMH94Obo7;7n7p8oXuygFVSkrCO9FvAt
182,-15,Leellamarz - Trip (w/ Hannah ),415,90,12169,3370136,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
183,-12,Baek A - Amor,1170,16,12047,8764891,5rHUhS9Ya0S63WI9LFmCSx
184,+16,HANRORO - Zankokuna Tenshino Teeze (Korean Ver.),24,45,12042,405003,5wVJpXzuKV6Xj7Yhsf2uYx
185,-8,Temper City - Self Aware,6,171,12034,70352,5mHUmlJWkcoOk1NbjfrXWz
186,-24,DEAN - instagram,1283,60,12031,6919199,3eCd0TZrBPm2n9cDG6yWfF
187,+9,NewJeans - OMG,1305,1,11891,20287721,6HvZYsbFfjnjFrWF950C9d
188,+4,NewJeans - Bubble Gum,537,3,11890,7813229,6HvZYsbFfjnjFrWF950C9d
189,RE,Sung Si Kyung - Fije,3,189,11842,34484,7jFUYMpMUBDL4JQtMZ5ilc
190,-40,Na Yoon Kwon - 나였으면,178,74,11814,2090145,49fyJl5wIzI5GtRuCKxKRw
191,-5,Vaundy - 踊り子,943,14,11757,9904366,2IUl3m1H1EQ7QfNbNWvgru
192,-23,"Car, the garden - 나무",503,47,11708,5165398,7c1HgFDe8ogy5NOZ1ANCJQ
193,-5,imase - NIGHT DANCER,553,5,11695,5118392,4TaSvnT5o4REFwhqfrmK27
194,NEW,Shane - Nothing,1,194,11672,11672,3BBmWyvut6k6gHFeIzlx5v
195,RE,RESCENE - Glow Up,32,135,11646,396140,5deOsjuFTKrNMJW3rKuL8S
196,RE,Panic! At The Disco - High Hopes,182,112,11639,1291989,20JZFwl6HVl6yg8a4H3ZqK
197,-46,Parc Jae Jung - Let's Say Goodbye,341,30,11631,2588084,7kXQtwn3ZRTBc8JYNyGwQy
198,-11,JANNABI - Summer,16,137,11629,62425,2SY6OktZyMLdOnscX3DCyS
199,RE,MC MONG - Bubble Love (w/ SEO IN YOUNG ),13,170,11627,162489,6gEWl778wJTkq4Uk5eBvgD;6UaKk8mT8NH0BuUTFIhxN7
200,-22,The Weeknd - Blinding Lights,1100,6,11609,4734559,1Xyo4u8uXC1ZmMpatF05PJ
