pos,change,title,days,peak,streams,total,artistIds
66,+1,Lim Young Woong - I Hate You RE,8,66,20891,155371,75MOYjGEyyH5U4ZFHOPvxR
67,+20,"AKMU - How can I love the heartbreak, you're the one I love",1104,24,20712,9582019,6OwKE9Ez6ALxpTaKcT5ayv
68,+1,ILLIT - Magnetic,906,1,20651,21508699,36cgvBn0aadzOijnjjwqMN
69,+11,Yoon Do Hyun - I Guess I Loved You,1146,51,20575,9735857,6KsmQPHXE3qhzNNBPSZ0eB
70,-5,Lim Young Woong - Love Always Runs Away RE,8,65,20554,154740,75MOYjGEyyH5U4ZFHOPvxR
71,-5,Lim Young Woong - A Bientot RE,8,66,20545,153948,75MOYjGEyyH5U4ZFHOPvxR
72,+1,Sung Si Kyung - Every moment of you,313,41,20443,4814369,7jFUYMpMUBDL4JQtMZ5ilc
73,-5,Lim Young Woong - Grain of Sand RE,8,68,20400,153953,75MOYjGEyyH5U4ZFHOPvxR
74,+12,The Black Skirts - 1:05,518,45,20178,6947072,6WeDO4GynFmK4OxwkBzMW8
75,-1,aespa - Whiplash,683,3,19516,18426763,6YVMFz59CuY7ngCxTxjpxE
76,=,NewJeans - Hype Boy,1508,1,19492,25569433,6HvZYsbFfjnjFrWF950C9d
77,-5,Jung Kook - Standing Next to You,1046,3,19490,27836589,6HaGTQPmzraVmaVxvz6EUc
78,+19,VINXEN - FLYING HIGH WITH U,213,21,19396,4813026,4T6xiCykTP9rCNaEPU7D4q
79,-4,"Heize - And July (w/ DEAN , dj friz )",120,53,19368,2149494,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
80,-3,Yerin Baek - Antifreeze,706,5,19307,7561852,6dhfy4ByARPJdPtMyrUYJK
81,-11,TUIDE - GRLS,24,35,19075,563722,2uxeKIw5ancTu92x28Ctkf
82,=,tuki. - 晩餐歌,826,30,19050,9353596,1Y5vJqABeI6QI6R95EDV6o
83,-5,The NuTs - 사랑의 바보,628,50,18873,7527512,56NKtypwi90dIOb5ZQZwHb
84,+5,AKMU - Paradise of Rumors,163,1,18783,6589623,6OwKE9Ez6ALxpTaKcT5ayv
85,-2,Red Velvet - Surfin' Boy,45,12,18727,1381830,1z4g3DjTBBZKhvAroFlhOM
86,+22,Hearts2Hearts - The Chase,547,6,18271,9535584,1ZLU77nRzQIaP23mVSYpCQ
87,+45,Primary - Johnny (w/ Dynamicduo ),472,60,18235,5878174,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
88,-17,Kim Na Young - A Letter For You,130,50,18158,2346008,4dvmLXorXADxVq8EcySEWk
89,-1,Dominic Fike - Babydoll,183,51,18021,3132558,6USv9qhCn6zfxlBQIYJ9qs
90,+45,Zion.T - No Make Up,517,65,17973,6223499,5HenzRvMtSrgtvU16XAoby
91,+5,"Car, the garden - My whole world",257,3,17928,6449993,7c1HgFDe8ogy5NOZ1ANCJQ
92,-1,NewJeans - Ditto,1368,1,17860,24871495,6HvZYsbFfjnjFrWF950C9d
93,=,JISOO - CLICK,13,54,17745,230349,6UZ0ba50XreR4TM8u322gs
94,=,Ariana Grande - hate that i made you love me,110,15,17613,2879991,66CXWjxzNUsdJxJ2JdwvnR
95,-5,ROSÉ - toxic till the end,651,2,17348,13630466,3eVa5w3URK5duf6eyVDbu9
96,+76,PLAVE - Born Savage,125,16,17279,2461383,0k2zyzGq6HX383VlMBOvRG
97,+8,G-DRAGON - CROOKED,682,21,17265,10158986,30b9WulBM8sFuBo17nNq9c
98,+1,NMIXX - Blue Valentine,339,3,17211,9485071,28ot3wh4oNmoFOdVajibBl
99,+37,HAON - Skrr (w/ GISELLE ),543,23,17101,6690865,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
100,=,머무르 - The Adult I Dreamed Of,9,100,17087,130276,4C3iHuAHTUbOigoE9lmhdx
101,+3,BIGBANG - HARU HARU - KR Ver.,280,54,17072,3097997,4Kxlr1PRlDKEB0ekOCyHgX
102,+27,PLAVE - HMPH! (w/ SOLE ),110,22,17072,2173686,0k2zyzGq6HX383VlMBOvRG;6naXFodImN2DwRmKCQHAUt
103,+86,Joosiq - Think About You,325,50,16662,902825,66pTbLwtaCUvT64JA8zXZh
104,-1,The Black Skirts - EVERYTHING,1290,75,16642,9664019,6WeDO4GynFmK4OxwkBzMW8
105,+38,fromis_9 - Supersonic,717,10,16561,10922835,24nUVBIlCGi4twz4nYxJum
106,-4,ILLIT - NOT CUTE ANYMORE,297,2,16488,7994137,36cgvBn0aadzOijnjjwqMN
107,+13,Dynamicduo - Guilty,349,83,16315,4015324,4nvFFLtv7ZqoTr83387uK4
108,-27,Sung Si Kyung - Michide -On The Road-,297,51,16313,4185754,7jFUYMpMUBDL4JQtMZ5ilc
109,-25,Brown Eyes - 벌써 일년,546,34,16290,8028784,6O7LgtO6NKOOOudzRayUfJ
110,+13,back number - ヒロイン,152,7,16200,3159042,6rs1KAoQnFalSqSU4LTh8g
111,+1,Kenshi Yonezu - IRIS OUT,367,1,16183,15130567,1snhtMLeb2DYoMOcVbb8iB
112,-1,CORTIS - GO!,352,6,16153,8311362,1ebt9HnXdyYA6KgLXr1n4P
113,-18,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",181,2,16108,7127691,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
114,+25,DPR LIVE - Jasmine,498,102,16029,3060244,0siBQaURCli5wn2lqv8WZg
115,+19,Sung Si Kyung - Fije,7,115,16008,92921,7jFUYMpMUBDL4JQtMZ5ilc
116,+8,BIGBANG - Sunset Glow,311,50,15974,3403621,4Kxlr1PRlDKEB0ekOCyHgX
117,+82,PLAVE - Think I Am,87,24,15889,1652003,0k2zyzGq6HX383VlMBOvRG
118,-8,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),157,14,15882,4041582,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
119,+7,"Car, the garden - Closely Far Away",739,11,15867,11645610,7c1HgFDe8ogy5NOZ1ANCJQ
120,+11,BUMJIN - A Letter,957,33,15753,10767124,3vljSA6N2aSE8U3OhNFkPy
121,-6,The Kid LAROI - Stay (w/ Justin Bieber ),1531,1,15734,13422349,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
122,-15,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),506,49,15730,6499064,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
123,+25,Tim - 사랑합니다...,182,59,15665,2125188,1H0rJYjO99jtsKOtaXmYTY
124,-23,"Paul Kim - Every day, Every Moment",582,62,15599,4830391,4qRXrzUmdy3p33lgvJEzdv
125,-12,The Weeknd - Die For You,1307,34,15583,8936346,1Xyo4u8uXC1ZmMpatF05PJ
126,+45,"YANGHONGWON - ROSE (w/ Skinny Brown , Homeboy )",31,115,15560,410736,1SsVqqC31h54Hg08g7uQhM;0E0fq98DMHhkAgiXWpCViX;7ocuKBIqxHfc5m49bY7hO7
127,-18,Ed Sheeran - Shape of You,987,75,15550,7386364,6eUKZXaKkcviH0Ku9w2n3V
128,+35,NELL - The time of walking on remembrance,92,62,15528,1300398,5WY88tCMFA6J6vqSN3MmDZ
129,-13,Kenshi Yonezu - Lemon,1416,25,15526,12465270,1snhtMLeb2DYoMOcVbb8iB
130,+10,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),665,14,15493,3906164,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
131,-33,"AKMU - Joy, Sorrow, A Beautiful Heart",163,3,15438,4729955,6OwKE9Ez6ALxpTaKcT5ayv
132,+41,The Black Skirts - Antifreeze,259,83,15360,3428949,6WeDO4GynFmK4OxwkBzMW8
133,+27,ZICO - actually,69,96,15223,930856,4XpUIb8uuNlIWVKmgKZXC0
134,-15,hamo - 아크라포빅 (Akrapovic),215,4,15188,6661824,7bQHemX2QBqGaERdrfraNW
135,-7,LEE MU JIN - Coming Of Age Story,473,66,15172,5329285,4Xj0peBt3EZHbdF20JmdWC
136,+16,Epik High - 우산 (w/ Younha ),246,50,15171,3169756,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
137,-4,LEECHANGSUB - Heavenly fate,786,79,15167,7062438,1rp5HzWaNwgauM5W5YmZ3U
138,+26,Loco - Say Yes (w/ Punch ),457,61,15128,5212683,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
139,+10,Jimin - Be Mine,770,2,15091,29000404,1oSPZhvZMIrWW5I41kPkkY
140,-34,Kim Seungmin - Hope You're Doing Well,86,106,15070,736604,31VffPWiL2AAwNIMODB9qZ
141,-24,DEAN - instagram,1307,60,15016,7272485,3eCd0TZrBPm2n9cDG6yWfF
142,RE,BIG Naughty - Beyond Love (Feat. 10CM) (w/ 10CM ),639,2,14972,4766041,7cEaNXXTHx3LokbjUUyHal;6zn0ihyAApAYV51zpXxdEp
143,-22,wave to earth - love.,320,101,14966,3225451,5069JTmv5ZDyPeZaCCXiCg
144,-26,Woody - Sadder Than Yesterday,296,69,14955,3418602,37ZY7eIcTT28id2jfq8WYw
145,-53,M.C the Max - 행복하지 말아요,31,72,14940,474179,3MaRWfwKpbYnkYHC5gRKYo
146,RE,Leellamarz - Trip (w/ Hannah ),429,90,14936,3550056,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
147,RE,Beenzino - Aqua Man,172,61,14808,2341077,7IrDIIq3j04exsiF3Z7CPg
148,+28,DELISPICE - 고백,185,93,14760,2140956,3zH8Xu8C1GnnmfpBqzdLPf
149,-5,YANGHONGWON - 4 Seasons(1.12),38,123,14691,458762,1SsVqqC31h54Hg08g7uQhM
150,-5,d4vd - Here With Me,1322,23,14682,13186889,5y8tKLUfMvliMe8IKamR32
151,-1,Sandeul - Slightly Tipsy (She is My Type♡ X SANDEUL),164,133,14667,705163,2QeJBmgBdpH4i3uJns5Rdx
152,-27,Izi - 응급실,546,51,14611,6347554,4PPkRMbw2jIs7flJkl4okf
153,+13,NewJeans - How Sweet,840,1,14592,15450661,6HvZYsbFfjnjFrWF950C9d
154,+4,KiiiKiii - Candy Pink Magic Hole Flip Phone,37,21,14543,907078,63sat2XSMKdwKfqspmYQKP
155,+43,Bruno Mars - That's What I Like,593,38,14532,5492014,0du5cEVh5yTK9QJze8zA0C
156,-29,ILLIT - Billyeoon Goyangi (Do the Dance),458,4,14474,10595092,36cgvBn0aadzOijnjjwqMN
157,+27,Justin Bieber - Love Yourself,1749,33,14459,9370745,1uNFoZAHBGtllmzznpCI3s
158,-36,Na Yoon Kwon - 나였으면,199,74,14451,2376256,49fyJl5wIzI5GtRuCKxKRw
159,+2,BUZZ - 가시,464,80,14429,4956252,4SdXXEHKFa5NSoh10QxeN2
160,-5,NewJeans - Supernatural,809,1,14428,13869889,6HvZYsbFfjnjFrWF950C9d
161,RE,Geeks - Officially Missing You,704,61,14427,7880989,5VxfguafjfSdJcN10ACVZe
162,-5,HYUKOH - TOMBOY,835,39,14397,9270384,57okaLdCtv3nVBSn5otJkp
163,+4,Dhruv - double take,1779,30,14367,11353784,70NcAr4ZtA3FAqU16iQZSb
164,+6,"G-DRAGON - HOME SWEET HOME (w/ TAEYANG , DAESUNG )",444,2,14340,9053772,30b9WulBM8sFuBo17nNq9c;6udveWUgX4vu75FF0DTrXV;1OQxmfKN9UG5C7nr4MkasO
165,-35,DAY6 - You Were Beautiful,1123,24,14250,12081377,5TnQc2N1iKlFjYD7CPGvFc
166,+19,Shawn Mendes - There's Nothing Holdin' Me Back,472,92,14214,3569738,7n2wHs1TKAczGzO7Dd2rGr
167,+15,SYSTEM SEOUL - 너 (w/ ycs ),223,15,14209,4042780,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6
168,-30,DAY6 - HAPPY,763,4,14167,12750126,5TnQc2N1iKlFjYD7CPGvFc
169,+11,Yuuri - ベテルギウス,1247,18,14107,11183045,0ixzjrK1wkN2zWBXt3VW3W
170,+5,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1370,12,14106,13677094,5TnQc2N1iKlFjYD7CPGvFc
171,-57,Parc Jae Jung - Let's Say Goodbye,361,30,14090,2871947,7kXQtwn3ZRTBc8JYNyGwQy
172,+5,IVE - BANG BANG,219,3,14066,5404520,6RHTUrRF63xao58xh9FXYJ
173,-20,NewJeans - OMG,1328,1,14048,20598559,6HvZYsbFfjnjFrWF950C9d
174,+16,HWASA - Good Goodbye,275,4,14023,5336651,7bmYpVgQub656uNTu6qGNQ
175,-34,10CM - To Reach You,331,8,13971,5331271,6zn0ihyAApAYV51zpXxdEp
176,+20,LEE MU JIN - Episode,760,69,13942,6736240,4Xj0peBt3EZHbdF20JmdWC
177,-23,DAVICHI - TIME CAPSULE,216,71,13908,2592566,4z6yrDz5GfKXkeQZjOaZdq
178,RE,KATSEYE - Animal,49,43,13871,849594,3c0gDdb9lhnHGFtP4prQpn
179,RE,D.O. - Popcorn,118,36,13793,1535192,2CQZr2RPZmrcvDnaod1ldC
180,RE,COOL - 애상,138,53,13773,1777314,0w3PsroIezW7uRTNxEJLb9
181,-16,Jung Seung Hwan - The Snowman,280,21,13613,4340903,7l8rOFwZFQ3G0sgZ7gjGng
182,-13,M.C the Max - No matter where,19,140,13602,251352,3MaRWfwKpbYnkYHC5gRKYo
183,RE,Roy Kim - If You Ask Me What Love Is,185,81,13546,1959544,3ErHVJMsxTq2lLSmnONBm9
184,-6,"Lim Young Woong - Our Blues, Our Life",1250,10,13479,13016981,75MOYjGEyyH5U4ZFHOPvxR
185,RE,Leellamarz - On the street (Feat. ASH ISLAND) (w/ ASH ISLAND ),90,49,13453,501985,79g2STpP2iV1xfgHuhrhX0;7IEhlwWQA7pCkEvzwwHehE
186,-24,Bank - Can't Have You,75,83,13445,873964,07yXkk7BsAGmJWvkemt2oa
187,-41,"Car, the garden - 나무",524,47,13395,5459983,7c1HgFDe8ogy5NOZ1ANCJQ
188,-14,aespa - KISS N TELL,51,42,13321,829764,6YVMFz59CuY7ngCxTxjpxE
189,RE,"Primary - question mark (Feat. CHOIZA Of Dynamicduo, Zion.T) (w/ CHOIZA , Zion.T )",322,76,13308,3452893,4QDcs3XrA8uHUZ7Xt9Ytep;3vvgBPro7lDMdReL1Ct2Hx;5HenzRvMtSrgtvU16XAoby
190,RE,george - something between us (Romance 101 X george),12,134,13299,155817,2pRZp2WxvnWWiSPcSSYkNV
191,RE,Jung Kook - 3D (w/ Jack Harlow ),1030,2,13284,30236061,6HaGTQPmzraVmaVxvz6EUc;2LIk90788K0zvyj2JJVwkJ
192,+2,The Weeknd - Blinding Lights,1111,6,13281,4871197,1Xyo4u8uXC1ZmMpatF05PJ
193,RE,SPYAIR - サムライハート(Some Like It Hot!!),564,92,13202,4949991,7gRg6C2qgQ1F01k3sgyEVt
194,-57,Choi Yu Ree - When I stop thinking,75,90,13174,1004101,6qvVoPGEqNCyYSjYCgfV1v
195,RE,LE SSERAFIM - HOT,420,2,13150,7584776,4SpbR6yFEvexJuaBpgAU5p
196,RE,BLACKPINK - JUMP,421,2,13136,11661625,41MozSoPIsD1dJM0CLPjZF
197,RE,Jung Kook - Still With You,685,8,13101,6558835,6HaGTQPmzraVmaVxvz6EUc
198,-5,The Walters - I Love You So,769,58,13054,5254548,027TpXKGwdXP7iwbjUSpV8
199,-43,BIGBANG - BLUE - KR Ver.,259,57,13035,2649993,4Kxlr1PRlDKEB0ekOCyHgX
200,RE,BLACKPINK - As If It's Your Last,319,92,13028,1609413,41MozSoPIsD1dJM0CLPjZF
