pos,change,title,days,peak,streams,total,artistIds
46,+1,Hearts2Hearts - FOCUS,270,6,23060,8721360,1ZLU77nRzQIaP23mVSYpCQ
47,-1,CHOIJUNSEONG (Jun S) - L[ ]VE,49,16,22539,1372964,2RPo7pzzve2r1LufIxrPeR
48,+1,tuki. - 晩餐歌,764,47,22223,7813006,1Y5vJqABeI6QI6R95EDV6o
49,+2,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",133,2,21986,5667812,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
50,+3,RESCENE - Pinball,12,50,20319,185805,5deOsjuFTKrNMJW3rKuL8S
51,+4,aespa - WDA (Whole Different Animal) (w/ G-DRAGON ),67,5,20178,2582427,6YVMFz59CuY7ngCxTxjpxE;30b9WulBM8sFuBo17nNq9c
52,+7,"AKMU - How can I love the heartbreak, you're the one I love",1042,24,19271,8443359,6OwKE9Ez6ALxpTaKcT5ayv
53,+1,ILLIT - NOT CUTE ANYMORE,235,2,18697,6890598,36cgvBn0aadzOijnjjwqMN
54,+2,CORTIS - YOUNGCREATORCREW,74,18,18642,1866845,1ebt9HnXdyYA6KgLXr1n4P
55,+10,Sung Si Kyung - Every moment of you,251,41,18393,3655757,7jFUYMpMUBDL4JQtMZ5ilc
56,+6,Kim Na Young - A Letter For You,68,53,18317,1146303,4dvmLXorXADxVq8EcySEWk
57,+9,NewJeans - Hype Boy,1446,1,18189,24368122,6HvZYsbFfjnjFrWF950C9d
58,+2,"AKMU - Joy, Sorrow, A Beautiful Heart",101,3,18041,3728932,6OwKE9Ez6ALxpTaKcT5ayv
59,+5,ILLIT - Billyeoon Goyangi (Do the Dance),396,4,17830,9636591,36cgvBn0aadzOijnjjwqMN
60,+3,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),444,49,17220,5372367,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
61,+8,The Black Skirts - 1:05,456,45,16946,5843348,6WeDO4GynFmK4OxwkBzMW8
62,+35,NELL - The time of walking on remembrance,30,62,16932,359295,5WY88tCMFA6J6vqSN3MmDZ
63,+9,aespa - Whiplash,634,3,16848,17555306,6YVMFz59CuY7ngCxTxjpxE
64,+9,NewJeans - How Sweet,780,1,16830,14568053,6HvZYsbFfjnjFrWF950C9d
65,+5,Kenshi Yonezu - IRIS OUT,305,1,16796,14129783,1snhtMLeb2DYoMOcVbb8iB
66,+8,"LE SSERAFIM - ICONIC BY MISTAKE (w/ ILLIT , KATSEYE )",35,20,16756,855803,4SpbR6yFEvexJuaBpgAU5p;36cgvBn0aadzOijnjjwqMN;3c0gDdb9lhnHGFtP4prQpn
67,+10,NMIXX - Blue Valentine,277,3,16747,8404801,28ot3wh4oNmoFOdVajibBl
68,+10,"Heize - And July (w/ DEAN , dj friz )",58,53,16745,1071883,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
69,+2,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee ),1703,31,16693,9558004,246dkjvS1zLTtiykXe5h60;1zNqQNIdeOUZHb8zbZRFMX
70,+34,Izi - 응급실,488,51,16684,5493619,4PPkRMbw2jIs7flJkl4okf
71,+9,Brown Eyes - 벌써 일년,484,34,16681,6937322,6O7LgtO6NKOOOudzRayUfJ
72,-11,HANRORO - You and I,8,38,16632,154454,5wVJpXzuKV6Xj7Yhsf2uYx
73,+8,Lady Gaga - Die With A Smile (w/ Bruno Mars ),700,5,16560,13692535,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
74,-7,YEONJUN - Ice Cream,6,63,16523,96799,2Mo2yHjmrDRZW7yRuJwR2w
75,=,Dominic Fike - Babydoll,121,58,16406,1953781,6USv9qhCn6zfxlBQIYJ9qs
76,+3,BIG Naughty - Vancouver,1176,33,16406,8052176,7cEaNXXTHx3LokbjUUyHal
77,-27,SYSTEM SEOUL - Summer Time : D (w/ ycs ),2,50,16379,39960,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6
78,+12,NewJeans - Ditto,1306,1,16354,23902109,6HvZYsbFfjnjFrWF950C9d
79,+3,Jimin - Be Mine,708,2,16345,27926465,1oSPZhvZMIrWW5I41kPkkY
80,+12,The NuTs - 사랑의 바보,566,50,16263,6514574,56NKtypwi90dIOb5ZQZwHb
81,+2,Lim Young Woong - ULSSIGU,322,20,16023,6275761,75MOYjGEyyH5U4ZFHOPvxR
82,+12,Sung Si Kyung - Michide -On The Road-,235,51,15701,3280762,7jFUYMpMUBDL4JQtMZ5ilc
83,+18,Kenshi Yonezu - Lemon,1354,25,15625,11516091,1snhtMLeb2DYoMOcVbb8iB
84,+15,Yoon Do Hyun - I Guess I Loved You,1087,51,15617,8806386,6KsmQPHXE3qhzNNBPSZ0eB
85,=,Yerin Baek - Antifreeze,644,5,15566,6496297,6dhfy4ByARPJdPtMyrUYJK
86,+7,CORTIS - TNT,74,25,15554,1511699,1ebt9HnXdyYA6KgLXr1n4P
87,=,Lim Young Woong - Unread Message,322,26,15536,5896993,75MOYjGEyyH5U4ZFHOPvxR
88,+7,The Black Skirts - Ling Ling,253,58,15462,3346035,6WeDO4GynFmK4OxwkBzMW8
89,-53,"SYSTEM SEOUL - 약속해 (w/ kira , sn7 , ycs , hawks )",2,36,15264,42344,1YBOO3E40cq9VVNUHeQGDm;2WOLpHxnKUlKnEMk62SLuX;2uDWYOc4r1uGmlOhaFfR8x;15Wmgj7GkO1EPXq9hZPnh6;6r8dyOpcKwTCIgekGqgCsm
90,+8,fromis_9 - Supersonic,655,10,15212,9963641,24nUVBIlCGi4twz4nYxJum
91,+5,The Kid LAROI - Stay (w/ Justin Bieber ),1469,1,15124,12429624,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
92,+13,ROSÉ - toxic till the end,589,2,15075,12588342,3eVa5w3URK5duf6eyVDbu9
93,+10,BTS - Body to Body,119,2,15063,4584865,3Nrfpe0tUJi4K4DXYWgMUX
94,+21,COOL - 애상,80,72,14934,871914,0w3PsroIezW7uRTNxEJLb9
95,-9,10CM - To Reach You,269,8,14931,4333841,6zn0ihyAApAYV51zpXxdEp
96,+6,NewJeans - Supernatural,747,1,14929,12954134,6HvZYsbFfjnjFrWF950C9d
97,-9,M.Sasuke - GG EZ,21,56,14819,349959,75t1r7Dnlz4EDc1Dn7Yqtd
98,+15,Lim Young Woong - Wild flower,321,34,14533,5601925,75MOYjGEyyH5U4ZFHOPvxR
99,-15,Lim Young Woong - Heavenly Ever After,459,9,14515,9318461,75MOYjGEyyH5U4ZFHOPvxR
100,+10,HYUKOH - TOMBOY,773,39,14410,8392944,57okaLdCtv3nVBSn5otJkp
101,+7,Ed Sheeran - Shape of You,925,77,14378,6473287,6eUKZXaKkcviH0Ku9w2n3V
102,+5,NewJeans - Attention,1420,1,14375,18645258,6HvZYsbFfjnjFrWF950C9d
103,+16,The Black Skirts - Antifreeze,197,83,14293,2544166,6WeDO4GynFmK4OxwkBzMW8
104,+20,"Car, the garden - My whole world",195,3,14275,5481339,7c1HgFDe8ogy5NOZ1ANCJQ
105,-47,"SYSTEM SEOUL - WISH YOU 행복 (w/ ycs , sn7 )",2,58,14257,33239,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6;2uDWYOc4r1uGmlOhaFfR8x
106,+5,Lim Young Woong - Left in the Rain,322,30,14248,5647624,75MOYjGEyyH5U4ZFHOPvxR
107,-1,"Car, the garden - Closely Far Away",677,11,14084,10695540,7c1HgFDe8ogy5NOZ1ANCJQ
108,+18,Beenzino - Aqua Man,120,61,14074,1634030,7IrDIIq3j04exsiF3Z7CPg
109,+7,Epik High - 우산 (w/ Younha ),190,50,13976,2317515,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
110,-1,IVE - BANG BANG,157,3,13913,4531998,6RHTUrRF63xao58xh9FXYJ
111,+7,BTS - Come Over,35,13,13869,889772,3Nrfpe0tUJi4K4DXYWgMUX
112,=,BTS - 2.0,119,8,13784,3783287,3Nrfpe0tUJi4K4DXYWgMUX
113,+28,NewJeans - Super Shy,990,1,13772,15386219,6HvZYsbFfjnjFrWF950C9d
114,+9,Primary - Johnny (w/ Dynamicduo ),410,64,13646,4906015,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
115,+25,PLAVE - Born Savage,95,16,13543,2053504,0k2zyzGq6HX383VlMBOvRG
116,+19,The Black Skirts - EVERYTHING,1228,81,13541,8721389,6WeDO4GynFmK4OxwkBzMW8
117,+8,Geeks - Officially Missing You,662,61,13493,7324836,5VxfguafjfSdJcN10ACVZe
118,+59,OVAN - Flower,105,73,13485,1077305,4FuRHFtCeoYaeeVDKyyvbS
119,+23,NewJeans - OMG,1267,1,13473,19758131,6HvZYsbFfjnjFrWF950C9d
120,+13,BOYNEXTDOOR - VIRAL,39,14,13472,1073874,4hnHLgMSOiqERWBL4jINP1
121,RE,V - Winter Ahead (w/ Park Hyo Shin ),569,2,13380,17108772,3JsHnjpbhX4SnySpvpa9DK;57htMBtzpppc1yoXgjbslj
122,+37,"Car, the garden - 나무",469,47,13278,4722941,7c1HgFDe8ogy5NOZ1ANCJQ
123,-1,Lim Young Woong - Melody for You,321,35,13168,5428401,75MOYjGEyyH5U4ZFHOPvxR
124,+10,wave to earth - love.,258,107,13166,2364079,5069JTmv5ZDyPeZaCCXiCg
125,+4,Taylor Swift - Cruel Summer,1013,22,13133,10632624,06HL4z0CvFAxyc27GXpf02
126,+36,CORTIS - What You Want,77,42,13099,987934,1ebt9HnXdyYA6KgLXr1n4P
127,+24,G-DRAGON - CROOKED,620,21,13065,9181128,30b9WulBM8sFuBo17nNq9c
128,+20,Choi Yu Ree - When I stop thinking,19,122,13010,243730,6qvVoPGEqNCyYSjYCgfV1v
129,+37,BUZZ - 가시,415,80,12972,4283972,4SdXXEHKFa5NSoh10QxeN2
130,+9,Justin Bieber - Love Yourself,1687,33,12949,8528247,1uNFoZAHBGtllmzznpCI3s
131,+14,Yuuri - ベテルギウス,1185,18,12899,10333448,0ixzjrK1wkN2zWBXt3VW3W
132,+14,DAY6 - HAPPY,707,4,12895,11998921,5TnQc2N1iKlFjYD7CPGvFc
133,+3,Oasis - Don't Look Back in Anger - Remastered,360,31,12872,2231621,2DaxqgrOhkeH0fpeiQq2f4
134,+9,Jung Kook - Standing Next to You,986,3,12859,26944490,6HaGTQPmzraVmaVxvz6EUc
135,+9,Block B - HER,30,106,12839,332574,4RnezwRV7VBJUCI1S0AE5u
136,-8,Lim Young Woong - Wonderful Life,321,35,12798,5372594,75MOYjGEyyH5U4ZFHOPvxR
137,-17,Woody - Sadder Than Yesterday,234,69,12774,2495696,37ZY7eIcTT28id2jfq8WYw
138,+15,BTS - Hooligan,119,3,12689,3576081,3Nrfpe0tUJi4K4DXYWgMUX
139,+28,RESCENE - Busy Boy,4,139,12600,48803,5deOsjuFTKrNMJW3rKuL8S
140,-19,Shawn Mendes - There's Nothing Holdin' Me Back,410,92,12594,2708319,7n2wHs1TKAczGzO7Dd2rGr
141,-11,BUMJIN - A Letter,897,33,12585,9900435,3vljSA6N2aSE8U3OhNFkPy
142,+5,Zion.T - No Make Up,455,65,12583,5299308,5HenzRvMtSrgtvU16XAoby
143,+6,SYSTEM SEOUL - 너 (w/ ycs ),208,15,12538,3842958,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6
144,+17,Dynamicduo - Guilty,287,83,12525,3131987,4nvFFLtv7ZqoTr83387uK4
145,+13,LEECHANGSUB - Heavenly fate,729,82,12499,6285826,1rp5HzWaNwgauM5W5YmZ3U
146,-8,LEE MU JIN - Coming Of Age Story,411,66,12482,4479918,4Xj0peBt3EZHbdF20JmdWC
147,+51,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1308,12,12450,12804447,5TnQc2N1iKlFjYD7CPGvFc
148,+2,NewJeans - New Jeans,1078,3,12413,14015159,6HvZYsbFfjnjFrWF950C9d
149,-18,Michael Jackson - Billie Jean,65,39,12399,1151324,3fMbdgg4jU18AjLCKBhRSm
150,+28,BLACKPINK - JUMP,371,2,12378,10996389,41MozSoPIsD1dJM0CLPjZF
151,+21,PSY - Passionate Goodbye (Feat. Sung Si Kyung) (w/ Sung Si Kyung ),4,151,12324,48093,2dd5mrQZvg6SmahdgVKDzh;7jFUYMpMUBDL4JQtMZ5ilc
152,RE,Parc Jae Jung - Let's Say Goodbye,330,30,12298,2445426,7kXQtwn3ZRTBc8JYNyGwQy
153,+1,george - Boat,504,49,12274,4549530,2pRZp2WxvnWWiSPcSSYkNV
154,+9,d4vd - Here With Me,1260,23,12264,12311024,5y8tKLUfMvliMe8IKamR32
155,+18,CORTIS - JoyRide,63,62,12258,790796,1ebt9HnXdyYA6KgLXr1n4P
156,+1,Leellamarz - Trip (w/ Hannah ),380,90,12257,2925002,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
157,+25,NewJeans - Bubble Gum,506,3,12244,7428120,6HvZYsbFfjnjFrWF950C9d
158,+7,RESCENE - Glow Up,4,147,12239,50084,5deOsjuFTKrNMJW3rKuL8S
159,+9,DELISPICE - 고백,138,112,12215,1514116,3zH8Xu8C1GnnmfpBqzdLPf
160,+23,ZICO - actually,10,153,12205,131740,4XpUIb8uuNlIWVKmgKZXC0
161,+13,DPR LIVE - Jasmine,436,102,12198,2184606,0siBQaURCli5wn2lqv8WZg
162,+9,Justin Bieber - DAISIES,244,16,12185,4314563,1uNFoZAHBGtllmzznpCI3s
163,+30,BABYMONSTER - CHOOM,72,26,12155,1393427,1SIocsqdEefUTE6XKGUiVS
164,-27,Lim Young Woong - I’m HERO,318,36,12153,5108113,75MOYjGEyyH5U4ZFHOPvxR
165,RE,Jung Seung Hwan - The Snowman,250,21,12151,3951485,7l8rOFwZFQ3G0sgZ7gjGng
166,RE,BIGBANG - Sunset Glow,249,50,12150,2476009,4Kxlr1PRlDKEB0ekOCyHgX
167,-40,HAON - Skrr (w/ GISELLE ),481,23,12089,5860163,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
168,-13,"Lim Young Woong - I’m sorry, But…",319,38,12033,5141150,75MOYjGEyyH5U4ZFHOPvxR
169,-13,Kenshi Yonezu - JANE DOE (w/ Hikaru Utada ),298,3,12012,9190238,1snhtMLeb2DYoMOcVbb8iB;7lbSsjYACZHn1MSDXPxNF2
170,RE,Loco - Say Yes (w/ Punch ),396,61,11973,4392252,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
171,+18,The Weeknd - Blinding Lights,1064,6,11925,4283455,1Xyo4u8uXC1ZmMpatF05PJ
172,+25,NewJeans - ETA,977,2,11902,13180407,6HvZYsbFfjnjFrWF950C9d
173,+2,imase - NIGHT DANCER,527,5,11845,4800470,4TaSvnT5o4REFwhqfrmK27
174,-5,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼,182,18,11781,3148252,7qUALZhWSQIwqTw1auwwCc
175,-43,Oasis - Wonderwall - Remastered,22,72,11753,193786,2DaxqgrOhkeH0fpeiQq2f4
176,+5,The Weeknd - Die For You,1245,34,11650,8075505,1Xyo4u8uXC1ZmMpatF05PJ
177,+18,Na Yoon Kwon - 나였으면,156,74,11598,1819988,49fyJl5wIzI5GtRuCKxKRw
178,RE,ILLIT - Lucky Girl Syndrome,710,7,11597,6796926,36cgvBn0aadzOijnjjwqMN
179,+7,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),626,14,11577,3402565,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
180,+12,Hearts2Hearts - The Chase,490,6,11545,8735706,1ZLU77nRzQIaP23mVSYpCQ
181,RE,HWASA - Good Goodbye,217,4,11536,4532038,7bmYpVgQub656uNTu6qGNQ
182,RE,Dhruv - double take,1722,30,11504,10586028,70NcAr4ZtA3FAqU16iQZSb
183,RE,Jung Kook - 3D (w/ Jack Harlow ),1003,2,11468,29904226,6HaGTQPmzraVmaVxvz6EUc;2LIk90788K0zvyj2JJVwkJ
184,-132,"SYSTEM SEOUL - Break (w/ ycs , hawks )",2,52,11464,32785,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6;6r8dyOpcKwTCIgekGqgCsm
185,-25,Lim Young Woong - Don’t look back at me,314,51,11457,4620907,75MOYjGEyyH5U4ZFHOPvxR
186,RE,Turtles - 비행기,34,112,11422,415006,7HtP6hIBf2xk5L5vqWqj22
187,+13,SPYAIR - サムライハート(Some Like It Hot!!),515,92,11401,4343970,7gRg6C2qgQ1F01k3sgyEVt
188,-8,Vaundy - 踊り子,920,14,11384,9630290,2IUl3m1H1EQ7QfNbNWvgru
189,-13,Standing Egg - old song,56,112,11372,399524,6a3Mfrn2XBR1DfPg1QGa1d
190,-6,AKMU - Last Goodbye,71,64,11351,1038623,6OwKE9Ez6ALxpTaKcT5ayv
191,RE,Sandeul - Slightly Tipsy (She is My Type♡ X SANDEUL),147,133,11303,477030,2QeJBmgBdpH4i3uJns5Rdx
192,RE,DAY6 - You Were Beautiful,1070,24,11287,11397034,5TnQc2N1iKlFjYD7CPGvFc
193,-2,Lim Young Woong - A Song For Us,305,49,11278,4487539,75MOYjGEyyH5U4ZFHOPvxR
194,-4,Jung Kook - Still With You,649,8,11240,6096974,6HaGTQPmzraVmaVxvz6EUc
195,RE,"Paul Kim - Every day, Every Moment",526,62,11237,4061340,4qRXrzUmdy3p33lgvJEzdv
196,RE,Tim - 사랑합니다...,166,59,11185,1918027,1H0rJYjO99jtsKOtaXmYTY
197,RE,HYUKOH - Wi Ing Wi Ing,705,50,11162,6851749,57okaLdCtv3nVBSn5otJkp
198,-2,PLAVE - HMPH! (w/ SOLE ),96,22,11050,1941971,0k2zyzGq6HX383VlMBOvRG;6naXFodImN2DwRmKCQHAUt
199,RE,BOOHWAL - Never Ending Story,315,58,11050,3545860,2LtEDRKi75vGtsfdy205jX
200,-12,DAVICHI - TIME CAPSULE,168,71,10952,1962221,4z6yrDz5GfKXkeQZjOaZdq
