pos,change,title,days,peak,streams,total,artistIds
61,-7,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",142,2,18860,5867914,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
62,+15,ILLIT - Billyeoon Goyangi (Do the Dance),405,4,18522,9796064,36cgvBn0aadzOijnjjwqMN
63,+9,NMIXX - Blue Valentine,286,3,18502,8563070,28ot3wh4oNmoFOdVajibBl
64,=,RESCENE - Pinball,21,50,18388,362791,5deOsjuFTKrNMJW3rKuL8S
65,-5,Yerin Baek - Antifreeze,653,5,18340,6656413,6dhfy4ByARPJdPtMyrUYJK
66,+7,The Black Skirts - Ling Ling,262,54,17905,3512603,6WeDO4GynFmK4OxwkBzMW8
67,-8,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),453,49,17789,5543096,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
68,+2,NewJeans - Supernatural,756,1,17563,13103789,6HvZYsbFfjnjFrWF950C9d
69,+26,Brown Eyes - 벌써 일년,493,34,17532,7096642,6O7LgtO6NKOOOudzRayUfJ
70,-7,The Black Skirts - 1:05,465,45,17486,6009379,6WeDO4GynFmK4OxwkBzMW8
71,+19,The NuTs - 사랑의 바보,575,50,17430,6667296,56NKtypwi90dIOb5ZQZwHb
72,-6,NewJeans - Ditto,1315,1,17335,24056655,6HvZYsbFfjnjFrWF950C9d
73,+54,Izi - 응급실,497,51,17191,5636323,4PPkRMbw2jIs7flJkl4okf
74,+1,ROSÉ - toxic till the end,598,2,17105,12734751,3eVa5w3URK5duf6eyVDbu9
75,+3,aespa - Whiplash,643,3,17069,17705494,6YVMFz59CuY7ngCxTxjpxE
76,+11,10CM - To Reach You,278,8,17030,4485990,6zn0ihyAApAYV51zpXxdEp
77,-10,NewJeans - How Sweet,789,1,17006,14718191,6HvZYsbFfjnjFrWF950C9d
78,+3,Primary - Johnny (w/ Dynamicduo ),419,64,16977,5054067,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
79,=,NewJeans - Attention,1429,1,16754,18786926,6HvZYsbFfjnjFrWF950C9d
80,+20,"AKMU - Joy, Sorrow, A Beautiful Heart",110,3,16676,3881359,6OwKE9Ez6ALxpTaKcT5ayv
81,+5,CORTIS - YOUNGCREATORCREW,83,18,16582,2028951,1ebt9HnXdyYA6KgLXr1n4P
82,-6,Kenshi Yonezu - IRIS OUT,314,1,16448,14282125,1snhtMLeb2DYoMOcVbb8iB
83,-1,Lady Gaga - Die With A Smile (w/ Bruno Mars ),709,5,16238,13844644,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
84,-1,NewJeans - Super Shy,999,1,16187,15519932,6HvZYsbFfjnjFrWF950C9d
85,-5,NELL - The time of walking on remembrance,39,62,16169,513671,5WY88tCMFA6J6vqSN3MmDZ
86,+34,fromis_9 - Supersonic,664,10,16107,10103016,24nUVBIlCGi4twz4nYxJum
87,-19,"Heize - And July (w/ DEAN , dj friz )",67,53,15982,1230863,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
88,-19,HANRORO - You and I,17,38,15966,308880,5wVJpXzuKV6Xj7Yhsf2uYx
89,+13,Jimin - Be Mine,717,2,15890,28080901,1oSPZhvZMIrWW5I41kPkkY
90,-16,BIG Naughty - Vancouver,1185,33,15873,8201738,7cEaNXXTHx3LokbjUUyHal
91,+20,Lim Young Woong - Heavenly Ever After,468,9,15853,9455177,75MOYjGEyyH5U4ZFHOPvxR
92,-3,Lim Young Woong - ULSSIGU,331,20,15846,6423353,75MOYjGEyyH5U4ZFHOPvxR
93,-8,NewJeans - OMG,1276,1,15747,19888923,6HvZYsbFfjnjFrWF950C9d
94,-1,The Kid LAROI - Stay (w/ Justin Bieber ),1478,1,15602,12573139,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
95,+8,"Car, the garden - Closely Far Away",686,11,15530,10834924,7c1HgFDe8ogy5NOZ1ANCJQ
96,+3,Ed Sheeran - Shape of You,934,77,15503,6614158,6eUKZXaKkcviH0Ku9w2n3V
97,-5,Kenshi Yonezu - Lemon,1363,25,15467,11658923,1snhtMLeb2DYoMOcVbb8iB
98,-14,Woody - Sadder Than Yesterday,243,69,15334,2626642,37ZY7eIcTT28id2jfq8WYw
99,+14,San E - A midsummer night's sweetness (w/ Raina ),10,99,15152,133713,61MMiylth1injW39oZBuYB;21dQ70DS91icGLN9J4mH7h
100,-6,Zion.T - No Make Up,464,65,15099,5428398,5HenzRvMtSrgtvU16XAoby
101,-3,george - Boat,513,49,15070,4677651,2pRZp2WxvnWWiSPcSSYkNV
102,+2,BUMJIN - A Letter,906,33,15065,10031383,3vljSA6N2aSE8U3OhNFkPy
103,+18,HWASA - Good Goodbye,226,4,15039,4655555,7bmYpVgQub656uNTu6qGNQ
104,+2,The Black Skirts - Antifreeze,206,83,14993,2679983,6WeDO4GynFmK4OxwkBzMW8
105,=,NewJeans - New Jeans,1087,3,14990,14144705,6HvZYsbFfjnjFrWF950C9d
106,-18,Yoon Do Hyun - I Guess I Loved You,1096,51,14920,8948456,6KsmQPHXE3qhzNNBPSZ0eB
107,+8,Geeks - Officially Missing You,671,61,14856,7457280,5VxfguafjfSdJcN10ACVZe
108,=,Dynamicduo - Guilty,296,83,14736,3262060,4nvFFLtv7ZqoTr83387uK4
109,-38,aespa - WDA (Whole Different Animal) (w/ G-DRAGON ),76,5,14707,2739928,6YVMFz59CuY7ngCxTxjpxE;30b9WulBM8sFuBo17nNq9c
110,+8,G-DRAGON - CROOKED,629,21,14682,9308326,30b9WulBM8sFuBo17nNq9c
111,-14,YEONJUN - Ice Cream,15,63,14661,234594,2Mo2yHjmrDRZW7yRuJwR2w
112,+28,Lim Young Woong - Wild flower,330,34,14644,5735082,75MOYjGEyyH5U4ZFHOPvxR
113,-4,IVE - BANG BANG,166,3,14607,4663277,6RHTUrRF63xao58xh9FXYJ
114,+34,Lim Young Woong - Melody for You,330,35,14576,5556550,75MOYjGEyyH5U4ZFHOPvxR
115,+18,Lim Young Woong - Left in the Rain,331,30,14537,5778726,75MOYjGEyyH5U4ZFHOPvxR
116,+3,Lim Young Woong - Unread Message,331,26,14532,6037030,75MOYjGEyyH5U4ZFHOPvxR
117,-10,BTS - Body to Body,128,2,14489,4724373,3Nrfpe0tUJi4K4DXYWgMUX
118,+21,Beenzino - Aqua Man,129,61,14435,1765338,7IrDIIq3j04exsiF3Z7CPg
119,+6,JANNABI - Baby I need you,233,36,14351,1456801,2SY6OktZyMLdOnscX3DCyS
120,-10,NewJeans - ETA,986,2,14332,13301745,6HvZYsbFfjnjFrWF950C9d
121,+2,Justin Bieber - Love Yourself,1696,33,14331,8653804,1uNFoZAHBGtllmzznpCI3s
122,-8,"LE SSERAFIM - ICONIC BY MISTAKE (w/ ILLIT , KATSEYE )",44,20,14315,990329,4SpbR6yFEvexJuaBpgAU5p;36cgvBn0aadzOijnjjwqMN;3c0gDdb9lhnHGFtP4prQpn
123,+14,Leellamarz - Trip (w/ Hannah ),389,90,14282,3047105,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
124,+27,BUZZ - 가시,423,80,14230,4396576,4SdXXEHKFa5NSoh10QxeN2
125,+27,DELISPICE - 고백,147,93,14181,1637203,3zH8Xu8C1GnnmfpBqzdLPf
126,+6,BLACKPINK - JUMP,380,2,14101,11116311,41MozSoPIsD1dJM0CLPjZF
127,-11,Shawn Mendes - There's Nothing Holdin' Me Back,419,92,14052,2835752,7n2wHs1TKAczGzO7Dd2rGr
128,-11,Taylor Swift - Cruel Summer,1022,22,14013,10756888,06HL4z0CvFAxyc27GXpf02
129,-28,"Car, the garden - My whole world",204,3,14002,5616607,7c1HgFDe8ogy5NOZ1ANCJQ
130,+5,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼,191,18,13982,3269573,7qUALZhWSQIwqTw1auwwCc
131,+5,Block B - HER,39,106,13922,458266,4RnezwRV7VBJUCI1S0AE5u
132,+2,Yuuri - ベテルギウス,1194,18,13910,10458996,0ixzjrK1wkN2zWBXt3VW3W
133,-3,Loco - Say Yes (w/ Punch ),405,61,13905,4513704,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
134,-10,Sung Si Kyung - Michide -On The Road-,244,51,13810,3416264,7jFUYMpMUBDL4JQtMZ5ilc
135,-9,HYUKOH - TOMBOY,782,39,13732,8525019,57okaLdCtv3nVBSn5otJkp
136,+9,BIGBANG - Sunset Glow,258,50,13654,2592378,4Kxlr1PRlDKEB0ekOCyHgX
137,+9,Na Yoon Kwon - 나였으면,159,74,13609,1859531,49fyJl5wIzI5GtRuCKxKRw
138,+36,Turtles - 비행기,39,112,13565,478860,7HtP6hIBf2xk5L5vqWqj22
139,-11,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1317,12,13564,12921675,5TnQc2N1iKlFjYD7CPGvFc
140,+53,OVAN - Flower,114,73,13503,1193136,4FuRHFtCeoYaeeVDKyyvbS
141,-10,Jung Kook - Standing Next to You,995,3,13485,27064001,6HaGTQPmzraVmaVxvz6EUc
142,+15,Choi Yu Ree - When I stop thinking,28,122,13483,362990,6qvVoPGEqNCyYSjYCgfV1v
143,-31,BTS - NORMAL,101,12,13388,2376840,3Nrfpe0tUJi4K4DXYWgMUX
144,+19,Lim Young Woong - Wonderful Life,330,35,13364,5495254,75MOYjGEyyH5U4ZFHOPvxR
145,+2,The Black Skirts - EVERYTHING,1237,81,13341,8850736,6WeDO4GynFmK4OxwkBzMW8
146,+40,BOL4 - Please Summer!,2,146,13224,26054,4k5fFEYgkWYrYvtOK3zVBl
147,+2,AKMU - Last Goodbye,76,64,13156,1102448,6OwKE9Ez6ALxpTaKcT5ayv
148,+42,Baek A - Amor,1154,16,13092,8571866,5rHUhS9Ya0S63WI9LFmCSx
149,-7,BTS - Dynamite,1240,1,12994,7354845,3Nrfpe0tUJi4K4DXYWgMUX
150,-21,NewJeans - Bubble Gum,513,3,12988,7519793,6HvZYsbFfjnjFrWF950C9d
151,-29,BTS - 2.0,128,8,12949,3909147,3Nrfpe0tUJi4K4DXYWgMUX
152,+18,BOYNEXTDOOR - VIRAL,48,14,12914,1194036,4hnHLgMSOiqERWBL4jINP1
153,+8,ZICO - actually,19,119,12912,251378,4XpUIb8uuNlIWVKmgKZXC0
154,RE,Epik High - 우산 (w/ Younha ),198,50,12905,2442886,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
155,+3,DPR LIVE - Jasmine,445,102,12880,2304294,0siBQaURCli5wn2lqv8WZg
156,+29,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),634,14,12875,3504068,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
157,+8,d4vd - Here With Me,1269,23,12871,12432805,5y8tKLUfMvliMe8IKamR32
158,+8,wave to earth - love.,267,107,12808,2488033,5069JTmv5ZDyPeZaCCXiCg
159,-18,"HEEDAE - Licking the Sky (w/ C JAMM , BlackNut )",8,45,12803,136982,6J4oB6UcxVwsI6jmjmeMGA;2ZT3bnHPOdErwCLdP5aHqR;0T8sqjCB5w57zxvW5lp3qJ
160,-22,"HEEDAE - Ouch My Pain (w/ C JAMM , BlackNut )",8,41,12734,138436,6J4oB6UcxVwsI6jmjmeMGA;2ZT3bnHPOdErwCLdP5aHqR;0T8sqjCB5w57zxvW5lp3qJ
161,RE,박명수 - Prince of the sea,3,161,12720,36942,1aCvTvFylQbGlKetfucVJY
162,-8,San E - Story of someone I know,9,154,12617,114534,61MMiylth1injW39oZBuYB
163,-3,HAON - Skrr (w/ GISELLE ),490,23,12600,5981553,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
164,+9,Michael Jackson - Billie Jean,74,39,12578,1265704,3fMbdgg4jU18AjLCKBhRSm
165,-12,The Weeknd - Die For You,1254,34,12557,8191291,1Xyo4u8uXC1ZmMpatF05PJ
166,+18,CORTIS - TNT,83,25,12539,1636802,1ebt9HnXdyYA6KgLXr1n4P
167,+20,Lim Young Woong - I’m HERO,327,36,12515,5224229,75MOYjGEyyH5U4ZFHOPvxR
168,+7,Jung Kook - Still With You,658,8,12504,6212635,6HaGTQPmzraVmaVxvz6EUc
169,-14,BOOHWAL - Never Ending Story,320,58,12475,3609212,2LtEDRKi75vGtsfdy205jX
170,RE,"Car, the garden - 나무",477,47,12457,4832380,7c1HgFDe8ogy5NOZ1ANCJQ
171,-75,aespa - KISS N TELL,2,96,12405,28663,6YVMFz59CuY7ngCxTxjpxE
172,-22,LEECHANGSUB - Heavenly fate,738,82,12394,6400348,1rp5HzWaNwgauM5W5YmZ3U
173,+10,Standing Egg - old song,62,112,12358,473281,6a3Mfrn2XBR1DfPg1QGa1d
174,-18,M.Sasuke - GG EZ,30,56,12343,470527,75t1r7Dnlz4EDc1Dn7Yqtd
175,-32,LEE MU JIN - Coming Of Age Story,420,66,12315,4601791,4Xj0peBt3EZHbdF20JmdWC
176,-9,BTS - Come Over,44,13,12261,1013519,3Nrfpe0tUJi4K4DXYWgMUX
177,-8,DAVICHI - TIME CAPSULE,174,71,12219,2035983,4z6yrDz5GfKXkeQZjOaZdq
178,+14,DEAN - instagram,1255,60,12206,6560134,3eCd0TZrBPm2n9cDG6yWfF
179,-20,BTS - Hooligan,128,3,12192,3692800,3Nrfpe0tUJi4K4DXYWgMUX
180,+14,"Lim Young Woong - I’m sorry, But…",328,38,12171,5256790,75MOYjGEyyH5U4ZFHOPvxR
181,-90,GyeongseoYeji - If you lovingly call my name (w/ Jeon Gunho ),518,67,12155,1537349,5crpfIGj4lAUNuHYUY2TN9;3WFFsW6pFOm0e2yVQLTYCX
182,-2,The Weeknd - Blinding Lights,1072,6,12128,4384203,1Xyo4u8uXC1ZmMpatF05PJ
183,RE,ILLIT - Cherish (My Love),518,8,12106,7098029,36cgvBn0aadzOijnjjwqMN
184,-5,Loco - Spring Is Gone by chance (w/ YUJU ),184,31,12057,2471985,2e4G04F77jxVuDYo44TCSm;7Bu0r4MCDX3sbhcFD5IXyx
185,RE,The Black Skirts - Till The End of Time,256,67,12014,2920695,6WeDO4GynFmK4OxwkBzMW8
186,+3,"HANRORO - Goodbye, My Summer",169,82,11983,2132274,5wVJpXzuKV6Xj7Yhsf2uYx
187,-10,Justin Bieber - DAISIES,250,16,11957,4389902,1uNFoZAHBGtllmzznpCI3s
188,+11,PSY - Passionate Goodbye (Feat. Sung Si Kyung) (w/ Sung Si Kyung ),11,110,11918,135872,2dd5mrQZvg6SmahdgVKDzh;7jFUYMpMUBDL4JQtMZ5ilc
189,RE,DAY6 - HAPPY,713,4,11897,12073699,5TnQc2N1iKlFjYD7CPGvFc
190,-2,izna - SIGN,121,49,11878,1272648,6EB5QC7lGAu7bSuWQ416d4
191,RE,Vaundy - 踊り子,928,14,11861,9726140,2IUl3m1H1EQ7QfNbNWvgru
192,RE,Hearts2Hearts - The Chase,497,6,11845,8823258,1ZLU77nRzQIaP23mVSYpCQ
193,RE,"HUNTR/X - Golden (w/ EJae , AUDREY NUNA , REI AMI , KPop Demon Hunters Cast )",388,1,11825,14960610,2yNNYQBChuox9A5Ka93BIn;60zQmrKu2GiveOybrvx5Wj;0Wwji82sLA0Hcvtuak3omb;6U1dV7aL68N7Gb0Naq34V5;7mW7Tv7NvywKKXqafZo0Lc
194,-3,freestyle - Y (Please Tell Me Why),75,123,11804,958577,0LigV2SSsRZaeX2htEFXV9
195,-14,Oasis - Don't Look Back in Anger - Remastered,369,31,11797,2347728,2DaxqgrOhkeH0fpeiQq2f4
196,-18,imase - NIGHT DANCER,536,5,11775,4913078,4TaSvnT5o4REFwhqfrmK27
197,-33,BUMKEY - Attraction (w/ Dynamicduo ),27,117,11711,336868,3vhZuZdMksbnJwoE3AwpXq;4nvFFLtv7ZqoTr83387uK4
198,RE,BLACKPINK - As If It's Your Last,276,101,11702,1043734,41MozSoPIsD1dJM0CLPjZF
199,-3,SPYAIR - サムライハート(Some Like It Hot!!),521,92,11691,4417006,7gRg6C2qgQ1F01k3sgyEVt
200,RE,HYUKOH - Wi Ing Wi Ing,710,50,11668,6912431,57okaLdCtv3nVBSn5otJkp
