pos,change,title,days,peak,streams,total,artistIds
100,-9,CORTIS - MONEYMONEYMONEY,12,56,15489,200743,1ebt9HnXdyYA6KgLXr1n4P
101,-2,Ed Sheeran - Shape of You,975,77,15434,7188679,6eUKZXaKkcviH0Ku9w2n3V
102,-20,Lim Young Woong - Heavenly Ever After,509,9,15390,10077696,75MOYjGEyyH5U4ZFHOPvxR
103,+13,DEAN - instagram,1295,60,15384,7087364,3eCd0TZrBPm2n9cDG6yWfF
104,-43,Jung Kook - Standing Next to You,1034,3,15293,27605014,6HaGTQPmzraVmaVxvz6EUc
105,+7,The Black Skirts - EVERYTHING,1278,77,15281,9460940,6WeDO4GynFmK4OxwkBzMW8
106,-5,10CM - To Reach You,319,8,15263,5131086,6zn0ihyAApAYV51zpXxdEp
107,-28,Yerin Baek - Antifreeze,694,5,15257,7338197,6dhfy4ByARPJdPtMyrUYJK
108,+23,"Paul Kim - Every day, Every Moment",570,62,15218,4634090,4qRXrzUmdy3p33lgvJEzdv
109,-11,Lim Young Woong - Melody for You,371,35,15199,6153290,75MOYjGEyyH5U4ZFHOPvxR
110,+33,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1358,12,15191,13500003,5TnQc2N1iKlFjYD7CPGvFc
111,-5,M.C the Max - 행복하지 말아요,19,72,15162,278362,3MaRWfwKpbYnkYHC5gRKYo
112,+10,hamo - 아크라포빅 (Akrapovic),203,4,15130,6472595,7bQHemX2QBqGaERdrfraNW
113,+5,Lim Young Woong - Wonderful Life,371,35,15128,6075027,75MOYjGEyyH5U4ZFHOPvxR
114,-4,The Kid LAROI - Stay (w/ Justin Bieber ),1519,1,15051,13231167,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
115,-4,Woody - Sadder Than Yesterday,284,69,15022,3227460,37ZY7eIcTT28id2jfq8WYw
116,-13,PLAVE - Think I Am,78,24,14980,1524248,0k2zyzGq6HX383VlMBOvRG
117,+7,DAY6 - HAPPY,751,4,14850,12572321,5TnQc2N1iKlFjYD7CPGvFc
118,-3,Dynamicduo - Guilty,337,83,14827,3830872,4nvFFLtv7ZqoTr83387uK4
119,-12,KATSEYE - Animal,42,43,14819,752382,3c0gDdb9lhnHGFtP4prQpn
120,+5,BESTie - Love Options,4,120,14686,55572,1HiZjIv6iLp9cs5vX0AJKo
121,-50,"Car, the garden - Closely Far Away",727,11,14643,11447896,7c1HgFDe8ogy5NOZ1ANCJQ
122,-17,ILLIT - Billyeoon Goyangi (Do the Dance),446,4,14507,10416504,36cgvBn0aadzOijnjjwqMN
123,-6,DAY6 - You Were Beautiful,1111,24,14502,11903509,5TnQc2N1iKlFjYD7CPGvFc
124,+69,Sung Si Kyung - Michide -On The Road-,285,51,14489,3981988,7jFUYMpMUBDL4JQtMZ5ilc
125,NEW,LISA - SaWaDiKa,1,125,14450,14450,5L1lO4eRHmJ7a0Q6csE5cT
126,NEW,JISOO - CLICK,1,126,14425,14425,6UZ0ba50XreR4TM8u322gs
127,+5,Zion.T - No Make Up,505,65,14401,6040266,5HenzRvMtSrgtvU16XAoby
128,-19,NewJeans - Supernatural,797,1,14321,13699770,6HvZYsbFfjnjFrWF950C9d
129,+7,HWASA - Good Goodbye,267,4,14315,5224709,7bmYpVgQub656uNTu6qGNQ
130,-7,NewJeans - Ditto,1356,1,14207,24674012,6HvZYsbFfjnjFrWF950C9d
131,+34,Loco - Say Yes (w/ Punch ),446,61,14176,5053301,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
132,+19,wave to earth - love.,308,103,14027,3038718,5069JTmv5ZDyPeZaCCXiCg
133,+26,DELISPICE - 고백,174,93,14004,1983652,3zH8Xu8C1GnnmfpBqzdLPf
134,+20,The Black Skirts - Antifreeze,247,83,13927,3246323,6WeDO4GynFmK4OxwkBzMW8
135,+32,BUZZ - 가시,452,80,13926,4782762,4SdXXEHKFa5NSoh10QxeN2
136,+6,NewJeans - Attention,1470,1,13921,19363584,6HvZYsbFfjnjFrWF950C9d
137,+26,LEECHANGSUB - Heavenly fate,775,79,13809,6905723,1rp5HzWaNwgauM5W5YmZ3U
138,+8,"Car, the garden - 나무",512,47,13809,5283626,7c1HgFDe8ogy5NOZ1ANCJQ
139,+22,BIGBANG - BANG BANG BANG - KR Ver.,311,21,13807,3882519,4Kxlr1PRlDKEB0ekOCyHgX
140,-7,IVE - BANG BANG,207,3,13782,5235869,6RHTUrRF63xao58xh9FXYJ
141,+4,BTS - Body to Body,168,2,13734,5290638,3Nrfpe0tUJi4K4DXYWgMUX
142,+11,"Lim Young Woong - I’m sorry, But…",369,38,13659,5792075,75MOYjGEyyH5U4ZFHOPvxR
143,+9,BIGBANG - BLUE - KR Ver.,247,57,13641,2477982,4Kxlr1PRlDKEB0ekOCyHgX
144,-15,CORTIS - FaSHioN,295,12,13631,5256809,1ebt9HnXdyYA6KgLXr1n4P
145,+2,NewJeans - How Sweet,830,1,13611,15313215,6HvZYsbFfjnjFrWF950C9d
146,-11,LEE MU JIN - Coming Of Age Story,461,66,13608,5137687,4Xj0peBt3EZHbdF20JmdWC
147,-19,CORTIS - ACAI,124,32,13588,2773305,1ebt9HnXdyYA6KgLXr1n4P
148,+8,ZO ZAZZ - Don`t you know(PROD.ROCOBERRY),124,64,13555,1226686,7oefVAcL2YuRdata5VCUzf
149,+13,The Weeknd - Die For You,1295,34,13510,8753402,1Xyo4u8uXC1ZmMpatF05PJ
150,-16,Shawn Mendes - There's Nothing Holdin' Me Back,460,92,13453,3399033,7n2wHs1TKAczGzO7Dd2rGr
151,-3,Lim Young Woong - I’m HERO,367,36,13430,5752451,75MOYjGEyyH5U4ZFHOPvxR
152,-26,Lim Young Woong - Don’t look back at me,359,51,13407,5207629,75MOYjGEyyH5U4ZFHOPvxR
153,-34,PLAVE - Blossom Parade,63,29,13401,1219753,0k2zyzGq6HX383VlMBOvRG
154,+3,HYUKOH - TOMBOY,823,39,13387,9094964,57okaLdCtv3nVBSn5otJkp
155,-25,ZICO - actually,60,96,13312,801255,4XpUIb8uuNlIWVKmgKZXC0
156,+16,BLACKPINK - As If It's Your Last,314,92,13298,1541737,41MozSoPIsD1dJM0CLPjZF
157,-16,Hearts2Hearts - The Chase,535,6,13281,9345020,1ZLU77nRzQIaP23mVSYpCQ
158,+15,Dhruv - double take,1767,30,13271,11178963,70NcAr4ZtA3FAqU16iQZSb
159,-20,aespa - KISS N TELL,41,42,13260,688747,6YVMFz59CuY7ngCxTxjpxE
160,+20,d4vd - Here With Me,1310,23,13229,13008361,5y8tKLUfMvliMe8IKamR32
161,+9,COOL - 애상,130,53,13206,1664973,0w3PsroIezW7uRTNxEJLb9
162,-2,HAON - Skrr (w/ GISELLE ),531,23,13136,6509932,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
163,-5,fromis_9 - Supersonic,705,10,13071,10748835,24nUVBIlCGi4twz4nYxJum
164,RE,TOY | YOO HEE YEOL - 여전히 아름다운지 (w/ 김연우 ),6,89,13064,82670,5TQrJqXpNPeguSipEv5tZy;306KeiDI5GhMOJlsQjuN1R
165,-25,Yuuri - ベテルギウス,1235,18,12943,11014479,0ixzjrK1wkN2zWBXt3VW3W
166,-17,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼... - Bonus Track Version,27,86,12888,368149,7qUALZhWSQIwqTw1auwwCc
167,+11,SPYAIR - サムライハート(Some Like It Hot!!),555,92,12878,4830307,7gRg6C2qgQ1F01k3sgyEVt
168,-13,DPR LIVE - Jasmine,486,102,12869,2877940,0siBQaURCli5wn2lqv8WZg
169,+22,Supreme Team - Then Then Then (w/ Youngjun ),29,141,12846,358142,6dHoQP2ONf0e9DMH94Obo7;7n7p8oXuygFVSkrCO9FvAt
170,+5,BLACKPINK - JUMP,417,2,12835,11610632,41MozSoPIsD1dJM0CLPjZF
171,-3,Parc Jae Jung - Let's Say Goodbye,353,30,12825,2747682,7kXQtwn3ZRTBc8JYNyGwQy
172,RE,Shane - Nothing,3,172,12789,35871,3BBmWyvut6k6gHFeIzlx5v
173,-36,JANNABI - Baby I need you,273,36,12769,1983596,2SY6OktZyMLdOnscX3DCyS
174,-54,BIG Naughty - Nostalgia (Band ver.),5,53,12762,87768,7cEaNXXTHx3LokbjUUyHal
175,-11,Ravyn Lenae - Love Me Not,26,110,12757,327368,5RTLRtXjbXI2lSXc6jxlAz
176,RE,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),656,14,12754,3778531,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
177,+8,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",183,2,12673,6493024,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
178,-9,BIGBANG - SOBER - KR Ver.,219,44,12641,2474763,4Kxlr1PRlDKEB0ekOCyHgX
179,-35,Beenzino - Aqua Man,164,61,12616,2229164,7IrDIIq3j04exsiF3Z7CPg
180,-4,NewJeans - OMG,1317,1,12583,20445652,6HvZYsbFfjnjFrWF950C9d
181,-7,Yoon Jong Shin - Like it,6,139,12567,72451,0hW1muryuCdZLfjoLrUhnw
182,RE,"YANGHONGWON - ROSE (w/ Skinny Brown , Homeboy )",21,137,12547,266101,1SsVqqC31h54Hg08g7uQhM;0E0fq98DMHhkAgiXWpCViX;7ocuKBIqxHfc5m49bY7hO7
183,-17,Lim Young Woong - A Song For Us,344,49,12521,4977708,75MOYjGEyyH5U4ZFHOPvxR
184,-57,AKMU - Last Goodbye,98,64,12470,1382810,6OwKE9Ez6ALxpTaKcT5ayv
185,+2,BIGBANG - Still Life,576,1,12445,5706386,4Kxlr1PRlDKEB0ekOCyHgX
186,+10,"Leessang - 헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (w/ Jung In )",26,100,12397,326286,0JGN9XIqm3vfg7hhPHjExI;0CO7rEbHBtpqgY9QPYJgPM
187,+5,BOOHWAL - Never Ending Story,351,58,12363,3999854,2LtEDRKi75vGtsfdy205jX
188,+7,JANNABI - Summer,23,134,12307,147493,2SY6OktZyMLdOnscX3DCyS
189,RE,BUMKEY - Attraction (w/ Dynamicduo ),49,117,12285,612661,3vhZuZdMksbnJwoE3AwpXq;4nvFFLtv7ZqoTr83387uK4
190,RE,Choi Yu Ree - When I stop thinking,68,90,12279,907907,6qvVoPGEqNCyYSjYCgfV1v
191,-53,Bank - Can't Have You,65,83,12267,732070,07yXkk7BsAGmJWvkemt2oa
192,-6,Justin Bieber - Love Yourself,1737,33,12251,9206977,1uNFoZAHBGtllmzznpCI3s
193,-14,Na Yoon Kwon - 나였으면,190,74,12237,2244922,49fyJl5wIzI5GtRuCKxKRw
194,RE,Leellamarz - Trip (w/ Hannah ),423,90,12227,3468016,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
195,RE,DAVICHI - TIME CAPSULE,209,71,12226,2490965,4z6yrDz5GfKXkeQZjOaZdq
196,+3,The Weeknd - Blinding Lights,1105,6,12191,4794083,1Xyo4u8uXC1ZmMpatF05PJ
197,RE,Baek A - Amor,1178,16,12171,8874917,5rHUhS9Ya0S63WI9LFmCSx
198,-9,Jung Kook - 3D (w/ Jack Harlow ),1027,2,12156,30197123,6HaGTQPmzraVmaVxvz6EUc;2LIk90788K0zvyj2JJVwkJ
199,-5,"Primary - question mark (Feat. CHOIZA Of Dynamicduo, Zion.T) (w/ CHOIZA , Zion.T )",314,76,12154,3345525,4QDcs3XrA8uHUZ7Xt9Ytep;3vvgBPro7lDMdReL1Ct2Hx;5HenzRvMtSrgtvU16XAoby
200,-19,NewJeans - Super Shy,1034,1,12121,15978264,6HvZYsbFfjnjFrWF950C9d
