pos,change,title,days,peak,streams,total,artistIds
27,=,KiiiKiii - 404 (New Era),212,1,32248,9905502,63sat2XSMKdwKfqspmYQKP
28,-3,KiiiKiii - Candy Pink Magic Hole Flip Phone,16,21,32124,451991,63sat2XSMKdwKfqspmYQKP
29,-1,Red Velvet - Surfin' Boy,23,12,31148,862693,1z4g3DjTBBZKhvAroFlhOM
30,=,BOL4 - Please Summer!,33,18,31138,916543,4k5fFEYgkWYrYvtOK3zVBl
31,+1,OFFICIAL HIGE DANDISM - Pretender,793,19,29865,12728392,5Vo1hnCRmCM6M4thZCInCj
32,-1,YENA - Catch Catch,162,10,29679,5939066,49muoiIu4uea4PO8vueUNN
33,+1,fromis_9 - Vitamin ME,36,15,28619,1232094,24nUVBIlCGi4twz4nYxJum
34,+3,JANNABI - for lovers who hesitate,1828,26,28402,11527047,2SY6OktZyMLdOnscX3DCyS
35,=,Epik High - Love Love Love,287,5,28091,8977973,5snNHNlYT2UrtZo5HCJkiw
36,=,BTS - SWIM,159,1,27590,8134879,3Nrfpe0tUJi4K4DXYWgMUX
37,+2,Hearts2Hearts - FOCUS,310,6,26823,9721424,1ZLU77nRzQIaP23mVSYpCQ
38,+2,"Woo - We Are (w/ Loco , GRAY )",616,15,26534,8014656,5a8EJtOEbUJDF4RX3mKK02;2e4G04F77jxVuDYo44TCSm;3kPEBSt7qgVoRZSbIXMr7W
39,+2,NMIXX - Heavy Serenade,107,3,26082,4579974,28ot3wh4oNmoFOdVajibBl
40,+8,tuki. - 晩餐歌,804,30,25922,8887373,1Y5vJqABeI6QI6R95EDV6o
41,-3,데이먼스 이어 Damons year - yours,1398,6,25835,19507109,2T5KKZuEEudb7alCJ1pCus
42,-9,TAEYEON - Bansanka,58,10,25818,1914259,3qNVuliS40BLgXGxhdBdqu
43,-1,Lim Young Woong - Eternal Moment,362,16,25803,8282251,75MOYjGEyyH5U4ZFHOPvxR
44,=,Nerd Connection - ‎Good Night Good Dream,799,28,25523,8652451,5WKUZJPvN1SScyggtPFShK
45,+134,TUIDE - SUN KISS,2,45,25033,37057,2uxeKIw5ancTu92x28Ctkf
46,-1,The Black Skirts - Ling Ling,293,41,24829,4148385,6WeDO4GynFmK4OxwkBzMW8
47,-4,LEE CHANHYUK - Endangered Love,397,11,24582,9897731,4RkTSLr5Qf79FfUkeaDKbl
48,-2,Hearts2Hearts - STYLE,434,8,24207,12247182,1ZLU77nRzQIaP23mVSYpCQ
49,-2,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",159,2,23648,6700054,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
50,+97,TUIDE - GRLS,2,50,23461,36353,2uxeKIw5ancTu92x28Ctkf
51,-1,AKMU - Paradise of Rumors,141,1,23196,6149564,6OwKE9Ez6ALxpTaKcT5ayv
52,-3,VINXEN - FLYING HIGH WITH U,191,21,22940,4358210,4T6xiCykTP9rCNaEPU7D4q
53,-2,ILLIT - Magnetic,884,1,21100,21065162,36cgvBn0aadzOijnjjwqMN
54,-2,RESCENE - Pinball,52,50,20016,943370,5deOsjuFTKrNMJW3rKuL8S
55,-2,CORTIS - GO!,330,6,19381,7935051,1ebt9HnXdyYA6KgLXr1n4P
56,-2,BIGBANG - HARU HARU - KR Ver.,258,54,19381,2688511,4Kxlr1PRlDKEB0ekOCyHgX
57,+2,CORTIS - ACAI,114,32,18901,2620306,1ebt9HnXdyYA6KgLXr1n4P
58,-3,KATSEYE - Hootie Frutti,8,55,18764,134785,3c0gDdb9lhnHGFtP4prQpn
59,-3,Dominic Fike - Babydoll,161,51,18110,2717189,6USv9qhCn6zfxlBQIYJ9qs
60,-2,NewJeans - Hype Boy,1486,1,17937,25163416,6HvZYsbFfjnjFrWF950C9d
61,-4,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),484,49,17643,6121348,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
62,+9,The Black Skirts - 1:05,496,45,17303,6542381,6WeDO4GynFmK4OxwkBzMW8
63,+3,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),135,14,17276,3673207,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
64,-1,Kim Na Young - A Letter For You,108,53,17156,1894870,4dvmLXorXADxVq8EcySEWk
65,=,Lady Gaga - Die With A Smile (w/ Bruno Mars ),740,5,16995,14389074,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
66,+1,BIGBANG - Sunset Glow,289,50,16986,3027031,4Kxlr1PRlDKEB0ekOCyHgX
67,-6,"Heize - And July (w/ DEAN , dj friz )",98,53,16894,1753705,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
68,+5,Brown Eyes - 벌써 일년,524,34,16798,7621406,6O7LgtO6NKOOOudzRayUfJ
69,-7,Sung Si Kyung - Every moment of you,291,41,16682,4387957,7jFUYMpMUBDL4JQtMZ5ilc
70,+23,Yoon Do Hyun - I Guess I Loved You,1124,51,16656,9362524,6KsmQPHXE3qhzNNBPSZ0eB
71,+10,NMIXX - Blue Valentine,317,3,16548,9110462,28ot3wh4oNmoFOdVajibBl
72,-3,ROSÉ - toxic till the end,629,2,16533,13254100,3eVa5w3URK5duf6eyVDbu9
73,+7,fromis_9 - Supersonic,695,10,16366,10602191,24nUVBIlCGi4twz4nYxJum
74,+17,"AKMU - How can I love the heartbreak, you're the one I love",1082,24,16264,9156626,6OwKE9Ez6ALxpTaKcT5ayv
75,+3,The NuTs - 사랑의 바보,606,50,16157,7149200,56NKtypwi90dIOb5ZQZwHb
76,-2,Ariana Grande - hate that i made you love me,88,15,16093,2490581,66CXWjxzNUsdJxJ2JdwvnR
77,-1,G-DRAGON - CROOKED,660,21,15996,9771027,30b9WulBM8sFuBo17nNq9c
78,+43,Primary - Johnny (w/ Dynamicduo ),450,60,15945,5516225,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
79,+44,Lim Young Woong - Heavenly Ever After,499,9,15892,9914761,75MOYjGEyyH5U4ZFHOPvxR
80,-20,Epik High - 우산 (w/ Younha ),226,50,15856,2857158,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
81,-13,Lim Young Woong - ULSSIGU,362,20,15823,6933710,75MOYjGEyyH5U4ZFHOPvxR
82,RE,M.C the Max - 행복하지 말아요,9,82,15721,125090,3MaRWfwKpbYnkYHC5gRKYo
83,-1,BIG Naughty - Vancouver,1216,33,15706,8673661,7cEaNXXTHx3LokbjUUyHal
84,+14,KATSEYE - Animal,32,43,15569,609197,3c0gDdb9lhnHGFtP4prQpn
85,-6,"G-DRAGON - HOME SWEET HOME (w/ TAEYANG , DAESUNG )",422,2,15494,8719761,30b9WulBM8sFuBo17nNq9c;6udveWUgX4vu75FF0DTrXV;1OQxmfKN9UG5C7nr4MkasO
86,+16,"Car, the garden - Closely Far Away",717,11,15294,11286004,7c1HgFDe8ogy5NOZ1ANCJQ
87,-1,ILLIT - NOT CUTE ANYMORE,275,2,15235,7611723,36cgvBn0aadzOijnjjwqMN
88,-18,Jimin - Be Mine,748,2,15121,28641480,1oSPZhvZMIrWW5I41kPkkY
89,+1,Kenshi Yonezu - IRIS OUT,345,1,15099,14780776,1snhtMLeb2DYoMOcVbb8iB
90,-15,10CM - To Reach You,309,8,15065,4981179,6zn0ihyAApAYV51zpXxdEp
91,+20,Kenshi Yonezu - Lemon,1394,25,14945,12123727,1snhtMLeb2DYoMOcVbb8iB
92,-3,NELL - The time of walking on remembrance,70,62,14849,967452,5WY88tCMFA6J6vqSN3MmDZ
93,-21,Lim Young Woong - Unread Message,362,26,14830,6528735,75MOYjGEyyH5U4ZFHOPvxR
94,-2,KiiiKiii - SWEET SOUR,16,55,14778,260623,63sat2XSMKdwKfqspmYQKP
95,+31,BOOHWAL - Never Ending Story,342,58,14634,3881965,2LtEDRKi75vGtsfdy205jX
96,-19,Yerin Baek - Antifreeze,684,5,14575,7166492,6dhfy4ByARPJdPtMyrUYJK
97,-13,Steve Lacy - oh yeah?,22,54,14475,377632,57vWImR43h4CaDao012Ofp
98,+2,"Car, the garden - My whole world",235,3,14455,6070701,7c1HgFDe8ogy5NOZ1ANCJQ
99,-14,Lim Young Woong - Wild flower,361,34,14448,6201598,75MOYjGEyyH5U4ZFHOPvxR
100,-1,Hearts2Hearts - The Chase,528,6,14410,9252304,1ZLU77nRzQIaP23mVSYpCQ
101,=,The Black Skirts - EVERYTHING,1268,77,14407,9307191,6WeDO4GynFmK4OxwkBzMW8
102,-15,Lim Young Woong - Left in the Rain,362,30,14385,6238662,75MOYjGEyyH5U4ZFHOPvxR
103,-8,hamo - 아크라포빅 (Akrapovic),193,4,14325,6325194,7bQHemX2QBqGaERdrfraNW
104,=,BIGBANG - BLUE - KR Ver.,237,57,14308,2338119,4Kxlr1PRlDKEB0ekOCyHgX
105,-17,She & Him - I Thought I Saw Your Face Today,23,70,14246,357312,3CIRif6ZAedT7kZSPvj2A4
106,-1,Zion.T - No Make Up,495,65,14214,5898278,5HenzRvMtSrgtvU16XAoby
107,-4,The Kid LAROI - Stay (w/ Justin Bieber ),1509,1,14165,13082378,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
108,=,ILLIT - Billyeoon Goyangi (Do the Dance),436,4,14129,10270209,36cgvBn0aadzOijnjjwqMN
109,+3,Lim Young Woong - Melody for You,361,35,14097,5999312,75MOYjGEyyH5U4ZFHOPvxR
110,+32,CORTIS - YOUNGCREATORCREW,113,18,14020,2449181,1ebt9HnXdyYA6KgLXr1n4P
111,-17,"AKMU - Joy, Sorrow, A Beautiful Heart",141,3,13991,4378720,6OwKE9Ez6ALxpTaKcT5ayv
112,+10,HWASA - Good Goodbye,257,4,13968,5089851,7bmYpVgQub656uNTu6qGNQ
113,+30,NewJeans - Ditto,1346,1,13838,24529887,6HvZYsbFfjnjFrWF950C9d
114,+10,BIGBANG - SOBER - KR Ver.,209,44,13802,2340925,4Kxlr1PRlDKEB0ekOCyHgX
115,-5,aespa - KISS N TELL,33,42,13788,584750,6YVMFz59CuY7ngCxTxjpxE
116,+9,IVE - BANG BANG,197,3,13767,5096203,6RHTUrRF63xao58xh9FXYJ
117,-2,LE SSERAFIM - BOOMPALA,96,7,13730,2752217,4SpbR6yFEvexJuaBpgAU5p
118,-11,CORTIS - FaSHioN,285,12,13644,5114602,1ebt9HnXdyYA6KgLXr1n4P
119,RE,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼... - Bonus Track Version,17,86,13380,226794,7qUALZhWSQIwqTw1auwwCc
120,+12,DPR LIVE - Jasmine,476,102,13347,2737006,0siBQaURCli5wn2lqv8WZg
121,-15,Lim Young Woong - Wonderful Life,361,35,13323,5927849,75MOYjGEyyH5U4ZFHOPvxR
122,-4,COOL - 애상,120,53,13260,1527832,0w3PsroIezW7uRTNxEJLb9
123,+5,NewJeans - How Sweet,820,1,13192,15172788,6HvZYsbFfjnjFrWF950C9d
124,+48,CORTIS - MONEYMONEYMONEY,2,124,13178,25542,1ebt9HnXdyYA6KgLXr1n4P
125,-16,BTS - Body to Body,159,2,13145,5170416,3Nrfpe0tUJi4K4DXYWgMUX
126,-6,BIGBANG - BANG BANG BANG - KR Ver.,301,21,13139,3744343,4Kxlr1PRlDKEB0ekOCyHgX
127,+28,NewJeans - Attention,1460,1,13092,19231776,6HvZYsbFfjnjFrWF950C9d
128,+13,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1348,12,13080,13362530,5TnQc2N1iKlFjYD7CPGvFc
129,+20,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",173,2,13072,6363129,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
130,-11,DAVICHI - TIME CAPSULE,202,71,13071,2404421,4z6yrDz5GfKXkeQZjOaZdq
131,+3,BLACKPINK - JUMP,410,2,13043,11522817,41MozSoPIsD1dJM0CLPjZF
132,-36,TOY | YOO HEE YEOL - 여전히 아름다운지 (w/ 김연우 ),4,89,12975,55332,5TQrJqXpNPeguSipEv5tZy;306KeiDI5GhMOJlsQjuN1R
133,+25,The Black Skirts - Antifreeze,237,83,12969,3112304,6WeDO4GynFmK4OxwkBzMW8
134,+3,NewJeans - Supernatural,787,1,12966,13564508,6HvZYsbFfjnjFrWF950C9d
135,+65,BOYNEXTDOOR - Boom Boom Boom,6,66,12965,80901,4hnHLgMSOiqERWBL4jINP1
136,+9,DAY6 - HAPPY,742,4,12944,12450719,5TnQc2N1iKlFjYD7CPGvFc
137,-8,Woody - Sadder Than Yesterday,274,69,12921,3064879,37ZY7eIcTT28id2jfq8WYw
138,+10,HYUKOH - TOMBOY,813,39,12894,8960978,57okaLdCtv3nVBSn5otJkp
139,-26,george - Boat,544,49,12868,5116803,2pRZp2WxvnWWiSPcSSYkNV
140,-76,Jung Kook - Standing Next to You,1026,3,12848,27468003,6HaGTQPmzraVmaVxvz6EUc
141,NEW,TUIDE - Echo,1,141,12839,12839,2uxeKIw5ancTu92x28Ctkf
142,-4,Choi Yu Ree - When I stop thinking,59,90,12831,791584,6qvVoPGEqNCyYSjYCgfV1v
143,+22,BLACKPINK - As If It's Your Last,304,92,12826,1407524,41MozSoPIsD1dJM0CLPjZF
144,-14,Lim Young Woong - I’m HERO,357,36,12823,5613940,75MOYjGEyyH5U4ZFHOPvxR
145,-48,Izi - 응급실,524,51,12784,6003039,4PPkRMbw2jIs7flJkl4okf
146,+23,Loco - Say Yes (w/ Punch ),436,61,12765,4915232,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
147,-16,The Weeknd - Die For You,1285,34,12722,8611866,1Xyo4u8uXC1ZmMpatF05PJ
148,+15,Dynamicduo - Guilty,327,83,12715,3682420,4nvFFLtv7ZqoTr83387uK4
149,-13,Charlie Puth - Dangerously,623,20,12713,3723177,6VuMaDnrHyPL1p4EHjYLi7
150,+2,Yuuri - ベテルギウス,1225,18,12684,10880061,0ixzjrK1wkN2zWBXt3VW3W
151,+35,DAY6 - You Were Beautiful,1102,24,12665,11785687,5TnQc2N1iKlFjYD7CPGvFc
152,+1,ZICO - actually,50,109,12656,656412,4XpUIb8uuNlIWVKmgKZXC0
153,+9,BIGBANG - LAST DANCE,246,53,12589,2426622,4Kxlr1PRlDKEB0ekOCyHgX
154,+14,"Paul Kim - Every day, Every Moment",560,62,12580,4487851,4qRXrzUmdy3p33lgvJEzdv
155,-38,BIGBANG - Still Life,566,1,12576,5575391,4Kxlr1PRlDKEB0ekOCyHgX
156,+3,DEAN - instagram,1285,60,12568,6944417,3eCd0TZrBPm2n9cDG6yWfF
157,-6,SPYAIR - サムライハート(Some Like It Hot!!),546,92,12559,4719338,7gRg6C2qgQ1F01k3sgyEVt
158,-31,"Lim Young Woong - I’m sorry, But…",359,38,12544,5654631,75MOYjGEyyH5U4ZFHOPvxR
159,RE,Beenzino - Aqua Man,157,61,12484,2139018,7IrDIIq3j04exsiF3Z7CPg
160,-27,Sung Si Kyung - Michide -On The Road-,275,51,12479,3846597,7jFUYMpMUBDL4JQtMZ5ilc
161,+9,"Primary - question mark (Feat. CHOIZA Of Dynamicduo, Zion.T) (w/ CHOIZA , Zion.T )",310,76,12434,3296517,4QDcs3XrA8uHUZ7Xt9Ytep;3vvgBPro7lDMdReL1Ct2Hx;5HenzRvMtSrgtvU16XAoby
162,+23,NewJeans - OMG,1307,1,12425,20311985,6HvZYsbFfjnjFrWF950C9d
163,+1,Ed Sheeran - Shape of You,965,77,12404,7046886,6eUKZXaKkcviH0Ku9w2n3V
164,-8,wave to earth - love.,298,107,12358,2898662,5069JTmv5ZDyPeZaCCXiCg
165,-49,Lim Young Woong - Don’t look back at me,349,51,12338,5071631,75MOYjGEyyH5U4ZFHOPvxR
166,+18,Na Yoon Kwon - 나였으면,180,74,12333,2114360,49fyJl5wIzI5GtRuCKxKRw
167,-32,Geeks - Officially Missing You,696,61,12319,7776071,5VxfguafjfSdJcN10ACVZe
168,-18,d4vd - Here With Me,1300,23,12319,12869474,5y8tKLUfMvliMe8IKamR32
169,-9,Shawn Mendes - There's Nothing Holdin' Me Back,450,92,12316,3255691,7n2wHs1TKAczGzO7Dd2rGr
170,-16,LEE MU JIN - Coming Of Age Story,451,66,12295,4999739,4Xj0peBt3EZHbdF20JmdWC
171,+4,BUMJIN - A Letter,937,33,12252,10479393,3vljSA6N2aSE8U3OhNFkPy
172,-32,HAON - Skrr (w/ GISELLE ),521,23,12222,6376977,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
173,-27,The Black Skirts - Till The End of Time,281,67,12222,3228689,6WeDO4GynFmK4OxwkBzMW8
174,-17,Dhruv - double take,1757,30,12206,11041070,70NcAr4ZtA3FAqU16iQZSb
175,-14,Ravyn Lenae - Love Me Not,16,110,12176,199178,5RTLRtXjbXI2lSXc6jxlAz
176,-93,Bank - Can't Have You,55,83,12140,602937,07yXkk7BsAGmJWvkemt2oa
177,-3,"YANGHONGWON - ROSE (w/ Skinny Brown , Homeboy )",16,137,12089,204612,1SsVqqC31h54Hg08g7uQhM;0E0fq98DMHhkAgiXWpCViX;7ocuKBIqxHfc5m49bY7hO7
178,+2,Taylor Swift - Cruel Summer,1052,22,12004,11157309,06HL4z0CvFAxyc27GXpf02
179,+16,BIGBANG - Let's not fall in love - KR Ver.,170,67,11977,1545025,4Kxlr1PRlDKEB0ekOCyHgX
180,+18,Parc Jae Jung - Let's Say Goodbye,343,30,11935,2611510,7kXQtwn3ZRTBc8JYNyGwQy
181,+1,aespa - WDA (Whole Different Animal) (w/ G-DRAGON ),105,5,11919,3134667,6YVMFz59CuY7ngCxTxjpxE;30b9WulBM8sFuBo17nNq9c
182,-11,JANNABI - Baby I need you,263,36,11874,1848706,2SY6OktZyMLdOnscX3DCyS
183,-17,Lim Young Woong - A Song For Us,336,49,11802,4872652,75MOYjGEyyH5U4ZFHOPvxR
184,-7,Justin Bieber - Love Yourself,1727,33,11778,9071567,1uNFoZAHBGtllmzznpCI3s
185,-4,"Car, the garden - 나무",505,47,11773,5189163,7c1HgFDe8ogy5NOZ1ANCJQ
186,-8,NewJeans - Bubble Gum,539,3,11751,7837062,6HvZYsbFfjnjFrWF950C9d
187,+10,JANNABI - Summer,18,137,11746,85674,2SY6OktZyMLdOnscX3DCyS
188,RE,CORTIS - TNT,90,25,11745,1723480,1ebt9HnXdyYA6KgLXr1n4P
189,+2,Supreme Team - Then Then Then (w/ Youngjun ),19,141,11707,231133,6dHoQP2ONf0e9DMH94Obo7;7n7p8oXuygFVSkrCO9FvAt
190,-17,RESCENE - Glow Up,34,135,11697,420083,5deOsjuFTKrNMJW3rKuL8S
191,RE,"Leessang - 헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (w/ Jung In )",16,129,11696,187286,0JGN9XIqm3vfg7hhPHjExI;0CO7rEbHBtpqgY9QPYJgPM
192,=,Leellamarz - Trip (w/ Hannah ),417,90,11685,3393479,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
193,-26,KiiiKiii - Ever2Late!,15,63,11672,233868,63sat2XSMKdwKfqspmYQKP
194,-5,PLAVE - Born Savage,110,16,11586,2233845,0k2zyzGq6HX383VlMBOvRG
195,-19,The Walters - I Love You So,753,58,11551,5043470,027TpXKGwdXP7iwbjUSpV8
196,RE,aespa - Supernova,710,1,11517,14669725,6YVMFz59CuY7ngCxTxjpxE
197,NEW,Lee Seung Chul - Jasmine,1,197,11482,11482,5Ecf8RR2UWFAvyeItabffF
198,-5,Temper City - Self Aware,8,171,11415,93374,5mHUmlJWkcoOk1NbjfrXWz
199,-3,The Weeknd - Blinding Lights,1102,6,11412,4757489,1Xyo4u8uXC1ZmMpatF05PJ
200,RE,Shane - Nothing,2,194,11410,23082,3BBmWyvut6k6gHFeIzlx5v
