pos,change,title,days,peak,streams,total,artistIds
1,+1,RESCENE - LOVE ATTACK,123,1,71877,7869831,5deOsjuFTKrNMJW3rKuL8S
2,-1,CORTIS - REDRED,154,1,71328,14744814,1ebt9HnXdyYA6KgLXr1n4P
3,=,Jung Kook - Seven (w/ Latto ),1165,1,70859,73120064,6HaGTQPmzraVmaVxvz6EUc;3MdXrJWsbVzdn6fe5JYkSQ
4,=,SOYEON - I’m gonna TOESA,12,4,69066,510297,6Xg22wJOAcnvPUfk5WvODH
5,=,Jimin - Who,794,1,61230,105688607,1oSPZhvZMIrWW5I41kPkkY
6,=,BIG Naughty - Nostalgia,21,1,60745,1405823,7cEaNXXTHx3LokbjUUyHal
7,=,Redoor - Forever Has Always Been,491,6,56756,11004463,5xhi1KB7WkPiTYb5Fm3YvS
8,=,RESCENE - Pretty Girl,75,3,55090,4320944,5deOsjuFTKrNMJW3rKuL8S
9,=,RESCENE - Deja Vu,112,8,53878,4070123,5deOsjuFTKrNMJW3rKuL8S
10,=,ATEEZ - BAD,83,7,51719,3761985,68KmkJeZGfwe1OUaivBa2L
11,=,HANRORO - 0+0,368,1,51646,17865503,5wVJpXzuKV6Xj7Yhsf2uYx
12,=,IU - Dear my crazy soulmate,11,6,51513,524227,3HqSLMAZ3g3d5poNaI7GOU
13,=,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee ),1769,3,47724,12784917,246dkjvS1zLTtiykXe5h60;1zNqQNIdeOUZHb8zbZRFMX
14,=,aespa - LEMONADE,115,2,45674,7650031,6YVMFz59CuY7ngCxTxjpxE
15,=,Nerd Connection - If I have you only (My love X Nerd Connection),1040,13,45164,14409870,5WKUZJPvN1SScyggtPFShK
16,=,HANRORO - Landing in Love,433,1,45111,19010678,5wVJpXzuKV6Xj7Yhsf2uYx
17,+1,KiiiKiii - Pop Off Pop Off,42,1,43046,2349913,63sat2XSMKdwKfqspmYQKP
18,-1,IU - Unknown Planet,11,5,42674,462588,3HqSLMAZ3g3d5poNaI7GOU
19,+2,HANRORO - Let Me Love My Youth,436,6,41635,12442179,5wVJpXzuKV6Xj7Yhsf2uYx
20,-1,ILLIT - It's Me,144,2,41462,8949653,36cgvBn0aadzOijnjjwqMN
21,-1,Hearts2Hearts - RUDE!,213,1,40431,11969090,1ZLU77nRzQIaP23mVSYpCQ
22,+1,Hearts2Hearts - Lemon Tang,91,2,37726,4417651,1ZLU77nRzQIaP23mVSYpCQ
23,-1,I.O.I - Suddenly,124,4,37476,6135724,6RKnXXyprPjhBdCvL802Ku
24,+3,Nerd Connection - ‎Good Night Good Dream,825,24,35886,9442451,5WKUZJPvN1SScyggtPFShK
25,+1,JANNABI - for lovers who hesitate,1854,23,35438,12377575,2SY6OktZyMLdOnscX3DCyS
26,-2,WOODZ - Drowning,719,7,35190,16900384,6y9nlaoynxSvoTGY09Vdcy
27,-2,BIGBANG - BiiiG,33,1,34270,1847185,4Kxlr1PRlDKEB0ekOCyHgX
28,=,데이먼스 이어 Damons year - yours,1424,6,34181,20301437,2T5KKZuEEudb7alCJ1pCus
29,+1,"Woo - We Are (w/ Loco , GRAY )",642,15,33529,8816655,5a8EJtOEbUJDF4RX3mKK02;2e4G04F77jxVuDYo44TCSm;3kPEBSt7qgVoRZSbIXMr7W
30,-1,KiiiKiii - 404 (New Era),238,1,32709,10760017,63sat2XSMKdwKfqspmYQKP
31,+2,TUIDE - SUN KISS,28,14,32391,933945,2uxeKIw5ancTu92x28Ctkf
32,-1,The Black Skirts - Ling Ling,319,28,32385,4916251,6WeDO4GynFmK4OxwkBzMW8
33,-1,Epik High - Love Love Love,313,5,31617,9735392,5snNHNlYT2UrtZo5HCJkiw
34,=,YENA - Catch Catch,188,10,31545,6700069,49muoiIu4uea4PO8vueUNN
35,+6,ROSÉ - new trick,3,13,31147,107135,3eVa5w3URK5duf6eyVDbu9
36,+4,Lim Young Woong - ToTo,12,34,30135,330372,75MOYjGEyyH5U4ZFHOPvxR
37,+1,Hearts2Hearts - FOCUS,336,6,29510,10403558,1ZLU77nRzQIaP23mVSYpCQ
38,-3,OFFICIAL HIGE DANDISM - Pretender,819,19,29461,13520321,5Vo1hnCRmCM6M4thZCInCj
39,=,RESCENE - Runaway,114,17,29386,3001212,5deOsjuFTKrNMJW3rKuL8S
40,-4,Girls' Generation-HRS - Skibidi,19,26,28860,512825,1wlgozUz29VEBQxMDqQFK1
41,-4,TAEYEON - Bansanka,84,10,28187,2669415,3qNVuliS40BLgXGxhdBdqu
42,=,D.O. - Guitarist,12,31,27096,302286,2CQZr2RPZmrcvDnaod1ldC
43,=,fromis_9 - Vitamin ME,62,15,26972,1920431,24nUVBIlCGi4twz4nYxJum
44,+3,Hearts2Hearts - Moonride,11,44,26047,239351,1ZLU77nRzQIaP23mVSYpCQ
45,-1,JENNIE - Less than a Lover,59,3,25964,2639885,250b0Wlc5Vk0CoUsaCY84M
46,+2,BOL4 - Please Summer!,59,18,25385,1655600,4k5fFEYgkWYrYvtOK3zVBl
47,+2,ENHYPEN - Bloody Paradise,31,18,25147,945563,5t5FqBwTcgKTaWmfEbwQY9
48,-3,Hearts2Hearts - STYLE,460,8,25141,12896673,1ZLU77nRzQIaP23mVSYpCQ
49,+5,BESTie - Love Options,20,49,24659,370078,1HiZjIv6iLp9cs5vX0AJKo
50,-4,BTS - SWIM,185,1,24410,8833813,3Nrfpe0tUJi4K4DXYWgMUX
51,-1,Lim Young Woong - Please Be Happy,12,48,24227,282650,75MOYjGEyyH5U4ZFHOPvxR
52,-1,LEE CHANHYUK - Endangered Love,423,11,24190,10534232,4RkTSLr5Qf79FfUkeaDKbl
53,+11,LE SSERAFIM - Made My Night,8,45,23476,179411,4SpbR6yFEvexJuaBpgAU5p
54,-2,george - Boat,570,49,23368,5604772,2pRZp2WxvnWWiSPcSSYkNV
55,+5,Lim Young Woong - Moise,12,51,23119,272767,75MOYjGEyyH5U4ZFHOPvxR
56,+2,BIG Naughty - Vancouver,1242,33,23110,9205304,7cEaNXXTHx3LokbjUUyHal
57,-4,Lady Gaga - Die With A Smile (w/ Bruno Mars ),766,5,22931,14929743,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
58,-2,Jin - Don’t Say You Love Me,493,1,22772,25112324,5vV3bFXnN6D6N3Nj4xRvaV
59,-2,RESCENE - Pinball,78,50,22533,1484949,5deOsjuFTKrNMJW3rKuL8S
60,+2,Primary - Johnny (w/ Dynamicduo ),476,60,22380,5961691,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
61,+7,Lim Young Woong - For Us,12,54,21989,259799,75MOYjGEyyH5U4ZFHOPvxR
62,+7,Lim Young Woong - Baila,12,54,21845,260263,75MOYjGEyyH5U4ZFHOPvxR
63,+3,VINXEN - FLYING HIGH WITH U,217,21,21594,4893021,4T6xiCykTP9rCNaEPU7D4q
64,-1,ILLIT - Magnetic,910,1,21477,21591272,36cgvBn0aadzOijnjjwqMN
65,+5,The Black Skirts - 1:05,522,45,21348,7028568,6WeDO4GynFmK4OxwkBzMW8
66,-1,Sung Si Kyung - Every moment of you,317,41,21296,4899113,7jFUYMpMUBDL4JQtMZ5ilc
67,-6,"AKMU - How can I love the heartbreak, you're the one I love",1108,24,21227,9668606,6OwKE9Ez6ALxpTaKcT5ayv
68,-1,The NuTs - 사랑의 바보,632,50,20981,7605110,56NKtypwi90dIOb5ZQZwHb
69,-10,JENNIE - FALLEN ANGEL,24,19,20979,742084,250b0Wlc5Vk0CoUsaCY84M
70,+10,Yerin Baek - Antifreeze,710,5,20953,7637073,6dhfy4ByARPJdPtMyrUYJK
71,+2,"Heize - And July (w/ DEAN , dj friz )",124,53,20856,2228671,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
72,+5,Lim Young Woong - New York,12,61,20742,245797,75MOYjGEyyH5U4ZFHOPvxR
73,+1,tuki. - 晩餐歌,830,30,20672,9432596,1Y5vJqABeI6QI6R95EDV6o
74,-19,Yoon Do Hyun - I Guess I Loved You,1150,51,20658,9819828,6KsmQPHXE3qhzNNBPSZ0eB
75,+1,Zion.T - No Make Up,521,65,20409,6298916,5HenzRvMtSrgtvU16XAoby
76,+13,Lim Young Woong - I Hate You RE,12,66,20311,233759,75MOYjGEyyH5U4ZFHOPvxR
77,+6,Lim Young Woong - A Bientot RE,12,66,20243,232728,75MOYjGEyyH5U4ZFHOPvxR
78,-3,Dominic Fike - Babydoll,187,51,20083,3207640,6USv9qhCn6zfxlBQIYJ9qs
79,-1,NMIXX - Heavy Serenade,133,3,20041,5216549,28ot3wh4oNmoFOdVajibBl
80,+5,Lim Young Woong - Love Always Runs Away RE,12,65,19975,233053,75MOYjGEyyH5U4ZFHOPvxR
81,-9,NewJeans - Hype Boy,1512,1,19949,25648419,6HvZYsbFfjnjFrWF950C9d
82,-1,Kim Na Young - A Letter For You,134,50,19835,2421136,4dvmLXorXADxVq8EcySEWk
83,+8,머무르 - The Adult I Dreamed Of,13,82,19754,205098,4C3iHuAHTUbOigoE9lmhdx
84,+3,Lim Young Woong - Grain of Sand RE,12,68,19670,230912,75MOYjGEyyH5U4ZFHOPvxR
85,-14,AKMU - Paradise of Rumors,167,1,19301,6666122,6OwKE9Ez6ALxpTaKcT5ayv
86,-7,Hearts2Hearts - ICONIC HEART,40,19,19290,1065661,1ZLU77nRzQIaP23mVSYpCQ
87,-3,HAON - Skrr (w/ GISELLE ),547,23,19128,6761374,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
88,-6,ROSÉ - toxic till the end,655,2,19121,13704312,3eVa5w3URK5duf6eyVDbu9
89,-3,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),510,49,18940,6566601,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
90,-2,The Black Skirts - EVERYTHING,1294,75,18706,9733947,6WeDO4GynFmK4OxwkBzMW8
91,-1,BIGBANG - HARU HARU - KR Ver.,284,54,18518,3168957,4Kxlr1PRlDKEB0ekOCyHgX
92,+15,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",185,2,18466,7194641,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
93,=,BIGBANG - Sunset Glow,315,50,18400,3471397,4Kxlr1PRlDKEB0ekOCyHgX
94,=,Jung Kook - Standing Next to You,1050,3,18392,27912174,6HaGTQPmzraVmaVxvz6EUc
95,=,ILLIT - NOT CUTE ANYMORE,301,2,18130,8063582,36cgvBn0aadzOijnjjwqMN
96,+3,Hearts2Hearts - The Chase,551,6,18039,9606838,1ZLU77nRzQIaP23mVSYpCQ
97,+4,NMIXX - Blue Valentine,343,3,18005,9553874,28ot3wh4oNmoFOdVajibBl
98,+6,DPR LIVE - Jasmine,502,98,18004,3126784,0siBQaURCli5wn2lqv8WZg
99,+4,Lim Young Woong - Eternal Moment,388,16,17964,8911803,75MOYjGEyyH5U4ZFHOPvxR
100,-3,G-DRAGON - CROOKED,686,21,17941,10227174,30b9WulBM8sFuBo17nNq9c
101,-9,"VALORANT - If The Sun Burns Out Tonight (w/ Grabbitz , Oli Sykes , Courtney LaPlante )",4,70,17909,76284,3wrFoI9EVjWg6m8xXeWr5t;4fv1OFJywZ7DHCz3mVQQ45;1UXEXWWOTTZNlyFapwHDbW;1g9j6GF1jyjrhixt3Vurzs
102,-6,NewJeans - Ditto,1372,1,17808,24940485,6HvZYsbFfjnjFrWF950C9d
103,+2,Dynamicduo - Guilty,353,83,17586,4081382,4nvFFLtv7ZqoTr83387uK4
104,-4,"Car, the garden - My whole world",261,3,17585,6518802,7c1HgFDe8ogy5NOZ1ANCJQ
105,+13,wave to earth - love.,324,101,17530,3289267,5069JTmv5ZDyPeZaCCXiCg
106,-4,"Car, the garden - Closely Far Away",743,11,17497,11712469,7c1HgFDe8ogy5NOZ1ANCJQ
107,+2,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),669,14,17435,3971305,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
108,=,Ed Sheeran - Shape of You,991,75,17403,7451358,6eUKZXaKkcviH0Ku9w2n3V
109,+3,PLAVE - Born Savage,129,16,17152,2530488,0k2zyzGq6HX383VlMBOvRG
110,+5,PLAVE - HMPH! (w/ SOLE ),114,22,17106,2242234,0k2zyzGq6HX383VlMBOvRG;6naXFodImN2DwRmKCQHAUt
111,+9,NELL - The time of walking on remembrance,96,62,17106,1364944,5WY88tCMFA6J6vqSN3MmDZ
112,+9,Ariana Grande - hate that i made you love me,114,15,17104,2947328,66CXWjxzNUsdJxJ2JdwvnR
113,-15,aespa - Whiplash,687,3,17065,18497852,6YVMFz59CuY7ngCxTxjpxE
114,+17,The Black Skirts - Antifreeze,263,83,17056,3491806,6WeDO4GynFmK4OxwkBzMW8
115,+17,Dhruv - double take,1783,30,17049,11415309,70NcAr4ZtA3FAqU16iQZSb
116,+3,hamo - 아크라포빅 (Akrapovic),219,4,17017,6725134,7bQHemX2QBqGaERdrfraNW
117,-4,The Kid LAROI - Stay (w/ Justin Bieber ),1535,1,16947,13486882,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
118,-4,CORTIS - GO!,356,6,16929,8376810,1ebt9HnXdyYA6KgLXr1n4P
119,+9,Jimin - Be Mine,774,2,16889,29068877,1oSPZhvZMIrWW5I41kPkkY
120,+7,Kenshi Yonezu - IRIS OUT,371,1,16874,15194844,1snhtMLeb2DYoMOcVbb8iB
121,+3,Loco - Say Yes (w/ Punch ),461,61,16869,5275085,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
122,+22,HYUKOH - TOMBOY,839,39,16714,9331427,57okaLdCtv3nVBSn5otJkp
123,=,Leellamarz - Trip (w/ Hannah ),433,90,16681,3612764,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
124,-13,Joosiq - Think About You,329,50,16668,968184,66pTbLwtaCUvT64JA8zXZh
125,+10,fromis_9 - Supersonic,721,10,16616,10986612,24nUVBIlCGi4twz4nYxJum
126,-9,COOL - 애상,142,53,16605,1838203,0w3PsroIezW7uRTNxEJLb9
127,+10,Geeks - Officially Missing You,708,61,16552,7942649,5VxfguafjfSdJcN10ACVZe
128,+12,DEAN - instagram,1311,60,16550,7333204,3eCd0TZrBPm2n9cDG6yWfF
129,+7,The Weeknd - Die For You,1311,34,16478,8998635,1Xyo4u8uXC1ZmMpatF05PJ
130,+21,BIG Naughty - Beyond Love (Feat. 10CM) (w/ 10CM ),643,2,16466,4826788,7cEaNXXTHx3LokbjUUyHal;6zn0ihyAApAYV51zpXxdEp
131,+7,d4vd - Here With Me,1326,23,16466,13247333,5y8tKLUfMvliMe8IKamR32
132,-22,Brown Eyes - 벌써 일년,550,34,16457,8092875,6O7LgtO6NKOOOudzRayUfJ
133,+8,ZICO - actually,73,96,16433,992127,4XpUIb8uuNlIWVKmgKZXC0
134,-9,BUMJIN - A Letter,961,33,16173,10829594,3vljSA6N2aSE8U3OhNFkPy
135,-19,Epik High - 우산 (w/ Younha ),250,50,16168,3234264,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
136,-30,Kenshi Yonezu - Lemon,1420,25,16144,12529316,1snhtMLeb2DYoMOcVbb8iB
137,-11,Beenzino - Aqua Man,176,61,16127,2402800,7IrDIIq3j04exsiF3Z7CPg
138,-8,Sung Si Kyung - Michide -On The Road-,301,51,16079,4248601,7jFUYMpMUBDL4JQtMZ5ilc
139,-17,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),161,14,16044,4105120,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
140,+27,Vaundy - 踊り子,947,14,15953,9961330,2IUl3m1H1EQ7QfNbNWvgru
141,-12,LEECHANGSUB - Heavenly fate,790,79,15927,7124783,1rp5HzWaNwgauM5W5YmZ3U
142,+30,"YANGHONGWON - ROSE (w/ Skinny Brown , Homeboy )",35,115,15896,471136,1SsVqqC31h54Hg08g7uQhM;0E0fq98DMHhkAgiXWpCViX;7ocuKBIqxHfc5m49bY7hO7
143,+9,PLAVE - Think I Am,91,24,15893,1715203,0k2zyzGq6HX383VlMBOvRG
144,+1,SYSTEM SEOUL - 너 (w/ ycs ),227,15,15850,4105478,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6
145,+3,"Paul Kim - Every day, Every Moment",586,62,15808,4891458,4qRXrzUmdy3p33lgvJEzdv
146,-7,Justin Bieber - Love Yourself,1753,33,15790,9431219,1uNFoZAHBGtllmzznpCI3s
147,-4,back number - ヒロイン,156,7,15766,3222187,6rs1KAoQnFalSqSU4LTh8g
148,-14,Sung Si Kyung - Fije,11,105,15754,157200,7jFUYMpMUBDL4JQtMZ5ilc
149,-3,Sandeul - Slightly Tipsy (She is My Type♡ X SANDEUL),168,133,15746,764440,2QeJBmgBdpH4i3uJns5Rdx
150,-3,Shawn Mendes - There's Nothing Holdin' Me Back,476,92,15740,3629405,7n2wHs1TKAczGzO7Dd2rGr
151,-1,DELISPICE - 고백,189,93,15693,2200629,3zH8Xu8C1GnnmfpBqzdLPf
152,-19,LEE MU JIN - Coming Of Age Story,477,66,15645,5390009,4Xj0peBt3EZHbdF20JmdWC
153,+2,M.C the Max - 행복하지 말아요,35,72,15526,532734,3MaRWfwKpbYnkYHC5gRKYo
154,+11,freestyle - Y (Please Tell Me Why),111,91,15485,1419524,0LigV2SSsRZaeX2htEFXV9
155,-1,Tim - 사랑합니다...,186,59,15475,2186530,1H0rJYjO99jtsKOtaXmYTY
156,+18,LEE MU JIN - Episode,764,69,15448,6793467,4Xj0peBt3EZHbdF20JmdWC
157,RE,PLAVE - Lunar Hearts,75,27,15433,1405693,0k2zyzGq6HX383VlMBOvRG
158,-9,10CM - To Reach You,335,8,15399,5388357,6zn0ihyAApAYV51zpXxdEp
159,-3,JISOO - CLICK,17,54,15233,293958,6UZ0ba50XreR4TM8u322gs
160,+6,Yuuri - ベテルギウス,1251,18,15079,11240332,0ixzjrK1wkN2zWBXt3VW3W
161,-19,BUZZ - 가시,468,80,15036,5015982,4SdXXEHKFa5NSoh10QxeN2
162,+16,YANGHONGWON - 4 Seasons(1.12),42,123,14969,517201,1SsVqqC31h54Hg08g7uQhM
163,+6,"Primary - question mark (Feat. CHOIZA Of Dynamicduo, Zion.T) (w/ CHOIZA , Zion.T )",326,76,14922,3508390,4QDcs3XrA8uHUZ7Xt9Ytep;3vvgBPro7lDMdReL1Ct2Hx;5HenzRvMtSrgtvU16XAoby
164,+16,JANNABI - Baby I need you,284,36,14841,2136823,2SY6OktZyMLdOnscX3DCyS
165,-6,Woody - Sadder Than Yesterday,300,69,14807,3477633,37ZY7eIcTT28id2jfq8WYw
166,-3,"G-DRAGON - HOME SWEET HOME (w/ TAEYANG , DAESUNG )",448,2,14779,9111322,30b9WulBM8sFuBo17nNq9c;6udveWUgX4vu75FF0DTrXV;1OQxmfKN9UG5C7nr4MkasO
167,-3,Jung Seung Hwan - The Snowman,284,21,14759,4397390,7l8rOFwZFQ3G0sgZ7gjGng
168,-8,ILLIT - Billyeoon Goyangi (Do the Dance),462,4,14758,10652419,36cgvBn0aadzOijnjjwqMN
169,+2,M.C the Max - No matter where,23,140,14728,307564,3MaRWfwKpbYnkYHC5gRKYo
170,+5,NewJeans - OMG,1332,1,14662,20655606,6HvZYsbFfjnjFrWF950C9d
171,-18,Izi - 응급실,550,51,14648,6405556,4PPkRMbw2jIs7flJkl4okf
172,+9,Leellamarz - On the street (Feat. ASH ISLAND) (w/ ASH ISLAND ),93,49,14595,544003,79g2STpP2iV1xfgHuhrhX0;7IEhlwWQA7pCkEvzwwHehE
173,=,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1374,12,14568,13733964,5TnQc2N1iKlFjYD7CPGvFc
174,+2,"Leessang - 헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (w/ Jung In )",33,100,14566,422233,0JGN9XIqm3vfg7hhPHjExI;0CO7rEbHBtpqgY9QPYJgPM
175,+12,DAY6 - You Were Beautiful,1127,24,14513,12137213,5TnQc2N1iKlFjYD7CPGvFc
176,-8,Na Yoon Kwon - 나였으면,203,74,14508,2433391,49fyJl5wIzI5GtRuCKxKRw
177,-16,"AKMU - Joy, Sorrow, A Beautiful Heart",167,3,14496,4789073,6OwKE9Ez6ALxpTaKcT5ayv
178,+15,BUMKEY - Attraction (w/ Dynamicduo ),57,117,14441,721650,3vhZuZdMksbnJwoE3AwpXq;4nvFFLtv7ZqoTr83387uK4
179,+3,VIBE - Fall in Fall,37,125,14428,327367,68ym0sOo7MazZxScbm1wtI
180,+12,The Walters - I Love You So,771,58,14409,5282849,027TpXKGwdXP7iwbjUSpV8
