pos,change,title,days,peak,streams,total,artistIds
1,=,CORTIS - REDRED,106,1,83599,11130215,1ebt9HnXdyYA6KgLXr1n4P
2,=,RESCENE - LOVE ATTACK,75,2,77920,4485656,5deOsjuFTKrNMJW3rKuL8S
3,=,JENNIE - Less than a Lover,11,3,69988,763228,250b0Wlc5Vk0CoUsaCY84M
4,=,RESCENE - Pretty Girl,27,3,65858,1702226,5deOsjuFTKrNMJW3rKuL8S
5,=,aespa - LEMONADE,67,2,62014,5093806,6YVMFz59CuY7ngCxTxjpxE
6,+1,Jimin - Who,746,1,56807,102955914,1oSPZhvZMIrWW5I41kPkkY
7,-1,ILLIT - It's Me,96,2,54422,6767882,36cgvBn0aadzOijnjjwqMN
8,=,Hearts2Hearts - Lemon Tang,43,2,51561,2417788,1ZLU77nRzQIaP23mVSYpCQ
9,+4,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee ),1721,9,49813,10028357,246dkjvS1zLTtiykXe5h60;1zNqQNIdeOUZHb8zbZRFMX
10,=,ATEEZ - BAD,35,7,49521,1428130,68KmkJeZGfwe1OUaivBa2L
11,-2,HANRORO - 0+0,320,1,49267,15690495,5wVJpXzuKV6Xj7Yhsf2uYx
12,+3,RESCENE - Deja Vu,64,10,46488,1751074,5deOsjuFTKrNMJW3rKuL8S
13,-1,HANRORO - Landing in Love,385,1,46392,16970064,5wVJpXzuKV6Xj7Yhsf2uYx
14,=,Hearts2Hearts - RUDE!,165,1,45816,10040208,1ZLU77nRzQIaP23mVSYpCQ
15,-4,I.O.I - Suddenly,76,4,45503,4238038,6RKnXXyprPjhBdCvL802Ku
16,=,fromis_9 - Vitamin ME,14,15,41947,478878,24nUVBIlCGi4twz4nYxJum
17,=,KiiiKiii - 404 (New Era),190,1,36545,9134192,63sat2XSMKdwKfqspmYQKP
18,+3,HANRORO - Let Me Love My Youth,388,6,36160,10689236,5wVJpXzuKV6Xj7Yhsf2uYx
19,=,WOODZ - Drowning,671,7,36030,15237174,6y9nlaoynxSvoTGY09Vdcy
20,=,Jung Kook - Seven (w/ Latto ),1117,1,35753,70674372,6HaGTQPmzraVmaVxvz6EUc;3MdXrJWsbVzdn6fe5JYkSQ
21,-3,YENA - Catch Catch,140,10,34533,5216736,49muoiIu4uea4PO8vueUNN
22,=,Nerd Connection - If I have you only (My love X Nerd Connection),992,15,33792,12586002,5WKUZJPvN1SScyggtPFShK
23,+1,Jin - Don’t Say You Love Me,445,1,32751,23661057,5vV3bFXnN6D6N3Nj4xRvaV
24,+1,BTS - SWIM,137,1,32421,7512667,3Nrfpe0tUJi4K4DXYWgMUX
25,-2,Redoor - Forever Has Always Been,443,17,32196,9066496,5xhi1KB7WkPiTYb5Fm3YvS
26,+1,OFFICIAL HIGE DANDISM - Pretender,771,19,31636,12059165,5Vo1hnCRmCM6M4thZCInCj
27,+3,NMIXX - Heavy Serenade,85,3,31000,3947852,28ot3wh4oNmoFOdVajibBl
28,=,JANNABI - for lovers who hesitate,1806,26,30997,10889298,2SY6OktZyMLdOnscX3DCyS
29,=,TAEYEON - Bansanka,36,10,30911,1307813,3qNVuliS40BLgXGxhdBdqu
30,+3,RESCENE - Runaway,66,17,29524,1604399,5deOsjuFTKrNMJW3rKuL8S
31,=,Epik High - Love Love Love,265,5,29192,8368697,5snNHNlYT2UrtZo5HCJkiw
32,+10,BOL4 - Please Summer!,11,32,28561,207853,4k5fFEYgkWYrYvtOK3zVBl
33,-1,"Woo - We Are (w/ Loco , GRAY )",594,15,28423,7377545,5a8EJtOEbUJDF4RX3mKK02;2e4G04F77jxVuDYo44TCSm;3kPEBSt7qgVoRZSbIXMr7W
34,+3,Hearts2Hearts - FOCUS,288,6,28013,9151902,1ZLU77nRzQIaP23mVSYpCQ
35,+1,Hearts2Hearts - STYLE,412,8,27872,11677673,1ZLU77nRzQIaP23mVSYpCQ
36,-1,데이먼스 이어 Damons year - yours,1376,6,27857,18918918,2T5KKZuEEudb7alCJ1pCus
