pos,change,title,days,peak,streams,total,artistIds
39,+2,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",142,2,25101,6296197,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
40,-4,RESCENE - Runaway,71,17,25088,1742137,5deOsjuFTKrNMJW3rKuL8S
41,-1,ILLIT - Magnetic,867,1,24941,20666802,36cgvBn0aadzOijnjjwqMN
42,-5,Hearts2Hearts - FOCUS,293,6,24612,9284577,1ZLU77nRzQIaP23mVSYpCQ
43,+4,Ariana Grande - hate that i made you love me,71,15,24532,2127138,66CXWjxzNUsdJxJ2JdwvnR
44,+1,Lim Young Woong - Eternal Moment,345,16,24525,7855169,75MOYjGEyyH5U4ZFHOPvxR
45,+3,LEE CHANHYUK - Endangered Love,380,11,23611,9487331,4RkTSLr5Qf79FfUkeaDKbl
46,-4,CORTIS - GO!,313,6,23343,7557906,1ebt9HnXdyYA6KgLXr1n4P
47,-1,Nerd Connection - ‎Good Night Good Dream,782,28,23237,8204545,5WKUZJPvN1SScyggtPFShK
48,-4,CORTIS - ACAI,97,32,22973,2275739,1ebt9HnXdyYA6KgLXr1n4P
49,=,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),118,14,22767,3318590,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
50,=,NewJeans - Hype Boy,1469,1,20593,24834528,6HvZYsbFfjnjFrWF950C9d
51,=,Dominic Fike - Babydoll,144,51,19367,2383290,6USv9qhCn6zfxlBQIYJ9qs
52,+13,NMIXX - Blue Valentine,300,3,19007,8820495,28ot3wh4oNmoFOdVajibBl
53,+4,KATSEYE - Animal,15,43,18814,306501,3c0gDdb9lhnHGFtP4prQpn
54,+8,HANRORO - Zankokuna Tenshino Teeze (Korean Ver.),10,45,18310,197363,5wVJpXzuKV6Xj7Yhsf2uYx
55,-3,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),467,49,18301,5819574,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
56,=,The Black Skirts - Ling Ling,276,53,18293,3776781,6WeDO4GynFmK4OxwkBzMW8
57,+10,Jimin - Be Mine,731,2,18131,28344492,1oSPZhvZMIrWW5I41kPkkY
58,+6,COOL - 애상,103,53,18059,1280041,0w3PsroIezW7uRTNxEJLb9
59,-5,aespa - Whiplash,657,3,18044,17963178,6YVMFz59CuY7ngCxTxjpxE
60,-5,ILLIT - NOT CUTE ANYMORE,258,2,17941,7316295,36cgvBn0aadzOijnjjwqMN
61,-8,hamo - 아크라포빅 (Akrapovic),176,4,17382,6049574,7bQHemX2QBqGaERdrfraNW
62,+4,Sung Si Kyung - Every moment of you,274,41,17378,4085153,7jFUYMpMUBDL4JQtMZ5ilc
63,-3,Lady Gaga - Die With A Smile (w/ Bruno Mars ),723,5,17255,14085946,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
64,+7,Kim Na Young - A Letter For You,91,53,17162,1586483,4dvmLXorXADxVq8EcySEWk
65,+11,"AKMU - Joy, Sorrow, A Beautiful Heart",124,3,17084,4114703,6OwKE9Ez6ALxpTaKcT5ayv
66,-5,The Kid LAROI - Stay (w/ Justin Bieber ),1492,1,16998,12813524,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
67,+7,Yerin Baek - Antifreeze,667,5,16664,6901441,6dhfy4ByARPJdPtMyrUYJK
68,-5,aespa - KISS N TELL,16,42,16437,317553,6YVMFz59CuY7ngCxTxjpxE
69,=,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",156,2,16409,6112259,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
70,+3,"Heize - And July (w/ DEAN , dj friz )",81,53,16376,1468035,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
71,+6,She & Him - I Thought I Saw Your Face Today,6,71,16306,90672,3CIRif6ZAedT7kZSPvj2A4
72,+9,Steve Lacy - oh yeah?,5,72,16233,76694,57vWImR43h4CaDao012Ofp
73,-15,RESCENE - Pinball,35,50,16204,618721,5deOsjuFTKrNMJW3rKuL8S
74,+28,10CM - To Reach You,292,8,16156,4723350,6zn0ihyAApAYV51zpXxdEp
75,+13,Lim Young Woong - ULSSIGU,345,20,16134,6652585,75MOYjGEyyH5U4ZFHOPvxR
76,+13,Lim Young Woong - Unread Message,345,26,16038,6255740,75MOYjGEyyH5U4ZFHOPvxR
77,-7,ROSÉ - toxic till the end,612,2,15898,12973775,3eVa5w3URK5duf6eyVDbu9
78,+5,The Black Skirts - 1:05,479,45,15848,6250313,6WeDO4GynFmK4OxwkBzMW8
79,-1,The NuTs - 사랑의 바보,589,50,15744,6889596,56NKtypwi90dIOb5ZQZwHb
80,+35,Lim Young Woong - Left in the Rain,345,30,15715,5985950,75MOYjGEyyH5U4ZFHOPvxR
81,+3,"AKMU - How can I love the heartbreak, you're the one I love",1065,24,15607,8865512,6OwKE9Ez6ALxpTaKcT5ayv
82,-10,fromis_9 - Supersonic,678,10,15483,10325500,24nUVBIlCGi4twz4nYxJum
83,-4,Kenshi Yonezu - IRIS OUT,328,1,15482,14518257,1snhtMLeb2DYoMOcVbb8iB
84,-4,Ariana Grande - petal,9,57,15396,156621,66CXWjxzNUsdJxJ2JdwvnR
85,-3,ILLIT - Billyeoon Goyangi (Do the Dance),419,4,15301,10025235,36cgvBn0aadzOijnjjwqMN
86,+8,george - Boat,527,49,15169,4880096,2pRZp2WxvnWWiSPcSSYkNV
87,=,CHOIJUNSEONG (Jun S) - L[ ]VE,72,16,15134,1840483,2RPo7pzzve2r1LufIxrPeR
88,+33,Lim Young Woong - Melody for You,344,35,15078,5757721,75MOYjGEyyH5U4ZFHOPvxR
89,-30,CORTIS - FaSHioN,268,12,15029,4866682,1ebt9HnXdyYA6KgLXr1n4P
90,+22,d4vd - Here With Me,1283,23,15006,12630197,5y8tKLUfMvliMe8IKamR32
91,-1,G-DRAGON - CROOKED,643,21,14885,9518341,30b9WulBM8sFuBo17nNq9c
92,+27,Lim Young Woong - Wild flower,344,34,14860,5944892,75MOYjGEyyH5U4ZFHOPvxR
93,+10,Zion.T - No Make Up,478,65,14665,5645242,5HenzRvMtSrgtvU16XAoby
94,+35,Primary - Johnny (w/ Dynamicduo ),433,64,14637,5265149,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
95,-27,CORTIS - MOTION (w/ Juicy J ),9,51,14538,163552,1ebt9HnXdyYA6KgLXr1n4P;5gCRApTajqwbnHHPbr2Fpi
96,+9,Lim Young Woong - Heavenly Ever After,482,9,14466,9663465,75MOYjGEyyH5U4ZFHOPvxR
97,+50,Sung Si Kyung - Michide -On The Road-,258,51,14466,3614951,7jFUYMpMUBDL4JQtMZ5ilc
98,-7,Kenshi Yonezu - Lemon,1377,25,14460,11876459,1snhtMLeb2DYoMOcVbb8iB
99,+33,Beenzino - Aqua Man,143,61,14330,1960794,7IrDIIq3j04exsiF3Z7CPg
100,-14,NewJeans - How Sweet,803,1,14307,14940046,6HvZYsbFfjnjFrWF950C9d
101,+17,Yuuri - ベテルギウス,1208,18,14257,10652377,0ixzjrK1wkN2zWBXt3VW3W
102,+11,"Car, the garden - My whole world",218,3,14141,5827513,7c1HgFDe8ogy5NOZ1ANCJQ
103,-5,IVE - BANG BANG,180,3,14116,4868354,6RHTUrRF63xao58xh9FXYJ
104,-4,NewJeans - Ditto,1329,1,14103,24288768,6HvZYsbFfjnjFrWF950C9d
105,+21,BIGBANG - Sunset Glow,272,50,14102,2783144,4Kxlr1PRlDKEB0ekOCyHgX
106,-7,Brown Eyes - 벌써 일년,507,34,14101,7345796,6O7LgtO6NKOOOudzRayUfJ
107,+2,BUMJIN - A Letter,920,33,14071,10244074,3vljSA6N2aSE8U3OhNFkPy
108,-12,BIG Naughty - Vancouver,1199,33,14067,8417613,7cEaNXXTHx3LokbjUUyHal
109,-17,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1331,12,13983,13124420,5TnQc2N1iKlFjYD7CPGvFc
110,+54,NELL - The time of walking on remembrance,53,62,13979,728572,5WY88tCMFA6J6vqSN3MmDZ
111,-18,Ed Sheeran - Shape of You,948,77,13958,6818836,6eUKZXaKkcviH0Ku9w2n3V
112,+36,"Car, the garden - Closely Far Away",700,11,13950,11040731,7c1HgFDe8ogy5NOZ1ANCJQ
113,-9,The Black Skirts - Antifreeze,220,83,13943,2884605,6WeDO4GynFmK4OxwkBzMW8
114,-39,LE SSERAFIM - BOOMPALA,79,7,13918,2518104,4SpbR6yFEvexJuaBpgAU5p
115,+8,Lim Young Woong - Wonderful Life,344,35,13876,5690307,75MOYjGEyyH5U4ZFHOPvxR
116,-9,CORTIS - YOUNGCREATORCREW,97,18,13828,2245240,1ebt9HnXdyYA6KgLXr1n4P
117,+7,The Black Skirts - EVERYTHING,1251,81,13810,9051053,6WeDO4GynFmK4OxwkBzMW8
118,+9,Turtles - 비행기,53,94,13806,674980,7HtP6hIBf2xk5L5vqWqj22
119,-11,The Walters - I Love You So,736,58,13743,4822528,027TpXKGwdXP7iwbjUSpV8
120,+8,Taylor Swift - Cruel Summer,1036,22,13738,10953532,06HL4z0CvFAxyc27GXpf02
121,-24,Epik High - 우산 (w/ Younha ),211,50,13737,2619492,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
122,+23,Justin Bieber - Love Yourself,1710,33,13662,8848281,1uNFoZAHBGtllmzznpCI3s
123,-9,HWASA - Good Goodbye,240,4,13653,4865503,7bmYpVgQub656uNTu6qGNQ
124,-2,DAVICHI - TIME CAPSULE,188,71,13587,2223963,4z6yrDz5GfKXkeQZjOaZdq
125,=,BLACKPINK - JUMP,394,2,13581,11313021,41MozSoPIsD1dJM0CLPjZF
126,+8,wave to earth - love.,281,107,13558,2675626,5069JTmv5ZDyPeZaCCXiCg
127,-17,Dhruv - double take,1740,30,13509,10815486,70NcAr4ZtA3FAqU16iQZSb
128,+10,The Weeknd - Die For You,1268,34,13461,8378641,1Xyo4u8uXC1ZmMpatF05PJ
129,+6,BLACKPINK - As If It's Your Last,287,101,13449,1179662,41MozSoPIsD1dJM0CLPjZF
130,+11,Choi Yu Ree - When I stop thinking,42,101,13448,561185,6qvVoPGEqNCyYSjYCgfV1v
131,-30,NewJeans - Supernatural,770,1,13435,13333964,6HvZYsbFfjnjFrWF950C9d
132,+21,Lim Young Woong - Don’t look back at me,332,51,13410,4853535,75MOYjGEyyH5U4ZFHOPvxR
133,-2,DPR LIVE - Jasmine,459,102,13393,2504802,0siBQaURCli5wn2lqv8WZg
134,+3,HYUKOH - TOMBOY,796,39,13376,8727357,57okaLdCtv3nVBSn5otJkp
135,-24,NewJeans - Attention,1443,1,13318,19001051,6HvZYsbFfjnjFrWF950C9d
136,-20,BTS - Body to Body,142,2,13305,4938985,3Nrfpe0tUJi4K4DXYWgMUX
137,+12,ZICO - actually,33,119,13108,433181,4XpUIb8uuNlIWVKmgKZXC0
138,-18,박명수 - Prince of the sea,15,120,13066,191895,1aCvTvFylQbGlKetfucVJY
139,+5,LEE MU JIN - Coming Of Age Story,434,66,13029,4787817,4Xj0peBt3EZHbdF20JmdWC
140,-23,BUZZ - 가시,437,80,13023,4589852,4SdXXEHKFa5NSoh10QxeN2
141,-35,aespa - WDA (Whole Different Animal) (w/ G-DRAGON ),90,5,12938,2941860,6YVMFz59CuY7ngCxTxjpxE;30b9WulBM8sFuBo17nNq9c
142,-9,Green Day - Last Night on Earth,4,133,12888,53089,7oPftvlwr6VrsViSDV7fJY
143,-7,NewJeans - OMG,1290,1,12843,20094518,6HvZYsbFfjnjFrWF950C9d
144,+21,Lim Young Woong - I’m HERO,340,36,12810,5393026,75MOYjGEyyH5U4ZFHOPvxR
145,+18,Shawn Mendes - There's Nothing Holdin' Me Back,433,92,12792,3029226,7n2wHs1TKAczGzO7Dd2rGr
146,+30,The Weeknd - Blinding Lights,1086,6,12562,4565441,1Xyo4u8uXC1ZmMpatF05PJ
147,+11,Loco - Say Yes (w/ Punch ),419,61,12440,4702612,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
148,+9,Block B - HER,53,106,12415,646557,4RnezwRV7VBJUCI1S0AE5u
149,-3,BTS - NORMAL,113,12,12385,2552773,3Nrfpe0tUJi4K4DXYWgMUX
150,-10,Dynamicduo - Guilty,310,83,12346,3463229,4nvFFLtv7ZqoTr83387uK4
151,+3,Woody - Sadder Than Yesterday,257,69,12338,2833254,37ZY7eIcTT28id2jfq8WYw
152,-13,Hearts2Hearts - The Chase,511,6,12301,9021517,1ZLU77nRzQIaP23mVSYpCQ
153,+42,"Lim Young Woong - I’m sorry, But…",342,38,12191,5435350,75MOYjGEyyH5U4ZFHOPvxR
154,-12,BTS - 2.0,142,8,12090,4101313,3Nrfpe0tUJi4K4DXYWgMUX
155,+5,AKMU - Last Goodbye,80,64,12084,1151858,6OwKE9Ez6ALxpTaKcT5ayv
156,+23,Lim Young Woong - A Song For Us,323,49,11994,4708696,75MOYjGEyyH5U4ZFHOPvxR
157,-7,NewJeans - Bubble Gum,525,3,11964,7669758,6HvZYsbFfjnjFrWF950C9d
158,+38,BOOHWAL - Never Ending Story,328,58,11944,3706596,2LtEDRKi75vGtsfdy205jX
159,-29,Izi - 응급실,510,51,11934,5819846,4PPkRMbw2jIs7flJkl4okf
160,RE,Yoon Do Hyun - I Guess I Loved You,1109,51,11919,9128776,6KsmQPHXE3qhzNNBPSZ0eB
161,RE,Stephen Sanchez - Until I Found You,291,56,11912,1028426,5XKFrudbV4IiuE5WuTPRmT
162,+12,"Car, the garden - 나무",491,47,11905,5020025,7c1HgFDe8ogy5NOZ1ANCJQ
163,-7,JANNABI - Baby I need you,247,36,11850,1646012,2SY6OktZyMLdOnscX3DCyS
164,-5,HAON - Skrr (w/ GISELLE ),504,23,11846,6160247,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
165,+15,LEE MU JIN - Episode,748,69,11780,6582747,4Xj0peBt3EZHbdF20JmdWC
166,-23,Na Yoon Kwon - 나였으면,165,74,11771,1932385,49fyJl5wIzI5GtRuCKxKRw
167,-6,Justin Bieber - DAISIES,262,16,11765,4538196,1uNFoZAHBGtllmzznpCI3s
168,-83,"HEEDAE - 112 (w/ C JAMM , BlackNut )",22,15,11721,484856,6J4oB6UcxVwsI6jmjmeMGA;2ZT3bnHPOdErwCLdP5aHqR;0T8sqjCB5w57zxvW5lp3qJ
169,RE,BUMKEY - Attraction (w/ Dynamicduo ),38,117,11688,478698,3vhZuZdMksbnJwoE3AwpXq;4nvFFLtv7ZqoTr83387uK4
170,-4,"BOYNEXTDOOR - IF I SAY, I LOVE YOU",459,5,11686,8217800,4hnHLgMSOiqERWBL4jINP1
171,-2,NewJeans - Super Shy,1013,1,11683,15718579,6HvZYsbFfjnjFrWF950C9d
172,-20,NewJeans - New Jeans,1101,3,11634,14342192,6HvZYsbFfjnjFrWF950C9d
173,+20,Geeks - Officially Missing You,682,61,11593,7605470,5VxfguafjfSdJcN10ACVZe
174,+3,BIGBANG - HARU HARU - KR Ver.,241,55,11593,2446289,4Kxlr1PRlDKEB0ekOCyHgX
175,-24,Young K - Shut The Door,5,141,11487,63344,34HmvZztvxqAo2mBSAieRe
176,+2,Leellamarz - Trip (w/ Hannah ),402,90,11432,3212790,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
177,-22,RESCENE - Glow Up,20,141,11428,248512,5deOsjuFTKrNMJW3rKuL8S
178,-10,Panic! At The Disco - High Hopes,177,112,11406,1233088,20JZFwl6HVl6yg8a4H3ZqK
179,RE,Bank - Can't Have You,46,90,11401,490013,07yXkk7BsAGmJWvkemt2oa
180,-9,LEECHANGSUB - Heavenly fate,752,82,11381,6593771,1rp5HzWaNwgauM5W5YmZ3U
181,RE,"Primary - question mark (Feat. CHOIZA Of Dynamicduo, Zion.T) (w/ CHOIZA , Zion.T )",305,76,11369,3233384,4QDcs3XrA8uHUZ7Xt9Ytep;3vvgBPro7lDMdReL1Ct2Hx;5HenzRvMtSrgtvU16XAoby
182,+4,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),646,14,11355,3653815,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
183,RE,DELISPICE - 고백,157,93,11350,1763957,3zH8Xu8C1GnnmfpBqzdLPf
184,RE,freestyle - Y (Please Tell Me Why),85,123,11322,1078591,0LigV2SSsRZaeX2htEFXV9
185,+6,LE SSERAFIM - HOT,411,2,11245,7475968,4SpbR6yFEvexJuaBpgAU5p
186,RE,imase - NIGHT DANCER,543,5,11243,4998296,4TaSvnT5o4REFwhqfrmK27
187,+3,DAY6 - HAPPY,727,4,11234,12259791,5TnQc2N1iKlFjYD7CPGvFc
188,+4,SPYAIR - サムライハート(Some Like It Hot!!),532,92,11229,4549288,7gRg6C2qgQ1F01k3sgyEVt
189,-7,Jung Kook - Standing Next to You,1009,3,11220,27248100,6HaGTQPmzraVmaVxvz6EUc
190,-23,BTS - Dynamite,1252,1,11211,7503230,3Nrfpe0tUJi4K4DXYWgMUX
191,+7,Jung Kook - 3D (w/ Jack Harlow ),1014,2,11187,30037114,6HaGTQPmzraVmaVxvz6EUc;2LIk90788K0zvyj2JJVwkJ
192,RE,yung kai - blue,469,21,11169,6498844,6zO1dZ40fTZ5hY9NnnRJSk
193,RE,Justin Bieber - Baby (w/ Ludacris ),79,41,11105,1256459,1uNFoZAHBGtllmzznpCI3s;3ipn9JLAPI5GUEo4y4jcoi
194,-21,DAY6 - You Were Beautiful,1087,24,11102,11602964,5TnQc2N1iKlFjYD7CPGvFc
195,-10,"G-DRAGON - HOME SWEET HOME (w/ TAEYANG , DAESUNG )",412,2,11081,8580400,30b9WulBM8sFuBo17nNq9c;6udveWUgX4vu75FF0DTrXV;1OQxmfKN9UG5C7nr4MkasO
196,RE,PSY - Passionate Goodbye (Feat. Sung Si Kyung) (w/ Sung Si Kyung ),21,110,11080,258934,2dd5mrQZvg6SmahdgVKDzh;7jFUYMpMUBDL4JQtMZ5ilc
197,-14,NewJeans - ETA,999,2,11061,13469150,6HvZYsbFfjnjFrWF950C9d
198,RE,DEAN - instagram,1268,60,11052,6724681,3eCd0TZrBPm2n9cDG6yWfF
199,-27,The Chainsmokers - Closer (w/ Halsey ),307,100,11044,695959,69GGBxA162lTqCwzJG5jLp;26VFTg2z8YR0cCuwLzESi2
200,-19,BTS - Hooligan,142,3,11043,3871562,3Nrfpe0tUJi4K4DXYWgMUX
