pos,change,title,days,peak,streams,total,artistIds
19,+2,HANRORO - Let Me Love My Youth,394,6,34559,10900376,5wVJpXzuKV6Xj7Yhsf2uYx
20,-2,KiiiKiii - 404 (New Era),196,1,34475,9352195,63sat2XSMKdwKfqspmYQKP
21,-1,YENA - Catch Catch,146,10,33352,5423157,49muoiIu4uea4PO8vueUNN
22,+4,Jin - Don’t Say You Love Me,451,1,32471,23855298,5vV3bFXnN6D6N3Nj4xRvaV
23,+1,Nerd Connection - If I have you only (My love X Nerd Connection),998,15,32146,12779852,5WKUZJPvN1SScyggtPFShK
24,-2,WOODZ - Drowning,677,7,31799,15440192,6y9nlaoynxSvoTGY09Vdcy
25,=,OFFICIAL HIGE DANDISM - Pretender,777,19,31496,12247727,5Vo1hnCRmCM6M4thZCInCj
26,-3,Jung Kook - Seven (w/ Latto ),1123,1,30945,70875417,6HaGTQPmzraVmaVxvz6EUc;3MdXrJWsbVzdn6fe5JYkSQ
27,+2,Redoor - Forever Has Always Been,449,17,30463,9247309,5xhi1KB7WkPiTYb5Fm3YvS
28,-1,"Woo - We Are (w/ Loco , GRAY )",600,15,29510,7556736,5a8EJtOEbUJDF4RX3mKK02;2e4G04F77jxVuDYo44TCSm;3kPEBSt7qgVoRZSbIXMr7W
29,+5,AKMU - Paradise of Rumors,125,1,28090,5748092,6OwKE9Ez6ALxpTaKcT5ayv
30,-2,NMIXX - Heavy Serenade,91,3,27974,4129951,28ot3wh4oNmoFOdVajibBl
31,=,BTS - SWIM,143,1,27254,7685612,3Nrfpe0tUJi4K4DXYWgMUX
32,-2,JANNABI - for lovers who hesitate,1812,26,27043,11061333,2SY6OktZyMLdOnscX3DCyS
33,-1,Epik High - Love Love Love,271,5,26533,8537859,5snNHNlYT2UrtZo5HCJkiw
34,+3,데이먼스 이어 Damons year - yours,1382,6,25766,19078686,2T5KKZuEEudb7alCJ1pCus
35,+3,VINXEN - FLYING HIGH WITH U,175,21,25738,3969868,4T6xiCykTP9rCNaEPU7D4q
36,-3,Hearts2Hearts - STYLE,418,8,25657,11844613,1ZLU77nRzQIaP23mVSYpCQ
37,-2,tuki. - 晩餐歌,788,30,25610,8464317,1Y5vJqABeI6QI6R95EDV6o
38,-2,TAEYEON - Bansanka,42,10,25402,1478235,3qNVuliS40BLgXGxhdBdqu
39,+1,RESCENE - Runaway,72,17,25183,1767320,5deOsjuFTKrNMJW3rKuL8S
40,+3,Ariana Grande - hate that i made you love me,72,15,24961,2152099,66CXWjxzNUsdJxJ2JdwvnR
41,+3,Lim Young Woong - Eternal Moment,346,16,24786,7879955,75MOYjGEyyH5U4ZFHOPvxR
42,=,Hearts2Hearts - FOCUS,294,6,24174,9308751,1ZLU77nRzQIaP23mVSYpCQ
43,-2,ILLIT - Magnetic,868,1,24007,20690809,36cgvBn0aadzOijnjjwqMN
44,+1,LEE CHANHYUK - Endangered Love,381,11,23882,9511213,4RkTSLr5Qf79FfUkeaDKbl
45,+2,Nerd Connection - ‎Good Night Good Dream,783,28,23637,8228182,5WKUZJPvN1SScyggtPFShK
46,-7,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",143,2,23033,6319230,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
47,-1,CORTIS - GO!,314,6,22495,7580401,1ebt9HnXdyYA6KgLXr1n4P
48,+1,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),119,14,21897,3340487,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
49,-1,CORTIS - ACAI,98,32,21878,2297617,1ebt9HnXdyYA6KgLXr1n4P
50,=,NewJeans - Hype Boy,1470,1,19769,24854297,6HvZYsbFfjnjFrWF950C9d
51,+4,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),468,49,19589,5839163,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
52,-1,Dominic Fike - Babydoll,145,51,19403,2402693,6USv9qhCn6zfxlBQIYJ9qs
53,+3,The Black Skirts - Ling Ling,277,53,19134,3795915,6WeDO4GynFmK4OxwkBzMW8
54,-1,KATSEYE - Animal,16,43,18278,324779,3c0gDdb9lhnHGFtP4prQpn
55,-1,HANRORO - Zankokuna Tenshino Teeze (Korean Ver.),11,45,18164,215527,5wVJpXzuKV6Xj7Yhsf2uYx
56,+16,Steve Lacy - oh yeah?,6,56,18098,94792,57vWImR43h4CaDao012Ofp
57,+7,Kim Na Young - A Letter For You,92,53,18058,1604541,4dvmLXorXADxVq8EcySEWk
58,-6,NMIXX - Blue Valentine,301,3,17924,8838419,28ot3wh4oNmoFOdVajibBl
59,-1,COOL - 애상,104,53,17662,1297703,0w3PsroIezW7uRTNxEJLb9
60,+15,Lim Young Woong - ULSSIGU,346,20,17504,6670089,75MOYjGEyyH5U4ZFHOPvxR
61,-1,ILLIT - NOT CUTE ANYMORE,259,2,17367,7333662,36cgvBn0aadzOijnjjwqMN
62,=,Sung Si Kyung - Every moment of you,275,41,17363,4102516,7jFUYMpMUBDL4JQtMZ5ilc
63,-6,Jimin - Be Mine,732,2,17283,28361775,1oSPZhvZMIrWW5I41kPkkY
64,+3,Yerin Baek - Antifreeze,668,5,17250,6918691,6dhfy4ByARPJdPtMyrUYJK
65,-4,hamo - 아크라포빅 (Akrapovic),177,4,17249,6066823,7bQHemX2QBqGaERdrfraNW
66,+2,aespa - KISS N TELL,17,42,17158,334711,6YVMFz59CuY7ngCxTxjpxE
67,-4,Lady Gaga - Die With A Smile (w/ Bruno Mars ),724,5,17107,14103053,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
68,-3,"AKMU - Joy, Sorrow, A Beautiful Heart",125,3,16952,4131655,6OwKE9Ez6ALxpTaKcT5ayv
69,+9,The Black Skirts - 1:05,480,45,16932,6267245,6WeDO4GynFmK4OxwkBzMW8
70,+1,She & Him - I Thought I Saw Your Face Today,7,70,16842,107514,3CIRif6ZAedT7kZSPvj2A4
71,-5,The Kid LAROI - Stay (w/ Justin Bieber ),1493,1,16830,12830354,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
72,-13,aespa - Whiplash,658,3,16728,17979906,6YVMFz59CuY7ngCxTxjpxE
73,=,RESCENE - Pinball,36,50,16565,635286,5deOsjuFTKrNMJW3rKuL8S
74,+2,Lim Young Woong - Unread Message,346,26,16515,6272255,75MOYjGEyyH5U4ZFHOPvxR
75,+4,The NuTs - 사랑의 바보,590,50,16149,6905745,56NKtypwi90dIOb5ZQZwHb
76,+16,Lim Young Woong - Wild flower,345,34,15862,5960754,75MOYjGEyyH5U4ZFHOPvxR
77,-8,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",157,2,15732,6127991,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
78,-1,ROSÉ - toxic till the end,613,2,15732,12989507,3eVa5w3URK5duf6eyVDbu9
79,+2,"AKMU - How can I love the heartbreak, you're the one I love",1066,24,15689,8881201,6OwKE9Ez6ALxpTaKcT5ayv
80,-10,"Heize - And July (w/ DEAN , dj friz )",82,53,15685,1483720,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
81,+15,Lim Young Woong - Heavenly Ever After,483,9,15631,9679096,75MOYjGEyyH5U4ZFHOPvxR
82,-8,10CM - To Reach You,293,8,15504,4738854,6zn0ihyAApAYV51zpXxdEp
83,-3,Lim Young Woong - Left in the Rain,346,30,15472,6001422,75MOYjGEyyH5U4ZFHOPvxR
84,-1,Kenshi Yonezu - IRIS OUT,329,1,15419,14533676,1snhtMLeb2DYoMOcVbb8iB
85,+8,Zion.T - No Make Up,479,65,15328,5660570,5HenzRvMtSrgtvU16XAoby
86,+35,Epik High - 우산 (w/ Younha ),212,50,15311,2634803,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
87,-5,fromis_9 - Supersonic,679,10,15195,10340695,24nUVBIlCGi4twz4nYxJum
88,+10,Kenshi Yonezu - Lemon,1378,25,15152,11891611,1snhtMLeb2DYoMOcVbb8iB
89,+1,d4vd - Here With Me,1284,23,15020,12645217,5y8tKLUfMvliMe8IKamR32
90,+23,The Black Skirts - Antifreeze,221,83,14816,2899421,6WeDO4GynFmK4OxwkBzMW8
91,-4,CHOIJUNSEONG (Jun S) - L[ ]VE,73,16,14684,1855167,2RPo7pzzve2r1LufIxrPeR
92,-4,Lim Young Woong - Melody for You,345,35,14683,5772404,75MOYjGEyyH5U4ZFHOPvxR
93,-9,Ariana Grande - petal,10,57,14674,171295,66CXWjxzNUsdJxJ2JdwvnR
94,+23,The Black Skirts - EVERYTHING,1252,81,14536,9065589,6WeDO4GynFmK4OxwkBzMW8
95,+12,BUMJIN - A Letter,921,33,14499,10258573,3vljSA6N2aSE8U3OhNFkPy
96,-7,CORTIS - FaSHioN,269,12,14389,4881071,1ebt9HnXdyYA6KgLXr1n4P
97,-6,G-DRAGON - CROOKED,644,21,14352,9532693,30b9WulBM8sFuBo17nNq9c
98,+8,Brown Eyes - 벌써 일년,508,34,14344,7360140,6O7LgtO6NKOOOudzRayUfJ
99,-13,george - Boat,528,49,14238,4894334,2pRZp2WxvnWWiSPcSSYkNV
100,+8,BIG Naughty - Vancouver,1200,33,14213,8431826,7cEaNXXTHx3LokbjUUyHal
101,-16,ILLIT - Billyeoon Goyangi (Do the Dance),420,4,14170,10039405,36cgvBn0aadzOijnjjwqMN
102,-5,Sung Si Kyung - Michide -On The Road-,259,51,14051,3629002,7jFUYMpMUBDL4JQtMZ5ilc
103,+12,Lim Young Woong - Wonderful Life,345,35,13988,5704295,75MOYjGEyyH5U4ZFHOPvxR
104,RE,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼... - Bonus Track Version,2,104,13927,25850,7qUALZhWSQIwqTw1auwwCc
105,-5,NewJeans - How Sweet,804,1,13913,14953959,6HvZYsbFfjnjFrWF950C9d
106,+6,"Car, the garden - Closely Far Away",701,11,13907,11054638,7c1HgFDe8ogy5NOZ1ANCJQ
107,+23,Choi Yu Ree - When I stop thinking,43,101,13902,575087,6qvVoPGEqNCyYSjYCgfV1v
108,-14,Primary - Johnny (w/ Dynamicduo ),434,64,13865,5279014,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
109,-8,Yuuri - ベテルギウス,1209,18,13865,10666242,0ixzjrK1wkN2zWBXt3VW3W
110,+18,The Weeknd - Die For You,1269,34,13807,8392448,1Xyo4u8uXC1ZmMpatF05PJ
111,-6,BIGBANG - Sunset Glow,273,50,13781,2796925,4Kxlr1PRlDKEB0ekOCyHgX
112,+41,"Lim Young Woong - I’m sorry, But…",343,38,13758,5449108,75MOYjGEyyH5U4ZFHOPvxR
113,+14,Dhruv - double take,1741,30,13741,10829227,70NcAr4ZtA3FAqU16iQZSb
114,-4,NELL - The time of walking on remembrance,54,62,13737,742309,5WY88tCMFA6J6vqSN3MmDZ
115,+16,NewJeans - Supernatural,771,1,13625,13347589,6HvZYsbFfjnjFrWF950C9d
116,-21,CORTIS - MOTION (w/ Juicy J ),10,51,13615,177167,1ebt9HnXdyYA6KgLXr1n4P;5gCRApTajqwbnHHPbr2Fpi
117,-15,"Car, the garden - My whole world",219,3,13594,5841107,7c1HgFDe8ogy5NOZ1ANCJQ
118,+26,Lim Young Woong - I’m HERO,341,36,13587,5406613,75MOYjGEyyH5U4ZFHOPvxR
119,+21,BUZZ - 가시,438,80,13578,4603430,4SdXXEHKFa5NSoh10QxeN2
120,+2,Justin Bieber - Love Yourself,1711,33,13566,8861847,1uNFoZAHBGtllmzznpCI3s
121,-12,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1332,12,13563,13137983,5TnQc2N1iKlFjYD7CPGvFc
122,-11,Ed Sheeran - Shape of You,949,77,13551,6832387,6eUKZXaKkcviH0Ku9w2n3V
123,-4,The Walters - I Love You So,737,58,13486,4836014,027TpXKGwdXP7iwbjUSpV8
124,-4,Taylor Swift - Cruel Summer,1037,22,13484,10967016,06HL4z0CvFAxyc27GXpf02
125,-22,IVE - BANG BANG,181,3,13402,4881756,6RHTUrRF63xao58xh9FXYJ
126,-3,HWASA - Good Goodbye,241,4,13363,4878866,7bmYpVgQub656uNTu6qGNQ
127,-23,NewJeans - Ditto,1330,1,13340,24302108,6HvZYsbFfjnjFrWF950C9d
128,+4,Lim Young Woong - Don’t look back at me,333,51,13291,4866826,75MOYjGEyyH5U4ZFHOPvxR
129,+5,HYUKOH - TOMBOY,797,39,13284,8740641,57okaLdCtv3nVBSn5otJkp
130,-31,Beenzino - Aqua Man,144,61,13213,1974007,7IrDIIq3j04exsiF3Z7CPg
131,-13,Turtles - 비행기,54,94,13178,688158,7HtP6hIBf2xk5L5vqWqj22
132,+4,BTS - Body to Body,143,2,13170,4952155,3Nrfpe0tUJi4K4DXYWgMUX
133,-17,CORTIS - YOUNGCREATORCREW,98,18,13113,2258353,1ebt9HnXdyYA6KgLXr1n4P
134,-8,wave to earth - love.,282,107,13112,2688738,5069JTmv5ZDyPeZaCCXiCg
135,+20,AKMU - Last Goodbye,81,64,13087,1164945,6OwKE9Ez6ALxpTaKcT5ayv
136,-7,BLACKPINK - As If It's Your Last,288,101,13054,1192716,41MozSoPIsD1dJM0CLPjZF
137,=,ZICO - actually,34,119,12984,446165,4XpUIb8uuNlIWVKmgKZXC0
138,+4,Green Day - Last Night on Earth,5,133,12978,66067,7oPftvlwr6VrsViSDV7fJY
139,+17,Lim Young Woong - A Song For Us,324,49,12791,4721487,75MOYjGEyyH5U4ZFHOPvxR
140,-15,BLACKPINK - JUMP,395,2,12780,11325801,41MozSoPIsD1dJM0CLPjZF
141,-8,DPR LIVE - Jasmine,460,102,12776,2517578,0siBQaURCli5wn2lqv8WZg
142,-28,LE SSERAFIM - BOOMPALA,80,7,12733,2530837,4SpbR6yFEvexJuaBpgAU5p
143,-5,박명수 - Prince of the sea,16,120,12671,204566,1aCvTvFylQbGlKetfucVJY
144,+1,Shawn Mendes - There's Nothing Holdin' Me Back,434,92,12646,3041872,7n2wHs1TKAczGzO7Dd2rGr
145,-10,NewJeans - Attention,1444,1,12599,19013650,6HvZYsbFfjnjFrWF950C9d
146,+4,Dynamicduo - Guilty,311,83,12599,3475828,4nvFFLtv7ZqoTr83387uK4
147,+17,HAON - Skrr (w/ GISELLE ),505,23,12487,6172734,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
148,-9,LEE MU JIN - Coming Of Age Story,435,66,12328,4800145,4Xj0peBt3EZHbdF20JmdWC
149,+20,BUMKEY - Attraction (w/ Dynamicduo ),39,117,12324,491022,3vhZuZdMksbnJwoE3AwpXq;4nvFFLtv7ZqoTr83387uK4
150,-7,NewJeans - OMG,1291,1,12297,20106815,6HvZYsbFfjnjFrWF950C9d
151,-10,aespa - WDA (Whole Different Animal) (w/ G-DRAGON ),91,5,12282,2954142,6YVMFz59CuY7ngCxTxjpxE;30b9WulBM8sFuBo17nNq9c
152,-6,The Weeknd - Blinding Lights,1087,6,12255,4577696,1Xyo4u8uXC1ZmMpatF05PJ
153,+10,JANNABI - Baby I need you,248,36,12247,1658259,2SY6OktZyMLdOnscX3DCyS
154,-3,Woody - Sadder Than Yesterday,258,69,12136,2845390,37ZY7eIcTT28id2jfq8WYw
155,+7,"Car, the garden - 나무",492,47,12133,5032158,7c1HgFDe8ogy5NOZ1ANCJQ
156,-2,BTS - 2.0,143,8,12096,4113409,3Nrfpe0tUJi4K4DXYWgMUX
157,-33,DAVICHI - TIME CAPSULE,189,71,12078,2236041,4z6yrDz5GfKXkeQZjOaZdq
158,+3,Stephen Sanchez - Until I Found You,292,56,12012,1040438,5XKFrudbV4IiuE5WuTPRmT
159,-12,Loco - Say Yes (w/ Punch ),420,61,11995,4714607,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
160,+7,Justin Bieber - DAISIES,263,16,11973,4550169,1uNFoZAHBGtllmzznpCI3s
161,+18,Bank - Can't Have You,47,90,11869,501882,07yXkk7BsAGmJWvkemt2oa
162,-3,Izi - 응급실,511,51,11792,5831638,4PPkRMbw2jIs7flJkl4okf
163,+13,Leellamarz - Trip (w/ Hannah ),403,90,11732,3224522,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
164,+8,NewJeans - New Jeans,1102,3,11718,14353910,6HvZYsbFfjnjFrWF950C9d
165,+6,NewJeans - Super Shy,1014,1,11717,15730296,6HvZYsbFfjnjFrWF950C9d
166,-6,Yoon Do Hyun - I Guess I Loved You,1110,51,11712,9140488,6KsmQPHXE3qhzNNBPSZ0eB
167,-15,Hearts2Hearts - The Chase,512,6,11671,9033188,1ZLU77nRzQIaP23mVSYpCQ
168,RE,The Black Skirts - Till The End of Time,266,67,11619,3041359,6WeDO4GynFmK4OxwkBzMW8
169,+13,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),647,14,11616,3665431,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
170,+13,DELISPICE - 고백,158,93,11578,1775535,3zH8Xu8C1GnnmfpBqzdLPf
171,-23,Block B - HER,54,106,11551,658108,4RnezwRV7VBJUCI1S0AE5u
172,RE,george - something between us (Romance 101 X george),3,172,11550,34998,2pRZp2WxvnWWiSPcSSYkNV
173,-3,"BOYNEXTDOOR - IF I SAY, I LOVE YOU",460,5,11486,8229286,4hnHLgMSOiqERWBL4jINP1
174,RE,Baek A - Amor,1162,16,11474,8669093,5rHUhS9Ya0S63WI9LFmCSx
175,-1,BIGBANG - HARU HARU - KR Ver.,242,55,11467,2457756,4Kxlr1PRlDKEB0ekOCyHgX
176,NEW,Standing Egg - O rae dwaen no lae,1,176,11431,11431,6a3Mfrn2XBR1DfPg1QGa1d
177,-9,"HEEDAE - 112 (w/ C JAMM , BlackNut )",23,15,11421,496277,6J4oB6UcxVwsI6jmjmeMGA;2ZT3bnHPOdErwCLdP5aHqR;0T8sqjCB5w57zxvW5lp3qJ
178,-1,RESCENE - Glow Up,21,141,11418,259930,5deOsjuFTKrNMJW3rKuL8S
179,-6,Geeks - Officially Missing You,683,61,11403,7616873,5VxfguafjfSdJcN10ACVZe
180,+9,Jung Kook - Standing Next to You,1010,3,11375,27259475,6HaGTQPmzraVmaVxvz6EUc
181,+3,freestyle - Y (Please Tell Me Why),86,123,11353,1089944,0LigV2SSsRZaeX2htEFXV9
182,+4,imase - NIGHT DANCER,544,5,11265,5009561,4TaSvnT5o4REFwhqfrmK27
183,-5,Panic! At The Disco - High Hopes,178,112,11264,1244352,20JZFwl6HVl6yg8a4H3ZqK
184,-18,Na Yoon Kwon - 나였으면,166,74,11254,1943639,49fyJl5wIzI5GtRuCKxKRw
185,-27,BOOHWAL - Never Ending Story,329,58,11253,3717849,2LtEDRKi75vGtsfdy205jX
186,-29,NewJeans - Bubble Gum,526,3,11243,7681001,6HvZYsbFfjnjFrWF950C9d
187,-38,BTS - NORMAL,114,12,11208,2563981,3Nrfpe0tUJi4K4DXYWgMUX
188,-1,DAY6 - HAPPY,728,4,11197,12270988,5TnQc2N1iKlFjYD7CPGvFc
189,RE,San E - A midsummer night's sweetness (w/ Raina ),20,94,11152,268622,61MMiylth1injW39oZBuYB;21dQ70DS91icGLN9J4mH7h
190,=,BTS - Dynamite,1253,1,11106,7514336,3Nrfpe0tUJi4K4DXYWgMUX
191,-11,LEECHANGSUB - Heavenly fate,753,82,11102,6604873,1rp5HzWaNwgauM5W5YmZ3U
192,-4,SPYAIR - サムライハート(Some Like It Hot!!),533,92,11085,4560373,7gRg6C2qgQ1F01k3sgyEVt
193,RE,Vaundy - 踊り子,939,14,11043,9858529,2IUl3m1H1EQ7QfNbNWvgru
194,RE,wave to earth - seasons,289,116,10992,1938842,5069JTmv5ZDyPeZaCCXiCg
195,RE,natori - プロポーズ,194,95,10973,2311728,6WmXWHmfBMhupyIs8MSqtu
196,+2,DEAN - instagram,1269,60,10963,6735644,3eCd0TZrBPm2n9cDG6yWfF
197,=,NewJeans - ETA,1000,2,10954,13480104,6HvZYsbFfjnjFrWF950C9d
198,RE,Charlie Puth - Dangerously,607,20,10941,3526053,6VuMaDnrHyPL1p4EHjYLi7
199,+1,BTS - Hooligan,143,3,10906,3882468,3Nrfpe0tUJi4K4DXYWgMUX
200,-6,DAY6 - You Were Beautiful,1088,24,10886,11613850,5TnQc2N1iKlFjYD7CPGvFc
