pos,change,title,days,peak,streams,total,artistIds
1,=,ATEEZ - BAD,,,974383,,
2,=,RESCENE - LOVE ATTACK,,,930325,,
3,=,aespa - LEMONADE,,,896983,,
4,=,CORTIS - REDRED,,,862314,,
5,+6,KiiiKiii - Pop Off Pop Off,,,824843,,
6,-1,RESCENE - Pretty Girl,,,740035,,
7,-1,ILLIT - It's Me,,,649082,,
8,-1,Hearts2Hearts - RUDE!,,,618447,,
9,=,RESCENE - Deja Vu,,,614811,,
10,=,I.O.I - 갑자기,,,591560,,
11,-3,BABYMONSTER - MOON,,,498796,,
12,=,JENNIE - Less than a Lover,,,498542,,
13,+1,TAEYEON - Bansanka,,,493704,,
14,-1,Red Velvet - Surfin' Boy,,,456243,,
15,+1,OFFICIAL HIGE DANDISM - Pretender,,,442258,,
16,-1,FIFTY FIFTY - Genie Magic,,,439253,,
17,=,WOODZ - Drowning,,,428562,,
18,+1,HWASA - Good Goodbye,,,424530,,
19,-1,YENA - 캐치 캐치,,,413013,,
20,=,HANRORO - 사랑하게 될 거야,,,408067,,
