pos,change,title,days,peak,streams,total,artistIds
39,+8,BESTie - Love Options,24,39,28521,475029,1HiZjIv6iLp9cs5vX0AJKo
40,=,Hearts2Hearts - FOCUS,340,6,27912,10519460,1ZLU77nRzQIaP23mVSYpCQ
41,+3,Hearts2Hearts - STYLE,464,8,26339,13001273,1ZLU77nRzQIaP23mVSYpCQ
42,+3,fromis_9 - Vitamin ME,66,15,26232,2024913,24nUVBIlCGi4twz4nYxJum
43,+6,LEE CHANHYUK - Endangered Love,427,11,25427,10629653,4RkTSLr5Qf79FfUkeaDKbl
44,-5,Girls' Generation-HRS - Skibidi,23,26,24183,626256,1wlgozUz29VEBQxMDqQFK1
45,+7,BOL4 - Please Summer!,63,18,24108,1751915,4k5fFEYgkWYrYvtOK3zVBl
46,+5,RESCENE - Pinball,82,46,24029,1580399,5deOsjuFTKrNMJW3rKuL8S
47,+3,Kim Na Young - A Letter For You,138,47,23498,2507080,4dvmLXorXADxVq8EcySEWk
48,-2,BTS - SWIM,189,1,23415,8935366,3Nrfpe0tUJi4K4DXYWgMUX
49,-1,ENHYPEN - Bloody Paradise,35,18,23336,1045510,5t5FqBwTcgKTaWmfEbwQY9
50,-9,ROSÉ - new trick,7,13,23181,215758,3eVa5w3URK5duf6eyVDbu9
51,-8,JENNIE - Less than a Lover,63,3,23047,2744284,250b0Wlc5Vk0CoUsaCY84M
52,-10,D.O. - Guitarist,16,31,22597,409780,2CQZr2RPZmrcvDnaod1ldC
53,+9,Lim Young Woong - Baila,16,53,21707,347673,75MOYjGEyyH5U4ZFHOPvxR
54,+5,Brown Eyes - 벌써 일년,554,34,21577,8167955,6O7LgtO6NKOOOudzRayUfJ
55,-2,Lim Young Woong - Please Be Happy,16,48,21521,376223,75MOYjGEyyH5U4ZFHOPvxR
56,+7,The Black Skirts - 1:05,526,45,21520,7111380,6WeDO4GynFmK4OxwkBzMW8
57,-2,Lady Gaga - Die With A Smile (w/ Bruno Mars ),770,5,21349,15018208,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
58,-1,Lim Young Woong - Moise,16,51,21141,362684,75MOYjGEyyH5U4ZFHOPvxR
59,+1,"Heize - And July (w/ DEAN , dj friz )",128,53,21035,2310813,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
60,-4,Yoon Do Hyun - I Guess I Loved You,1154,51,20964,9902343,6KsmQPHXE3qhzNNBPSZ0eB
61,-7,Hearts2Hearts - Moonride,15,44,20666,337561,1ZLU77nRzQIaP23mVSYpCQ
62,+7,BIG Naughty - Vancouver,1246,33,20647,9288853,7cEaNXXTHx3LokbjUUyHal
63,+14,tuki. - 晩餐歌,834,30,20598,9510521,1Y5vJqABeI6QI6R95EDV6o
64,+2,AKMU - Paradise of Rumors,171,1,20464,6744178,6OwKE9Ez6ALxpTaKcT5ayv
65,+28,Izi - 응급실,554,51,20257,6471778,4PPkRMbw2jIs7flJkl4okf
66,-2,Lim Young Woong - For Us,16,54,20236,344815,75MOYjGEyyH5U4ZFHOPvxR
67,+5,Lim Young Woong - New York,16,61,20232,327977,75MOYjGEyyH5U4ZFHOPvxR
68,+19,The NuTs - 사랑의 바보,636,50,20142,7679845,56NKtypwi90dIOb5ZQZwHb
69,+6,HYUKOH - TOMBOY,843,39,19978,9402150,57okaLdCtv3nVBSn5otJkp
70,-12,Jin - Don’t Say You Love Me,497,1,19901,25198957,5vV3bFXnN6D6N3Nj4xRvaV
71,+17,VINXEN - FLYING HIGH WITH U,221,21,19715,4969298,4T6xiCykTP9rCNaEPU7D4q
72,+33,BIGBANG - Sunset Glow,319,50,19634,3539724,4Kxlr1PRlDKEB0ekOCyHgX
73,+16,ILLIT - NOT CUTE ANYMORE,305,2,19620,8136208,36cgvBn0aadzOijnjjwqMN
74,+16,NELL - The time of walking on remembrance,100,62,19311,1434501,5WY88tCMFA6J6vqSN3MmDZ
75,+3,Epik High - 우산 (w/ Younha ),254,50,19276,3304481,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
76,-6,ILLIT - Magnetic,914,1,19210,21671237,36cgvBn0aadzOijnjjwqMN
77,-4,NMIXX - Heavy Serenade,137,3,19111,5295539,28ot3wh4oNmoFOdVajibBl
78,+6,Primary - Johnny (w/ Dynamicduo ),480,60,18972,6041342,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
79,+3,george - Boat,574,49,18740,5685149,2pRZp2WxvnWWiSPcSSYkNV
80,-19,Sung Si Kyung - Every moment of you,321,41,18623,4981767,7jFUYMpMUBDL4JQtMZ5ilc
81,+26,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",189,2,18582,7263486,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
82,+14,G-DRAGON - CROOKED,690,21,18556,10296203,30b9WulBM8sFuBo17nNq9c
83,+3,Yerin Baek - Antifreeze,714,5,18537,7711435,6dhfy4ByARPJdPtMyrUYJK
84,-19,Jung Kook - 3D (w/ Jack Harlow ),1034,2,18515,30310761,6HaGTQPmzraVmaVxvz6EUc;2LIk90788K0zvyj2JJVwkJ
85,-11,JENNIE - FALLEN ANGEL,28,19,18484,823353,250b0Wlc5Vk0CoUsaCY84M
86,+61,Bank - Can't Have You,80,83,18452,950240,07yXkk7BsAGmJWvkemt2oa
87,+10,BOOHWAL - Never Ending Story,362,58,18404,4154615,2LtEDRKi75vGtsfdy205jX
88,-17,Jung Kook - Standing Next to You,1054,3,18340,27990697,6HaGTQPmzraVmaVxvz6EUc
89,+6,HAON - Skrr (w/ GISELLE ),551,23,18312,6832122,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
90,+18,Dominic Fike - Babydoll,191,51,18307,3278528,6USv9qhCn6zfxlBQIYJ9qs
91,-6,Hearts2Hearts - ICONIC HEART,44,19,18298,1143167,1ZLU77nRzQIaP23mVSYpCQ
92,-13,NMIXX - Blue Valentine,347,3,18254,9627543,28ot3wh4oNmoFOdVajibBl
93,+16,The Black Skirts - EVERYTHING,1298,75,18204,9802429,6WeDO4GynFmK4OxwkBzMW8
94,-14,Lim Young Woong - A Bientot RE,16,66,18166,310342,75MOYjGEyyH5U4ZFHOPvxR
95,+15,Dynamicduo - Guilty,357,83,18033,4148399,4nvFFLtv7ZqoTr83387uK4
96,+3,VIBE - Fall in Fall,39,96,18022,363022,68ym0sOo7MazZxScbm1wtI
97,+14,Sung Si Kyung - Michide -On The Road-,305,51,17883,4313914,7jFUYMpMUBDL4JQtMZ5ilc
98,+27,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),514,49,17793,6632660,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
99,-16,Lim Young Woong - I Hate You RE,16,66,17779,309686,75MOYjGEyyH5U4ZFHOPvxR
100,-19,Lim Young Woong - Love Always Runs Away RE,16,65,17764,309476,75MOYjGEyyH5U4ZFHOPvxR
101,+16,The Black Skirts - Antifreeze,267,83,17532,3556836,6WeDO4GynFmK4OxwkBzMW8
102,-26,"AKMU - How can I love the heartbreak, you're the one I love",1112,24,17527,9747852,6OwKE9Ez6ALxpTaKcT5ayv
103,-3,BIGBANG - HARU HARU - KR Ver.,288,54,17521,3238126,4Kxlr1PRlDKEB0ekOCyHgX
104,+20,BUZZ - 가시,472,80,17439,5077898,4SdXXEHKFa5NSoh10QxeN2
105,+24,DELISPICE - 고백,193,93,17424,2261872,3zH8Xu8C1GnnmfpBqzdLPf
106,-14,Lim Young Woong - Grain of Sand RE,16,68,17416,305241,75MOYjGEyyH5U4ZFHOPvxR
107,-3,Zion.T - No Make Up,525,65,17414,6370916,5HenzRvMtSrgtvU16XAoby
108,-14,PLAVE - Born Savage,133,16,17365,2602774,0k2zyzGq6HX383VlMBOvRG
109,+19,Ed Sheeran - Shape of You,995,75,17315,7515069,6eUKZXaKkcviH0Ku9w2n3V
110,+20,HWASA - Good Goodbye,282,4,17264,5440675,7bmYpVgQub656uNTu6qGNQ
111,-44,LE SSERAFIM - Made My Night,12,45,17235,262846,4SpbR6yFEvexJuaBpgAU5p
112,+3,Kenshi Yonezu - IRIS OUT,375,1,16979,15261756,1snhtMLeb2DYoMOcVbb8iB
113,-22,ROSÉ - toxic till the end,659,2,16893,13776415,3eVa5w3URK5duf6eyVDbu9
114,+23,wave to earth - love.,328,101,16888,3352137,5069JTmv5ZDyPeZaCCXiCg
115,+19,10CM - To Reach You,339,8,16786,5449982,6zn0ihyAApAYV51zpXxdEp
116,+38,PLAVE - HMPH! (w/ SOLE ),118,22,16780,2310106,0k2zyzGq6HX383VlMBOvRG;6naXFodImN2DwRmKCQHAUt
117,+23,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),673,14,16779,4033344,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
118,-17,Hearts2Hearts - The Chase,555,6,16777,9677475,1ZLU77nRzQIaP23mVSYpCQ
119,-1,CORTIS - GO!,360,6,16731,8441915,1ebt9HnXdyYA6KgLXr1n4P
120,-52,머무르 - The Adult I Dreamed Of,17,66,16593,283764,4C3iHuAHTUbOigoE9lmhdx
121,+32,ZICO - actually,77,96,16449,1054086,4XpUIb8uuNlIWVKmgKZXC0
122,+20,The Kid LAROI - Stay (w/ Justin Bieber ),1539,1,16283,13548731,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
123,+9,Kenshi Yonezu - Lemon,1424,25,16220,12591981,1snhtMLeb2DYoMOcVbb8iB
124,+15,hamo - 아크라포빅 (Akrapovic),223,4,16165,6786796,7bQHemX2QBqGaERdrfraNW
125,-12,Lim Young Woong - Eternal Moment,392,16,16160,8979558,75MOYjGEyyH5U4ZFHOPvxR
126,+47,COOL - 애상,146,53,16113,1895733,0w3PsroIezW7uRTNxEJLb9
127,-7,PLAVE - Think I Am,95,24,16107,1781207,0k2zyzGq6HX383VlMBOvRG
128,+51,JANNABI - Baby I need you,286,36,16060,2166906,2SY6OktZyMLdOnscX3DCyS
129,+9,DPR LIVE - Jasmine,506,98,16051,3191056,0siBQaURCli5wn2lqv8WZg
130,+6,야다 - 이미 슬픈 사랑,6,130,16026,72785,3YB77fanbqqyPS7NstYpOE
131,-33,aespa - Whiplash,691,3,15853,18566264,6YVMFz59CuY7ngCxTxjpxE
132,-13,NewJeans - Ditto,1376,1,15781,25007031,6HvZYsbFfjnjFrWF950C9d
133,-30,"Car, the garden - My whole world",265,3,15765,6585945,7c1HgFDe8ogy5NOZ1ANCJQ
134,-3,Jimin - Be Mine,778,2,15669,29134966,1oSPZhvZMIrWW5I41kPkkY
135,-8,"Car, the garden - Closely Far Away",747,11,15624,11776433,7c1HgFDe8ogy5NOZ1ANCJQ
136,-10,M.C the Max - 행복하지 말아요,39,72,15617,595317,3MaRWfwKpbYnkYHC5gRKYo
137,-15,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),165,14,15583,4168836,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
138,-36,NewJeans - Hype Boy,1516,1,15563,25720873,6HvZYsbFfjnjFrWF950C9d
139,+2,ILLIT - Billyeoon Goyangi (Do the Dance),466,4,15550,10712232,36cgvBn0aadzOijnjjwqMN
140,-26,"YANGHONGWON - ROSE (w/ Skinny Brown , Homeboy )",39,114,15534,534907,1SsVqqC31h54Hg08g7uQhM;0E0fq98DMHhkAgiXWpCViX;7ocuKBIqxHfc5m49bY7hO7
141,-20,Vaundy - 踊り子,951,14,15508,10024799,2IUl3m1H1EQ7QfNbNWvgru
142,+39,"Car, the garden - 나무",530,47,15410,5543664,7c1HgFDe8ogy5NOZ1ANCJQ
143,-10,fromis_9 - Supersonic,725,10,15408,11048697,24nUVBIlCGi4twz4nYxJum
144,=,The Weeknd - Die For You,1315,34,15353,9060659,1Xyo4u8uXC1ZmMpatF05PJ
145,+48,freestyle - Y (Please Tell Me Why),113,91,15349,1448525,0LigV2SSsRZaeX2htEFXV9
146,+16,d4vd - Here With Me,1330,23,15285,13305125,5y8tKLUfMvliMe8IKamR32
147,-4,"Primary - question mark (Feat. CHOIZA Of Dynamicduo, Zion.T) (w/ CHOIZA , Zion.T )",330,76,15232,3566074,4QDcs3XrA8uHUZ7Xt9Ytep;3vvgBPro7lDMdReL1Ct2Hx;5HenzRvMtSrgtvU16XAoby
148,+12,Loco - Say Yes (w/ Punch ),465,61,15230,5334518,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
149,-43,Ariana Grande - hate that i made you love me,118,15,15145,3013892,66CXWjxzNUsdJxJ2JdwvnR
150,-1,LEE MU JIN - Coming Of Age Story,481,66,15107,5449946,4Xj0peBt3EZHbdF20JmdWC
151,-3,BUMJIN - A Letter,965,33,15029,10891154,3vljSA6N2aSE8U3OhNFkPy
152,RE,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",193,2,14906,6633767,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
153,+16,The Black Skirts - Till The End of Time,302,67,14902,3510280,6WeDO4GynFmK4OxwkBzMW8
154,-42,Vaundy - 怪獣の花唄,52,101,14872,589869,2IUl3m1H1EQ7QfNbNWvgru
155,+6,"VALORANT - If The Sun Burns Out Tonight (w/ Grabbitz , Oli Sykes , Courtney LaPlante )",8,70,14856,135189,3wrFoI9EVjWg6m8xXeWr5t;4fv1OFJywZ7DHCz3mVQQ45;1UXEXWWOTTZNlyFapwHDbW;1g9j6GF1jyjrhixt3Vurzs
156,+8,Jung Seung Hwan - The Snowman,287,21,14848,4440070,7l8rOFwZFQ3G0sgZ7gjGng
157,+9,Yuuri - ベテルギウス,1255,18,14815,11297779,0ixzjrK1wkN2zWBXt3VW3W
158,+26,Dhruv - double take,1787,30,14782,11473512,70NcAr4ZtA3FAqU16iQZSb
159,+29,Shawn Mendes - There's Nothing Holdin' Me Back,480,92,14737,3686097,7n2wHs1TKAczGzO7Dd2rGr
160,+10,BIGBANG - BLUE - KR Ver.,261,57,14710,2678887,4Kxlr1PRlDKEB0ekOCyHgX
161,-38,"AKMU - Joy, Sorrow, A Beautiful Heart",171,3,14696,4850168,6OwKE9Ez6ALxpTaKcT5ayv
162,-46,SYSTEM SEOUL - 너 (w/ ycs ),231,15,14672,4168870,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6
163,-12,back number - ヒロイン,160,7,14519,3283470,6rs1KAoQnFalSqSU4LTh8g
164,+14,Beenzino - Aqua Man,180,61,14466,2460336,7IrDIIq3j04exsiF3Z7CPg
165,RE,Busker Busker - Cherry Blossom Ending,182,13,14462,2330906,6jgrgDBt1SbtNbc25sLaTH
166,-16,DEAN - instagram,1315,60,14451,7391460,3eCd0TZrBPm2n9cDG6yWfF
167,-32,LEECHANGSUB - Heavenly fate,794,79,14299,7184671,1rp5HzWaNwgauM5W5YmZ3U
168,+15,Na Yoon Kwon - 나였으면,207,74,14185,2489027,49fyJl5wIzI5GtRuCKxKRw
169,RE,"Lim Young Woong - Our Blues, Our Life",1252,10,14103,13045407,75MOYjGEyyH5U4ZFHOPvxR
170,-7,Supreme Team - Then Then Then (w/ Youngjun ),35,133,14093,441017,6dHoQP2ONf0e9DMH94Obo7;7n7p8oXuygFVSkrCO9FvAt
171,RE,She & Him - I Thought I Saw Your Face Today,39,70,14076,573784,3CIRif6ZAedT7kZSPvj2A4
172,+24,Justin Bieber - Love Yourself,1757,33,14068,9487462,1uNFoZAHBGtllmzznpCI3s
173,+21,Sandeul - Slightly Tipsy (She is My Type♡ X SANDEUL),172,133,14058,819194,2QeJBmgBdpH4i3uJns5Rdx
174,-28,"Paul Kim - Every day, Every Moment",590,62,14054,4950916,4qRXrzUmdy3p33lgvJEzdv
175,RE,Baek A - Amor,1187,16,13979,8999189,5rHUhS9Ya0S63WI9LFmCSx
176,-24,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1378,12,13921,13790937,5TnQc2N1iKlFjYD7CPGvFc
177,-18,DAY6 - HAPPY,768,4,13867,12818661,5TnQc2N1iKlFjYD7CPGvFc
178,RE,BUMKEY - Attraction (w/ Dynamicduo ),58,117,13832,735482,3vhZuZdMksbnJwoE3AwpXq;4nvFFLtv7ZqoTr83387uK4
179,+6,Leellamarz - Trip (w/ Hannah ),437,90,13780,3670068,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
180,-35,DAVICHI - TIME CAPSULE,224,71,13774,2705882,4z6yrDz5GfKXkeQZjOaZdq
181,RE,imase - NIGHT DANCER,566,5,13666,5292406,4TaSvnT5o4REFwhqfrmK27
182,=,The Weeknd - Blinding Lights,1116,6,13666,4938463,1Xyo4u8uXC1ZmMpatF05PJ
183,RE,The Walters - I Love You So,772,58,13662,5296511,027TpXKGwdXP7iwbjUSpV8
184,+15,Geeks - Officially Missing You,712,61,13632,7998583,5VxfguafjfSdJcN10ACVZe
185,+5,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼... - Bonus Track Version,35,86,13509,478767,7qUALZhWSQIwqTw1auwwCc
186,RE,BIG Naughty - Beyond Love (Feat. 10CM) (w/ 10CM ),646,2,13499,4868481,7cEaNXXTHx3LokbjUUyHal;6zn0ihyAApAYV51zpXxdEp
187,+10,HYUKOH - Wi Ing Wi Ing,720,50,13424,7035160,57okaLdCtv3nVBSn5otJkp
188,-1,"HANRORO - Goodbye, My Summer",178,79,13392,2259987,5wVJpXzuKV6Xj7Yhsf2uYx
189,-12,YANGHONGWON - 4 Seasons(1.12),46,123,13300,573548,1SsVqqC31h54Hg08g7uQhM
190,RE,Turtles - 비행기,65,94,13240,827067,7HtP6hIBf2xk5L5vqWqj22
191,-33,NewJeans - Supernatural,817,1,13215,13982603,6HvZYsbFfjnjFrWF950C9d
192,RE,BLACKPINK - As If It's Your Last,326,92,13158,1704798,41MozSoPIsD1dJM0CLPjZF
193,-7,M.C the Max - No matter where,27,140,13157,362640,3MaRWfwKpbYnkYHC5gRKYo
194,RE,"Leessang - 헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (w/ Jung In )",36,100,13123,462425,0JGN9XIqm3vfg7hhPHjExI;0CO7rEbHBtpqgY9QPYJgPM
195,-24,Sung Si Kyung - Fije,15,105,13122,215697,7jFUYMpMUBDL4JQtMZ5ilc
196,RE,AOA - Miniskirt,50,98,13097,557294,54gWVQFHf8IIqbjxAoOarN
197,RE,Ravyn Lenae - Love Me Not,39,110,13033,502548,5RTLRtXjbXI2lSXc6jxlAz
198,RE,Sondia - Grown Ups,60,102,13030,634455,18VQ59noY7aOj59UNMozHp
199,RE,BIGBANG - BANG BANG BANG - KR Ver.,317,21,13018,3966261,4Kxlr1PRlDKEB0ekOCyHgX
200,RE,yung kai - blue,471,21,12937,6523322,6zO1dZ40fTZ5hY9NnnRJSk
