pos,change,title,days,peak,streams,total,artistIds
1,NEW,BIGBANG - BiiiG,1,1,78575,78575,4Kxlr1PRlDKEB0ekOCyHgX
2,=,CORTIS - REDRED,122,1,75985,12416069,1ebt9HnXdyYA6KgLXr1n4P
3,-2,KiiiKiii - Pop Off Pop Off,10,1,71073,611216,63sat2XSMKdwKfqspmYQKP
4,-1,RESCENE - LOVE ATTACK,91,2,70548,5672611,5deOsjuFTKrNMJW3rKuL8S
5,-1,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee ),1737,3,59835,11060501,246dkjvS1zLTtiykXe5h60;1zNqQNIdeOUZHb8zbZRFMX
6,-1,Jimin - Who,762,1,57268,103875392,1oSPZhvZMIrWW5I41kPkkY
7,=,aespa - LEMONADE,83,2,54814,6020307,6YVMFz59CuY7ngCxTxjpxE
8,-2,RESCENE - Pretty Girl,43,3,53074,2637100,5deOsjuFTKrNMJW3rKuL8S
9,=,ATEEZ - BAD,51,7,49390,2192460,68KmkJeZGfwe1OUaivBa2L
10,-2,RESCENE - Deja Vu,80,8,49197,2513754,5deOsjuFTKrNMJW3rKuL8S
11,-1,ILLIT - It's Me,112,2,46443,7564093,36cgvBn0aadzOijnjjwqMN
12,-1,Hearts2Hearts - Lemon Tang,59,2,43943,3173507,1ZLU77nRzQIaP23mVSYpCQ
13,=,HANRORO - 0+0,336,1,41595,16410208,5wVJpXzuKV6Xj7Yhsf2uYx
14,-2,JENNIE - Less than a Lover,27,3,40914,1567665,250b0Wlc5Vk0CoUsaCY84M
15,-1,HANRORO - Landing in Love,401,1,39616,17651786,5wVJpXzuKV6Xj7Yhsf2uYx
16,=,I.O.I - Suddenly,92,4,39349,4922158,6RKnXXyprPjhBdCvL802Ku
17,-2,Hearts2Hearts - RUDE!,181,1,37454,10720286,1ZLU77nRzQIaP23mVSYpCQ
18,+2,Nerd Connection - If I have you only (My love X Nerd Connection),1008,15,35582,13140371,5WKUZJPvN1SScyggtPFShK
19,+7,WOODZ - Drowning,687,7,35344,15777445,6y9nlaoynxSvoTGY09Vdcy
20,+1,KiiiKiii - 404 (New Era),206,1,35320,9708908,63sat2XSMKdwKfqspmYQKP
21,+3,KiiiKiii - Candy Pink Magic Hole Flip Phone,10,21,34618,253174,63sat2XSMKdwKfqspmYQKP
22,-5,Red Velvet - Surfin' Boy,17,12,34526,668452,1z4g3DjTBBZKhvAroFlhOM
23,-5,Redoor - Forever Has Always Been,459,17,34310,9590004,5xhi1KB7WkPiTYb5Fm3YvS
24,-2,Jin - Don’t Say You Love Me,461,1,33914,24202810,5vV3bFXnN6D6N3Nj4xRvaV
25,-2,HANRORO - Let Me Love My Youth,404,6,33696,11256694,5wVJpXzuKV6Xj7Yhsf2uYx
26,+1,Jung Kook - Seven (w/ Latto ),1133,1,33384,71208923,6HaGTQPmzraVmaVxvz6EUc;3MdXrJWsbVzdn6fe5JYkSQ
27,-8,Hearts2Hearts - ICONIC HEART,8,19,33049,213014,1ZLU77nRzQIaP23mVSYpCQ
28,+2,RESCENE - Runaway,82,17,31870,2059547,5deOsjuFTKrNMJW3rKuL8S
29,=,YENA - Catch Catch,156,10,31523,5754045,49muoiIu4uea4PO8vueUNN
30,-5,BOL4 - Please Summer!,27,18,30900,730498,4k5fFEYgkWYrYvtOK3zVBl
31,-3,fromis_9 - Vitamin ME,30,15,29974,1057211,24nUVBIlCGi4twz4nYxJum
32,-1,OFFICIAL HIGE DANDISM - Pretender,787,19,29141,12552923,5Vo1hnCRmCM6M4thZCInCj
33,+2,JANNABI - for lovers who hesitate,1822,26,28744,11356319,2SY6OktZyMLdOnscX3DCyS
34,-2,NMIXX - Heavy Serenade,101,3,28360,4422409,28ot3wh4oNmoFOdVajibBl
35,-2,BTS - SWIM,153,1,28321,7970621,3Nrfpe0tUJi4K4DXYWgMUX
36,-2,TAEYEON - Bansanka,52,10,27545,1754473,3qNVuliS40BLgXGxhdBdqu
37,-1,"Woo - We Are (w/ Loco , GRAY )",610,15,27211,7850275,5a8EJtOEbUJDF4RX3mKK02;2e4G04F77jxVuDYo44TCSm;3kPEBSt7qgVoRZSbIXMr7W
38,+1,Hearts2Hearts - FOCUS,304,6,27080,9566908,1ZLU77nRzQIaP23mVSYpCQ
39,+2,Epik High - Love Love Love,281,5,26993,8809068,5snNHNlYT2UrtZo5HCJkiw
40,-3,tuki. - 晩餐歌,798,30,26540,8735612,1Y5vJqABeI6QI6R95EDV6o
41,-1,데이먼스 이어 Damons year - yours,1392,6,26022,19349532,2T5KKZuEEudb7alCJ1pCus
42,-4,Nerd Connection - ‎Good Night Good Dream,793,28,25188,8500727,5WKUZJPvN1SScyggtPFShK
43,=,Lim Young Woong - Eternal Moment,356,16,25160,8129322,75MOYjGEyyH5U4ZFHOPvxR
44,-2,Hearts2Hearts - STYLE,428,8,24482,12102770,1ZLU77nRzQIaP23mVSYpCQ
45,+7,The Black Skirts - Ling Ling,287,45,24241,4002185,6WeDO4GynFmK4OxwkBzMW8
46,+3,VINXEN - FLYING HIGH WITH U,185,21,23756,4217412,4T6xiCykTP9rCNaEPU7D4q
47,-2,AKMU - Paradise of Rumors,135,1,23229,6007927,6OwKE9Ez6ALxpTaKcT5ayv
48,-1,LEE CHANHYUK - Endangered Love,391,11,22970,9750437,4RkTSLr5Qf79FfUkeaDKbl
49,-3,ILLIT - Magnetic,878,1,22833,20935137,36cgvBn0aadzOijnjjwqMN
50,-6,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",153,2,22587,6559530,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
51,-3,CORTIS - GO!,324,6,22556,7814293,1ebt9HnXdyYA6KgLXr1n4P
52,-1,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),129,14,21527,3565116,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
53,-3,Ariana Grande - hate that i made you love me,82,15,21230,2385462,66CXWjxzNUsdJxJ2JdwvnR
54,-1,CORTIS - ACAI,108,32,20326,2512875,1ebt9HnXdyYA6KgLXr1n4P
55,+1,RESCENE - Pinball,46,50,19976,823304,5deOsjuFTKrNMJW3rKuL8S
56,-2,Steve Lacy - oh yeah?,16,54,19754,282369,57vWImR43h4CaDao012Ofp
57,=,NewJeans - Hype Boy,1480,1,19672,25057536,6HvZYsbFfjnjFrWF950C9d
58,-3,Dominic Fike - Babydoll,155,51,18999,2603462,6USv9qhCn6zfxlBQIYJ9qs
59,+8,Sung Si Kyung - Every moment of you,285,41,18601,4283687,7jFUYMpMUBDL4JQtMZ5ilc
60,=,KiiiKiii - SWEET SOUR,10,55,18392,170455,63sat2XSMKdwKfqspmYQKP
61,+1,KATSEYE - Animal,26,43,18134,520531,3c0gDdb9lhnHGFtP4prQpn
62,+3,Kim Na Young - A Letter For You,102,53,17858,1789324,4dvmLXorXADxVq8EcySEWk
63,-4,Jimin - Be Mine,742,2,17592,28544546,1oSPZhvZMIrWW5I41kPkkY
64,-1,KiiiKiii - Ever2Late!,10,63,17247,168948,63sat2XSMKdwKfqspmYQKP
65,+5,"Heize - And July (w/ DEAN , dj friz )",92,53,17243,1650551,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
66,-8,"AKMU - How can I love the heartbreak, you're the one I love",1076,24,17067,9059685,6OwKE9Ez6ALxpTaKcT5ayv
67,+4,aespa - KISS N TELL,27,42,16894,500388,6YVMFz59CuY7ngCxTxjpxE
68,+8,Lim Young Woong - ULSSIGU,356,20,16829,6835577,75MOYjGEyyH5U4ZFHOPvxR
69,-5,Lady Gaga - Die With A Smile (w/ Bruno Mars ),734,5,16778,14288602,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
