pos,change,title,days,peak,streams,total,artistIds
44,+1,Hearts2Hearts - Moonride,9,44,26340,188310,1ZLU77nRzQIaP23mVSYpCQ
45,+8,LE SSERAFIM - Made My Night,6,45,26179,134598,4SpbR6yFEvexJuaBpgAU5p
46,-2,BTS - SWIM,183,1,25673,8784144,3Nrfpe0tUJi4K4DXYWgMUX
47,=,Jin - Don’t Say You Love Me,491,1,25110,25066981,5vV3bFXnN6D6N3Nj4xRvaV
48,-2,fromis_9 - Vitamin ME,60,15,25034,1866666,24nUVBIlCGi4twz4nYxJum
49,-6,ENHYPEN - Bloody Paradise,29,18,24874,896147,5t5FqBwTcgKTaWmfEbwQY9
50,+1,BOL4 - Please Summer!,57,18,24426,1605723,4k5fFEYgkWYrYvtOK3zVBl
51,-1,Hearts2Hearts - STYLE,458,8,23669,12846249,1ZLU77nRzQIaP23mVSYpCQ
52,-4,Lim Young Woong - Please Be Happy,10,48,22984,234451,75MOYjGEyyH5U4ZFHOPvxR
53,-4,JENNIE - FALLEN ANGEL,22,19,22948,699144,250b0Wlc5Vk0CoUsaCY84M
54,-2,Lim Young Woong - Moise,10,51,22601,227724,75MOYjGEyyH5U4ZFHOPvxR
55,+3,Lady Gaga - Die With A Smile (w/ Bruno Mars ),764,5,22569,14883162,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
56,+1,LEE CHANHYUK - Endangered Love,421,11,22044,10486169,4RkTSLr5Qf79FfUkeaDKbl
57,+2,RESCENE - Pinball,76,50,21974,1440167,5deOsjuFTKrNMJW3rKuL8S
58,-4,Lim Young Woong - Baila,10,54,21514,217595,75MOYjGEyyH5U4ZFHOPvxR
59,+1,Hearts2Hearts - ICONIC HEART,38,19,21470,1027159,1ZLU77nRzQIaP23mVSYpCQ
60,+3,"AKMU - How can I love the heartbreak, you're the one I love",1106,24,21402,9625496,6OwKE9Ez6ALxpTaKcT5ayv
61,+1,NMIXX - Heavy Serenade,131,3,21392,5176946,28ot3wh4oNmoFOdVajibBl
62,-7,Lim Young Woong - For Us,10,54,21352,216873,75MOYjGEyyH5U4ZFHOPvxR
63,+3,BESTie - Love Options,18,58,20967,322620,1HiZjIv6iLp9cs5vX0AJKo
64,+3,Sung Si Kyung - Every moment of you,315,41,20931,4856564,7jFUYMpMUBDL4JQtMZ5ilc
65,-9,george - Boat,568,49,20562,5557741,2pRZp2WxvnWWiSPcSSYkNV
66,+9,Yoon Do Hyun - I Guess I Loved You,1148,51,20560,9776450,6KsmQPHXE3qhzNNBPSZ0eB
67,+12,Primary - Johnny (w/ Dynamicduo ),474,60,20445,5917655,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
68,-4,BIG Naughty - Vancouver,1240,33,20368,9159986,7cEaNXXTHx3LokbjUUyHal
69,-8,Lim Young Woong - Eternal Moment,386,16,19915,8876387,75MOYjGEyyH5U4ZFHOPvxR
70,+4,"VALORANT - If The Sun Burns Out Tonight (w/ Grabbitz , Oli Sykes , Courtney LaPlante )",2,70,19789,40052,3wrFoI9EVjWg6m8xXeWr5t;4fv1OFJywZ7DHCz3mVQQ45;1UXEXWWOTTZNlyFapwHDbW;1g9j6GF1jyjrhixt3Vurzs
71,-6,Lim Young Woong - New York,10,61,19654,205461,75MOYjGEyyH5U4ZFHOPvxR
72,+10,tuki. - 晩餐歌,828,30,19560,9391848,1Y5vJqABeI6QI6R95EDV6o
73,-2,ILLIT - Magnetic,908,1,19160,21548371,36cgvBn0aadzOijnjjwqMN
74,+2,Jung Kook - Standing Next to You,1048,3,19145,27875652,6HaGTQPmzraVmaVxvz6EUc
75,-3,The Black Skirts - 1:05,520,45,19063,6986501,6WeDO4GynFmK4OxwkBzMW8
76,-6,Lim Young Woong - I Hate You RE,10,66,18953,194988,75MOYjGEyyH5U4ZFHOPvxR
77,+23,ROSÉ - toxic till the end,653,2,18889,13666364,3eVa5w3URK5duf6eyVDbu9
78,-10,Lim Young Woong - A Bientot RE,10,66,18881,193704,75MOYjGEyyH5U4ZFHOPvxR
79,-2,NewJeans - Hype Boy,1510,1,18862,25608056,6HvZYsbFfjnjFrWF950C9d
80,-11,Lim Young Woong - Love Always Runs Away RE,10,65,18743,194348,75MOYjGEyyH5U4ZFHOPvxR
81,-3,"Heize - And July (w/ DEAN , dj friz )",122,53,18613,2187623,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
82,+9,머무르 - The Adult I Dreamed Of,11,82,18611,166915,4C3iHuAHTUbOigoE9lmhdx
83,-2,VINXEN - FLYING HIGH WITH U,215,21,18580,4850357,4T6xiCykTP9rCNaEPU7D4q
84,-11,Lim Young Woong - Grain of Sand RE,10,68,18529,192748,75MOYjGEyyH5U4ZFHOPvxR
85,+1,AKMU - Paradise of Rumors,165,1,18269,6626250,6OwKE9Ez6ALxpTaKcT5ayv
86,-1,Kim Na Young - A Letter For You,132,50,17888,2382303,4dvmLXorXADxVq8EcySEWk
87,+6,The NuTs - 사랑의 바보,630,50,17728,7563136,56NKtypwi90dIOb5ZQZwHb
88,+7,Dominic Fike - Babydoll,185,51,17655,3167878,6USv9qhCn6zfxlBQIYJ9qs
89,-6,Red Velvet - Surfin' Boy,47,12,17555,1418024,1z4g3DjTBBZKhvAroFlhOM
90,=,Zion.T - No Make Up,519,65,17270,6258872,5HenzRvMtSrgtvU16XAoby
91,-11,aespa - Whiplash,685,3,17268,18462918,6YVMFz59CuY7ngCxTxjpxE
92,-5,Hearts2Hearts - The Chase,549,6,17265,9571130,1ZLU77nRzQIaP23mVSYpCQ
93,+1,PLAVE - Born Savage,127,16,17230,2496386,0k2zyzGq6HX383VlMBOvRG
94,-5,Yerin Baek - Antifreeze,708,5,17084,7597077,6dhfy4ByARPJdPtMyrUYJK
95,+4,BIGBANG - HARU HARU - KR Ver.,282,54,16920,3131983,4Kxlr1PRlDKEB0ekOCyHgX
96,-12,Jimin - Be Mine,772,2,16804,29035761,1oSPZhvZMIrWW5I41kPkkY
97,-5,PLAVE - HMPH! (w/ SOLE ),112,22,16755,2208347,0k2zyzGq6HX383VlMBOvRG;6naXFodImN2DwRmKCQHAUt
98,=,Ariana Grande - hate that i made you love me,112,15,16626,2913727,66CXWjxzNUsdJxJ2JdwvnR
99,-2,"Car, the garden - My whole world",259,3,16465,6483579,7c1HgFDe8ogy5NOZ1ANCJQ
100,+4,NMIXX - Blue Valentine,341,3,16318,9518262,28ot3wh4oNmoFOdVajibBl
101,=,NewJeans - Ditto,1370,1,16220,24904720,6HvZYsbFfjnjFrWF950C9d
102,-14,TUIDE - GRLS,26,35,16219,598136,2uxeKIw5ancTu92x28Ctkf
103,+3,The Black Skirts - EVERYTHING,1292,75,16218,9696760,6WeDO4GynFmK4OxwkBzMW8
104,-2,JISOO - CLICK,15,54,16187,263535,6UZ0ba50XreR4TM8u322gs
105,+3,Sung Si Kyung - Fije,9,105,16112,125502,7jFUYMpMUBDL4JQtMZ5ilc
106,-10,ILLIT - NOT CUTE ANYMORE,299,2,15979,8027336,36cgvBn0aadzOijnjjwqMN
107,=,G-DRAGON - CROOKED,684,21,15793,10191289,30b9WulBM8sFuBo17nNq9c
108,+20,BIGBANG - Sunset Glow,313,50,15772,3434724,4Kxlr1PRlDKEB0ekOCyHgX
109,+5,"Car, the garden - Closely Far Away",741,11,15771,11677446,7c1HgFDe8ogy5NOZ1ANCJQ
110,-7,HAON - Skrr (w/ GISELLE ),545,23,15698,6723499,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
111,-2,PLAVE - Think I Am,89,24,15557,1683875,0k2zyzGq6HX383VlMBOvRG
112,+9,SYSTEM SEOUL - 너 (w/ ycs ),225,15,15497,4073875,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6
113,=,Epik High - 우산 (w/ Younha ),248,50,15480,3201363,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
114,+8,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),159,14,15469,4072617,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
115,+18,Brown Eyes - 벌써 일년,548,34,15417,8059427,6O7LgtO6NKOOOudzRayUfJ
116,+2,DPR LIVE - Jasmine,500,102,15379,3091371,0siBQaURCli5wn2lqv8WZg
117,+12,Kenshi Yonezu - Lemon,1418,25,15371,12495969,1snhtMLeb2DYoMOcVbb8iB
118,-8,CORTIS - GO!,354,6,15361,8343024,1ebt9HnXdyYA6KgLXr1n4P
119,-7,back number - ヒロイン,154,7,15358,3190665,6rs1KAoQnFalSqSU4LTh8g
120,-4,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",183,2,15330,7158992,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
121,+5,Tim - 사랑합니다...,184,59,15287,2155830,1H0rJYjO99jtsKOtaXmYTY
122,+2,The Kid LAROI - Stay (w/ Justin Bieber ),1533,1,15264,13453074,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
123,-6,Dynamicduo - Guilty,351,83,15243,4046397,4nvFFLtv7ZqoTr83387uK4
124,-4,NELL - The time of walking on remembrance,94,62,15207,1331323,5WY88tCMFA6J6vqSN3MmDZ
125,+5,Ed Sheeran - Shape of You,989,75,15144,7416810,6eUKZXaKkcviH0Ku9w2n3V
126,-1,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),667,14,15132,3936748,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
127,+15,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),508,49,15090,6529035,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
128,-5,Sung Si Kyung - Michide -On The Road-,299,51,15081,4216320,7jFUYMpMUBDL4JQtMZ5ilc
129,-14,Kenshi Yonezu - IRIS OUT,369,1,15071,15161631,1snhtMLeb2DYoMOcVbb8iB
130,-25,Joosiq - Think About You,327,50,15037,934561,66pTbLwtaCUvT64JA8zXZh
131,+18,hamo - 아크라포빅 (Akrapovic),217,4,14996,6691571,7bQHemX2QBqGaERdrfraNW
132,-21,fromis_9 - Supersonic,719,10,14947,10954054,24nUVBIlCGi4twz4nYxJum
133,+10,"AKMU - Joy, Sorrow, A Beautiful Heart",165,3,14919,4759736,6OwKE9Ez6ALxpTaKcT5ayv
134,-7,LEECHANGSUB - Heavenly fate,788,79,14877,7092649,1rp5HzWaNwgauM5W5YmZ3U
135,-16,PLAVE - Lunar Hearts,74,27,14863,1390260,0k2zyzGq6HX383VlMBOvRG
136,+8,wave to earth - love.,322,101,14833,3255112,5069JTmv5ZDyPeZaCCXiCg
137,-1,The Weeknd - Die For You,1309,34,14800,8966215,1Xyo4u8uXC1ZmMpatF05PJ
138,-3,BUMJIN - A Letter,959,33,14800,10797058,3vljSA6N2aSE8U3OhNFkPy
139,+6,"Paul Kim - Every day, Every Moment",584,62,14783,4859999,4qRXrzUmdy3p33lgvJEzdv
140,+1,The Black Skirts - Antifreeze,261,83,14715,3458567,6WeDO4GynFmK4OxwkBzMW8
141,-10,"YANGHONGWON - ROSE (w/ Skinny Brown , Homeboy )",33,115,14569,440604,1SsVqqC31h54Hg08g7uQhM;0E0fq98DMHhkAgiXWpCViX;7ocuKBIqxHfc5m49bY7hO7
142,+10,Geeks - Officially Missing You,706,61,14530,7910169,5VxfguafjfSdJcN10ACVZe
143,+15,BUZZ - 가시,466,80,14525,4985134,4SdXXEHKFa5NSoh10QxeN2
144,+4,Beenzino - Aqua Man,174,61,14472,2370314,7IrDIIq3j04exsiF3Z7CPg
145,-5,Woody - Sadder Than Yesterday,298,69,14449,3447980,37ZY7eIcTT28id2jfq8WYw
146,+5,LEE MU JIN - Coming Of Age Story,475,66,14422,5358419,4Xj0peBt3EZHbdF20JmdWC
147,-15,Leellamarz - Trip (w/ Hannah ),431,90,14391,3579694,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
148,-10,Kim Seungmin - Hope You're Doing Well,88,106,14361,765960,31VffPWiL2AAwNIMODB9qZ
149,-2,Loco - Say Yes (w/ Punch ),459,61,14354,5241839,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
150,+20,HWASA - Good Goodbye,277,4,14220,5364836,7bmYpVgQub656uNTu6qGNQ
151,+6,HYUKOH - TOMBOY,837,39,14193,9298959,57okaLdCtv3nVBSn5otJkp
152,+10,Shawn Mendes - There's Nothing Holdin' Me Back,474,92,14121,3597962,7n2wHs1TKAczGzO7Dd2rGr
153,-14,YANGHONGWON - 4 Seasons(1.12),40,123,14085,487830,1SsVqqC31h54Hg08g7uQhM
154,-1,NewJeans - How Sweet,842,1,14038,15479313,6HvZYsbFfjnjFrWF950C9d
155,-9,Justin Bieber - Love Yourself,1751,33,14020,9399576,1uNFoZAHBGtllmzznpCI3s
156,+11,"G-DRAGON - HOME SWEET HOME (w/ TAEYANG , DAESUNG )",446,2,13998,9081762,30b9WulBM8sFuBo17nNq9c;6udveWUgX4vu75FF0DTrXV;1OQxmfKN9UG5C7nr4MkasO
157,-1,DELISPICE - 고백,187,93,13998,2169393,3zH8Xu8C1GnnmfpBqzdLPf
158,+7,Izi - 응급실,548,51,13973,6375539,4PPkRMbw2jIs7flJkl4okf
159,-22,ZICO - actually,71,96,13967,959878,4XpUIb8uuNlIWVKmgKZXC0
160,+20,Bank - Can't Have You,77,83,13917,901596,07yXkk7BsAGmJWvkemt2oa
161,+11,M.C the Max - 행복하지 말아요,33,72,13893,501994,3MaRWfwKpbYnkYHC5gRKYo
162,-8,Dhruv - double take,1781,30,13866,11382207,70NcAr4ZtA3FAqU16iQZSb
163,+6,NewJeans - OMG,1330,1,13859,20626394,6HvZYsbFfjnjFrWF950C9d
164,-9,DEAN - instagram,1309,60,13829,7300832,3eCd0TZrBPm2n9cDG6yWfF
165,+3,Sandeul - Slightly Tipsy (She is My Type♡ X SANDEUL),166,133,13812,732967,2QeJBmgBdpH4i3uJns5Rdx
166,-6,d4vd - Here With Me,1324,23,13803,13214953,5y8tKLUfMvliMe8IKamR32
167,-17,KiiiKiii - Candy Pink Magic Hole Flip Phone,39,21,13800,935603,63sat2XSMKdwKfqspmYQKP
168,-7,Na Yoon Kwon - 나였으면,201,74,13776,2404221,49fyJl5wIzI5GtRuCKxKRw
169,-10,IVE - BANG BANG,221,3,13772,5432646,6RHTUrRF63xao58xh9FXYJ
170,-4,ILLIT - Billyeoon Goyangi (Do the Dance),460,4,13727,10622819,36cgvBn0aadzOijnjjwqMN
171,+20,M.C the Max - No matter where,21,140,13683,278196,3MaRWfwKpbYnkYHC5gRKYo
172,+2,Yuuri - ベテルギウス,1249,18,13656,11210572,0ixzjrK1wkN2zWBXt3VW3W
173,-2,COOL - 애상,140,53,13644,1804884,0w3PsroIezW7uRTNxEJLb9
174,-40,BIG Naughty - Beyond Love (Feat. 10CM) (w/ 10CM ),641,2,13619,4794796,7cEaNXXTHx3LokbjUUyHal;6zn0ihyAApAYV51zpXxdEp
175,NEW,"LEECHANGSUB - Four seasons, and you",1,175,13614,13614,1rp5HzWaNwgauM5W5YmZ3U
176,+5,LEE MU JIN - Episode,762,69,13598,6763412,4Xj0peBt3EZHbdF20JmdWC
177,-14,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1372,12,13583,13704778,5TnQc2N1iKlFjYD7CPGvFc
178,NEW,Epik High - EPIKISM (w/ Crush ),1,178,13533,13533,5snNHNlYT2UrtZo5HCJkiw;6aLdhHUqgdKE86xbtNmY8g
179,-2,Roy Kim - If You Ask Me What Love Is,187,81,13492,1986795,3ErHVJMsxTq2lLSmnONBm9
180,+4,Jung Seung Hwan - The Snowman,282,21,13485,4367854,7l8rOFwZFQ3G0sgZ7gjGng
181,+15,Choi Yu Ree - When I stop thinking,77,90,13457,1030598,6qvVoPGEqNCyYSjYCgfV1v
182,-7,DAY6 - You Were Beautiful,1125,24,13453,12108652,5TnQc2N1iKlFjYD7CPGvFc
183,+2,BLACKPINK - JUMP,423,2,13445,11688492,41MozSoPIsD1dJM0CLPjZF
184,-8,NewJeans - Supernatural,811,1,13410,13897108,6HvZYsbFfjnjFrWF950C9d
185,-21,KATSEYE - Animal,51,43,13399,877049,3c0gDdb9lhnHGFtP4prQpn
186,+7,DAVICHI - TIME CAPSULE,218,71,13355,2619066,4z6yrDz5GfKXkeQZjOaZdq
187,-5,"Leessang - 헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (w/ Jung In )",31,100,13313,393125,0JGN9XIqm3vfg7hhPHjExI;0CO7rEbHBtpqgY9QPYJgPM
188,=,Parc Jae Jung - Let's Say Goodbye,363,30,13270,2898479,7kXQtwn3ZRTBc8JYNyGwQy
189,=,BOOHWAL - Never Ending Story,358,58,13203,4091327,2LtEDRKi75vGtsfdy205jX
190,+8,"Car, the garden - 나무",526,47,13188,5486187,7c1HgFDe8ogy5NOZ1ANCJQ
191,-18,Bruno Mars - That's What I Like,595,38,13145,5519078,0du5cEVh5yTK9QJze8zA0C
192,RE,VIBE - Fall in Fall,35,125,13137,298677,68ym0sOo7MazZxScbm1wtI
193,+6,10CM - To Reach You,333,8,13097,5357331,6zn0ihyAApAYV51zpXxdEp
194,RE,JANNABI - A thought on an autumn night,128,99,13084,487836,2SY6OktZyMLdOnscX3DCyS
195,+2,GyeongseoYeji - If you lovingly call my name (w/ Jeon Gunho ),532,67,12925,1714995,5crpfIGj4lAUNuHYUY2TN9;3WFFsW6pFOm0e2yVQLTYCX
196,-18,D.O. - Popcorn,120,36,12890,1561836,2CQZr2RPZmrcvDnaod1ldC
197,-2,"Primary - question mark (Feat. CHOIZA Of Dynamicduo, Zion.T) (w/ CHOIZA , Zion.T )",324,76,12879,3478814,4QDcs3XrA8uHUZ7Xt9Ytep;3vvgBPro7lDMdReL1Ct2Hx;5HenzRvMtSrgtvU16XAoby
198,-11,BLACKPINK - As If It's Your Last,321,92,12856,1635631,41MozSoPIsD1dJM0CLPjZF
199,-5,NewJeans - Super Shy,1039,1,12769,16042142,6HvZYsbFfjnjFrWF950C9d
200,RE,The Weeknd - Blinding Lights,1112,6,12717,4883914,1Xyo4u8uXC1ZmMpatF05PJ
