pos,change,title,days,peak,streams,total,artistIds
1,=,CORTIS - REDRED,139,1,79093,13700737,1ebt9HnXdyYA6KgLXr1n4P
2,+8,Jung Kook - Seven (w/ Latto ),1150,1,73236,72043261,6HaGTQPmzraVmaVxvz6EUc;3MdXrJWsbVzdn6fe5JYkSQ
3,-1,BIG Naughty - Nostalgia,6,2,73089,396091,7cEaNXXTHx3LokbjUUyHal
4,-1,RESCENE - LOVE ATTACK,108,2,68899,6847985,5deOsjuFTKrNMJW3rKuL8S
5,+2,RESCENE - Pretty Girl,60,3,58606,3548435,5deOsjuFTKrNMJW3rKuL8S
6,+2,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee ),1754,3,57631,12055446,246dkjvS1zLTtiykXe5h60;1zNqQNIdeOUZHb8zbZRFMX
7,-3,Jimin - Who,779,1,57224,104819505,1oSPZhvZMIrWW5I41kPkkY
8,-3,KiiiKiii - Pop Off Pop Off,27,1,56113,1638114,63sat2XSMKdwKfqspmYQKP
9,=,aespa - LEMONADE,100,2,53487,6913666,6YVMFz59CuY7ngCxTxjpxE
10,+1,ATEEZ - BAD,68,7,52633,3030494,68KmkJeZGfwe1OUaivBa2L
11,-5,BIGBANG - BiiiG,18,1,50938,1229142,4Kxlr1PRlDKEB0ekOCyHgX
12,=,RESCENE - Deja Vu,97,8,50529,3323456,5deOsjuFTKrNMJW3rKuL8S
13,=,ILLIT - It's Me,129,2,46983,8332681,36cgvBn0aadzOijnjjwqMN
14,=,HANRORO - 0+0,353,1,45603,17149477,5wVJpXzuKV6Xj7Yhsf2uYx
15,+1,Redoor - Forever Has Always Been,476,15,44887,10240405,5xhi1KB7WkPiTYb5Fm3YvS
16,-1,HANRORO - Landing in Love,418,1,43666,18347856,5wVJpXzuKV6Xj7Yhsf2uYx
17,=,Hearts2Hearts - RUDE!,198,1,42843,11357346,1ZLU77nRzQIaP23mVSYpCQ
18,=,I.O.I - Suddenly,109,4,40948,5586937,6RKnXXyprPjhBdCvL802Ku
19,=,Hearts2Hearts - Lemon Tang,76,2,40601,3857348,1ZLU77nRzQIaP23mVSYpCQ
20,=,Nerd Connection - If I have you only (My love X Nerd Connection),1025,13,40364,13799844,5WKUZJPvN1SScyggtPFShK
21,+3,WOODZ - Drowning,704,7,37303,16367992,6y9nlaoynxSvoTGY09Vdcy
22,+1,HANRORO - Let Me Love My Youth,421,6,37204,11856543,5wVJpXzuKV6Xj7Yhsf2uYx
23,+2,JANNABI - for lovers who hesitate,1839,23,36732,11890170,2SY6OktZyMLdOnscX3DCyS
24,+2,TUIDE - SUN KISS,13,14,34990,420842,2uxeKIw5ancTu92x28Ctkf
25,-4,JENNIE - Less than a Lover,44,3,34930,2198459,250b0Wlc5Vk0CoUsaCY84M
26,-4,JENNIE - FALLEN ANGEL,9,19,33838,310876,250b0Wlc5Vk0CoUsaCY84M
27,=,KiiiKiii - 404 (New Era),223,1,33402,10259010,63sat2XSMKdwKfqspmYQKP
28,=,OFFICIAL HIGE DANDISM - Pretender,804,19,32967,13064855,5Vo1hnCRmCM6M4thZCInCj
29,+4,YENA - Catch Catch,173,10,32524,6268958,49muoiIu4uea4PO8vueUNN
30,=,"Woo - We Are (w/ Loco , GRAY )",627,15,32248,8338329,5a8EJtOEbUJDF4RX3mKK02;2e4G04F77jxVuDYo44TCSm;3kPEBSt7qgVoRZSbIXMr7W
31,+1,Nerd Connection - ‎Good Night Good Dream,810,28,30983,8965085,5WKUZJPvN1SScyggtPFShK
32,+3,데이먼스 이어 Damons year - yours,1409,6,30982,19832948,2T5KKZuEEudb7alCJ1pCus
33,+4,Epik High - Love Love Love,298,5,30835,9299587,5snNHNlYT2UrtZo5HCJkiw
34,-5,ENHYPEN - Bloody Paradise,16,18,29995,523597,5t5FqBwTcgKTaWmfEbwQY9
35,-1,BOL4 - Please Summer!,44,18,29900,1257364,4k5fFEYgkWYrYvtOK3zVBl
36,+6,The Black Skirts - Ling Ling,304,32,29875,4452513,6WeDO4GynFmK4OxwkBzMW8
37,-6,TAEYEON - Bansanka,69,10,29695,2234098,3qNVuliS40BLgXGxhdBdqu
38,+1,RESCENE - Runaway,99,17,28648,2566346,5deOsjuFTKrNMJW3rKuL8S
39,+4,fromis_9 - Vitamin ME,47,15,27491,1523005,24nUVBIlCGi4twz4nYxJum
40,-4,Hearts2Hearts - ICONIC HEART,25,19,27263,729286,1ZLU77nRzQIaP23mVSYpCQ
41,+5,LEE CHANHYUK - Endangered Love,408,11,26499,10164622,4RkTSLr5Qf79FfUkeaDKbl
42,-2,Lim Young Woong - Eternal Moment,373,16,26262,8580266,75MOYjGEyyH5U4ZFHOPvxR
43,-2,Jin - Don’t Say You Love Me,478,1,26194,24726824,5vV3bFXnN6D6N3Nj4xRvaV
44,-6,BTS - SWIM,170,1,26090,8436973,3Nrfpe0tUJi4K4DXYWgMUX
45,=,NMIXX - Heavy Serenade,118,3,25996,4863554,28ot3wh4oNmoFOdVajibBl
46,-2,Hearts2Hearts - FOCUS,321,6,25500,9990382,1ZLU77nRzQIaP23mVSYpCQ
47,+1,Hearts2Hearts - STYLE,445,8,25486,12515321,1ZLU77nRzQIaP23mVSYpCQ
48,+2,TUIDE - GRLS,13,35,24435,323677,2uxeKIw5ancTu92x28Ctkf
49,-2,Red Velvet - Surfin' Boy,34,12,22969,1159871,1z4g3DjTBBZKhvAroFlhOM
50,-1,KiiiKiii - Candy Pink Magic Hole Flip Phone,27,21,22859,731062,63sat2XSMKdwKfqspmYQKP
51,+10,george - Boat,555,49,21668,5291518,2pRZp2WxvnWWiSPcSSYkNV
52,+1,VINXEN - FLYING HIGH WITH U,202,21,21570,4600690,4T6xiCykTP9rCNaEPU7D4q
53,+13,Epik High - 우산 (w/ Younha ),237,50,21397,3037746,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
54,+4,Lady Gaga - Die With A Smile (w/ Bruno Mars ),751,5,21036,14603255,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
55,=,Kim Na Young - A Letter For You,119,53,21005,2120145,4dvmLXorXADxVq8EcySEWk
56,-4,tuki. - 晩餐歌,815,30,20927,9141819,1Y5vJqABeI6QI6R95EDV6o
57,-1,"AKMU - How can I love the heartbreak, you're the one I love",1093,24,20913,9372573,6OwKE9Ez6ALxpTaKcT5ayv
58,+2,ILLIT - Magnetic,895,1,20578,21291763,36cgvBn0aadzOijnjjwqMN
59,+8,Dominic Fike - Babydoll,172,51,20481,2928056,6USv9qhCn6zfxlBQIYJ9qs
60,-6,AKMU - Paradise of Rumors,152,1,20405,6391927,6OwKE9Ez6ALxpTaKcT5ayv
61,+1,BIGBANG - HARU HARU - KR Ver.,269,54,20295,2902100,4Kxlr1PRlDKEB0ekOCyHgX
62,-3,RESCENE - Pinball,63,50,19947,1156608,5deOsjuFTKrNMJW3rKuL8S
63,+6,BIG Naughty - Vancouver,1227,33,19786,8883981,7cEaNXXTHx3LokbjUUyHal
64,+21,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),495,49,19670,6314470,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
65,-8,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",170,2,19533,6941532,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
66,+6,Brown Eyes - 벌써 일년,535,34,19297,7833627,6O7LgtO6NKOOOudzRayUfJ
67,+8,"Heize - And July (w/ DEAN , dj friz )",109,53,19132,1946639,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
68,-3,Izi - 응급실,535,51,19104,6178033,4PPkRMbw2jIs7flJkl4okf
69,+18,BIGBANG - Sunset Glow,300,50,19083,3214413,4Kxlr1PRlDKEB0ekOCyHgX
70,+3,G-DRAGON - CROOKED,671,21,18962,9964715,30b9WulBM8sFuBo17nNq9c
71,+33,Jung Kook - Standing Next to You,1035,3,18710,27623724,6HaGTQPmzraVmaVxvz6EUc
72,+5,The Black Skirts - 1:05,507,45,18695,6737983,6WeDO4GynFmK4OxwkBzMW8
73,+7,Primary - Johnny (w/ Dynamicduo ),461,60,18621,5696782,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
74,=,Sung Si Kyung - Every moment of you,302,41,18210,4592455,7jFUYMpMUBDL4JQtMZ5ilc
75,+26,Ed Sheeran - Shape of You,976,75,18140,7206819,6eUKZXaKkcviH0Ku9w2n3V
76,-6,Ariana Grande - hate that i made you love me,99,15,17968,2681716,66CXWjxzNUsdJxJ2JdwvnR
77,+19,The NuTs - 사랑의 바보,617,50,17911,7321492,56NKtypwi90dIOb5ZQZwHb
78,+5,CORTIS - GO!,341,6,17769,8130899,1ebt9HnXdyYA6KgLXr1n4P
79,+12,"Car, the garden - My whole world",246,3,17708,6243347,7c1HgFDe8ogy5NOZ1ANCJQ
80,-4,ROSÉ - toxic till the end,640,2,17565,13436985,3eVa5w3URK5duf6eyVDbu9
81,+26,Yerin Baek - Antifreeze,695,5,17531,7355728,6dhfy4ByARPJdPtMyrUYJK
82,+2,NewJeans - Hype Boy,1497,1,17308,25364747,6HvZYsbFfjnjFrWF950C9d
83,+3,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),146,14,17194,3861042,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
84,+22,10CM - To Reach You,320,8,17101,5148187,6zn0ihyAApAYV51zpXxdEp
85,+20,The Black Skirts - EVERYTHING,1279,77,17042,9477982,6WeDO4GynFmK4OxwkBzMW8
86,+28,The Kid LAROI - Stay (w/ Justin Bieber ),1520,1,17022,13248189,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
87,+25,hamo - 아크라포빅 (Akrapovic),204,4,16959,6489554,7bQHemX2QBqGaERdrfraNW
88,+5,Kenshi Yonezu - Lemon,1405,25,16920,12291468,1snhtMLeb2DYoMOcVbb8iB
89,=,NMIXX - Blue Valentine,328,3,16905,9297916,28ot3wh4oNmoFOdVajibBl
90,+8,ILLIT - NOT CUTE ANYMORE,286,2,16858,7805274,36cgvBn0aadzOijnjjwqMN
91,+8,NELL - The time of walking on remembrance,81,62,16847,1129079,5WY88tCMFA6J6vqSN3MmDZ
92,-13,Yoon Do Hyun - I Guess I Loved You,1135,51,16790,9552581,6KsmQPHXE3qhzNNBPSZ0eB
93,-22,Lim Young Woong - ULSSIGU,373,20,16778,7125805,75MOYjGEyyH5U4ZFHOPvxR
94,-6,"AKMU - Joy, Sorrow, A Beautiful Heart",152,3,16686,4544797,6OwKE9Ez6ALxpTaKcT5ayv
95,-5,"G-DRAGON - HOME SWEET HOME (w/ TAEYANG , DAESUNG )",433,2,16681,8894717,30b9WulBM8sFuBo17nNq9c;6udveWUgX4vu75FF0DTrXV;1OQxmfKN9UG5C7nr4MkasO
96,-14,PLAVE - Born Savage,115,16,16515,2309005,0k2zyzGq6HX383VlMBOvRG
97,-46,PLAVE - HMPH! (w/ SOLE ),99,22,16474,2004447,0k2zyzGq6HX383VlMBOvRG;6naXFodImN2DwRmKCQHAUt
98,+5,DEAN - instagram,1296,60,16392,7103756,3eCd0TZrBPm2n9cDG6yWfF
99,-35,Girls' Generation-HRS - Skibidi,4,64,16348,67591,1wlgozUz29VEBQxMDqQFK1
100,-5,Kenshi Yonezu - IRIS OUT,356,1,16284,14951448,1snhtMLeb2DYoMOcVbb8iB
101,-23,Jimin - Be Mine,759,2,16222,28825220,1oSPZhvZMIrWW5I41kPkkY
102,+29,Loco - Say Yes (w/ Punch ),447,61,16216,5069517,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
103,+21,Sung Si Kyung - Michide -On The Road-,286,51,16168,3998156,7jFUYMpMUBDL4JQtMZ5ilc
