pos,change,title,days,peak,streams,total,artistIds
29,+3,데이먼스 이어 Damons year - yours,1410,6,32464,19865412,2T5KKZuEEudb7alCJ1pCus
30,+1,Nerd Connection - ‎Good Night Good Dream,811,28,31863,8996948,5WKUZJPvN1SScyggtPFShK
31,-2,YENA - Catch Catch,174,10,31122,6300080,49muoiIu4uea4PO8vueUNN
32,+4,The Black Skirts - Ling Ling,305,32,31076,4483589,6WeDO4GynFmK4OxwkBzMW8
33,+1,ENHYPEN - Bloody Paradise,17,18,30963,554560,5t5FqBwTcgKTaWmfEbwQY9
34,-4,"Woo - We Are (w/ Loco , GRAY )",628,15,30848,8369177,5a8EJtOEbUJDF4RX3mKK02;2e4G04F77jxVuDYo44TCSm;3kPEBSt7qgVoRZSbIXMr7W
35,=,BOL4 - Please Summer!,45,18,30734,1288098,4k5fFEYgkWYrYvtOK3zVBl
36,-3,Epik High - Love Love Love,299,5,29863,9329450,5snNHNlYT2UrtZo5HCJkiw
37,=,TAEYEON - Bansanka,70,10,29046,2263144,3qNVuliS40BLgXGxhdBdqu
38,=,RESCENE - Runaway,100,17,28511,2594857,5deOsjuFTKrNMJW3rKuL8S
39,=,fromis_9 - Vitamin ME,48,15,27435,1550440,24nUVBIlCGi4twz4nYxJum
40,+1,LEE CHANHYUK - Endangered Love,409,11,26839,10191461,4RkTSLr5Qf79FfUkeaDKbl
41,+5,Hearts2Hearts - FOCUS,322,6,26629,10017011,1ZLU77nRzQIaP23mVSYpCQ
42,+2,BTS - SWIM,171,1,26582,8463555,3Nrfpe0tUJi4K4DXYWgMUX
43,=,Jin - Don’t Say You Love Me,479,1,26203,24753027,5vV3bFXnN6D6N3Nj4xRvaV
44,-2,Lim Young Woong - Eternal Moment,374,16,25897,8606163,75MOYjGEyyH5U4ZFHOPvxR
45,=,NMIXX - Heavy Serenade,119,3,25660,4889214,28ot3wh4oNmoFOdVajibBl
46,+1,Hearts2Hearts - STYLE,446,8,24942,12540263,1ZLU77nRzQIaP23mVSYpCQ
47,+1,TUIDE - GRLS,14,35,24201,347878,2uxeKIw5ancTu92x28Ctkf
48,-8,Hearts2Hearts - ICONIC HEART,26,19,23740,753026,1ZLU77nRzQIaP23mVSYpCQ
49,+1,KiiiKiii - Candy Pink Magic Hole Flip Phone,28,21,22488,753550,63sat2XSMKdwKfqspmYQKP
50,+1,george - Boat,556,49,22385,5313903,2pRZp2WxvnWWiSPcSSYkNV
51,-2,Red Velvet - Surfin' Boy,35,12,22260,1182131,1z4g3DjTBBZKhvAroFlhOM
52,+5,"AKMU - How can I love the heartbreak, you're the one I love",1094,24,21864,9394437,6OwKE9Ez6ALxpTaKcT5ayv
53,-1,VINXEN - FLYING HIGH WITH U,203,21,21569,4622259,4T6xiCykTP9rCNaEPU7D4q
54,+9,BIG Naughty - Vancouver,1228,33,21471,8905452,7cEaNXXTHx3LokbjUUyHal
55,+44,Girls' Generation-HRS - Skibidi,5,55,21438,89029,1wlgozUz29VEBQxMDqQFK1
56,-2,Lady Gaga - Die With A Smile (w/ Bruno Mars ),752,5,20987,14624242,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
57,+3,AKMU - Paradise of Rumors,153,1,20829,6412756,6OwKE9Ez6ALxpTaKcT5ayv
58,-2,tuki. - 晩餐歌,816,30,20746,9162565,1Y5vJqABeI6QI6R95EDV6o
59,=,Dominic Fike - Babydoll,173,51,20695,2948751,6USv9qhCn6zfxlBQIYJ9qs
60,+21,Yerin Baek - Antifreeze,696,5,20600,7376328,6dhfy4ByARPJdPtMyrUYJK
61,=,BIGBANG - HARU HARU - KR Ver.,270,54,20181,2922281,4Kxlr1PRlDKEB0ekOCyHgX
62,-4,ILLIT - Magnetic,896,1,20032,21311795,36cgvBn0aadzOijnjjwqMN
63,+9,The Black Skirts - 1:05,508,45,19857,6757840,6WeDO4GynFmK4OxwkBzMW8
64,-9,Kim Na Young - A Letter For You,120,53,19814,2139959,4dvmLXorXADxVq8EcySEWk
65,-1,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),496,49,19717,6334187,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
66,-4,RESCENE - Pinball,64,50,19606,1176214,5deOsjuFTKrNMJW3rKuL8S
67,+3,G-DRAGON - CROOKED,672,21,19338,9984053,30b9WulBM8sFuBo17nNq9c
68,+3,Jung Kook - Standing Next to You,1036,3,18850,27642574,6HaGTQPmzraVmaVxvz6EUc
69,=,BIGBANG - Sunset Glow,301,50,18513,3232926,4Kxlr1PRlDKEB0ekOCyHgX
70,+4,Sung Si Kyung - Every moment of you,303,41,18287,4610742,7jFUYMpMUBDL4JQtMZ5ilc
71,+8,"Car, the garden - My whole world",247,3,18222,6261569,7c1HgFDe8ogy5NOZ1ANCJQ
72,-6,Brown Eyes - 벌써 일년,536,34,18175,7851802,6O7LgtO6NKOOOudzRayUfJ
73,+18,NELL - The time of walking on remembrance,82,62,18138,1147217,5WY88tCMFA6J6vqSN3MmDZ
74,+3,The NuTs - 사랑의 바보,618,50,18136,7339628,56NKtypwi90dIOb5ZQZwHb
75,+10,The Black Skirts - EVERYTHING,1280,75,18111,9496093,6WeDO4GynFmK4OxwkBzMW8
76,=,Ariana Grande - hate that i made you love me,100,15,18046,2699762,66CXWjxzNUsdJxJ2JdwvnR
77,-2,Ed Sheeran - Shape of You,977,75,17916,7224735,6eUKZXaKkcviH0Ku9w2n3V
78,+2,ROSÉ - toxic till the end,641,2,17907,13454892,3eVa5w3URK5duf6eyVDbu9
79,-12,"Heize - And July (w/ DEAN , dj friz )",110,53,17859,1964498,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
80,+14,"AKMU - Joy, Sorrow, A Beautiful Heart",153,3,17757,4562554,6OwKE9Ez6ALxpTaKcT5ayv
81,-3,CORTIS - GO!,342,6,17730,8148629,1ebt9HnXdyYA6KgLXr1n4P
82,+14,PLAVE - Born Savage,116,16,17631,2326636,0k2zyzGq6HX383VlMBOvRG
83,+4,hamo - 아크라포빅 (Akrapovic),205,4,17571,6507125,7bQHemX2QBqGaERdrfraNW
84,-11,Primary - Johnny (w/ Dynamicduo ),462,60,17564,5714346,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
85,+12,PLAVE - HMPH! (w/ SOLE ),100,22,17404,2021851,0k2zyzGq6HX383VlMBOvRG;6naXFodImN2DwRmKCQHAUt
86,-33,Epik High - 우산 (w/ Younha ),238,50,17374,3055120,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
87,+3,ILLIT - NOT CUTE ANYMORE,287,2,17373,7822647,36cgvBn0aadzOijnjjwqMN
88,+13,Jimin - Be Mine,760,2,17317,28842537,1oSPZhvZMIrWW5I41kPkkY
89,-5,10CM - To Reach You,321,8,17312,5165499,6zn0ihyAApAYV51zpXxdEp
90,-25,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",171,2,17264,6958796,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
91,-9,NewJeans - Hype Boy,1498,1,17178,25381925,6HvZYsbFfjnjFrWF950C9d
92,-6,The Kid LAROI - Stay (w/ Justin Bieber ),1521,1,17029,13265218,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
93,-10,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),147,14,17001,3878043,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
94,+10,Zion.T - No Make Up,507,65,16978,6073243,5HenzRvMtSrgtvU16XAoby
95,+5,Kenshi Yonezu - IRIS OUT,357,1,16913,14968361,1snhtMLeb2DYoMOcVbb8iB
96,+13,M.C the Max - 행복하지 말아요,21,72,16862,310765,3MaRWfwKpbYnkYHC5gRKYo
97,+11,aespa - Whiplash,673,3,16687,18235157,6YVMFz59CuY7ngCxTxjpxE
98,+30,BESTie - Love Options,6,98,16578,86978,1HiZjIv6iLp9cs5vX0AJKo
99,-1,DEAN - instagram,1297,60,16572,7120328,3eCd0TZrBPm2n9cDG6yWfF
100,-7,Lim Young Woong - ULSSIGU,374,20,16514,7142319,75MOYjGEyyH5U4ZFHOPvxR
101,+13,wave to earth - love.,310,101,16487,3070596,5069JTmv5ZDyPeZaCCXiCg
102,-14,Kenshi Yonezu - Lemon,1406,25,16487,12307955,1snhtMLeb2DYoMOcVbb8iB
103,-14,NMIXX - Blue Valentine,329,3,16335,9314251,28ot3wh4oNmoFOdVajibBl
104,+39,Woody - Sadder Than Yesterday,286,69,16247,3258156,37ZY7eIcTT28id2jfq8WYw
105,+1,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1360,12,16129,13532034,5TnQc2N1iKlFjYD7CPGvFc
106,+25,PLAVE - Think I Am,80,24,16059,1555029,0k2zyzGq6HX383VlMBOvRG
107,-5,Loco - Say Yes (w/ Punch ),448,61,16021,5085538,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
108,-1,Lim Young Woong - Unread Message,374,26,15961,6727888,75MOYjGEyyH5U4ZFHOPvxR
109,+74,PLAVE - Lunar Hearts,69,27,15899,1318453,0k2zyzGq6HX383VlMBOvRG
110,-42,Izi - 응급실,536,51,15773,6193806,4PPkRMbw2jIs7flJkl4okf
111,+16,The Black Skirts - Antifreeze,249,83,15769,3276933,6WeDO4GynFmK4OxwkBzMW8
112,+11,"Paul Kim - Every day, Every Moment",572,62,15729,4664818,4qRXrzUmdy3p33lgvJEzdv
113,+19,"Car, the garden - Closely Far Away",729,11,15707,11478247,7c1HgFDe8ogy5NOZ1ANCJQ
114,+1,Dynamicduo - Guilty,339,83,15701,3861894,4nvFFLtv7ZqoTr83387uK4
115,+1,Shawn Mendes - There's Nothing Holdin' Me Back,462,92,15664,3429967,7n2wHs1TKAczGzO7Dd2rGr
116,+3,Dhruv - double take,1769,30,15604,11209703,70NcAr4ZtA3FAqU16iQZSb
117,+8,CORTIS - MONEYMONEYMONEY,14,56,15552,231259,1ebt9HnXdyYA6KgLXr1n4P
118,+4,Lim Young Woong - Heavenly Ever After,511,9,15491,10108238,75MOYjGEyyH5U4ZFHOPvxR
119,-14,DAY6 - You Were Beautiful,1113,24,15477,11934923,5TnQc2N1iKlFjYD7CPGvFc
120,-9,DAY6 - HAPPY,753,4,15464,12603274,5TnQc2N1iKlFjYD7CPGvFc
121,-9,COOL - 애상,132,53,15416,1695847,0w3PsroIezW7uRTNxEJLb9
122,-5,ILLIT - Billyeoon Goyangi (Do the Dance),448,4,15368,10447079,36cgvBn0aadzOijnjjwqMN
123,-28,"G-DRAGON - HOME SWEET HOME (w/ TAEYANG , DAESUNG )",434,2,15330,8910047,30b9WulBM8sFuBo17nNq9c;6udveWUgX4vu75FF0DTrXV;1OQxmfKN9UG5C7nr4MkasO
124,+53,"Primary - question mark (Feat. CHOIZA Of Dynamicduo, Zion.T) (w/ CHOIZA , Zion.T )",316,76,15297,3374116,4QDcs3XrA8uHUZ7Xt9Ytep;3vvgBPro7lDMdReL1Ct2Hx;5HenzRvMtSrgtvU16XAoby
125,+16,NewJeans - Ditto,1358,1,15292,24703779,6HvZYsbFfjnjFrWF950C9d
126,+70,JISOO - CLICK,3,126,15255,42592,6UZ0ba50XreR4TM8u322gs
127,-1,Lim Young Woong - Left in the Rain,374,30,15233,6429015,75MOYjGEyyH5U4ZFHOPvxR
128,+17,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼... - Bonus Track Version,29,86,15208,397761,7qUALZhWSQIwqTw1auwwCc
129,+8,d4vd - Here With Me,1312,23,15169,13038080,5y8tKLUfMvliMe8IKamR32
130,+17,Lim Young Woong - Melody for You,373,35,15153,6182748,75MOYjGEyyH5U4ZFHOPvxR
131,-10,CORTIS - ACAI,126,32,15152,2803544,1ebt9HnXdyYA6KgLXr1n4P
132,+21,HAON - Skrr (w/ GISELLE ),533,23,15134,6539206,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
133,+27,Supreme Team - Then Then Then (w/ Youngjun ),31,133,15119,387177,6dHoQP2ONf0e9DMH94Obo7;7n7p8oXuygFVSkrCO9FvAt
134,+20,Beenzino - Aqua Man,166,61,15117,2258376,7IrDIIq3j04exsiF3Z7CPg
135,RE,Charlie Puth - Dangerously,629,20,15090,3801165,6VuMaDnrHyPL1p4EHjYLi7
136,-33,Sung Si Kyung - Michide -On The Road-,287,51,15082,4013238,7jFUYMpMUBDL4JQtMZ5ilc
137,-7,DPR LIVE - Jasmine,488,102,15080,2907776,0siBQaURCli5wn2lqv8WZg
138,-14,The Weeknd - Die For You,1297,34,15052,8783441,1Xyo4u8uXC1ZmMpatF05PJ
139,-26,Lim Young Woong - Wild flower,373,34,14949,6389963,75MOYjGEyyH5U4ZFHOPvxR
140,-2,LEE MU JIN - Coming Of Age Story,463,66,14890,5167120,4Xj0peBt3EZHbdF20JmdWC
141,-23,BUZZ - 가시,454,80,14832,4812759,4SdXXEHKFa5NSoh10QxeN2
142,+26,Hearts2Hearts - The Chase,537,6,14801,9373347,1ZLU77nRzQIaP23mVSYpCQ
143,-4,HWASA - Good Goodbye,269,4,14790,5254030,7bmYpVgQub656uNTu6qGNQ
144,-34,DELISPICE - 고백,176,93,14742,2013906,3zH8Xu8C1GnnmfpBqzdLPf
145,-16,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",185,2,14725,6522526,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
146,-12,fromis_9 - Supersonic,707,10,14722,10778184,24nUVBIlCGi4twz4nYxJum
147,RE,Shane - Nothing,4,147,14683,50554,3BBmWyvut6k6gHFeIzlx5v
148,-13,Yuuri - ベテルギウス,1237,18,14676,11043763,0ixzjrK1wkN2zWBXt3VW3W
149,+1,HYUKOH - TOMBOY,825,39,14660,9123898,57okaLdCtv3nVBSn5otJkp
150,+31,JANNABI - Baby I need you,275,36,14642,2011497,2SY6OktZyMLdOnscX3DCyS
151,-31,BIGBANG - BANG BANG BANG - KR Ver.,313,21,14630,3912244,4Kxlr1PRlDKEB0ekOCyHgX
152,-12,ZICO - actually,62,96,14627,830369,4XpUIb8uuNlIWVKmgKZXC0
153,-17,NewJeans - Supernatural,799,1,14477,13728820,6HvZYsbFfjnjFrWF950C9d
154,+21,BIGBANG - BLUE - KR Ver.,249,57,14437,2505770,4Kxlr1PRlDKEB0ekOCyHgX
155,-22,JENNIE - HEAVEN,10,48,14365,177870,250b0Wlc5Vk0CoUsaCY84M
156,+3,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),658,14,14313,3806797,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
157,-15,AKMU - Last Goodbye,100,64,14255,1411530,6OwKE9Ez6ALxpTaKcT5ayv
158,-10,NewJeans - Attention,1472,1,14200,19392082,6HvZYsbFfjnjFrWF950C9d
159,-4,BLACKPINK - As If It's Your Last,316,92,14164,1569956,41MozSoPIsD1dJM0CLPjZF
160,+2,CORTIS - FaSHioN,297,12,14116,5284753,1ebt9HnXdyYA6KgLXr1n4P
161,+5,imase - NIGHT DANCER,559,5,14074,5196966,4TaSvnT5o4REFwhqfrmK27
162,-18,freestyle - Y (Please Tell Me Why),106,91,14065,1349417,0LigV2SSsRZaeX2htEFXV9
163,-5,IVE - BANG BANG,209,3,14040,5263862,6RHTUrRF63xao58xh9FXYJ
164,+9,Bank - Can't Have You,67,83,14018,759442,07yXkk7BsAGmJWvkemt2oa
165,+2,"YANGHONGWON - ROSE (w/ Skinny Brown , Homeboy )",23,137,13997,293642,1SsVqqC31h54Hg08g7uQhM;0E0fq98DMHhkAgiXWpCViX;7ocuKBIqxHfc5m49bY7hO7
166,+4,She & Him - I Thought I Saw Your Face Today,31,70,13949,463014,3CIRif6ZAedT7kZSPvj2A4
167,-75,Yoon Do Hyun - I Guess I Loved You,1136,51,13930,9566511,6KsmQPHXE3qhzNNBPSZ0eB
168,-7,iKON - LOVE SCENARIO,7,161,13896,90521,5qRSs6mvI17zrkJpOHkCoM
169,RE,SYSTEM SEOUL - 너 (w/ ycs ),213,15,13839,3904932,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6
170,-18,Baek A - Amor,1180,16,13798,8902924,5rHUhS9Ya0S63WI9LFmCSx
171,=,Justin Bieber - Love Yourself,1739,33,13787,9234142,1uNFoZAHBGtllmzznpCI3s
172,+15,aespa - KISS N TELL,43,42,13777,715678,6YVMFz59CuY7ngCxTxjpxE
173,+16,The Walters - I Love You So,761,58,13755,5146945,027TpXKGwdXP7iwbjUSpV8
174,-9,CHOIJUNSEONG (Jun S) - L[ ]VE,93,16,13739,2131391,2RPo7pzzve2r1LufIxrPeR
175,-24,KATSEYE - Animal,44,43,13724,780378,3c0gDdb9lhnHGFtP4prQpn
176,+9,Lim Young Woong - Wonderful Life,373,35,13693,6101915,75MOYjGEyyH5U4ZFHOPvxR
177,-8,BUMKEY - Attraction (w/ Dynamicduo ),51,117,13568,639720,3vhZuZdMksbnJwoE3AwpXq;4nvFFLtv7ZqoTr83387uK4
178,-2,Ravyn Lenae - Love Me Not,28,110,13560,354259,5RTLRtXjbXI2lSXc6jxlAz
179,=,Jung Kook - Still With You,680,8,13490,6493509,6HaGTQPmzraVmaVxvz6EUc
180,-16,SPYAIR - サムライハート(Some Like It Hot!!),557,92,13475,4857521,7gRg6C2qgQ1F01k3sgyEVt
181,RE,Leellamarz - On the street (Feat. ASH ISLAND) (w/ ASH ISLAND ),88,49,13367,474538,79g2STpP2iV1xfgHuhrhX0;7IEhlwWQA7pCkEvzwwHehE
182,+9,Geeks - Officially Missing You,700,61,13311,7827747,5VxfguafjfSdJcN10ACVZe
183,-5,Kim Seungmin - Hope You're Doing Well,77,119,13311,607021,31VffPWiL2AAwNIMODB9qZ
184,-10,BOOHWAL - Never Ending Story,353,58,13287,4026494,2LtEDRKi75vGtsfdy205jX
185,-13,Sandeul - Slightly Tipsy (She is My Type♡ X SANDEUL),154,133,13284,564373,2QeJBmgBdpH4i3uJns5Rdx
186,+12,Lim Young Woong - I’m HERO,369,36,13249,5778595,75MOYjGEyyH5U4ZFHOPvxR
187,-30,NewJeans - How Sweet,832,1,13228,15340422,6HvZYsbFfjnjFrWF950C9d
188,+4,Lim Young Woong - Don’t look back at me,361,51,13209,5233850,75MOYjGEyyH5U4ZFHOPvxR
189,-40,Leellamarz - Trip (w/ Hannah ),425,90,13207,3495499,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
190,+5,Panic! At The Disco - High Hopes,185,112,13191,1329792,20JZFwl6HVl6yg8a4H3ZqK
191,-5,Temper City - Self Aware,15,164,13176,183494,5mHUmlJWkcoOk1NbjfrXWz
192,RE,"Lim Young Woong - I’m sorry, But…",370,38,13146,5805221,75MOYjGEyyH5U4ZFHOPvxR
193,-47,"Car, the garden - 나무",514,47,13132,5311088,7c1HgFDe8ogy5NOZ1ANCJQ
194,-10,back number - ヒロイン,145,7,13104,3058932,6rs1KAoQnFalSqSU4LTh8g
195,-1,NewJeans - OMG,1319,1,13065,20471685,6HvZYsbFfjnjFrWF950C9d
196,RE,The Black Skirts - Till The End of Time,289,67,13064,3330248,6WeDO4GynFmK4OxwkBzMW8
197,RE,BIG Naughty - Beyond Love (Feat. 10CM) (w/ 10CM ),632,2,12926,4670738,7cEaNXXTHx3LokbjUUyHal;6zn0ihyAApAYV51zpXxdEp
198,RE,wave to earth - seasons,290,116,12924,1951766,5069JTmv5ZDyPeZaCCXiCg
199,RE,NewJeans - New Jeans,1120,3,12902,14582292,6HvZYsbFfjnjFrWF950C9d
200,-20,BUMJIN - A Letter,948,33,12901,10627420,3vljSA6N2aSE8U3OhNFkPy
