pos,change,title,days,peak,streams,total,artistIds
1,=,CORTIS - REDRED,118,1,78402,12111929,1ebt9HnXdyYA6KgLXr1n4P
2,=,RESCENE - LOVE ATTACK,87,2,71420,5391579,5deOsjuFTKrNMJW3rKuL8S
3,+1,KiiiKiii - Pop Off Pop Off,6,3,66082,325990,63sat2XSMKdwKfqspmYQKP
4,-1,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee ),1733,3,63402,10811168,246dkjvS1zLTtiykXe5h60;1zNqQNIdeOUZHb8zbZRFMX
5,=,Jimin - Who,758,1,60601,103634749,1oSPZhvZMIrWW5I41kPkkY
6,=,RESCENE - Pretty Girl,39,3,59394,2414077,5deOsjuFTKrNMJW3rKuL8S
7,=,aespa - LEMONADE,79,2,55993,5804128,6YVMFz59CuY7ngCxTxjpxE
8,=,ILLIT - It's Me,108,2,50579,7378675,36cgvBn0aadzOijnjjwqMN
9,=,ATEEZ - BAD,47,7,48687,2002987,68KmkJeZGfwe1OUaivBa2L
10,=,RESCENE - Deja Vu,76,8,46607,2324290,5deOsjuFTKrNMJW3rKuL8S
11,+2,HANRORO - 0+0,332,1,44576,16240204,5wVJpXzuKV6Xj7Yhsf2uYx
12,-1,Hearts2Hearts - Lemon Tang,55,2,44235,3001016,1ZLU77nRzQIaP23mVSYpCQ
13,+1,Hearts2Hearts - RUDE!,177,1,42085,10564830,1ZLU77nRzQIaP23mVSYpCQ
14,+1,HANRORO - Landing in Love,397,1,41932,17490669,5wVJpXzuKV6Xj7Yhsf2uYx
15,+1,I.O.I - Suddenly,88,4,40463,4766846,6RKnXXyprPjhBdCvL802Ku
16,-4,JENNIE - Less than a Lover,23,3,39956,1407006,250b0Wlc5Vk0CoUsaCY84M
17,+2,Nerd Connection - If I have you only (My love X Nerd Connection),1004,15,36391,12998239,5WKUZJPvN1SScyggtPFShK
18,=,HANRORO - Let Me Love My Youth,400,6,35772,11121680,5wVJpXzuKV6Xj7Yhsf2uYx
19,+5,Redoor - Forever Has Always Been,455,17,35588,9449044,5xhi1KB7WkPiTYb5Fm3YvS
20,-3,Red Velvet - Surfin' Boy,13,12,35343,530242,1z4g3DjTBBZKhvAroFlhOM
21,+1,Jin - Don’t Say You Love Me,457,1,35024,24065082,5vV3bFXnN6D6N3Nj4xRvaV
22,+3,YENA - Catch Catch,152,10,34789,5628619,49muoiIu4uea4PO8vueUNN
