pos,change,title,days,peak,streams,total,artistIds
109,+8,"Car, the garden - Closely Far Away",712,11,13725,11213306,7c1HgFDe8ogy5NOZ1ANCJQ
110,-5,NewJeans - How Sweet,815,1,13643,15107799,6HvZYsbFfjnjFrWF950C9d
111,-2,IVE - BANG BANG,192,3,13582,5030844,6RHTUrRF63xao58xh9FXYJ
112,=,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1343,12,13530,13293695,5TnQc2N1iKlFjYD7CPGvFc
113,+3,LE SSERAFIM - BOOMPALA,91,7,13490,2686888,4SpbR6yFEvexJuaBpgAU5p
114,+6,freestyle - Y (Please Tell Me Why),95,114,13423,1205629,0LigV2SSsRZaeX2htEFXV9
115,+15,Choi Yu Ree - When I stop thinking,54,90,13403,727761,6qvVoPGEqNCyYSjYCgfV1v
116,-5,BTS - Body to Body,154,2,13381,5105098,3Nrfpe0tUJi4K4DXYWgMUX
117,-4,Parc Jae Jung - Let's Say Goodbye,338,30,13376,2551004,7kXQtwn3ZRTBc8JYNyGwQy
118,+18,HWASA - Good Goodbye,252,4,13324,5022836,7bmYpVgQub656uNTu6qGNQ
119,+21,Lim Young Woong - Don’t look back at me,344,51,13280,5008257,75MOYjGEyyH5U4ZFHOPvxR
120,-16,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",168,2,13216,6294742,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
121,+2,george - Boat,539,49,13181,5049882,2pRZp2WxvnWWiSPcSSYkNV
122,-7,Zion.T - No Make Up,490,65,13123,5827608,5HenzRvMtSrgtvU16XAoby
123,+10,"Paul Kim - Every day, Every Moment",555,62,13101,4424926,4qRXrzUmdy3p33lgvJEzdv
124,+2,DPR LIVE - Jasmine,471,102,13088,2669150,0siBQaURCli5wn2lqv8WZg
125,-11,Woody - Sadder Than Yesterday,269,69,13052,2998059,37ZY7eIcTT28id2jfq8WYw
126,+38,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼... - Bonus Track Version,13,86,12930,170189,7qUALZhWSQIwqTw1auwwCc
127,+8,HYUKOH - TOMBOY,808,39,12923,8895433,57okaLdCtv3nVBSn5otJkp
128,+4,The Black Skirts - Antifreeze,232,83,12885,3045972,6WeDO4GynFmK4OxwkBzMW8
129,+50,Bank - Can't Have You,51,90,12836,549718,07yXkk7BsAGmJWvkemt2oa
130,+54,Na Yoon Kwon - 나였으면,175,74,12820,2053186,49fyJl5wIzI5GtRuCKxKRw
131,+15,BOOHWAL - Never Ending Story,337,58,12778,3813735,2LtEDRKi75vGtsfdy205jX
132,+35,PLAVE - Born Savage,108,16,12776,2210507,0k2zyzGq6HX383VlMBOvRG
133,-4,NewJeans - Supernatural,782,1,12763,13501713,6HvZYsbFfjnjFrWF950C9d
134,+26,Jung Kook - Standing Next to You,1021,3,12720,27398948,6HaGTQPmzraVmaVxvz6EUc
135,+23,BIGBANG - Sunset Glow,284,50,12693,2943899,4Kxlr1PRlDKEB0ekOCyHgX
136,+21,DAVICHI - TIME CAPSULE,197,71,12632,2337783,4z6yrDz5GfKXkeQZjOaZdq
137,-10,NewJeans - Attention,1455,1,12628,19169162,6HvZYsbFfjnjFrWF950C9d
138,-1,"YANGHONGWON - ROSE (w/ Skinny Brown , Homeboy )",11,137,12570,144127,1SsVqqC31h54Hg08g7uQhM;0E0fq98DMHhkAgiXWpCViX;7ocuKBIqxHfc5m49bY7hO7
139,-8,"Lim Young Woong - I’m sorry, But…",354,38,12549,5590682,75MOYjGEyyH5U4ZFHOPvxR
140,-1,The Weeknd - Die For You,1280,34,12541,8546277,1Xyo4u8uXC1ZmMpatF05PJ
141,-7,COOL - 애상,115,53,12515,1459077,0w3PsroIezW7uRTNxEJLb9
142,-50,BOYNEXTDOOR - Boom Boom Boom,3,66,12510,45166,4hnHLgMSOiqERWBL4jINP1
143,-19,aespa - WDA (Whole Different Animal) (w/ G-DRAGON ),101,5,12504,3087534,6YVMFz59CuY7ngCxTxjpxE;30b9WulBM8sFuBo17nNq9c
144,+1,ZICO - actually,45,119,12487,589367,4XpUIb8uuNlIWVKmgKZXC0
145,-24,NewJeans - Ditto,1341,1,12469,24464371,6HvZYsbFfjnjFrWF950C9d
146,+3,Lim Young Woong - A Song For Us,332,49,12402,4823259,75MOYjGEyyH5U4ZFHOPvxR
147,-22,Lim Young Woong - I’m HERO,352,36,12393,5549790,75MOYjGEyyH5U4ZFHOPvxR
148,-10,DAY6 - HAPPY,737,4,12365,12384201,5TnQc2N1iKlFjYD7CPGvFc
149,+7,HANRORO - Zankokuna Tenshino Teeze (Korean Ver.),21,45,12349,368977,5wVJpXzuKV6Xj7Yhsf2uYx
150,RE,BIGBANG - BLUE - KR Ver.,232,57,12317,2271481,4Kxlr1PRlDKEB0ekOCyHgX
151,+12,The Black Skirts - Till The End of Time,276,67,12261,3164636,6WeDO4GynFmK4OxwkBzMW8
152,-10,BTS - 2.0,154,8,12194,4253367,3Nrfpe0tUJi4K4DXYWgMUX
153,+9,NewJeans - Bubble Gum,534,3,12173,7778720,6HvZYsbFfjnjFrWF950C9d
154,-4,d4vd - Here With Me,1295,23,12156,12804161,5y8tKLUfMvliMe8IKamR32
155,+15,Loco - Say Yes (w/ Punch ),431,61,12141,4851298,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
156,+3,Yuuri - ベテルギウス,1220,18,12072,10815682,0ixzjrK1wkN2zWBXt3VW3W
157,-13,Sung Si Kyung - Michide -On The Road-,270,51,12058,3780920,7jFUYMpMUBDL4JQtMZ5ilc
158,-10,wave to earth - love.,293,107,12052,2833053,5069JTmv5ZDyPeZaCCXiCg
159,+16,BIGBANG - BANG BANG BANG - KR Ver.,296,21,12046,3678225,4Kxlr1PRlDKEB0ekOCyHgX
160,+11,DEAN - instagram,1280,60,12000,6883166,3eCd0TZrBPm2n9cDG6yWfF
161,-10,Dhruv - double take,1752,30,11996,10977069,70NcAr4ZtA3FAqU16iQZSb
162,+4,SPYAIR - サムライハート(Some Like It Hot!!),541,92,11958,4658440,7gRg6C2qgQ1F01k3sgyEVt
163,+10,DAY6 - You Were Beautiful,1098,24,11945,11736345,5TnQc2N1iKlFjYD7CPGvFc
164,-23,KiiiKiii - Hey Hi,9,108,11921,116006,63sat2XSMKdwKfqspmYQKP
165,-11,Shawn Mendes - There's Nothing Holdin' Me Back,445,92,11899,3192516,7n2wHs1TKAczGzO7Dd2rGr
166,-11,Ed Sheeran - Shape of You,960,77,11896,6982422,6eUKZXaKkcviH0Ku9w2n3V
167,+20,Geeks - Officially Missing You,692,61,11863,7724624,5VxfguafjfSdJcN10ACVZe
168,-21,Dynamicduo - Guilty,322,83,11817,3617032,4nvFFLtv7ZqoTr83387uK4
169,-8,Tame Impala - Loser,4,151,11812,48279,5INjqkS1o8h1imAzPqGZBb
170,+11,NewJeans - OMG,1302,1,11803,20253184,6HvZYsbFfjnjFrWF950C9d
171,-19,Ravyn Lenae - Love Me Not,11,110,11723,137679,5RTLRtXjbXI2lSXc6jxlAz
172,+11,HAON - Skrr (w/ GISELLE ),516,23,11648,6312522,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
173,-30,CHOIJUNSEONG (Jun S) - L[ ]VE,84,16,11638,2015096,2RPo7pzzve2r1LufIxrPeR
174,+21,BTS - NORMAL,122,12,11626,2661020,3Nrfpe0tUJi4K4DXYWgMUX
175,-47,Yoon Do Hyun - I Guess I Loved You,1120,51,11606,9300502,6KsmQPHXE3qhzNNBPSZ0eB
176,RE,BIGBANG - SOBER - KR Ver.,204,44,11580,2275595,4Kxlr1PRlDKEB0ekOCyHgX
177,-9,CORTIS - YOUNGCREATORCREW,109,18,11575,2398734,1ebt9HnXdyYA6KgLXr1n4P
178,-6,Justin Bieber - Love Yourself,1722,33,11519,9011770,1uNFoZAHBGtllmzznpCI3s
179,-10,JANNABI - Baby I need you,259,36,11499,1798672,2SY6OktZyMLdOnscX3DCyS
180,-4,LEE MU JIN - Coming Of Age Story,446,66,11416,4936977,4Xj0peBt3EZHbdF20JmdWC
181,+1,The Walters - I Love You So,748,58,11405,4981820,027TpXKGwdXP7iwbjUSpV8
182,-2,YANGHONGWON - 4 Seasons(1.12),26,131,11405,297812,1SsVqqC31h54Hg08g7uQhM
183,+13,Jung Kook - 3D (w/ Jack Harlow ),1018,2,11401,30084538,6HaGTQPmzraVmaVxvz6EUc;2LIk90788K0zvyj2JJVwkJ
184,+2,Charlie Puth - Dangerously,618,20,11389,3660103,6VuMaDnrHyPL1p4EHjYLi7
185,-32,BUMJIN - A Letter,932,33,11358,10417775,3vljSA6N2aSE8U3OhNFkPy
186,-9,Justin Bieber - DAISIES,274,16,11356,4686920,1uNFoZAHBGtllmzznpCI3s
187,+7,RESCENE - Glow Up,30,135,11284,373574,5deOsjuFTKrNMJW3rKuL8S
188,+2,Supreme Team - Then Then Then (w/ Youngjun ),15,141,11272,184492,6dHoQP2ONf0e9DMH94Obo7;7n7p8oXuygFVSkrCO9FvAt
189,-24,LEECHANGSUB - Heavenly fate,764,79,11221,6757932,1rp5HzWaNwgauM5W5YmZ3U
190,-12,BTS - Hooligan,151,3,11215,3979035,3Nrfpe0tUJi4K4DXYWgMUX
191,RE,"Leessang - 헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (w/ Jung In )",12,169,11208,137495,0JGN9XIqm3vfg7hhPHjExI;0CO7rEbHBtpqgY9QPYJgPM
192,-7,Taylor Swift - Cruel Summer,1048,22,11206,11109856,06HL4z0CvFAxyc27GXpf02
193,-1,"Car, the garden - 나무",501,47,11200,5141351,7c1HgFDe8ogy5NOZ1ANCJQ
194,+5,Vaundy - 踊り子,941,14,11058,9880886,2IUl3m1H1EQ7QfNbNWvgru
195,-2,The Weeknd - Blinding Lights,1098,6,11053,4710960,1Xyo4u8uXC1ZmMpatF05PJ
196,-22,Beenzino - Aqua Man,153,61,11032,2088635,7IrDIIq3j04exsiF3Z7CPg
197,RE,BIGBANG - Let's not fall in love - KR Ver.,166,67,11012,1497821,4Kxlr1PRlDKEB0ekOCyHgX
198,NEW,Malcolm Todd - Earrings,1,198,10994,10994,7eKkW1zo5uzW8kUntiiBvz
199,-111,HYUKOH - Godspeed!,3,88,10984,39398,57okaLdCtv3nVBSn5otJkp
200,RE,Han Yo Han - It's You (Feat. NO:EL) (w/ NO:EL ),26,116,10976,335075,0yHrFzi7dWriMWhB5XA99P;3S79khDmqHqH3SudDjO6dV
