pos,change,title,days,peak,streams,total,artistIds
1,=,CORTIS - REDRED,95,1,95593,10142966,1ebt9HnXdyYA6KgLXr1n4P
2,=,RESCENE - LOVE ATTACK,64,2,80489,3619099,5deOsjuFTKrNMJW3rKuL8S
3,=,RESCENE - Pretty Girl,16,3,73791,932957,5deOsjuFTKrNMJW3rKuL8S
4,=,aespa - LEMONADE,56,2,61644,4431834,6YVMFz59CuY7ngCxTxjpxE
5,=,ILLIT - It's Me,85,2,59758,6115927,36cgvBn0aadzOijnjjwqMN
6,=,Jimin - Who,735,1,55778,102351812,1oSPZhvZMIrWW5I41kPkkY
7,+3,ATEEZ - BAD,24,7,50177,889015,68KmkJeZGfwe1OUaivBa2L
8,=,Hearts2Hearts - Lemon Tang,32,2,49985,1865584,1ZLU77nRzQIaP23mVSYpCQ
9,=,I.O.I - Suddenly,65,4,49610,3717765,6RKnXXyprPjhBdCvL802Ku
10,-3,HANRORO - 0+0,309,1,49504,15143714,5wVJpXzuKV6Xj7Yhsf2uYx
11,=,HANRORO - Landing in Love,374,1,48923,16453373,5wVJpXzuKV6Xj7Yhsf2uYx
12,+1,Hearts2Hearts - RUDE!,154,1,47929,9524668,1ZLU77nRzQIaP23mVSYpCQ
13,-1,RESCENE - Deja Vu,53,12,46916,1239110,5deOsjuFTKrNMJW3rKuL8S
14,=,HANRORO - Let Me Love My Youth,377,6,38096,10279831,5wVJpXzuKV6Xj7Yhsf2uYx
15,+1,KiiiKiii - 404 (New Era),179,1,37986,8728370,63sat2XSMKdwKfqspmYQKP
16,+1,WOODZ - Drowning,660,7,37106,14830193,6y9nlaoynxSvoTGY09Vdcy
17,-2,Nerd Connection - If I have you only (My love X Nerd Connection),981,15,37097,12192732,5WKUZJPvN1SScyggtPFShK
18,=,TAEYEON - Bansanka,25,10,36953,945615,3qNVuliS40BLgXGxhdBdqu
19,=,Jung Kook - Seven (w/ Latto ),1106,1,36910,70280040,6HaGTQPmzraVmaVxvz6EUc;3MdXrJWsbVzdn6fe5JYkSQ
20,=,Jin - Don’t Say You Love Me,434,1,34271,23293633,5vV3bFXnN6D6N3Nj4xRvaV
21,+3,RESCENE - Runaway,55,17,33761,1265709,5deOsjuFTKrNMJW3rKuL8S
22,+1,OFFICIAL HIGE DANDISM - Pretender,760,19,33222,11703991,5Vo1hnCRmCM6M4thZCInCj
23,-1,YENA - Catch Catch,129,10,33059,4834063,49muoiIu4uea4PO8vueUNN
24,-3,BTS - SWIM,126,1,32569,7159910,3Nrfpe0tUJi4K4DXYWgMUX
25,+1,"Woo - We Are (w/ Loco , GRAY )",583,15,32465,7050946,5a8EJtOEbUJDF4RX3mKK02;2e4G04F77jxVuDYo44TCSm;3kPEBSt7qgVoRZSbIXMr7W
26,-1,NMIXX - Heavy Serenade,74,3,32316,3597233,28ot3wh4oNmoFOdVajibBl
27,+1,Epik High - Love Love Love,254,5,30447,8040065,5snNHNlYT2UrtZo5HCJkiw
28,-1,Redoor - Forever Has Always Been,432,17,30410,8728899,5xhi1KB7WkPiTYb5Fm3YvS
29,+1,JANNABI - for lovers who hesitate,1795,26,30028,10563357,2SY6OktZyMLdOnscX3DCyS
30,-1,데이먼스 이어 Damons year - yours,1365,6,29655,18608568,2T5KKZuEEudb7alCJ1pCus
31,+2,CORTIS - GO!,297,6,28864,7134512,1ebt9HnXdyYA6KgLXr1n4P
32,+3,tuki. - 晩餐歌,771,32,28745,7995763,1Y5vJqABeI6QI6R95EDV6o
33,+3,Nerd Connection - ‎Good Night Good Dream,766,28,28599,7780737,5WKUZJPvN1SScyggtPFShK
34,=,AKMU - Paradise of Rumors,108,1,28113,5260865,6OwKE9Ez6ALxpTaKcT5ayv
35,+2,ILLIT - Magnetic,851,1,28007,20238676,36cgvBn0aadzOijnjjwqMN
36,-5,Hearts2Hearts - STYLE,401,8,27885,11367169,1ZLU77nRzQIaP23mVSYpCQ
37,+1,Ariana Grande - hate that i made you love me,56,15,26413,1709824,66CXWjxzNUsdJxJ2JdwvnR
38,+2,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),102,14,26250,2928197,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
39,+2,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",126,2,26140,5900803,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
40,-1,CORTIS - ACAI,81,32,26123,1873446,1ebt9HnXdyYA6KgLXr1n4P
41,-9,fromis_9 - Vitamin ME,3,32,25714,73900,24nUVBIlCGi4twz4nYxJum
42,=,Lim Young Woong - Eternal Moment,329,16,24674,7460521,75MOYjGEyyH5U4ZFHOPvxR
43,+3,LEE CHANHYUK - Endangered Love,364,11,24537,9095364,4RkTSLr5Qf79FfUkeaDKbl
44,-1,VINXEN - FLYING HIGH WITH U,158,21,24411,3544412,4T6xiCykTP9rCNaEPU7D4q
45,+2,hamo - 아크라포빅 (Akrapovic),160,4,24169,5702443,7bQHemX2QBqGaERdrfraNW
46,+3,CHOIJUNSEONG (Jun S) - L[ ]VE,56,16,23924,1539728,2RPo7pzzve2r1LufIxrPeR
47,-3,"HEEDAE - 112 (w/ C JAMM , BlackNut )",6,15,23806,178105,6J4oB6UcxVwsI6jmjmeMGA;2ZT3bnHPOdErwCLdP5aHqR;0T8sqjCB5w57zxvW5lp3qJ
48,-3,Hearts2Hearts - FOCUS,277,6,23647,8883688,1ZLU77nRzQIaP23mVSYpCQ
49,-1,CORTIS - FaSHioN,252,12,23538,4526162,1ebt9HnXdyYA6KgLXr1n4P
50,=,LE SSERAFIM - BOOMPALA,63,7,23329,2193338,4SpbR6yFEvexJuaBpgAU5p
