pos,change,title,days,peak,streams,total,artistIds
132,+1,Woody - Sadder Than Yesterday,239,69,13433,2561397,37ZY7eIcTT28id2jfq8WYw
133,-1,M.Sasuke - GG EZ,26,56,13420,416721,75t1r7Dnlz4EDc1Dn7Yqtd
134,+1,HAON - Skrr (w/ GISELLE ),486,23,13401,5928567,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
135,+24,Block B - HER,35,106,13375,400474,4RnezwRV7VBJUCI1S0AE5u
136,+8,Yuuri - ベテルギウス,1190,18,13304,10401325,0ixzjrK1wkN2zWBXt3VW3W
137,-8,Taylor Swift - Cruel Summer,1018,22,13260,10698068,06HL4z0CvFAxyc27GXpf02
138,+4,d4vd - Here With Me,1265,23,13254,12379439,5y8tKLUfMvliMe8IKamR32
139,+21,G-DRAGON - CROOKED,625,21,13231,9249247,30b9WulBM8sFuBo17nNq9c
140,+14,Jung Kook - Standing Next to You,991,3,13200,27007994,6HaGTQPmzraVmaVxvz6EUc
141,+17,The Black Skirts - Till The End of Time,255,67,13163,2908681,6WeDO4GynFmK4OxwkBzMW8
142,RE,BUZZ - 가시,419,80,13117,4338743,4SdXXEHKFa5NSoh10QxeN2
143,-29,Lim Young Woong - Wonderful Life,326,35,13097,5441634,75MOYjGEyyH5U4ZFHOPvxR
144,-21,BTS - Hooligan,124,3,13064,3639588,3Nrfpe0tUJi4K4DXYWgMUX
145,+2,ZICO - actually,15,119,13057,198393,4XpUIb8uuNlIWVKmgKZXC0
146,+22,BLACKPINK - JUMP,376,2,13048,11059707,41MozSoPIsD1dJM0CLPjZF
147,-16,Oasis - Don't Look Back in Anger - Remastered,365,31,13005,2297322,2DaxqgrOhkeH0fpeiQq2f4
148,-8,NewJeans - OMG,1272,1,12994,19823380,6HvZYsbFfjnjFrWF950C9d
149,+28,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1313,12,12932,12866953,5TnQc2N1iKlFjYD7CPGvFc
150,-4,BOYNEXTDOOR - VIRAL,44,14,12926,1141076,4hnHLgMSOiqERWBL4jINP1
151,-10,LEE MU JIN - Coming Of Age Story,416,66,12862,4545353,4Xj0peBt3EZHbdF20JmdWC
152,+22,NewJeans - ETA,982,2,12860,13241347,6HvZYsbFfjnjFrWF950C9d
153,+12,Jung Kook - Still With You,654,8,12856,6159705,6HaGTQPmzraVmaVxvz6EUc
154,+2,The Weeknd - Blinding Lights,1068,6,12765,4332843,1Xyo4u8uXC1ZmMpatF05PJ
155,+25,DEAN - instagram,1251,60,12732,6508392,3eCd0TZrBPm2n9cDG6yWfF
156,-22,Zion.T - No Make Up,460,65,12728,5366126,5HenzRvMtSrgtvU16XAoby
157,-5,DPR LIVE - Jasmine,441,102,12726,2251271,0siBQaURCli5wn2lqv8WZg
158,+26,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼,187,18,12712,3211124,7qUALZhWSQIwqTw1auwwCc
159,+7,LEECHANGSUB - Heavenly fate,734,82,12700,6346709,1rp5HzWaNwgauM5W5YmZ3U
160,+4,Loco - Say Yes (w/ Punch ),401,61,12679,4457598,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
161,+2,OVAN - Flower,110,73,12648,1140036,4FuRHFtCeoYaeeVDKyyvbS
162,-75,"HEEDAE - OHYEOHYE (w/ C JAMM , BlackNut )",4,55,12623,69160,6J4oB6UcxVwsI6jmjmeMGA;2ZT3bnHPOdErwCLdP5aHqR;0T8sqjCB5w57zxvW5lp3qJ
163,-25,The Weeknd - Die For You,1250,34,12575,8138360,1Xyo4u8uXC1ZmMpatF05PJ
164,-3,Justin Bieber - DAISIES,246,16,12574,4339688,1uNFoZAHBGtllmzznpCI3s
165,NEW,"Coogie - Thursday (Feat. Leellamarz, Crush) (w/ Leellamarz , Crush )",1,165,12556,12556,0IznZPMUyaPGdqfP4oqBja;79g2STpP2iV1xfgHuhrhX0;6aLdhHUqgdKE86xbtNmY8g
166,+3,DAY6 - HAPPY,712,4,12556,12061802,5TnQc2N1iKlFjYD7CPGvFc
167,RE,San E - A midsummer night's sweetness (w/ Raina ),6,159,12521,72546,61MMiylth1injW39oZBuYB;21dQ70DS91icGLN9J4mH7h
168,+20,"Paul Kim - Every day, Every Moment",531,62,12517,4121886,4qRXrzUmdy3p33lgvJEzdv
169,-7,Kenshi Yonezu - JANE DOE (w/ Hikaru Utada ),303,3,12501,9251938,1snhtMLeb2DYoMOcVbb8iB;7lbSsjYACZHn1MSDXPxNF2
170,-13,Leellamarz - Trip (w/ Hannah ),385,90,12459,2989967,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
171,-1,Jung Seung Hwan - The Snowman,255,21,12360,4014737,7l8rOFwZFQ3G0sgZ7gjGng
172,-23,DELISPICE - 고백,143,93,12340,1582412,3zH8Xu8C1GnnmfpBqzdLPf
173,-6,PLAVE - Born Savage,100,16,12290,2113805,0k2zyzGq6HX383VlMBOvRG
174,-46,"Lim Young Woong - I’m sorry, But…",324,38,12273,5205613,75MOYjGEyyH5U4ZFHOPvxR
175,+17,NewJeans - Bubble Gum,509,3,12207,7463495,6HvZYsbFfjnjFrWF950C9d
176,-3,imase - NIGHT DANCER,532,5,12200,4863339,4TaSvnT5o4REFwhqfrmK27
177,-41,Lim Young Woong - Don’t look back at me,318,51,12178,4672755,75MOYjGEyyH5U4ZFHOPvxR
178,+18,BIGBANG - Sunset Glow,254,50,12152,2538347,4Kxlr1PRlDKEB0ekOCyHgX
179,+10,SPYAIR - サムライハート(Some Like It Hot!!),517,92,12112,4367874,7gRg6C2qgQ1F01k3sgyEVt
180,RE,Loco - Spring Is Gone by chance (w/ YUJU ),180,31,12104,2419951,2e4G04F77jxVuDYo44TCSm;7Bu0r4MCDX3sbhcFD5IXyx
181,-30,george - Boat,509,49,12102,4613954,2pRZp2WxvnWWiSPcSSYkNV
182,+4,Michael Jackson - Billie Jean,70,39,12083,1214103,3fMbdgg4jU18AjLCKBhRSm
183,-57,Lim Young Woong - I’m HERO,323,36,12078,5172378,75MOYjGEyyH5U4ZFHOPvxR
184,-12,Ravyn Lenae - Love Me Not,3,172,12044,36580,5RTLRtXjbXI2lSXc6jxlAz
185,RE,BABYMONSTER - CHOOM,74,26,11952,1417010,1SIocsqdEefUTE6XKGUiVS
186,+9,Tim - 사랑합니다...,168,59,11943,1941505,1H0rJYjO99jtsKOtaXmYTY
187,-9,Dhruv - double take,1727,30,11937,10646906,70NcAr4ZtA3FAqU16iQZSb
188,RE,BTS - Dynamite,1236,1,11910,7299099,3Nrfpe0tUJi4K4DXYWgMUX
189,-10,ILLIT - Lucky Girl Syndrome,713,7,11881,6832636,36cgvBn0aadzOijnjjwqMN
190,+4,Vaundy - 踊り子,925,14,11786,9689520,2IUl3m1H1EQ7QfNbNWvgru
191,-10,PSY - Passionate Goodbye (Feat. Sung Si Kyung) (w/ Sung Si Kyung ),9,110,11738,111463,2dd5mrQZvg6SmahdgVKDzh;7jFUYMpMUBDL4JQtMZ5ilc
192,-9,DAY6 - You Were Beautiful,1074,24,11681,11444080,5TnQc2N1iKlFjYD7CPGvFc
193,-22,CORTIS - JoyRide,68,62,11669,852349,1ebt9HnXdyYA6KgLXr1n4P
194,-7,CORTIS - What You Want,82,42,11600,1049043,1ebt9HnXdyYA6KgLXr1n4P
195,+2,BTS - NORMAL (Korean Ver.),3,172,11554,35657,3Nrfpe0tUJi4K4DXYWgMUX
196,RE,데이먼스 이어 Damons year - josee!,185,51,11547,1699214,2T5KKZuEEudb7alCJ1pCus
197,-4,natori - プロポーズ,192,95,11540,2288676,6WmXWHmfBMhupyIs8MSqtu
198,-7,DAVICHI - TIME CAPSULE,171,71,11539,1997723,4z6yrDz5GfKXkeQZjOaZdq
199,-49,Lim Young Woong - A Song For Us,310,49,11468,4548490,75MOYjGEyyH5U4ZFHOPvxR
200,-15,Oasis - Wonderwall - Remastered,27,72,11435,253028,2DaxqgrOhkeH0fpeiQq2f4
