pos,change,title,days,peak,streams,total,artistIds
61,+20,Lim Young Woong - For Us,2,61,20273,37912,75MOYjGEyyH5U4ZFHOPvxR
62,+13,Lim Young Woong - Baila,2,62,20057,38197,75MOYjGEyyH5U4ZFHOPvxR
63,-10,"Car, the garden - My whole world",251,3,19818,6336375,7c1HgFDe8ogy5NOZ1ANCJQ
64,-10,JISOO - CLICK,7,54,19736,122225,6UZ0ba50XreR4TM8u322gs
65,=,aespa - Whiplash,677,3,19682,18309409,6YVMFz59CuY7ngCxTxjpxE
66,=,The NuTs - 사랑의 바보,622,50,19679,7409594,56NKtypwi90dIOb5ZQZwHb
67,+6,VINXEN - FLYING HIGH WITH U,207,21,19601,4697192,4T6xiCykTP9rCNaEPU7D4q
68,+9,The Black Skirts - 1:05,512,45,19202,6831506,6WeDO4GynFmK4OxwkBzMW8
69,-7,tuki. - 晩餐歌,820,30,18995,9239779,1Y5vJqABeI6QI6R95EDV6o
70,+10,Sung Si Kyung - Michide -On The Road-,291,51,18877,4080352,7jFUYMpMUBDL4JQtMZ5ilc
71,-12,ILLIT - Magnetic,900,1,18814,21390996,36cgvBn0aadzOijnjjwqMN
72,+6,Yerin Baek - Antifreeze,700,5,18771,7448825,6dhfy4ByARPJdPtMyrUYJK
73,-6,Ariana Grande - hate that i made you love me,104,15,18717,2776104,66CXWjxzNUsdJxJ2JdwvnR
74,+21,Lim Young Woong - New York,2,74,18692,35356,75MOYjGEyyH5U4ZFHOPvxR
75,-4,NewJeans - Hype Boy,1502,1,18554,25454452,6HvZYsbFfjnjFrWF950C9d
76,+28,Lim Young Woong - Love Always Runs Away RE,2,76,18270,34370,75MOYjGEyyH5U4ZFHOPvxR
77,-9,george - Boat,560,49,18176,5392777,2pRZp2WxvnWWiSPcSSYkNV
78,-2,Dominic Fike - Babydoll,177,51,18162,3021921,6USv9qhCn6zfxlBQIYJ9qs
79,-9,"Heize - And July (w/ DEAN , dj friz )",114,53,18124,2037080,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
80,+31,Lim Young Woong - A Bientot RE,2,80,18051,33648,75MOYjGEyyH5U4ZFHOPvxR
81,+25,Lim Young Woong - Grain of Sand RE,2,81,17971,33875,75MOYjGEyyH5U4ZFHOPvxR
82,+6,D.O. - Guitarist,2,82,17948,35010,2CQZr2RPZmrcvDnaod1ldC
83,-9,BESTie - Love Options,10,70,17929,158331,1HiZjIv6iLp9cs5vX0AJKo
84,-5,Brown Eyes - 벌써 일년,540,34,17863,7921797,6O7LgtO6NKOOOudzRayUfJ
85,+16,Lim Young Woong - I Hate You RE,2,85,17804,34092,75MOYjGEyyH5U4ZFHOPvxR
86,-22,"AKMU - How can I love the heartbreak, you're the one I love",1098,24,17704,9472728,6OwKE9Ez6ALxpTaKcT5ayv
87,-1,AKMU - Paradise of Rumors,157,1,17606,6484734,6OwKE9Ez6ALxpTaKcT5ayv
88,+14,LEE MU JIN - Coming Of Age Story,467,66,17511,5229259,4Xj0peBt3EZHbdF20JmdWC
89,+5,BIGBANG - Sunset Glow,305,50,17482,3299122,4Kxlr1PRlDKEB0ekOCyHgX
90,+59,TOY | YOO HEE YEOL - 여전히 아름다운지 (w/ 김연우 ),9,89,17473,127196,5TQrJqXpNPeguSipEv5tZy;306KeiDI5GhMOJlsQjuN1R
91,+14,"Paul Kim - Every day, Every Moment",576,62,17464,4727856,4qRXrzUmdy3p33lgvJEzdv
92,-23,KiiiKiii - Candy Pink Magic Hole Flip Phone,32,21,17388,833315,63sat2XSMKdwKfqspmYQKP
93,-11,ILLIT - NOT CUTE ANYMORE,291,2,17344,7890423,36cgvBn0aadzOijnjjwqMN
94,-2,BIGBANG - HARU HARU - KR Ver.,274,54,17230,2994884,4Kxlr1PRlDKEB0ekOCyHgX
95,-12,10CM - To Reach You,325,8,17142,5230533,6zn0ihyAApAYV51zpXxdEp
96,-12,ROSÉ - toxic till the end,645,2,17119,13525055,3eVa5w3URK5duf6eyVDbu9
97,-36,Jung Kook - Standing Next to You,1040,3,16978,27719224,6HaGTQPmzraVmaVxvz6EUc
98,-7,NewJeans - Ditto,1362,1,16947,24766940,6HvZYsbFfjnjFrWF950C9d
99,+9,Yoon Do Hyun - I Guess I Loved You,1140,51,16883,9629103,6KsmQPHXE3qhzNNBPSZ0eB
100,+16,SOYEON - I’m gonna TOESA,2,100,16828,32241,6Xg22wJOAcnvPUfk5WvODH
101,-1,Woody - Sadder Than Yesterday,290,69,16752,3324661,37ZY7eIcTT28id2jfq8WYw
102,+7,BUMJIN - A Letter,951,33,16685,10671934,3vljSA6N2aSE8U3OhNFkPy
103,-13,NMIXX - Blue Valentine,333,3,16616,9382273,28ot3wh4oNmoFOdVajibBl
104,-15,G-DRAGON - CROOKED,676,21,16590,10053113,30b9WulBM8sFuBo17nNq9c
105,-6,"AKMU - Joy, Sorrow, A Beautiful Heart",157,3,16588,4631333,6OwKE9Ez6ALxpTaKcT5ayv
106,-13,Primary - Johnny (w/ Dynamicduo ),466,60,16501,5778668,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
107,+28,"Car, the garden - 나무",518,47,16286,5368402,7c1HgFDe8ogy5NOZ1ANCJQ
108,+11,Hearts2Hearts - The Chase,541,6,16279,9435322,1ZLU77nRzQIaP23mVSYpCQ
109,-12,The Black Skirts - EVERYTHING,1284,75,16219,9561119,6WeDO4GynFmK4OxwkBzMW8
110,-14,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),151,14,16198,3944958,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
111,-13,Kenshi Yonezu - IRIS OUT,361,1,16175,15034242,1snhtMLeb2DYoMOcVbb8iB
112,-2,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),500,49,16102,6398968,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
113,-26,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",175,2,15930,7025598,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
114,-29,M.C the Max - 행복하지 말아요,25,72,15831,376331,3MaRWfwKpbYnkYHC5gRKYo
115,-8,CORTIS - GO!,346,6,15826,8214316,1ebt9HnXdyYA6KgLXr1n4P
116,-44,"Car, the garden - Closely Far Away",733,11,15783,11541739,7c1HgFDe8ogy5NOZ1ANCJQ
117,+39,Parc Jae Jung - Let's Say Goodbye,355,30,15686,2777373,7kXQtwn3ZRTBc8JYNyGwQy
118,-6,Ed Sheeran - Shape of You,981,75,15607,7288174,6eUKZXaKkcviH0Ku9w2n3V
119,+1,The Black Skirts - Antifreeze,253,83,15476,3337199,6WeDO4GynFmK4OxwkBzMW8
120,+2,The Kid LAROI - Stay (w/ Justin Bieber ),1525,1,15426,13326378,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
121,-3,Kenshi Yonezu - Lemon,1410,25,15384,12370874,1snhtMLeb2DYoMOcVbb8iB
122,-19,Jimin - Be Mine,764,2,15330,28909112,1oSPZhvZMIrWW5I41kPkkY
123,+3,Dynamicduo - Guilty,343,83,15263,3921581,4nvFFLtv7ZqoTr83387uK4
124,+9,Izi - 응급실,540,51,15211,6255964,4PPkRMbw2jIs7flJkl4okf
125,-11,wave to earth - love.,314,101,15187,3130374,5069JTmv5ZDyPeZaCCXiCg
126,-13,hamo - 아크라포빅 (Akrapovic),209,4,15162,6568426,7bQHemX2QBqGaERdrfraNW
127,-10,PLAVE - Born Savage,120,16,15133,2386381,0k2zyzGq6HX383VlMBOvRG
128,-3,The Weeknd - Die For You,1301,34,15010,8841766,1Xyo4u8uXC1ZmMpatF05PJ
129,-6,PLAVE - HMPH! (w/ SOLE ),104,22,14975,2084332,0k2zyzGq6HX383VlMBOvRG;6naXFodImN2DwRmKCQHAUt
130,-1,d4vd - Here With Me,1316,23,14939,13094673,5y8tKLUfMvliMe8IKamR32
131,-4,DEAN - instagram,1301,60,14908,7181299,3eCd0TZrBPm2n9cDG6yWfF
132,+15,HYUKOH - TOMBOY,829,39,14850,9180915,57okaLdCtv3nVBSn5otJkp
133,-1,BIGBANG - BLUE - KR Ver.,253,57,14837,2563428,4Kxlr1PRlDKEB0ekOCyHgX
134,+4,george - something between us (Romance 101 X george),8,134,14831,101181,2pRZp2WxvnWWiSPcSSYkNV
135,-14,AKMU - Last Goodbye,103,64,14820,1454815,6OwKE9Ez6ALxpTaKcT5ayv
136,-5,Na Yoon Kwon - 나였으면,193,74,14799,2287442,49fyJl5wIzI5GtRuCKxKRw
137,-3,NELL - The time of walking on remembrance,86,62,14794,1210546,5WY88tCMFA6J6vqSN3MmDZ
138,+16,VIBE - Fall in Fall,30,125,14782,227538,68ym0sOo7MazZxScbm1wtI
139,-15,DPR LIVE - Jasmine,492,102,14779,2966667,0siBQaURCli5wn2lqv8WZg
140,+8,M.C the Max - No matter where,13,140,14727,166254,3MaRWfwKpbYnkYHC5gRKYo
141,+2,DAVICHI - TIME CAPSULE,211,71,14714,2519911,4z6yrDz5GfKXkeQZjOaZdq
142,+21,LEECHANGSUB - Heavenly fate,780,79,14692,6974525,1rp5HzWaNwgauM5W5YmZ3U
143,+14,NewJeans - OMG,1322,1,14651,20512778,6HvZYsbFfjnjFrWF950C9d
144,-4,"G-DRAGON - HOME SWEET HOME (w/ TAEYANG , DAESUNG )",438,2,14645,8968485,30b9WulBM8sFuBo17nNq9c;6udveWUgX4vu75FF0DTrXV;1OQxmfKN9UG5C7nr4MkasO
145,-8,ILLIT - Billyeoon Goyangi (Do the Dance),452,4,14612,10506577,36cgvBn0aadzOijnjjwqMN
146,-1,DAY6 - HAPPY,757,4,14583,12661313,5TnQc2N1iKlFjYD7CPGvFc
147,+6,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1364,12,14539,13589012,5TnQc2N1iKlFjYD7CPGvFc
148,+10,DAY6 - You Were Beautiful,1117,24,14523,11992625,5TnQc2N1iKlFjYD7CPGvFc
149,-7,HAON - Skrr (w/ GISELLE ),537,23,14520,6596234,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
150,+9,BIGBANG - LAST DANCE,254,53,14431,2537543,4Kxlr1PRlDKEB0ekOCyHgX
151,+48,Bank - Can't Have You,70,83,14418,801738,07yXkk7BsAGmJWvkemt2oa
152,-16,Kim Seungmin - Hope You're Doing Well,81,119,14390,661609,31VffPWiL2AAwNIMODB9qZ
153,-2,OVAN - Flower,122,73,14348,1298180,4FuRHFtCeoYaeeVDKyyvbS
154,-2,BUZZ - 가시,458,80,14318,4868800,4SdXXEHKFa5NSoh10QxeN2
155,-9,Lim Jae Hyun - Rhapsody of Sadness,680,48,14292,6464414,3GXxRsiCLmZvM5oSeHbNdO
156,-6,Sandeul - Slightly Tipsy (She is My Type♡ X SANDEUL),158,133,14266,617665,2QeJBmgBdpH4i3uJns5Rdx
157,-29,aespa - KISS N TELL,47,42,14235,775208,6YVMFz59CuY7ngCxTxjpxE
158,-3,Yoon Jong Shin - Like it,11,139,14213,139603,0hW1muryuCdZLfjoLrUhnw
159,+16,Tim - 사랑합니다...,176,59,14185,2039827,1H0rJYjO99jtsKOtaXmYTY
160,+1,The Black Skirts - Till The End of Time,292,67,14143,3370562,6WeDO4GynFmK4OxwkBzMW8
161,+3,CORTIS - MONEYMONEYMONEY,18,56,14141,288692,1ebt9HnXdyYA6KgLXr1n4P
162,-47,LISA - SaWaDiKa,5,115,14117,70762,5L1lO4eRHmJ7a0Q6csE5cT
163,NEW,Hearts2Hearts - Moonride,1,163,14108,14108,1ZLU77nRzQIaP23mVSYpCQ
164,-25,Dhruv - double take,1773,30,14063,11265853,70NcAr4ZtA3FAqU16iQZSb
165,-24,IVE - BANG BANG,213,3,14054,5320682,6RHTUrRF63xao58xh9FXYJ
166,+25,Standing Egg - O rae dwaen no lae,6,135,13893,77788,6a3Mfrn2XBR1DfPg1QGa1d
167,=,Ravyn Lenae - Love Me Not,32,110,13741,407931,5RTLRtXjbXI2lSXc6jxlAz
168,+22,Jung Seung Hwan - The Snowman,274,21,13689,4256334,7l8rOFwZFQ3G0sgZ7gjGng
169,=,SYSTEM SEOUL - 너 (w/ ycs ),217,15,13581,3959937,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6
170,=,Yuuri - ベテルギウス,1241,18,13551,11098477,0ixzjrK1wkN2zWBXt3VW3W
171,-27,Zion.T - No Make Up,511,65,13530,6130528,5HenzRvMtSrgtvU16XAoby
172,+17,머무르 - The Adult I Dreamed Of,4,157,13523,52500,4C3iHuAHTUbOigoE9lmhdx
173,+4,PLAVE - Think I Am,83,24,13520,1596434,0k2zyzGq6HX383VlMBOvRG
174,-12,fromis_9 - Supersonic,711,10,13483,10832257,24nUVBIlCGi4twz4nYxJum
175,RE,YANGHONGWON - 4 Seasons(1.12),32,131,13448,369682,1SsVqqC31h54Hg08g7uQhM
176,-2,NewJeans - Supernatural,803,1,13354,13785699,6HvZYsbFfjnjFrWF950C9d
177,-9,Shane - Nothing,8,147,13303,102874,3BBmWyvut6k6gHFeIzlx5v
178,+2,NewJeans - How Sweet,836,1,13261,15394925,6HvZYsbFfjnjFrWF950C9d
179,-8,SPYAIR - サムライハート(Some Like It Hot!!),561,92,13240,4910769,7gRg6C2qgQ1F01k3sgyEVt
180,-2,Justin Bieber - Love Yourself,1743,33,13217,9286858,1uNFoZAHBGtllmzznpCI3s
181,RE,Choi Yu Ree - When I stop thinking,70,90,13217,934207,6qvVoPGEqNCyYSjYCgfV1v
182,+3,"Primary - question mark (Feat. CHOIZA Of Dynamicduo, Zion.T) (w/ CHOIZA , Zion.T )",320,76,13209,3425641,4QDcs3XrA8uHUZ7Xt9Ytep;3vvgBPro7lDMdReL1Ct2Hx;5HenzRvMtSrgtvU16XAoby
183,-23,NewJeans - Attention,1476,1,13209,19447521,6HvZYsbFfjnjFrWF950C9d
184,-12,DELISPICE - 고백,180,93,13186,2070327,3zH8Xu8C1GnnmfpBqzdLPf
185,+12,BIG Naughty - Beyond Love (Feat. 10CM) (w/ 10CM ),635,2,13149,4709073,7cEaNXXTHx3LokbjUUyHal;6zn0ihyAApAYV51zpXxdEp
186,RE,Joosiq - Think About You,323,50,13149,872980,66pTbLwtaCUvT64JA8zXZh
187,+8,The Walters - I Love You So,763,58,13119,5172851,027TpXKGwdXP7iwbjUSpV8
188,-1,She & Him - I Thought I Saw Your Face Today,33,70,13112,489274,3CIRif6ZAedT7kZSPvj2A4
189,RE,BTS - Body to Body,171,2,13106,5330867,3Nrfpe0tUJi4K4DXYWgMUX
190,-25,Shawn Mendes - There's Nothing Holdin' Me Back,466,92,13093,3485076,7n2wHs1TKAczGzO7Dd2rGr
191,-61,BIG Naughty - Nostalgia (Band ver.),8,53,13053,128095,7cEaNXXTHx3LokbjUUyHal
192,RE,BOL4 - Eternal love,153,91,13047,1847527,4k5fFEYgkWYrYvtOK3zVBl
193,=,NewJeans - New Jeans,1124,3,13029,14633621,6HvZYsbFfjnjFrWF950C9d
194,-6,CORTIS - FaSHioN,301,12,13021,5338933,1ebt9HnXdyYA6KgLXr1n4P
195,-11,ILLIT - Cherish (My Love),526,8,12935,7197123,36cgvBn0aadzOijnjjwqMN
196,RE,BOOHWAL - Never Ending Story,356,58,12905,4064930,2LtEDRKi75vGtsfdy205jX
197,RE,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼... - Bonus Track Version,32,86,12876,438807,7qUALZhWSQIwqTw1auwwCc
198,-16,Loco - Say Yes (w/ Punch ),452,61,12853,5139051,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
199,-23,CORTIS - ACAI,130,32,12845,2857543,1ebt9HnXdyYA6KgLXr1n4P
200,-34,JANNABI - Baby I need you,279,36,12844,2067101,2SY6OktZyMLdOnscX3DCyS
