pos,change,title,days,peak,streams,total,artistIds
45,-5,LEE CHANHYUK - Endangered Love,410,11,26427,10217888,4RkTSLr5Qf79FfUkeaDKbl
46,+1,TUIDE - GRLS,15,35,26029,373907,2uxeKIw5ancTu92x28Ctkf
47,-1,Hearts2Hearts - STYLE,447,8,25629,12565892,1ZLU77nRzQIaP23mVSYpCQ
48,-3,NMIXX - Heavy Serenade,120,3,25136,4914350,28ot3wh4oNmoFOdVajibBl
49,-1,Hearts2Hearts - ICONIC HEART,27,19,24479,777505,1ZLU77nRzQIaP23mVSYpCQ
50,+1,Red Velvet - Surfin' Boy,36,12,23342,1205473,1z4g3DjTBBZKhvAroFlhOM
51,-2,KiiiKiii - Candy Pink Magic Hole Flip Phone,29,21,22702,776252,63sat2XSMKdwKfqspmYQKP
52,+14,RESCENE - Pinball,65,50,21829,1198043,5deOsjuFTKrNMJW3rKuL8S
53,+3,Lady Gaga - Die With A Smile (w/ Bruno Mars ),753,5,21159,14645401,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
54,-4,george - Boat,557,49,20869,5334772,2pRZp2WxvnWWiSPcSSYkNV
55,-3,"AKMU - How can I love the heartbreak, you're the one I love",1095,24,20593,9415030,6OwKE9Ez6ALxpTaKcT5ayv
56,+6,ILLIT - Magnetic,897,1,20497,21332292,36cgvBn0aadzOijnjjwqMN
57,+11,Jung Kook - Standing Next to You,1037,3,20378,27662952,6HaGTQPmzraVmaVxvz6EUc
58,+68,JISOO - CLICK,4,58,20376,62968,6UZ0ba50XreR4TM8u322gs
59,-5,BIG Naughty - Vancouver,1229,33,20287,8925739,7cEaNXXTHx3LokbjUUyHal
60,+4,Kim Na Young - A Letter For You,121,53,20231,2160190,4dvmLXorXADxVq8EcySEWk
61,-3,tuki. - 晩餐歌,817,30,19734,9182299,1Y5vJqABeI6QI6R95EDV6o
62,-9,VINXEN - FLYING HIGH WITH U,204,21,19573,4641832,4T6xiCykTP9rCNaEPU7D4q
63,+13,Ariana Grande - hate that i made you love me,101,15,19536,2719298,66CXWjxzNUsdJxJ2JdwvnR
64,-3,BIGBANG - HARU HARU - KR Ver.,271,54,19482,2941763,4Kxlr1PRlDKEB0ekOCyHgX
65,-8,AKMU - Paradise of Rumors,154,1,19288,6432044,6OwKE9Ez6ALxpTaKcT5ayv
66,-6,Yerin Baek - Antifreeze,697,5,18943,7395271,6dhfy4ByARPJdPtMyrUYJK
67,-8,Dominic Fike - Babydoll,174,51,18598,2967349,6USv9qhCn6zfxlBQIYJ9qs
68,+2,Sung Si Kyung - Every moment of you,304,41,18337,4629079,7jFUYMpMUBDL4JQtMZ5ilc
69,-6,The Black Skirts - 1:05,509,45,18272,6776112,6WeDO4GynFmK4OxwkBzMW8
70,+10,"AKMU - Joy, Sorrow, A Beautiful Heart",154,3,18136,4580690,6OwKE9Ez6ALxpTaKcT5ayv
71,+26,aespa - Whiplash,674,3,18096,18253253,6YVMFz59CuY7ngCxTxjpxE
72,+6,ROSÉ - toxic till the end,642,2,18085,13472977,3eVa5w3URK5duf6eyVDbu9
73,=,NELL - The time of walking on remembrance,83,62,18033,1165250,5WY88tCMFA6J6vqSN3MmDZ
74,-7,G-DRAGON - CROOKED,673,21,17986,10002039,30b9WulBM8sFuBo17nNq9c
75,+25,Lim Young Woong - ULSSIGU,375,20,17944,7160263,75MOYjGEyyH5U4ZFHOPvxR
76,+15,NewJeans - Hype Boy,1499,1,17928,25399853,6HvZYsbFfjnjFrWF950C9d
77,+21,BESTie - Love Options,7,77,17630,104608,1HiZjIv6iLp9cs5vX0AJKo
78,+3,CORTIS - GO!,343,6,17497,8166126,1ebt9HnXdyYA6KgLXr1n4P
79,-7,Brown Eyes - 벌써 일년,537,34,17376,7869178,6O7LgtO6NKOOOudzRayUfJ
80,+13,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),148,14,17256,3895299,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
81,-10,"Car, the garden - My whole world",248,3,17235,6278804,7c1HgFDe8ogy5NOZ1ANCJQ
82,-3,"Heize - And July (w/ DEAN , dj friz )",111,53,17164,1981662,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
83,+25,Lim Young Woong - Unread Message,375,26,17146,6745034,75MOYjGEyyH5U4ZFHOPvxR
84,+19,NMIXX - Blue Valentine,330,3,17093,9331344,28ot3wh4oNmoFOdVajibBl
85,+5,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",172,2,17046,6975842,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
86,+2,Jimin - Be Mine,761,2,17021,28859558,1oSPZhvZMIrWW5I41kPkkY
87,+17,Woody - Sadder Than Yesterday,287,69,17002,3275158,37ZY7eIcTT28id2jfq8WYw
88,+7,Kenshi Yonezu - IRIS OUT,358,1,16773,14985134,1snhtMLeb2DYoMOcVbb8iB
89,-24,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),497,49,16734,6350921,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
90,-3,ILLIT - NOT CUTE ANYMORE,288,2,16638,7839285,36cgvBn0aadzOijnjjwqMN
91,+5,M.C the Max - 행복하지 말아요,22,72,16604,327369,3MaRWfwKpbYnkYHC5gRKYo
92,+47,Lim Young Woong - Wild flower,374,34,16486,6406449,75MOYjGEyyH5U4ZFHOPvxR
93,-16,Ed Sheeran - Shape of You,978,75,16425,7241160,6eUKZXaKkcviH0Ku9w2n3V
94,-25,BIGBANG - Sunset Glow,302,50,16422,3249348,4Kxlr1PRlDKEB0ekOCyHgX
95,+23,Lim Young Woong - Heavenly Ever After,512,9,16320,10124558,75MOYjGEyyH5U4ZFHOPvxR
96,+31,Lim Young Woong - Left in the Rain,375,30,16319,6445334,75MOYjGEyyH5U4ZFHOPvxR
97,-12,PLAVE - HMPH! (w/ SOLE ),101,22,16259,2038110,0k2zyzGq6HX383VlMBOvRG;6naXFodImN2DwRmKCQHAUt
98,-23,The Black Skirts - EVERYTHING,1281,75,16196,9512289,6WeDO4GynFmK4OxwkBzMW8
99,-15,Primary - Johnny (w/ Dynamicduo ),463,60,16131,5730477,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
100,-26,The NuTs - 사랑의 바보,619,50,16114,7355742,56NKtypwi90dIOb5ZQZwHb
101,+1,Kenshi Yonezu - Lemon,1407,25,16047,12324002,1snhtMLeb2DYoMOcVbb8iB
102,+8,Izi - 응급실,537,51,15916,6209722,4PPkRMbw2jIs7flJkl4okf
103,-14,10CM - To Reach You,322,8,15696,5181195,6zn0ihyAApAYV51zpXxdEp
104,-21,hamo - 아크라포빅 (Akrapovic),206,4,15675,6522800,7bQHemX2QBqGaERdrfraNW
105,-6,DEAN - instagram,1298,60,15553,7135881,3eCd0TZrBPm2n9cDG6yWfF
106,+7,"Car, the garden - Closely Far Away",730,11,15445,11493692,7c1HgFDe8ogy5NOZ1ANCJQ
107,+46,NewJeans - Supernatural,800,1,15361,13744181,6HvZYsbFfjnjFrWF950C9d
108,-16,The Kid LAROI - Stay (w/ Justin Bieber ),1522,1,15357,13280575,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
109,+67,Lim Young Woong - Wonderful Life,374,35,15336,6117251,75MOYjGEyyH5U4ZFHOPvxR
110,+12,ILLIT - Billyeoon Goyangi (Do the Dance),449,4,15308,10462387,36cgvBn0aadzOijnjjwqMN
111,+61,aespa - KISS N TELL,44,42,15292,730970,6YVMFz59CuY7ngCxTxjpxE
112,+30,Hearts2Hearts - The Chase,538,6,15287,9388634,1ZLU77nRzQIaP23mVSYpCQ
113,+4,CORTIS - MONEYMONEYMONEY,15,56,15198,246457,1ebt9HnXdyYA6KgLXr1n4P
114,+50,Bank - Can't Have You,68,83,15175,774617,07yXkk7BsAGmJWvkemt2oa
115,+15,Lim Young Woong - Melody for You,374,35,15111,6197859,75MOYjGEyyH5U4ZFHOPvxR
116,+39,JENNIE - HEAVEN,11,48,15083,192953,250b0Wlc5Vk0CoUsaCY84M
117,+19,Sung Si Kyung - Michide -On The Road-,288,51,15010,4028248,7jFUYMpMUBDL4JQtMZ5ilc
118,+26,DELISPICE - 고백,177,93,14997,2028903,3zH8Xu8C1GnnmfpBqzdLPf
119,-7,"Paul Kim - Every day, Every Moment",573,62,14949,4679767,4qRXrzUmdy3p33lgvJEzdv
120,+55,KATSEYE - Animal,45,43,14840,795218,3c0gDdb9lhnHGFtP4prQpn
121,-10,The Black Skirts - Antifreeze,250,83,14804,3291737,6WeDO4GynFmK4OxwkBzMW8
122,+28,JANNABI - Baby I need you,276,36,14800,2026297,2SY6OktZyMLdOnscX3DCyS
123,-18,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1361,12,14702,13546736,5TnQc2N1iKlFjYD7CPGvFc
124,+4,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼... - Bonus Track Version,30,86,14655,412416,7qUALZhWSQIwqTw1auwwCc
125,-6,DAY6 - You Were Beautiful,1114,24,14621,11949544,5TnQc2N1iKlFjYD7CPGvFc
126,+17,HWASA - Good Goodbye,270,4,14601,5268631,7bmYpVgQub656uNTu6qGNQ
127,+13,LEE MU JIN - Coming Of Age Story,464,66,14590,5181710,4Xj0peBt3EZHbdF20JmdWC
128,+35,IVE - BANG BANG,210,3,14533,5278395,6RHTUrRF63xao58xh9FXYJ
129,-6,"G-DRAGON - HOME SWEET HOME (w/ TAEYANG , DAESUNG )",435,2,14522,8924569,30b9WulBM8sFuBo17nNq9c;6udveWUgX4vu75FF0DTrXV;1OQxmfKN9UG5C7nr4MkasO
130,-36,Zion.T - No Make Up,508,65,14481,6087724,5HenzRvMtSrgtvU16XAoby
131,+36,Yoon Do Hyun - I Guess I Loved You,1137,51,14480,9580991,6KsmQPHXE3qhzNNBPSZ0eB
132,-31,wave to earth - love.,311,101,14447,3085043,5069JTmv5ZDyPeZaCCXiCg
133,-19,Dynamicduo - Guilty,340,83,14437,3876331,4nvFFLtv7ZqoTr83387uK4
134,-9,NewJeans - Ditto,1359,1,14435,24718214,6HvZYsbFfjnjFrWF950C9d
135,-15,DAY6 - HAPPY,754,4,14431,12617705,5TnQc2N1iKlFjYD7CPGvFc
136,+29,"YANGHONGWON - ROSE (w/ Skinny Brown , Homeboy )",24,136,14371,308013,1SsVqqC31h54Hg08g7uQhM;0E0fq98DMHhkAgiXWpCViX;7ocuKBIqxHfc5m49bY7hO7
137,+9,fromis_9 - Supersonic,708,10,14289,10792473,24nUVBIlCGi4twz4nYxJum
138,+22,CORTIS - FaSHioN,298,12,14289,5299042,1ebt9HnXdyYA6KgLXr1n4P
139,-30,PLAVE - Lunar Hearts,70,27,14265,1332718,0k2zyzGq6HX383VlMBOvRG
140,-8,HAON - Skrr (w/ GISELLE ),534,23,14230,6553436,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
141,-7,Beenzino - Aqua Man,167,61,14227,2272603,7IrDIIq3j04exsiF3Z7CPg
142,-4,The Weeknd - Die For You,1298,34,14222,8797663,1Xyo4u8uXC1ZmMpatF05PJ
143,-28,Shawn Mendes - There's Nothing Holdin' Me Back,463,92,14221,3444188,7n2wHs1TKAczGzO7Dd2rGr
144,-58,Epik High - 우산 (w/ Younha ),239,50,14221,3069341,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
145,-8,DPR LIVE - Jasmine,489,102,14194,2921970,0siBQaURCli5wn2lqv8WZg
146,+8,BIGBANG - BLUE - KR Ver.,250,57,14113,2519883,4Kxlr1PRlDKEB0ekOCyHgX
147,-16,CORTIS - ACAI,127,32,14097,2817641,1ebt9HnXdyYA6KgLXr1n4P
148,+4,ZICO - actually,63,96,14054,844423,4XpUIb8uuNlIWVKmgKZXC0
149,-33,Dhruv - double take,1770,30,14026,11223729,70NcAr4ZtA3FAqU16iQZSb
150,+8,NewJeans - Attention,1473,1,14009,19406091,6HvZYsbFfjnjFrWF950C9d
151,+36,NewJeans - How Sweet,833,1,13968,15354390,6HvZYsbFfjnjFrWF950C9d
152,-45,Loco - Say Yes (w/ Punch ),449,61,13933,5099471,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
153,+16,SYSTEM SEOUL - 너 (w/ ycs ),214,15,13901,3918833,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6
154,-13,BUZZ - 가시,455,80,13852,4826611,4SdXXEHKFa5NSoh10QxeN2
155,-7,Yuuri - ベテルギウス,1238,18,13795,11057558,0ixzjrK1wkN2zWBXt3VW3W
156,+32,Lim Young Woong - Don’t look back at me,362,51,13608,5247458,75MOYjGEyyH5U4ZFHOPvxR
157,-28,d4vd - Here With Me,1313,23,13572,13051652,5y8tKLUfMvliMe8IKamR32
158,+13,Justin Bieber - Love Yourself,1740,33,13569,9247711,1uNFoZAHBGtllmzznpCI3s
159,RE,LISA - SaWaDiKa,2,125,13555,28005,5L1lO4eRHmJ7a0Q6csE5cT
160,-11,HYUKOH - TOMBOY,826,39,13512,9137410,57okaLdCtv3nVBSn5otJkp
161,+19,SPYAIR - サムライハート(Some Like It Hot!!),558,92,13495,4871016,7gRg6C2qgQ1F01k3sgyEVt
162,-3,BLACKPINK - As If It's Your Last,317,92,13370,1583326,41MozSoPIsD1dJM0CLPjZF
163,RE,BTS - Body to Body,169,2,13319,5303957,3Nrfpe0tUJi4K4DXYWgMUX
164,+29,"Car, the garden - 나무",515,47,13306,5324394,7c1HgFDe8ogy5NOZ1ANCJQ
165,+27,"Lim Young Woong - I’m sorry, But…",371,38,13255,5818476,75MOYjGEyyH5U4ZFHOPvxR
166,+20,Lim Young Woong - I’m HERO,370,36,13244,5791839,75MOYjGEyyH5U4ZFHOPvxR
167,RE,OVAN - Flower,120,73,13234,1269736,4FuRHFtCeoYaeeVDKyyvbS
168,-17,BIGBANG - BANG BANG BANG - KR Ver.,314,21,13231,3925475,4Kxlr1PRlDKEB0ekOCyHgX
169,+9,Ravyn Lenae - Love Me Not,29,110,13196,367455,5RTLRtXjbXI2lSXc6jxlAz
170,RE,LEECHANGSUB - Heavenly fate,777,79,13172,6932895,1rp5HzWaNwgauM5W5YmZ3U
171,+13,BOOHWAL - Never Ending Story,354,58,13111,4039605,2LtEDRKi75vGtsfdy205jX
172,-25,Shane - Nothing,5,147,13097,63651,3BBmWyvut6k6gHFeIzlx5v
173,-49,"Primary - question mark (Feat. CHOIZA Of Dynamicduo, Zion.T) (w/ CHOIZA , Zion.T )",317,76,13005,3387121,4QDcs3XrA8uHUZ7Xt9Ytep;3vvgBPro7lDMdReL1Ct2Hx;5HenzRvMtSrgtvU16XAoby
174,+20,back number - ヒロイン,146,7,12998,3071930,6rs1KAoQnFalSqSU4LTh8g
175,-93,PLAVE - Born Savage,117,16,12965,2339601,0k2zyzGq6HX383VlMBOvRG
176,RE,Jung Kook - 3D (w/ Jack Harlow ),1028,2,12920,30210043,6HaGTQPmzraVmaVxvz6EUc;2LIk90788K0zvyj2JJVwkJ
177,-32,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",186,2,12880,6535406,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
178,-17,imase - NIGHT DANCER,560,5,12842,5209808,4TaSvnT5o4REFwhqfrmK27
179,-58,COOL - 애상,133,53,12840,1708687,0w3PsroIezW7uRTNxEJLb9
180,RE,Yoon Jong Shin - Like it,8,139,12806,98500,0hW1muryuCdZLfjoLrUhnw
181,-48,Supreme Team - Then Then Then (w/ Youngjun ),32,133,12759,399936,6dHoQP2ONf0e9DMH94Obo7;7n7p8oXuygFVSkrCO9FvAt
182,NEW,머무르 - The Adult I Dreamed Of,1,182,12735,12735,4C3iHuAHTUbOigoE9lmhdx
183,RE,The Weeknd - Blinding Lights,1107,6,12735,4819717,1Xyo4u8uXC1ZmMpatF05PJ
184,-28,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),659,14,12730,3819527,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
185,-3,Geeks - Officially Missing You,701,61,12721,7840468,5VxfguafjfSdJcN10ACVZe
186,-3,Kim Seungmin - Hope You're Doing Well,78,119,12683,619704,31VffPWiL2AAwNIMODB9qZ
187,RE,ZO ZAZZ - Don`t you know(PROD.ROCOBERRY),125,64,12595,1239281,7oefVAcL2YuRdata5VCUzf
188,+1,Leellamarz - Trip (w/ Hannah ),426,90,12568,3508067,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
189,+10,NewJeans - New Jeans,1121,3,12539,14594831,6HvZYsbFfjnjFrWF950C9d
190,RE,"Leessang - 헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (w/ Jung In )",28,100,12518,352625,0JGN9XIqm3vfg7hhPHjExI;0CO7rEbHBtpqgY9QPYJgPM
191,RE,BIG Naughty - Nostalgia (Band ver.),6,53,12511,100279,7cEaNXXTHx3LokbjUUyHal
192,RE,BLACKPINK - JUMP,419,2,12463,11635969,41MozSoPIsD1dJM0CLPjZF
193,-8,Sandeul - Slightly Tipsy (She is My Type♡ X SANDEUL),155,133,12456,576829,2QeJBmgBdpH4i3uJns5Rdx
194,+3,BIG Naughty - Beyond Love (Feat. 10CM) (w/ 10CM ),633,2,12426,4683164,7cEaNXXTHx3LokbjUUyHal;6zn0ihyAApAYV51zpXxdEp
195,-25,Baek A - Amor,1181,16,12419,8915343,5rHUhS9Ya0S63WI9LFmCSx
196,RE,Lim Young Woong - A Song For Us,345,49,12398,4990106,75MOYjGEyyH5U4ZFHOPvxR
197,RE,NewJeans - Super Shy,1036,1,12366,16003766,6HvZYsbFfjnjFrWF950C9d
198,-19,Jung Kook - Still With You,681,8,12359,6505868,6HaGTQPmzraVmaVxvz6EUc
199,RE,Han Yo Han - It's You (Feat. NO:EL) (w/ NO:EL ),29,116,12339,370102,0yHrFzi7dWriMWhB5XA99P;3S79khDmqHqH3SudDjO6dV
200,RE,LE SSERAFIM - BOOMPALA,104,7,12333,2853570,4SpbR6yFEvexJuaBpgAU5p
