pos,change,title,days,peak,streams,total,artistIds
67,-13,LE SSERAFIM - Made My Night,11,45,20714,245611,4SpbR6yFEvexJuaBpgAU5p
68,-2,머무르 - The Adult I Dreamed Of,16,66,20476,267171,4C3iHuAHTUbOigoE9lmhdx
69,-5,BIG Naughty - Vancouver,1245,33,20456,9268206,7cEaNXXTHx3LokbjUUyHal
70,+4,ILLIT - Magnetic,913,1,20334,21652027,36cgvBn0aadzOijnjjwqMN
71,-3,Jung Kook - Standing Next to You,1053,3,20307,27972357,6HaGTQPmzraVmaVxvz6EUc
72,-2,Lim Young Woong - New York,15,61,20272,307745,75MOYjGEyyH5U4ZFHOPvxR
73,-2,NMIXX - Heavy Serenade,136,3,20267,5276428,28ot3wh4oNmoFOdVajibBl
74,-7,JENNIE - FALLEN ANGEL,27,19,20145,804869,250b0Wlc5Vk0CoUsaCY84M
75,+58,HYUKOH - TOMBOY,842,39,19982,9382172,57okaLdCtv3nVBSn5otJkp
76,-13,"AKMU - How can I love the heartbreak, you're the one I love",1111,24,19967,9730325,6OwKE9Ez6ALxpTaKcT5ayv
77,+2,tuki. - 晩餐歌,833,30,19634,9489923,1Y5vJqABeI6QI6R95EDV6o
78,+52,Epik High - 우산 (w/ Younha ),253,50,19569,3285205,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
79,+11,NMIXX - Blue Valentine,346,3,19518,9609289,28ot3wh4oNmoFOdVajibBl
80,-3,Lim Young Woong - A Bientot RE,15,66,19343,292176,75MOYjGEyyH5U4ZFHOPvxR
81,=,Lim Young Woong - Love Always Runs Away RE,15,65,19215,291712,75MOYjGEyyH5U4ZFHOPvxR
82,-20,george - Boat,573,49,19190,5666409,2pRZp2WxvnWWiSPcSSYkNV
83,-3,Lim Young Woong - I Hate You RE,15,66,18933,291907,75MOYjGEyyH5U4ZFHOPvxR
84,-19,Primary - Johnny (w/ Dynamicduo ),479,60,18858,6022370,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
85,-16,Hearts2Hearts - ICONIC HEART,43,19,18845,1124869,1ZLU77nRzQIaP23mVSYpCQ
86,+2,Yerin Baek - Antifreeze,713,5,18717,7692898,6dhfy4ByARPJdPtMyrUYJK
87,+2,The NuTs - 사랑의 바보,635,50,18675,7659703,56NKtypwi90dIOb5ZQZwHb
88,-6,VINXEN - FLYING HIGH WITH U,220,21,18641,4949583,4T6xiCykTP9rCNaEPU7D4q
89,+6,ILLIT - NOT CUTE ANYMORE,304,2,18588,8116588,36cgvBn0aadzOijnjjwqMN
90,+29,NELL - The time of walking on remembrance,99,62,18473,1415190,5WY88tCMFA6J6vqSN3MmDZ
91,-4,ROSÉ - toxic till the end,658,2,18465,13759522,3eVa5w3URK5duf6eyVDbu9
92,-7,Lim Young Woong - Grain of Sand RE,15,68,18432,287825,75MOYjGEyyH5U4ZFHOPvxR
93,+67,Izi - 응급실,553,51,18252,6451521,4PPkRMbw2jIs7flJkl4okf
94,-3,PLAVE - Born Savage,132,16,18202,2585409,0k2zyzGq6HX383VlMBOvRG
95,+2,HAON - Skrr (w/ GISELLE ),550,23,18154,6813810,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
96,+13,G-DRAGON - CROOKED,689,21,17992,10277647,30b9WulBM8sFuBo17nNq9c
97,+94,BOOHWAL - Never Ending Story,361,58,17840,4136211,2LtEDRKi75vGtsfdy205jX
98,-6,aespa - Whiplash,690,3,17676,18550411,6YVMFz59CuY7ngCxTxjpxE
99,RE,VIBE - Fall in Fall,38,99,17633,345000,68ym0sOo7MazZxScbm1wtI
100,=,BIGBANG - HARU HARU - KR Ver.,287,54,17575,3220605,4Kxlr1PRlDKEB0ekOCyHgX
101,-15,Hearts2Hearts - The Chase,554,6,17534,9660698,1ZLU77nRzQIaP23mVSYpCQ
102,-27,NewJeans - Hype Boy,1515,1,17533,25705310,6HvZYsbFfjnjFrWF950C9d
103,-4,"Car, the garden - My whole world",264,3,17475,6570180,7c1HgFDe8ogy5NOZ1ANCJQ
104,-21,Zion.T - No Make Up,524,65,17413,6353502,5HenzRvMtSrgtvU16XAoby
105,+23,BIGBANG - Sunset Glow,318,50,17317,3520090,4Kxlr1PRlDKEB0ekOCyHgX
106,-10,Ariana Grande - hate that i made you love me,117,15,17268,2998747,66CXWjxzNUsdJxJ2JdwvnR
107,-3,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",188,2,17131,7244904,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
108,-14,Dominic Fike - Babydoll,190,51,17124,3260221,6USv9qhCn6zfxlBQIYJ9qs
109,-4,The Black Skirts - EVERYTHING,1297,75,17096,9784225,6WeDO4GynFmK4OxwkBzMW8
110,+3,Dynamicduo - Guilty,356,83,17084,4130366,4nvFFLtv7ZqoTr83387uK4
111,+14,Sung Si Kyung - Michide -On The Road-,304,51,17021,4296031,7jFUYMpMUBDL4JQtMZ5ilc
112,-9,Vaundy - 怪獣の花唄,51,101,16965,574997,2IUl3m1H1EQ7QfNbNWvgru
113,-12,Lim Young Woong - Eternal Moment,391,16,16898,8963398,75MOYjGEyyH5U4ZFHOPvxR
114,+10,"YANGHONGWON - ROSE (w/ Skinny Brown , Homeboy )",38,114,16876,519373,1SsVqqC31h54Hg08g7uQhM;0E0fq98DMHhkAgiXWpCViX;7ocuKBIqxHfc5m49bY7hO7
115,-9,Kenshi Yonezu - IRIS OUT,374,1,16828,15244777,1snhtMLeb2DYoMOcVbb8iB
116,-9,SYSTEM SEOUL - 너 (w/ ycs ),230,15,16824,4154198,1YBOO3E40cq9VVNUHeQGDm;15Wmgj7GkO1EPXq9hZPnh6
117,+19,The Black Skirts - Antifreeze,266,83,16641,3539304,6WeDO4GynFmK4OxwkBzMW8
118,-3,CORTIS - GO!,359,6,16582,8425184,1ebt9HnXdyYA6KgLXr1n4P
119,-21,NewJeans - Ditto,1375,1,16474,24991250,6HvZYsbFfjnjFrWF950C9d
120,-10,PLAVE - Think I Am,94,24,16434,1765100,0k2zyzGq6HX383VlMBOvRG
121,-1,Vaundy - 踊り子,950,14,16364,10009291,2IUl3m1H1EQ7QfNbNWvgru
122,-11,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),164,14,16349,4153253,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
123,+18,"AKMU - Joy, Sorrow, A Beautiful Heart",170,3,16340,4835472,6OwKE9Ez6ALxpTaKcT5ayv
124,+29,BUZZ - 가시,471,80,16284,5060459,4SdXXEHKFa5NSoh10QxeN2
125,-7,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),513,49,16214,6614867,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
126,+3,M.C the Max - 행복하지 말아요,38,72,16137,579700,3MaRWfwKpbYnkYHC5gRKYo
127,-13,"Car, the garden - Closely Far Away",746,11,16089,11760809,7c1HgFDe8ogy5NOZ1ANCJQ
128,+9,Ed Sheeran - Shape of You,994,75,16083,7497754,6eUKZXaKkcviH0Ku9w2n3V
129,+28,DELISPICE - 고백,192,93,15992,2244448,3zH8Xu8C1GnnmfpBqzdLPf
130,+26,HWASA - Good Goodbye,281,4,15976,5423411,7bmYpVgQub656uNTu6qGNQ
131,-23,Jimin - Be Mine,777,2,15967,29119297,1oSPZhvZMIrWW5I41kPkkY
132,=,Kenshi Yonezu - Lemon,1423,25,15948,12575761,1snhtMLeb2DYoMOcVbb8iB
133,-6,fromis_9 - Supersonic,724,10,15923,11033289,24nUVBIlCGi4twz4nYxJum
134,+20,10CM - To Reach You,338,8,15855,5433196,6zn0ihyAApAYV51zpXxdEp
135,=,LEECHANGSUB - Heavenly fate,793,79,15846,7170372,1rp5HzWaNwgauM5W5YmZ3U
136,RE,야다 - 이미 슬픈 사랑,5,136,15776,56759,3YB77fanbqqyPS7NstYpOE
137,+3,wave to earth - love.,327,101,15772,3335249,5069JTmv5ZDyPeZaCCXiCg
138,-26,DPR LIVE - Jasmine,505,98,15738,3175005,0siBQaURCli5wn2lqv8WZg
139,+5,hamo - 아크라포빅 (Akrapovic),222,4,15692,6770631,7bQHemX2QBqGaERdrfraNW
140,+9,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),672,14,15658,4016565,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
141,+25,ILLIT - Billyeoon Goyangi (Do the Dance),465,4,15630,10696682,36cgvBn0aadzOijnjjwqMN
142,+1,The Kid LAROI - Stay (w/ Justin Bieber ),1538,1,15588,13532448,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
143,+47,"Primary - question mark (Feat. CHOIZA Of Dynamicduo, Zion.T) (w/ CHOIZA , Zion.T )",329,76,15531,3550842,4QDcs3XrA8uHUZ7Xt9Ytep;3vvgBPro7lDMdReL1Ct2Hx;5HenzRvMtSrgtvU16XAoby
144,-22,The Weeknd - Die For You,1314,34,15506,9045306,1Xyo4u8uXC1ZmMpatF05PJ
145,+3,DAVICHI - TIME CAPSULE,223,71,15479,2692108,4z6yrDz5GfKXkeQZjOaZdq
146,-7,"Paul Kim - Every day, Every Moment",589,62,15426,4936862,4qRXrzUmdy3p33lgvJEzdv
147,RE,Bank - Can't Have You,79,83,15338,931788,07yXkk7BsAGmJWvkemt2oa
148,-25,BUMJIN - A Letter,964,33,15327,10876125,3vljSA6N2aSE8U3OhNFkPy
149,-2,LEE MU JIN - Coming Of Age Story,480,66,15294,5434839,4Xj0peBt3EZHbdF20JmdWC
150,+5,DEAN - instagram,1314,60,15291,7377009,3eCd0TZrBPm2n9cDG6yWfF
151,-30,back number - ヒロイン,159,7,15173,3268951,6rs1KAoQnFalSqSU4LTh8g
152,+24,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1377,12,15125,13777016,5TnQc2N1iKlFjYD7CPGvFc
153,-1,ZICO - actually,76,96,15075,1037637,4XpUIb8uuNlIWVKmgKZXC0
154,-61,PLAVE - HMPH! (w/ SOLE ),117,22,14900,2293326,0k2zyzGq6HX383VlMBOvRG;6naXFodImN2DwRmKCQHAUt
155,+25,Parc Jae Jung - Let's Say Goodbye,367,30,14885,2954045,7kXQtwn3ZRTBc8JYNyGwQy
156,-18,Woody - Sadder Than Yesterday,303,69,14820,3522175,37ZY7eIcTT28id2jfq8WYw
157,+29,"G-DRAGON - HOME SWEET HOME (w/ TAEYANG , DAESUNG )",451,2,14560,9153551,30b9WulBM8sFuBo17nNq9c;6udveWUgX4vu75FF0DTrXV;1OQxmfKN9UG5C7nr4MkasO
158,+10,NewJeans - Supernatural,816,1,14520,13969388,6HvZYsbFfjnjFrWF950C9d
159,+39,DAY6 - HAPPY,767,4,14520,12804794,5TnQc2N1iKlFjYD7CPGvFc
160,-18,Loco - Say Yes (w/ Punch ),464,61,14458,5319288,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
161,+3,"VALORANT - If The Sun Burns Out Tonight (w/ Grabbitz , Oli Sykes , Courtney LaPlante )",7,70,14443,120333,3wrFoI9EVjWg6m8xXeWr5t;4fv1OFJywZ7DHCz3mVQQ45;1UXEXWWOTTZNlyFapwHDbW;1g9j6GF1jyjrhixt3Vurzs
162,+20,d4vd - Here With Me,1329,23,14428,13289840,5y8tKLUfMvliMe8IKamR32
163,RE,Supreme Team - Then Then Then (w/ Youngjun ),34,133,14390,426924,6dHoQP2ONf0e9DMH94Obo7;7n7p8oXuygFVSkrCO9FvAt
164,RE,Jung Seung Hwan - The Snowman,286,21,14359,4425222,7l8rOFwZFQ3G0sgZ7gjGng
165,+9,DAY6 - You Were Beautiful,1130,24,14295,12179295,5TnQc2N1iKlFjYD7CPGvFc
166,+11,Yuuri - ベテルギウス,1254,18,14269,11282964,0ixzjrK1wkN2zWBXt3VW3W
167,-65,"Earth, Wind & Fire - September",18,37,14264,156532,4QQgXkCYTt3BlENzhyNETg
168,+15,D.O. - Popcorn,123,36,14228,1603374,2CQZr2RPZmrcvDnaod1ldC
169,RE,The Black Skirts - Till The End of Time,301,67,14187,3495378,6WeDO4GynFmK4OxwkBzMW8
170,RE,BIGBANG - BLUE - KR Ver.,260,57,14184,2664177,4Kxlr1PRlDKEB0ekOCyHgX
171,-55,Sung Si Kyung - Fije,14,105,14176,202575,7jFUYMpMUBDL4JQtMZ5ilc
172,=,Choi Yu Ree - When I stop thinking,80,90,14176,1073125,6qvVoPGEqNCyYSjYCgfV1v
173,+12,COOL - 애상,145,53,14123,1879620,0w3PsroIezW7uRTNxEJLb9
174,+20,KiiiKiii - Candy Pink Magic Hole Flip Phone,42,21,14094,976603,63sat2XSMKdwKfqspmYQKP
175,-2,Red Velvet - Surfin' Boy,52,12,14090,1489206,1z4g3DjTBBZKhvAroFlhOM
176,-45,Tim - 사랑합니다...,189,59,14083,2231830,1H0rJYjO99jtsKOtaXmYTY
177,-2,YANGHONGWON - 4 Seasons(1.12),45,123,14080,560248,1SsVqqC31h54Hg08g7uQhM
178,-27,Beenzino - Aqua Man,179,61,14033,2445870,7IrDIIq3j04exsiF3Z7CPg
179,RE,JANNABI - Baby I need you,285,36,14023,2150846,2SY6OktZyMLdOnscX3DCyS
180,+7,Roy Kim - If You Ask Me What Love Is,190,81,14012,2027788,3ErHVJMsxTq2lLSmnONBm9
181,RE,"Car, the garden - 나무",529,47,14011,5528254,7c1HgFDe8ogy5NOZ1ANCJQ
182,+11,The Weeknd - Blinding Lights,1115,6,13943,4924797,1Xyo4u8uXC1ZmMpatF05PJ
183,+1,Na Yoon Kwon - 나였으면,206,74,13906,2474842,49fyJl5wIzI5GtRuCKxKRw
184,-34,Dhruv - double take,1786,30,13820,11458730,70NcAr4ZtA3FAqU16iQZSb
185,-40,Leellamarz - Trip (w/ Hannah ),436,90,13797,3656288,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
186,-28,M.C the Max - No matter where,26,140,13793,349483,3MaRWfwKpbYnkYHC5gRKYo
187,RE,"HANRORO - Goodbye, My Summer",177,79,13746,2246595,5wVJpXzuKV6Xj7Yhsf2uYx
188,-10,Shawn Mendes - There's Nothing Holdin' Me Back,479,92,13700,3671360,7n2wHs1TKAczGzO7Dd2rGr
189,-24,NewJeans - How Sweet,847,1,13687,15550590,6HvZYsbFfjnjFrWF950C9d
190,RE,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼... - Bonus Track Version,34,86,13660,465258,7qUALZhWSQIwqTw1auwwCc
191,-28,TUIDE - GRLS,30,35,13660,654272,2uxeKIw5ancTu92x28Ctkf
192,+4,GyeongseoYeji - If you lovingly call my name (w/ Jeon Gunho ),534,67,13656,1741984,5crpfIGj4lAUNuHYUY2TN9;3WFFsW6pFOm0e2yVQLTYCX
193,RE,freestyle - Y (Please Tell Me Why),112,91,13652,1433176,0LigV2SSsRZaeX2htEFXV9
194,+3,Sandeul - Slightly Tipsy (She is My Type♡ X SANDEUL),171,133,13617,805136,2QeJBmgBdpH4i3uJns5Rdx
195,-25,IVE - BANG BANG,226,3,13608,5503092,6RHTUrRF63xao58xh9FXYJ
196,-35,Justin Bieber - Love Yourself,1756,33,13448,9473394,1uNFoZAHBGtllmzznpCI3s
197,RE,HYUKOH - Wi Ing Wi Ing,719,50,13311,7021736,57okaLdCtv3nVBSn5otJkp
198,RE,CORTIS - FaSHioN,305,12,13286,5391253,1ebt9HnXdyYA6KgLXr1n4P
199,-28,Geeks - Officially Missing You,711,61,13274,7984951,5VxfguafjfSdJcN10ACVZe
200,NEW,"Kim Dong Ryul - I say ""I love you"" again",1,200,13270,13270,3zYyfrb4r6ZHI5Di0rB9bV
