pos,change,title,days,peak,streams,total,artistIds
53,-5,tuki. - 晩餐歌,807,30,21596,8956115,1Y5vJqABeI6QI6R95EDV6o
54,-3,ILLIT - Magnetic,887,1,21531,21131344,36cgvBn0aadzOijnjjwqMN
55,-3,AKMU - Paradise of Rumors,144,1,21066,6217010,6OwKE9Ez6ALxpTaKcT5ayv
56,+28,CORTIS - MONEYMONEYMONEY,5,56,19629,76771,1ebt9HnXdyYA6KgLXr1n4P
57,+1,BIGBANG - HARU HARU - KR Ver.,261,54,19548,2746407,4Kxlr1PRlDKEB0ekOCyHgX
58,-1,"AKMU - How can I love the heartbreak, you're the one I love",1085,24,19499,9212332,6OwKE9Ez6ALxpTaKcT5ayv
59,-4,Kim Na Young - A Letter For You,111,53,19423,1952236,4dvmLXorXADxVq8EcySEWk
60,-1,Brown Eyes - 벌써 일년,527,34,18915,7676521,6O7LgtO6NKOOOudzRayUfJ
61,-7,CORTIS - GO!,333,6,18730,7994227,1ebt9HnXdyYA6KgLXr1n4P
62,=,Sung Si Kyung - Every moment of you,294,41,18707,4443274,7jFUYMpMUBDL4JQtMZ5ilc
63,+1,Lady Gaga - Die With A Smile (w/ Bruno Mars ),743,5,18341,14443116,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
64,+9,Yoon Do Hyun - I Guess I Loved You,1127,51,18300,9414920,6KsmQPHXE3qhzNNBPSZ0eB
65,-4,BIG Naughty - Vancouver,1219,33,17977,8726961,7cEaNXXTHx3LokbjUUyHal
66,-3,ILLIT - NOT CUTE ANYMORE,278,2,17925,7663886,36cgvBn0aadzOijnjjwqMN
67,-1,Dominic Fike - Babydoll,164,51,17687,2771197,6USv9qhCn6zfxlBQIYJ9qs
68,-12,NewJeans - Hype Boy,1489,1,17630,25218728,6HvZYsbFfjnjFrWF950C9d
69,-9,RESCENE - Pinball,55,50,17528,999534,5deOsjuFTKrNMJW3rKuL8S
70,-3,NMIXX - Blue Valentine,320,3,17257,9162005,28ot3wh4oNmoFOdVajibBl
71,+1,Woody - Sadder Than Yesterday,277,69,17016,3113868,37ZY7eIcTT28id2jfq8WYw
72,-4,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),487,49,16956,6173911,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
73,-8,G-DRAGON - CROOKED,663,21,16888,9822836,30b9WulBM8sFuBo17nNq9c
74,-5,Yerin Baek - Antifreeze,687,5,16797,7216579,6dhfy4ByARPJdPtMyrUYJK
75,-4,The Black Skirts - 1:05,499,45,16474,6594595,6WeDO4GynFmK4OxwkBzMW8
76,+9,Jimin - Be Mine,751,2,16474,28688838,1oSPZhvZMIrWW5I41kPkkY
77,-7,BIGBANG - Sunset Glow,292,50,16424,3077672,4Kxlr1PRlDKEB0ekOCyHgX
78,-3,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj ),138,14,16205,3723130,1uNFoZAHBGtllmzznpCI3s;0hCNtLu0JehylgoiP8L4Gh
79,-3,"Heize - And July (w/ DEAN , dj friz )",101,53,16123,1803413,5dCvSnVduaFleCnyy98JMo;3eCd0TZrBPm2n9cDG6yWfF;0js3wKXyi7RL11sfOykRt1
80,+44,M.C the Max - 행복하지 말아요,12,80,16090,168971,3MaRWfwKpbYnkYHC5gRKYo
81,+67,Epik High - 우산 (w/ Younha ),229,50,15951,2899572,5snNHNlYT2UrtZo5HCJkiw;6GwM5CHqhWXzG3l5kzRSAS
82,-2,Lim Young Woong - ULSSIGU,365,20,15825,6982239,75MOYjGEyyH5U4ZFHOPvxR
83,-9,"Car, the garden - Closely Far Away",720,11,15737,11335012,7c1HgFDe8ogy5NOZ1ANCJQ
84,-1,ROSÉ - toxic till the end,632,2,15697,13302071,3eVa5w3URK5duf6eyVDbu9
85,+56,Primary - Johnny (w/ Dynamicduo ),453,60,15664,5558900,4QDcs3XrA8uHUZ7Xt9Ytep;4nvFFLtv7ZqoTr83387uK4
86,-9,Ariana Grande - hate that i made you love me,91,15,15519,2538902,66CXWjxzNUsdJxJ2JdwvnR
87,-6,Lim Young Woong - Heavenly Ever After,502,9,15391,9960982,75MOYjGEyyH5U4ZFHOPvxR
88,-9,CORTIS - ACAI,117,32,15311,2668983,1ebt9HnXdyYA6KgLXr1n4P
89,-7,"G-DRAGON - HOME SWEET HOME (w/ TAEYANG , DAESUNG )",425,2,15089,8767101,30b9WulBM8sFuBo17nNq9c;6udveWUgX4vu75FF0DTrXV;1OQxmfKN9UG5C7nr4MkasO
90,+33,Parc Jae Jung - Let's Say Goodbye,346,30,14834,2653136,7kXQtwn3ZRTBc8JYNyGwQy
91,+14,The NuTs - 사랑의 바보,609,50,14647,7193795,56NKtypwi90dIOb5ZQZwHb
92,-14,fromis_9 - Supersonic,698,10,14603,10649623,24nUVBIlCGi4twz4nYxJum
93,-2,Lim Young Woong - Unread Message,365,26,14590,6574751,75MOYjGEyyH5U4ZFHOPvxR
94,+22,Lim Young Woong - Wild flower,364,34,14572,6244419,75MOYjGEyyH5U4ZFHOPvxR
95,-7,The Black Skirts - EVERYTHING,1271,77,14545,9351954,6WeDO4GynFmK4OxwkBzMW8
96,+17,"Car, the garden - My whole world",238,3,14471,6113694,7c1HgFDe8ogy5NOZ1ANCJQ
97,-7,Kenshi Yonezu - IRIS OUT,348,1,14444,14825430,1snhtMLeb2DYoMOcVbb8iB
98,+49,Lim Hyun Jung - 사랑은 봄비처럼...이별은 겨울비처럼... - Bonus Track Version,20,86,14412,267377,7qUALZhWSQIwqTw1auwwCc
99,-6,Lim Young Woong - Left in the Rain,365,30,14215,6282993,75MOYjGEyyH5U4ZFHOPvxR
100,+15,"Paul Kim - Every day, Every Moment",563,62,14206,4529353,4qRXrzUmdy3p33lgvJEzdv
101,-2,LEECHANGSUB - Heavenly fate,768,79,14205,6810610,1rp5HzWaNwgauM5W5YmZ3U
102,+15,10CM - To Reach You,312,8,14191,5023413,6zn0ihyAApAYV51zpXxdEp
103,=,Shawn Mendes - There's Nothing Holdin' Me Back,453,92,14169,3298006,7n2wHs1TKAczGzO7Dd2rGr
104,-12,The Kid LAROI - Stay (w/ Justin Bieber ),1512,1,14161,13125329,2tIP7SsRs7vjIcLrU85W8J;1uNFoZAHBGtllmzznpCI3s
105,-10,Kenshi Yonezu - Lemon,1397,25,14112,12167069,1snhtMLeb2DYoMOcVbb8iB
106,-9,Lim Young Woong - Melody for You,364,35,14049,6043484,75MOYjGEyyH5U4ZFHOPvxR
107,+20,NELL - The time of walking on remembrance,73,62,14013,1010354,5WY88tCMFA6J6vqSN3MmDZ
108,+6,The Weeknd - Die For You,1288,34,14007,8652945,1Xyo4u8uXC1ZmMpatF05PJ
109,-11,NewJeans - How Sweet,823,1,13989,15215183,6HvZYsbFfjnjFrWF950C9d
110,-8,Izi - 응급실,527,51,13969,6044637,4PPkRMbw2jIs7flJkl4okf
111,-22,CORTIS - FaSHioN,288,12,13965,5157521,1ebt9HnXdyYA6KgLXr1n4P
112,-2,"AKMU - Joy, Sorrow, A Beautiful Heart",144,3,13915,4420559,6OwKE9Ez6ALxpTaKcT5ayv
113,-26,BIGBANG - BLUE - KR Ver.,240,57,13858,2381578,4Kxlr1PRlDKEB0ekOCyHgX
114,-20,ILLIT - Billyeoon Goyangi (Do the Dance),439,4,13851,10313528,36cgvBn0aadzOijnjjwqMN
115,-14,BUMJIN - A Letter,940,33,13802,10520876,3vljSA6N2aSE8U3OhNFkPy
116,+21,Justin Bieber - Love Yourself,1730,33,13792,9111431,1uNFoZAHBGtllmzznpCI3s
117,+37,Sung Si Kyung - Michide -On The Road-,278,51,13778,3885978,7jFUYMpMUBDL4JQtMZ5ilc
118,-14,NewJeans - Ditto,1349,1,13762,24571737,6HvZYsbFfjnjFrWF950C9d
119,-1,LEE MU JIN - Coming Of Age Story,454,66,13762,5039876,4Xj0peBt3EZHbdF20JmdWC
120,+6,NewJeans - OMG,1310,1,13661,20351927,6HvZYsbFfjnjFrWF950C9d
121,+10,d4vd - Here With Me,1303,23,13603,12909574,5y8tKLUfMvliMe8IKamR32
122,-15,KATSEYE - Animal,35,43,13567,652584,3c0gDdb9lhnHGFtP4prQpn
123,+72,Baek A - Amor,1172,16,13566,8790310,5rHUhS9Ya0S63WI9LFmCSx
124,-15,hamo - 아크라포빅 (Akrapovic),196,4,13562,6367265,7bQHemX2QBqGaERdrfraNW
125,-29,Dynamicduo - Guilty,330,83,13549,3724340,4nvFFLtv7ZqoTr83387uK4
126,-5,BIGBANG - BANG BANG BANG - KR Ver.,304,21,13539,3784946,4Kxlr1PRlDKEB0ekOCyHgX
127,-15,BIGBANG - SOBER - KR Ver.,212,44,13502,2382720,4Kxlr1PRlDKEB0ekOCyHgX
128,+7,COOL - 애상,123,53,13501,1568281,0w3PsroIezW7uRTNxEJLb9
129,-7,DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,1351,12,13499,13404300,5TnQc2N1iKlFjYD7CPGvFc
130,-22,IVE - BANG BANG,200,3,13491,5138307,6RHTUrRF63xao58xh9FXYJ
131,-11,DEAN - instagram,1288,60,13413,6985121,3eCd0TZrBPm2n9cDG6yWfF
132,-26,DPR LIVE - Jasmine,479,102,13382,2778334,0siBQaURCli5wn2lqv8WZg
133,+5,Zion.T - No Make Up,498,65,13342,5938869,5HenzRvMtSrgtvU16XAoby
134,+54,JANNABI - Summer,20,134,13267,110926,2SY6OktZyMLdOnscX3DCyS
135,+4,Dhruv - double take,1760,30,13257,11080388,70NcAr4ZtA3FAqU16iQZSb
136,-7,BIGBANG - Still Life,569,1,13231,5614957,4Kxlr1PRlDKEB0ekOCyHgX
137,-4,MC MONG - Bubble Love (w/ SEO IN YOUNG ),15,133,13221,189249,6gEWl778wJTkq4Uk5eBvgD;6UaKk8mT8NH0BuUTFIhxN7
138,+31,"Lim Young Woong - I’m sorry, But…",362,38,13167,5693602,75MOYjGEyyH5U4ZFHOPvxR
139,+24,wave to earth - love.,301,107,13118,2937427,5069JTmv5ZDyPeZaCCXiCg
140,+21,DELISPICE - 고백,167,93,13067,1886293,3zH8Xu8C1GnnmfpBqzdLPf
141,-7,Lim Young Woong - Wonderful Life,364,35,13052,5968778,75MOYjGEyyH5U4ZFHOPvxR
142,-17,BIGBANG - LAST DANCE,249,53,13023,2466980,4Kxlr1PRlDKEB0ekOCyHgX
143,-24,ZICO - actually,53,109,13010,697099,4XpUIb8uuNlIWVKmgKZXC0
144,+13,Yuuri - ベテルギウス,1228,18,13001,10919236,0ixzjrK1wkN2zWBXt3VW3W
145,-3,HWASA - Good Goodbye,260,4,12990,5129750,7bmYpVgQub656uNTu6qGNQ
146,-35,BOOHWAL - Never Ending Story,345,58,12986,3923931,2LtEDRKi75vGtsfdy205jX
147,-19,BLACKPINK - As If It's Your Last,307,92,12972,1447158,41MozSoPIsD1dJM0CLPjZF
148,-16,Loco - Say Yes (w/ Punch ),439,61,12914,4955013,2e4G04F77jxVuDYo44TCSm;2FgZrgTMX6Sk0VNcOsEPmm
149,-19,Na Yoon Kwon - 나였으면,183,74,12852,2154337,49fyJl5wIzI5GtRuCKxKRw
150,-10,Jung Kook - Still With You,673,8,12753,6396667,6HaGTQPmzraVmaVxvz6EUc
151,-65,Jung Kook - Standing Next to You,1029,3,12700,27512128,6HaGTQPmzraVmaVxvz6EUc
152,-52,"Leessang - 헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (w/ Jung In )",19,100,12634,227979,0JGN9XIqm3vfg7hhPHjExI;0CO7rEbHBtpqgY9QPYJgPM
153,=,Choi Yu Ree - When I stop thinking,62,90,12630,829648,6qvVoPGEqNCyYSjYCgfV1v
154,-18,NewJeans - Super Shy,1027,1,12616,15889886,6HvZYsbFfjnjFrWF950C9d
155,+32,D-Hack - OHAYO MY NIGHT (w/ PATEKO ),651,14,12614,3712485,6Ycj4hhpz2nOfsYCU1gHqR;0J372uvAXbRjLFSoAVE2lp
156,+20,Supreme Team - Then Then Then (w/ Youngjun ),22,141,12583,267620,6dHoQP2ONf0e9DMH94Obo7;7n7p8oXuygFVSkrCO9FvAt
157,-12,BTS - Body to Body,162,2,12579,5209810,3Nrfpe0tUJi4K4DXYWgMUX
158,-8,NewJeans - Supernatural,790,1,12544,13603405,6HvZYsbFfjnjFrWF950C9d
159,+27,HYUKOH - TOMBOY,816,39,12542,8998160,57okaLdCtv3nVBSn5otJkp
160,=,Ed Sheeran - Shape of You,968,77,12513,7084867,6eUKZXaKkcviH0Ku9w2n3V
161,+11,Leellamarz - Trip (w/ Hannah ),420,90,12428,3430352,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
162,+11,Lim Young Woong - I’m HERO,360,36,12423,5651783,75MOYjGEyyH5U4ZFHOPvxR
163,+5,Hwang Karam - I`m Firefly,197,60,12414,1902688,61jr8e2uLQusD1PLqTKqQc
164,-15,The Black Skirts - Antifreeze,240,83,12385,3150733,6WeDO4GynFmK4OxwkBzMW8
165,-1,LE SSERAFIM - BOOMPALA,99,7,12384,2791076,4SpbR6yFEvexJuaBpgAU5p
166,-15,Ravyn Lenae - Love Me Not,19,110,12379,237283,5RTLRtXjbXI2lSXc6jxlAz
167,NEW,HYUKOH - KoK (w/ Yu Su ),1,167,12369,12369,57okaLdCtv3nVBSn5otJkp;69zPIMRgsZieOHFtHtvnj0
168,-9,HAON - Skrr (w/ GISELLE ),524,23,12278,6414897,2krUNMgFZYm5s4Nn0g91W9;2P1id80CMwR5R5cwcyIIAi
169,-17,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun , Raf Sandou , Marv , Jung Junhyuk , ZICO )",176,2,12206,6401309,2krUNMgFZYm5s4Nn0g91W9;0BHYZCuuyLl53LVgeC3pUa;4FBKTurCVdtC6Fq8mSQgj8;1V2ep7618bYgCcTVyDKPcW;3AfvvgMrTONEdoXOfWrBoS;4XpUIb8uuNlIWVKmgKZXC0
170,-27,Steve Lacy - oh yeah?,25,54,12158,417079,57vWImR43h4CaDao012Ofp
171,RE,Jung Seung Hwan - The Snowman,268,21,12135,4174205,7l8rOFwZFQ3G0sgZ7gjGng
172,-10,george - Boat,547,49,12087,5156018,2pRZp2WxvnWWiSPcSSYkNV
173,-29,NewJeans - New Jeans,1113,3,12085,14490700,6HvZYsbFfjnjFrWF950C9d
174,+16,Lim Jae Hyun - If there was practice in love,254,93,12084,2086515,3GXxRsiCLmZvM5oSeHbNdO
175,RE,freestyle - Y (Please Tell Me Why),101,91,12051,1283015,0LigV2SSsRZaeX2htEFXV9
176,-18,NewJeans - Attention,1463,1,12035,19270217,6HvZYsbFfjnjFrWF950C9d
177,+20,The Black Skirts - Till The End of Time,284,67,12031,3264962,6WeDO4GynFmK4OxwkBzMW8
178,NEW,Jang Beom June - karaoke,1,178,12016,12016,529ZdRwFoSKtQ0LPwKxGiu
179,+1,M.C the Max - No matter where,7,154,12012,85070,3MaRWfwKpbYnkYHC5gRKYo
180,+9,The Walters - I Love You So,756,58,11986,5079585,027TpXKGwdXP7iwbjUSpV8
181,-14,DAVICHI - TIME CAPSULE,205,71,11935,2442025,4z6yrDz5GfKXkeQZjOaZdq
182,RE,Younha - Event Horizon,466,1,11932,5160860,6GwM5CHqhWXzG3l5kzRSAS
183,-28,BIGBANG - LOSER - KR Ver.,137,71,11853,1038355,4Kxlr1PRlDKEB0ekOCyHgX
184,+10,imase - NIGHT DANCER,555,5,11851,5142123,4TaSvnT5o4REFwhqfrmK27
185,-11,She & Him - I Thought I Saw Your Face Today,26,70,11806,395272,3CIRif6ZAedT7kZSPvj2A4
186,-11,BLACKPINK - JUMP,413,2,11748,11560074,41MozSoPIsD1dJM0CLPjZF
187,-21,aespa - KISS N TELL,36,42,11741,623051,6YVMFz59CuY7ngCxTxjpxE
188,-3,Bank - Can't Have You,58,83,11688,640534,07yXkk7BsAGmJWvkemt2oa
189,-24,Lim Young Woong - Don’t look back at me,352,51,11630,5109039,75MOYjGEyyH5U4ZFHOPvxR
190,+6,LEE MU JIN - Episode,754,69,11625,6655604,4Xj0peBt3EZHbdF20JmdWC
191,-45,JANNABI - Baby I need you,266,36,11604,1886349,2SY6OktZyMLdOnscX3DCyS
192,RE,DAY6 - HAPPY,744,4,11562,12474144,5TnQc2N1iKlFjYD7CPGvFc
193,-23,LE SSERAFIM - HOT,419,2,11484,7571626,4SpbR6yFEvexJuaBpgAU5p
194,-23,DAY6 - You Were Beautiful,1105,24,11466,11822165,5TnQc2N1iKlFjYD7CPGvFc
195,+4,MC MONG - Sick Enough to Die (Feat. Mellow) (w/ Mellow ),2,195,11461,23167,6gEWl778wJTkq4Uk5eBvgD;0UxCpjmjcmJUWcRGmd8BZk
196,RE,ZO ZAZZ - Don`t you know(PROD.ROCOBERRY),121,64,11405,1186669,7oefVAcL2YuRdata5VCUzf
197,-15,SPYAIR - サムライハート(Some Like It Hot!!),549,92,11391,4755469,7gRg6C2qgQ1F01k3sgyEVt
198,RE,Choi Yu Ree - Forest,379,47,11378,3425514,6qvVoPGEqNCyYSjYCgfV1v
199,RE,AKMU - Last Goodbye,91,64,11326,1290246,6OwKE9Ez6ALxpTaKcT5ayv
200,-21,Bruno Mars - That's What I Like,586,38,11315,5399098,0du5cEVh5yTK9QJze8zA0C
