pos,change,title,days,peak,streams,total,artistIds
1,=,CORTIS - REDRED,132,1,79074,13186821,1ebt9HnXdyYA6KgLXr1n4P
2,=,RESCENE - LOVE ATTACK,101,2,72317,6364150,5deOsjuFTKrNMJW3rKuL8S
3,=,BIGBANG - BiiiG,11,1,62462,842749,4Kxlr1PRlDKEB0ekOCyHgX
4,+2,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee ),1747,3,62254,11667251,246dkjvS1zLTtiykXe5h60;1zNqQNIdeOUZHb8zbZRFMX
5,-1,KiiiKiii - Pop Off Pop Off,20,1,57950,1237321,63sat2XSMKdwKfqspmYQKP
6,+2,RESCENE - Pretty Girl,53,3,56693,3175566,5deOsjuFTKrNMJW3rKuL8S
7,-2,Jimin - Who,772,1,54656,104417356,1oSPZhvZMIrWW5I41kPkkY
8,-1,aespa - LEMONADE,93,2,52653,6554245,6YVMFz59CuY7ngCxTxjpxE
9,=,ATEEZ - BAD,61,7,52015,2682470,68KmkJeZGfwe1OUaivBa2L
10,+2,ILLIT - It's Me,122,2,47793,8024903,36cgvBn0aadzOijnjjwqMN
11,-1,RESCENE - Deja Vu,90,8,47328,2984674,5deOsjuFTKrNMJW3rKuL8S
12,-1,HANRORO - 0+0,346,1,46052,16845949,5wVJpXzuKV6Xj7Yhsf2uYx
13,+1,Nerd Connection - If I have you only (My love X Nerd Connection),1018,13,44259,13518540,5WKUZJPvN1SScyggtPFShK
14,+1,HANRORO - Landing in Love,411,1,43844,18055688,5wVJpXzuKV6Xj7Yhsf2uYx
15,+1,Hearts2Hearts - Lemon Tang,69,2,41064,3584692,1ZLU77nRzQIaP23mVSYpCQ
16,+1,I.O.I - Suddenly,102,4,40049,5317771,6RKnXXyprPjhBdCvL802Ku
17,+2,Redoor - Forever Has Always Been,469,17,39717,9952942,5xhi1KB7WkPiTYb5Fm3YvS
18,-5,JENNIE - Less than a Lover,37,3,39601,1929179,250b0Wlc5Vk0CoUsaCY84M
19,+2,Hearts2Hearts - RUDE!,191,1,38911,11083362,1ZLU77nRzQIaP23mVSYpCQ
20,+2,ENHYPEN - Bloody Paradise,9,20,36874,283776,5t5FqBwTcgKTaWmfEbwQY9
21,-1,HANRORO - Let Me Love My Youth,414,6,36483,11603674,5wVJpXzuKV6Xj7Yhsf2uYx
22,+3,BOL4 - Please Summer!,37,18,34953,1045935,4k5fFEYgkWYrYvtOK3zVBl
23,=,WOODZ - Drowning,697,7,34820,16121216,6y9nlaoynxSvoTGY09Vdcy
24,-6,Jung Kook - Seven (w/ Latto ),1143,1,33547,71611522,6HaGTQPmzraVmaVxvz6EUc;3MdXrJWsbVzdn6fe5JYkSQ
25,-1,TUIDE - SUN KISS,6,24,33034,161206,2uxeKIw5ancTu92x28Ctkf
26,+4,YENA - Catch Catch,166,10,32941,6060800,49muoiIu4uea4PO8vueUNN
27,-1,JANNABI - for lovers who hesitate,1832,26,32117,11652144,2SY6OktZyMLdOnscX3DCyS
28,=,KiiiKiii - 404 (New Era),216,1,32094,10031766,63sat2XSMKdwKfqspmYQKP
29,+7,Epik High - Love Love Love,291,5,31658,9093948,5snNHNlYT2UrtZo5HCJkiw
30,-3,Jin - Don’t Say You Love Me,471,1,31180,24518521,5vV3bFXnN6D6N3Nj4xRvaV
31,+2,"Woo - We Are (w/ Loco , GRAY )",620,15,30956,8132507,5a8EJtOEbUJDF4RX3mKK02;2e4G04F77jxVuDYo44TCSm;3kPEBSt7qgVoRZSbIXMr7W
32,-3,OFFICIAL HIGE DANDISM - Pretender,797,19,30955,12848611,5Vo1hnCRmCM6M4thZCInCj
33,-2,데이먼스 이어 Damons year - yours,1402,6,30481,19622898,2T5KKZuEEudb7alCJ1pCus
34,+5,JENNIE - FALLEN ANGEL,2,34,29456,55398,250b0Wlc5Vk0CoUsaCY84M
35,=,TAEYEON - Bansanka,62,10,29089,2030464,3qNVuliS40BLgXGxhdBdqu
36,+1,RESCENE - Runaway,92,17,29048,2364191,5deOsjuFTKrNMJW3rKuL8S
37,-5,Hearts2Hearts - ICONIC HEART,18,19,28904,530034,1ZLU77nRzQIaP23mVSYpCQ
38,=,Nerd Connection - ‎Good Night Good Dream,803,28,28648,8762223,5WKUZJPvN1SScyggtPFShK
39,+7,The Black Skirts - Ling Ling,297,39,28616,4250548,6WeDO4GynFmK4OxwkBzMW8
40,-6,Red Velvet - Surfin' Boy,27,12,28200,980125,1z4g3DjTBBZKhvAroFlhOM
41,+2,fromis_9 - Vitamin ME,40,15,27428,1341087,24nUVBIlCGi4twz4nYxJum
42,-1,Lim Young Woong - Eternal Moment,366,16,26979,8387115,75MOYjGEyyH5U4ZFHOPvxR
43,-3,BTS - SWIM,163,1,26558,8243650,3Nrfpe0tUJi4K4DXYWgMUX
44,=,NMIXX - Heavy Serenade,111,3,26453,4684318,28ot3wh4oNmoFOdVajibBl
45,-3,TUIDE - GRLS,6,38,24974,140575,2uxeKIw5ancTu92x28Ctkf
46,+3,LEE CHANHYUK - Endangered Love,401,11,24909,9994268,4RkTSLr5Qf79FfUkeaDKbl
47,+5,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44 , SUNWOO )",163,2,24477,6794489,66LxteaHD7NvxCnkQoyw2G;6I5eyZiVUpuPwE8mTXp7hC;27Uaxd3EmAW0Hl3Atpf74q
48,-3,KiiiKiii - Candy Pink Magic Hole Flip Phone,20,21,24327,558156,63sat2XSMKdwKfqspmYQKP
49,-2,Hearts2Hearts - STYLE,438,8,24154,12343801,1ZLU77nRzQIaP23mVSYpCQ
50,+3,tuki. - 晩餐歌,808,30,23863,8979978,1Y5vJqABeI6QI6R95EDV6o
51,-1,Hearts2Hearts - FOCUS,314,6,23356,9819084,1ZLU77nRzQIaP23mVSYpCQ
52,+3,AKMU - Paradise of Rumors,145,1,22997,6240007,6OwKE9Ez6ALxpTaKcT5ayv
53,-2,VINXEN - FLYING HIGH WITH U,195,21,22623,4449096,4T6xiCykTP9rCNaEPU7D4q
54,+6,Brown Eyes - 벌써 일년,528,34,21372,7697893,6O7LgtO6NKOOOudzRayUfJ
55,-1,ILLIT - Magnetic,888,1,20952,21152296,36cgvBn0aadzOijnjjwqMN
56,+11,Dominic Fike - Babydoll,165,51,20802,2791999,6USv9qhCn6zfxlBQIYJ9qs
57,=,BIGBANG - HARU HARU - KR Ver.,262,54,20553,2766960,4Kxlr1PRlDKEB0ekOCyHgX
58,+4,Sung Si Kyung - Every moment of you,295,41,19845,4463119,7jFUYMpMUBDL4JQtMZ5ilc
59,=,Kim Na Young - A Letter For You,112,53,19837,1972073,4dvmLXorXADxVq8EcySEWk
60,+12,PSY - What Would Have Been? (Feat. Lena Park) (w/ Lena Park ),488,49,19811,6193722,2dd5mrQZvg6SmahdgVKDzh;7MNyflLAWpaH0EPw1fdORD
61,+5,ILLIT - NOT CUTE ANYMORE,279,2,19748,7683634,36cgvBn0aadzOijnjjwqMN
62,+1,Lady Gaga - Die With A Smile (w/ Bruno Mars ),744,5,19572,14462688,1HY2Jd0NmPuamShAr6KMms;0du5cEVh5yTK9QJze8zA0C
63,+5,NewJeans - Hype Boy,1490,1,19225,25237953,6HvZYsbFfjnjFrWF950C9d
64,+1,BIG Naughty - Vancouver,1220,33,19186,8746147,7cEaNXXTHx3LokbjUUyHal
65,-7,"AKMU - How can I love the heartbreak, you're the one I love",1086,24,19084,9231416,6OwKE9Ez6ALxpTaKcT5ayv
66,-2,Yoon Do Hyun - I Guess I Loved You,1128,51,18934,9433854,6KsmQPHXE3qhzNNBPSZ0eB
67,+6,G-DRAGON - CROOKED,664,21,18878,9841714,30b9WulBM8sFuBo17nNq9c
68,+1,RESCENE - Pinball,56,50,18798,1018332,5deOsjuFTKrNMJW3rKuL8S
