pos,change,title,days,peak,streams,total,artistIds
153,RE,JANNABI - Baby I need you,260,36,12681,1811353,2SY6OktZyMLdOnscX3DCyS
154,+34,Charlie Puth - Dangerously,620,20,12668,3683859,6VuMaDnrHyPL1p4EHjYLi7
155,RE,Geeks - Officially Missing You,693,61,12652,7737276,5VxfguafjfSdJcN10ACVZe
156,+22,BIGBANG - BLUE - KR Ver.,234,57,12637,2295344,4Kxlr1PRlDKEB0ekOCyHgX
157,+9,Lim Young Woong - I’m HERO,354,36,12621,5573949,75MOYjGEyyH5U4ZFHOPvxR
158,+11,Beenzino - Aqua Man,155,61,12608,2112725,7IrDIIq3j04exsiF3Z7CPg
159,-17,DAY6 - You Were Beautiful,1100,24,12585,11761196,5TnQc2N1iKlFjYD7CPGvFc
160,-27,Hearts2Hearts - The Chase,525,6,12531,9209146,1ZLU77nRzQIaP23mVSYpCQ
161,-103,ENHYPEN - Two Fools,2,58,12504,29693,5t5FqBwTcgKTaWmfEbwQY9
162,+3,DEAN - instagram,1282,60,12453,6907168,3eCd0TZrBPm2n9cDG6yWfF
163,+23,Justin Bieber - Love Yourself,1724,33,12447,9035332,1uNFoZAHBGtllmzznpCI3s
164,-13,NewJeans - Supernatural,784,1,12444,13526074,6HvZYsbFfjnjFrWF950C9d
165,-45,BTS - Body to Body,156,2,12420,5130257,3Nrfpe0tUJi4K4DXYWgMUX
166,-74,aespa - KISS N TELL,30,42,12398,543591,6YVMFz59CuY7ngCxTxjpxE
167,+5,Leellamarz - Trip (w/ Hannah ),414,90,12370,3357967,79g2STpP2iV1xfgHuhrhX0;2XHuhBOiADOIR91vFkNq6Q
168,+26,BIGBANG - Still Life,563,1,12351,5535037,4Kxlr1PRlDKEB0ekOCyHgX
169,RE,"Car, the garden - 나무",502,47,12339,5153690,7c1HgFDe8ogy5NOZ1ANCJQ
170,-61,Choi Yu Ree - When I stop thinking,56,90,12259,753332,6qvVoPGEqNCyYSjYCgfV1v
171,RE,Baek A - Amor,1169,16,12181,8752844,5rHUhS9Ya0S63WI9LFmCSx
172,-10,Ravyn Lenae - Love Me Not,13,110,12163,161448,5RTLRtXjbXI2lSXc6jxlAz
173,-33,LE SSERAFIM - BOOMPALA,93,7,12157,2711420,4SpbR6yFEvexJuaBpgAU5p
174,-15,NewJeans - Attention,1457,1,12137,19193035,6HvZYsbFfjnjFrWF950C9d
175,-40,IVE - BANG BANG,194,3,12122,5055506,6RHTUrRF63xao58xh9FXYJ
176,RE,Lim Young Woong - A Song For Us,333,49,12106,4835365,75MOYjGEyyH5U4ZFHOPvxR
177,+15,Temper City - Self Aware,5,171,12068,58318,5mHUmlJWkcoOk1NbjfrXWz
178,RE,The Weeknd - Blinding Lights,1099,6,11990,4722950,1Xyo4u8uXC1ZmMpatF05PJ
179,-5,BIGBANG - LAST DANCE,243,53,11987,2388481,4Kxlr1PRlDKEB0ekOCyHgX
180,-66,Jung Kook - Standing Next to You,1023,3,11917,27423775,6HaGTQPmzraVmaVxvz6EUc
181,-25,Lim Young Woong - Don’t look back at me,346,51,11894,5032008,75MOYjGEyyH5U4ZFHOPvxR
182,+5,YANGHONGWON - 4 Seasons(1.12),28,131,11849,320775,1SsVqqC31h54Hg08g7uQhM
183,-7,SPYAIR - サムライハート(Some Like It Hot!!),543,92,11832,4681511,7gRg6C2qgQ1F01k3sgyEVt
184,-34,"YANGHONGWON - ROSE (w/ Skinny Brown , Homeboy )",13,137,11788,167846,1SsVqqC31h54Hg08g7uQhM;0E0fq98DMHhkAgiXWpCViX;7ocuKBIqxHfc5m49bY7hO7
185,NEW,TOY | YOO HEE YEOL - 여전히 아름다운지 (w/ 김연우 ),1,185,11728,11728,5TQrJqXpNPeguSipEv5tZy;306KeiDI5GhMOJlsQjuN1R
186,RE,Vaundy - 踊り子,942,14,11723,9892609,2IUl3m1H1EQ7QfNbNWvgru
187,RE,JANNABI - Summer,15,137,11665,50796,2SY6OktZyMLdOnscX3DCyS
188,RE,imase - NIGHT DANCER,552,5,11664,5106697,4TaSvnT5o4REFwhqfrmK27
189,RE,LEECHANGSUB - Heavenly fate,765,79,11619,6769551,1rp5HzWaNwgauM5W5YmZ3U
190,RE,Green Day - Last Night on Earth,11,133,11553,139018,7oPftvlwr6VrsViSDV7fJY
191,RE,Tim - 사랑합니다...,173,59,11533,2000472,1H0rJYjO99jtsKOtaXmYTY
192,-7,NewJeans - Bubble Gum,536,3,11492,7801339,6HvZYsbFfjnjFrWF950C9d
193,RE,"dress - Whenever (Feat. JUNNY) (w/ Raf Sandou , JUNNY )",40,57,11484,607909,72b1XZ6SmDRgHEOB7ypw9z;4FBKTurCVdtC6Fq8mSQgj8;0lgENJQUkqkDbpsTYEayOr
194,RE,DELISPICE - 고백,165,93,11483,1860485,3zH8Xu8C1GnnmfpBqzdLPf
195,RE,BIGBANG - Let's not fall in love - KR Ver.,167,67,11470,1509291,4Kxlr1PRlDKEB0ekOCyHgX
196,-14,NewJeans - OMG,1304,1,11462,20275830,6HvZYsbFfjnjFrWF950C9d
197,-91,KiiiKiii - Ever2Late!,13,63,11445,209634,63sat2XSMKdwKfqspmYQKP
198,-44,aespa - WDA (Whole Different Animal) (w/ G-DRAGON ),103,5,11415,3110821,6YVMFz59CuY7ngCxTxjpxE;30b9WulBM8sFuBo17nNq9c
199,RE,Stephen Sanchez - Until I Found You,299,56,11384,1123838,5XKFrudbV4IiuE5WuTPRmT
200,-72,HANRORO - Zankokuna Tenshino Teeze (Korean Ver.),23,45,11383,392961,5wVJpXzuKV6Xj7Yhsf2uYx
